Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
698.00,803.90,800.80,797.32,801.34,798.50,804.21,802.75,805.81,811.03,810.37,812.83,804.12,798.05,799.76,796.04,800.69,793.07,790.72,796.57,799.76,793.60,784.12,798.59,804.76,799.76,799.45,800.71,798.92,797.72,797.41,794.24,787.00,794.88,795.93,789.13,798.92,802.84,794.13,793.69,794.98,793.58,792.85,796.13,788.93,788.16,789.44,783.81,782.95,783.59,786.58,783.37,786.16,776.15,779.56,781.89,782.42,
699.00,802.79,799.99,798.05,797.63,801.42,801.61,802.82,800.41,808.62,806.36,810.69,806.95,796.20,797.70,795.78,795.54,794.70,788.53,796.30,798.37,792.07,781.82,797.06,801.61,796.42,799.25,798.05,799.23,792.61,796.52,795.32,787.23,795.41,793.05,789.07,798.27,800.19,795.66,795.24,796.52,788.82,792.64,794.48,789.49,785.70,787.87,785.63,781.25,779.21,784.08,781.28,783.51,775.20,779.78,782.48,779.43,
700.00,800.53,797.99,801.79,798.12,802.52,800.44,802.73,796.10,801.30,802.82,808.24,808.11,794.91,795.67,795.79,791.94,792.03,791.09,792.49,792.80,790.63,784.73,794.39,798.76,794.82,797.54,797.23,797.23,790.32,790.41,790.63,787.11,787.97,790.41,792.31,798.54,797.90,795.46,792.03,791.94,787.36,790.41,794.17,790.11,786.81,785.03,785.12,778.64,778.55,779.62,776.20,777.85,773.90,779.28,779.37,776.99,
701.00,803.28,795.15,805.83,800.23,801.52,801.35,801.11,797.89,802.47,806.60,807.37,805.20,795.96,797.08,795.40,793.97,795.29,792.46,793.61,792.70,791.02,786.19,796.17,800.09,798.34,795.71,799.99,799.32,793.51,789.10,791.83,792.08,789.90,791.58,793.61,797.50,799.53,793.58,791.16,790.81,792.08,797.01,795.50,796.10,788.57,789.24,782.27,781.19,783.43,781.39,775.13,777.12,776.91,780.73,780.63,780.52,
702.00,804.77,796.76,804.77,802.46,803.07,804.77,803.61,800.75,806.45,813.28,807.62,805.94,796.22,800.19,798.50,796.20,800.21,796.20,796.23,795.65,792.77,783.68,800.20,798.49,798.54,797.36,802.45,800.21,793.35,791.64,796.79,792.79,793.29,792.21,794.51,800.76,804.20,794.49,799.07,795.08,795.61,801.34,796.79,800.73,790.50,791.03,784.22,785.93,786.52,785.36,780.78,778.46,781.35,781.44,784.79,781.34,
703.00,803.90,799.88,805.25,801.76,806.87,808.61,803.83,802.27,803.25,811.92,809.52,809.85,801.30,802.74,800.52,798.01,802.67,799.63,800.54,797.75,798.21,790.37,801.37,799.37,803.12,800.85,802.59,803.05,794.64,793.93,798.21,796.59,789.09,792.77,797.55,804.79,805.25,798.46,803.70,800.21,796.72,802.08,799.63,798.53,792.97,790.19,786.62,785.02,787.86,784.95,781.97,775.76,783.07,788.44,785.20,780.60,
704.00,804.14,803.89,808.05,810.42,810.67,815.61,810.51,810.76,803.38,814.24,812.46,808.25,807.36,805.67,805.85,804.30,805.25,801.35,802.95,801.17,801.76,796.25,805.76,804.00,808.05,808.64,807.97,810.93,799.89,795.75,799.56,802.77,791.66,798.01,799.47,810.60,810.17,801.09,804.82,803.04,799.20,804.23,799.82,801.67,794.81,792.43,791.06,784.27,790.90,786.06,783.86,781.46,784.02,789.21,785.55,786.56,
705.00,808.52,808.52,808.88,816.11,811.70,814.05,809.65,815.05,808.21,818.69,815.35,805.84,811.17,808.36,805.17,809.80,808.12,803.19,808.36,808.44,806.92,793.53,806.45,804.71,810.03,811.63,805.92,812.15,801.82,796.05,803.34,803.87,798.25,805.70,799.92,811.24,813.59,801.21,808.52,802.73,806.08,807.82,800.46,801.43,798.41,793.23,794.07,791.11,795.67,793.01,786.55,787.08,784.57,790.65,790.12,789.59,
706.00,810.43,817.27,804.73,815.93,812.30,817.07,811.47,816.04,811.26,818.32,817.07,807.62,815.41,811.05,804.62,811.57,807.84,806.18,809.91,812.50,806.18,795.69,807.62,809.49,812.61,812.82,808.14,811.57,801.61,801.39,805.76,801.20,799.53,807.01,798.60,811.68,811.78,803.78,808.98,806.69,808.26,808.35,805.23,796.73,799.85,791.95,792.06,793.20,794.97,793.62,793.50,791.53,786.56,791.33,793.09,791.44,
707.00,813.55,819.42,807.30,817.49,816.87,821.89,817.49,818.19,813.64,816.26,819.36,811.09,815.49,811.68,810.49,811.68,809.09,806.69,811.02,815.51,807.77,802.80,810.38,814.78,813.53,819.38,809.24,815.49,805.98,804.62,805.94,807.24,802.82,807.90,801.54,815.62,812.28,809.15,810.43,809.15,809.26,804.64,808.54,798.42,801.54,793.23,794.61,791.27,791.93,789.38,795.82,790.13,787.51,795.16,796.99,795.14,
708.00,813.46,823.61,812.50,824.29,820.03,820.52,820.34,826.09,815.45,822.12,820.18,815.79,816.26,812.50,813.33,812.84,808.94,810.87,812.31,816.76,806.59,804.65,807.92,815.11,812.81,820.70,810.74,813.49,809.72,803.01,809.07,809.88,805.96,811.82,804.63,816.78,813.65,809.41,811.37,807.27,813.78,804.97,810.01,805.44,803.82,795.66,798.93,794.82,796.97,791.58,795.84,793.54,789.49,798.30,797.46,795.84,
709.00,819.61,826.82,815.28,821.31,819.00,820.72,821.09,826.23,820.81,824.59,821.24,815.43,817.96,815.58,811.04,813.42,807.91,814.98,814.24,816.18,810.96,804.42,808.44,819.01,816.33,816.18,813.42,815.58,813.13,805.54,810.82,809.99,807.84,813.71,807.69,816.02,816.55,807.91,808.88,808.44,819.53,810.00,817.07,807.02,807.39,798.31,797.42,797.79,800.77,793.33,801.22,793.10,793.70,795.78,800.77,795.41,
710.00,824.49,826.79,813.94,815.35,822.19,821.71,823.38,827.65,827.65,826.52,820.33,819.62,815.56,815.76,818.03,811.40,810.45,815.08,811.43,818.06,809.58,803.85,810.48,822.63,816.72,816.48,815.76,818.96,814.63,810.24,813.70,813.19,811.16,808.48,808.21,815.59,818.27,807.04,809.55,812.95,817.20,811.19,819.68,810.72,807.31,801.52,798.11,796.95,800.47,794.05,804.74,794.68,794.26,797.22,802.47,795.63,
711.00,823.01,822.31,814.26,812.35,825.32,820.19,824.21,829.64,825.42,823.91,818.68,825.52,813.55,816.07,823.41,810.04,811.64,815.57,812.65,814.36,810.84,804.40,811.54,821.90,814.46,817.78,815.06,819.29,812.25,807.62,815.06,811.95,806.82,805.91,811.34,817.78,819.19,809.93,811.64,811.35,813.76,809.03,816.98,808.83,807.22,802.29,801.79,798.17,800.18,795.25,800.89,791.93,792.64,797.27,800.89,794.45,
712.00,821.15,820.66,814.26,811.29,824.86,812.82,822.15,826.48,821.65,825.03,820.75,821.29,814.35,816.47,819.22,810.20,811.33,815.53,814.26,807.82,813.59,801.96,813.67,822.96,812.28,814.26,816.97,820.03,812.23,804.30,811.38,809.89,804.93,806.37,810.57,814.04,819.27,806.24,804.21,808.40,812.10,808.67,814.35,805.61,804.21,801.87,800.43,796.37,802.72,796.23,797.63,794.03,793.21,792.27,796.46,796.28,
713.00,820.98,812.99,807.42,803.11,816.35,808.76,817.42,817.82,817.68,820.84,817.48,809.50,806.94,812.65,813.59,806.80,808.62,808.42,806.94,806.06,808.76,791.63,810.24,819.64,808.36,808.28,809.16,818.16,808.16,800.89,807.14,802.71,804.39,802.51,802.65,808.76,815.75,799.55,800.21,802.57,806.74,806.40,808.96,799.02,802.71,795.86,792.37,792.77,799.36,794.24,795.52,790.15,787.20,780.95,794.64,791.83,
714.00,805.05,796.24,792.09,792.09,804.98,795.08,801.92,804.59,805.02,810.17,807.15,803.08,794.72,800.34,803.44,792.88,798.87,799.19,793.18,800.38,794.98,782.95,799.95,806.86,795.15,799.26,798.47,802.25,791.37,794.72,798.14,790.55,789.79,790.22,789.43,797.32,800.77,787.49,794.69,793.14,792.49,793.28,795.91,784.93,791.73,783.28,781.11,784.43,784.93,783.78,779.67,777.30,775.79,776.54,784.53,782.26,
715.00,780.50,779.24,773.05,779.60,786.77,780.05,786.56,783.39,780.74,788.23,790.64,781.27,776.43,782.62,785.47,773.34,779.24,780.50,775.90,779.24,778.51,769.18,784.45,788.60,776.43,787.34,781.31,782.09,772.28,776.92,777.45,773.09,768.94,772.03,772.32,783.15,782.33,769.96,776.92,775.90,771.75,770.45,773.82,765.40,770.73,766.82,762.75,760.39,762.47,761.69,760.68,757.34,756.08,759.94,764.01,766.38,
716.00,754.17,755.49,754.61,763.74,762.77,756.28,762.77,758.03,755.49,767.95,772.78,753.20,753.99,757.24,757.50,751.27,758.39,755.57,748.81,757.77,756.45,743.54,759.78,763.47,753.20,763.73,757.07,755.13,750.22,750.30,750.83,754.70,750.66,753.99,745.74,757.33,759.97,744.43,750.39,750.39,749.34,745.56,746.61,748.46,746.88,742.23,742.76,736.27,743.21,736.36,734.07,734.95,735.57,736.18,741.18,744.34,
717.00,729.65,731.49,729.41,735.27,735.11,734.06,730.61,731.98,731.57,742.08,744.18,726.60,731.26,730.22,730.61,724.19,728.77,731.18,723.95,737.83,730.53,715.44,728.20,734.62,729.08,737.11,726.68,724.84,722.35,726.11,728.20,726.93,718.65,728.61,718.42,733.59,730.45,715.44,724.84,722.74,725.72,723.55,721.78,720.98,723.88,714.23,712.23,713.11,716.73,711.35,707.01,709.90,705.97,710.86,715.93,718.42,
718.00,706.04,711.64,704.67,710.83,713.57,717.30,710.76,710.02,714.69,720.35,722.21,708.65,710.09,703.87,711.89,702.07,707.35,708.96,701.69,715.81,708.16,700.38,708.09,714.06,708.72,718.67,709.77,703.31,699.58,708.72,705.48,703.55,697.40,701.19,693.54,713.50,707.60,698.70,703.80,701.75,702.94,703.19,701.51,699.02,695.22,696.59,693.29,685.34,689.94,689.13,686.64,689.63,687.76,693.42,693.11,697.40,
719.00,690.51,701.44,693.77,699.01,703.45,705.06,700.19,699.03,697.35,705.04,708.69,697.42,694.57,687.30,698.96,691.78,692.96,694.53,691.34,697.76,693.33,685.63,693.70,697.37,692.54,705.43,696.56,689.68,685.26,688.01,689.72,692.54,683.21,690.14,682.42,700.58,696.58,689.33,686.42,684.75,686.49,683.65,684.41,686.86,681.61,680.34,686.07,669.48,675.19,672.30,672.28,677.59,673.94,679.19,676.35,684.43,
720.00,686.89,694.11,692.28,687.77,692.81,697.18,689.02,691.34,689.07,700.08,699.36,689.60,690.67,683.23,684.65,687.33,681.71,685.06,686.89,686.17,687.69,679.66,682.52,688.93,686.31,692.45,689.34,683.10,680.47,679.08,685.28,681.58,676.90,690.67,675.96,688.93,684.92,681.49,675.16,670.93,684.03,680.24,677.93,679.17,678.28,669.32,676.63,664.87,672.22,667.99,662.24,673.02,667.99,668.74,667.85,676.68,
721.00,689.33,690.96,685.54,679.43,687.59,693.44,688.43,687.01,691.70,694.33,691.86,681.59,684.06,679.06,682.90,683.90,676.69,679.79,683.85,685.90,680.01,673.00,677.53,685.43,683.90,688.48,689.27,682.90,680.58,678.32,686.85,674.32,674.26,683.80,670.53,681.43,680.69,673.69,670.37,669.52,683.80,679.11,675.84,678.16,674.48,664.21,668.21,658.78,666.47,667.94,662.63,669.74,665.57,661.10,667.21,670.58,
722.00,682.72,690.03,682.05,676.51,684.49,685.16,686.70,684.49,684.16,690.59,687.93,685.38,680.28,676.28,684.16,680.28,675.62,678.17,679.83,683.16,671.52,675.73,674.74,684.38,679.17,687.37,687.26,680.28,676.73,676.84,681.50,673.62,672.19,680.94,672.18,679.61,676.51,674.51,674.40,672.63,674.85,674.63,674.51,674.18,670.52,659.22,671.52,657.11,660.66,665.98,661.99,663.65,666.42,663.98,667.53,667.31,
723.00,676.60,685.26,682.70,676.33,682.70,679.38,683.96,681.67,675.07,683.47,682.44,679.38,677.36,680.19,678.58,677.90,670.27,674.27,679.11,673.81,669.95,670.99,669.73,680.46,673.05,682.89,681.98,677.90,677.13,670.18,675.57,671.75,665.91,678.62,674.76,674.80,674.00,670.49,669.95,669.19,673.32,668.97,669.23,674.35,667.13,656.26,666.10,658.05,656.79,659.27,657.47,658.32,662.90,661.87,660.03,663.35,
724.00,677.52,680.77,681.71,672.67,675.26,675.26,678.93,676.68,674.51,681.71,677.85,671.07,674.75,677.43,673.00,675.08,669.43,667.40,672.82,669.99,663.54,663.26,667.31,677.19,670.56,678.09,676.25,675.26,677.85,664.72,669.99,666.46,663.83,672.16,671.07,665.57,670.93,662.70,668.58,664.48,673.24,667.31,666.46,672.91,664.16,654.18,657.43,656.01,655.78,657.14,653.94,655.26,657.94,656.01,658.27,657.85,
725.00,673.50,674.75,678.15,671.02,674.49,671.09,674.99,675.16,672.92,680.31,675.33,673.64,675.06,671.77,672.83,672.01,669.43,666.45,667.12,674.49,659.25,657.25,664.72,675.98,665.70,675.40,671.02,672.18,672.18,665.12,669.43,663.05,660.58,666.04,667.94,664.55,668.78,660.65,669.60,667.94,666.38,663.80,664.55,668.61,662.48,651.62,654.34,656.17,656.00,655.59,653.11,650.71,654.85,655.49,658.51,654.27,
726.00,669.90,672.16,673.64,669.14,678.04,674.34,675.83,674.39,672.14,681.06,677.32,678.06,678.79,672.19,678.02,671.40,670.66,668.44,666.95,670.72,661.02,662.42,667.68,675.11,666.92,678.03,669.17,672.13,669.90,670.63,665.49,661.79,658.81,662.50,669.16,669.88,669.89,667.67,675.83,668.43,663.99,662.49,663.26,666.22,660.27,655.79,656.51,654.35,653.57,652.86,652.82,649.12,653.61,658.74,655.08,657.96,
727.00,675.89,672.77,677.53,674.41,683.32,679.15,680.21,678.57,671.44,683.16,678.71,674.85,679.01,673.08,675.90,675.61,675.89,666.55,668.62,670.40,666.69,662.99,671.45,676.05,667.73,679.46,671.29,676.49,671.00,670.70,668.47,668.77,663.87,665.06,668.48,673.22,674.41,671.14,674.27,668.04,667.43,662.69,663.88,671.00,661.95,659.12,659.87,656.30,657.92,651.25,650.22,653.63,652.59,658.24,657.48,660.90,
728.00,681.59,675.48,679.80,679.19,685.44,682.47,680.95,684.13,677.14,688.55,684.57,678.76,682.34,675.95,676.66,676.36,677.57,669.87,668.66,678.45,671.50,662.10,672.81,677.44,673.29,677.54,673.12,677.88,672.24,673.72,674.03,669.70,669.84,672.24,670.41,676.53,678.79,672.51,676.49,667.48,671.93,669.70,667.00,670.85,669.27,663.02,661.93,661.80,667.91,657.82,654.54,658.39,655.15,658.39,663.46,663.15,
729.00,688.33,679.67,679.31,684.42,688.61,689.35,685.89,689.35,686.84,692.61,691.59,685.35,685.45,679.77,684.68,680.70,683.11,674.92,675.39,686.56,679.49,667.84,679.21,684.60,683.76,680.50,682.55,686.46,678.93,686.84,680.98,673.44,675.77,675.49,670.84,684.04,680.98,678.55,679.21,676.69,676.69,679.11,673.15,676.13,673.92,671.30,666.17,664.42,672.97,661.90,663.86,665.25,663.19,663.19,669.43,669.15,
730.00,692.07,687.72,686.11,696.43,695.93,694.93,699.54,698.67,694.19,700.41,699.66,691.08,688.34,688.22,696.55,685.11,690.58,684.74,684.86,691.95,684.61,676.66,687.85,691.82,689.33,690.21,691.45,696.18,686.60,691.95,686.10,688.10,684.12,682.50,680.27,695.06,691.21,686.48,687.97,685.49,683.13,682.13,679.89,684.86,680.64,678.40,679.27,668.58,673.92,667.71,672.93,673.55,669.32,674.80,677.41,676.66,
731.00,697.42,700.41,700.38,709.21,705.51,703.40,709.10,710.92,701.94,710.24,707.86,701.73,694.50,700.48,703.94,695.14,696.71,695.28,696.67,701.02,695.96,684.60,695.03,703.37,699.70,696.49,699.09,703.33,698.10,695.89,698.20,701.12,693.00,697.49,694.21,701.09,702.73,695.82,690.51,691.47,695.25,692.93,692.11,695.14,693.68,686.91,689.05,683.92,687.80,678.04,678.82,683.17,677.33,684.60,685.45,684.70,
732.00,710.72,710.17,708.08,717.83,711.31,715.98,717.31,722.89,719.34,723.68,718.23,709.61,704.68,713.56,711.86,708.27,706.77,705.86,708.11,711.51,705.67,691.21,705.67,716.01,712.58,704.00,713.92,712.85,709.42,710.17,710.17,709.06,704.91,708.63,701.13,708.11,715.03,701.91,699.47,705.70,709.78,706.42,702.50,707.17,705.86,695.32,695.91,693.43,698.52,691.44,695.71,694.41,689.15,692.55,695.52,695.52,
733.00,719.80,720.51,714.88,725.79,721.63,725.79,727.62,729.56,729.21,736.39,727.70,721.91,712.22,723.61,725.32,715.99,716.78,718.97,719.76,722.38,714.56,701.19,715.24,727.70,717.21,716.67,724.68,722.13,717.14,721.66,720.16,720.55,713.41,713.76,709.56,718.54,720.19,712.22,712.94,721.63,717.93,713.41,712.58,714.59,715.24,701.41,707.98,701.27,703.96,702.06,705.04,706.54,699.04,704.57,706.90,705.75,
734.00,722.82,727.66,723.92,732.46,732.74,732.22,736.25,739.76,733.74,741.80,735.02,731.93,722.11,734.73,732.93,724.34,723.06,729.13,728.89,726.51,724.10,714.00,723.11,736.72,722.58,730.18,732.22,727.09,721.83,727.66,727.14,729.71,718.55,723.68,721.35,729.42,729.18,720.73,723.34,727.61,724.39,718.79,720.31,718.55,722.06,705.88,718.32,707.35,707.64,710.49,709.68,713.95,708.68,713.42,710.38,712.24,
735.00,730.76,735.57,731.67,734.33,736.09,736.56,737.40,742.61,738.63,747.13,740.38,729.27,723.62,740.31,730.65,733.20,727.99,731.35,734.11,727.30,729.45,719.64,728.83,739.91,728.61,735.79,739.00,731.74,728.68,733.27,730.58,731.42,725.08,730.29,724.16,727.81,731.35,721.40,724.16,728.14,733.89,727.77,728.53,724.85,723.40,710.53,719.10,714.21,714.36,713.59,712.68,718.81,718.66,712.36,715.60,720.34,
736.00,738.31,736.86,733.00,733.09,731.54,735.22,737.54,740.54,742.36,751.77,742.18,729.87,724.95,739.36,729.32,733.59,729.54,730.27,731.27,733.36,729.63,717.63,727.18,737.04,728.54,736.95,742.00,734.27,727.68,735.41,733.95,727.77,728.76,731.36,723.13,730.68,728.08,719.77,729.90,733.68,734.27,733.09,729.32,724.62,728.27,712.81,717.63,718.40,716.95,719.36,716.67,721.50,721.68,711.54,724.49,720.72,
737.00,736.60,737.12,732.68,732.43,732.17,735.03,737.65,738.95,743.39,749.65,741.82,736.34,729.55,743.38,732.95,733.73,727.47,735.29,728.76,734.24,731.38,725.12,728.76,737.12,732.16,740.00,739.73,734.51,729.29,737.38,734.25,729.03,725.11,727.20,726.94,733.73,724.07,722.50,731.90,733.47,729.81,733.99,731.11,720.41,723.27,718.58,719.89,721.71,717.80,720.41,717.54,720.93,726.42,713.36,721.97,720.42,
738.00,739.36,740.52,737.49,737.33,739.80,737.77,745.66,739.20,743.54,752.56,744.15,735.05,730.95,743.18,738.48,738.21,734.22,733.18,730.95,734.06,734.94,731.31,733.26,738.84,736.53,747.25,740.08,737.85,734.94,736.81,736.37,735.46,728.64,732.27,732.54,738.40,729.35,724.57,735.29,736.09,729.00,732.74,734.14,727.65,721.30,723.41,726.60,723.06,723.41,718.55,718.82,722.18,725.72,715.63,720.94,723.41,
739.00,742.86,746.93,744.92,741.61,740.98,742.86,747.74,739.03,744.67,757.75,746.93,735.72,737.16,745.11,739.79,740.85,740.17,735.10,732.03,740.09,735.34,729.83,732.47,738.98,741.04,744.86,737.48,737.97,737.54,733.09,740.79,737.73,731.22,737.78,737.22,739.79,733.85,726.58,733.28,732.65,733.33,736.59,737.65,733.71,726.44,730.27,728.77,732.14,733.09,723.13,722.94,723.13,723.83,717.00,728.70,728.21,
740.00,752.92,747.97,746.38,742.97,747.93,753.72,748.84,742.15,754.55,761.28,752.10,745.41,745.46,750.50,744.62,744.62,741.35,742.14,734.63,752.10,742.94,734.60,737.09,744.58,748.75,743.79,739.62,737.98,742.96,741.21,746.29,740.50,735.44,742.17,742.15,746.26,740.47,732.10,736.27,742.87,737.13,742.93,737.98,737.92,736.23,737.89,731.24,736.30,738.76,729.62,736.20,727.98,727.16,722.90,730.49,729.68,
741.00,757.37,750.19,749.33,750.70,758.92,762.51,759.43,748.99,758.40,768.16,758.92,754.98,750.19,758.40,756.86,748.31,750.53,748.99,745.23,755.83,748.65,742.49,747.62,753.61,751.04,752.75,742.49,746.94,749.16,749.50,748.30,752.07,740.78,746.77,748.65,756.69,749.50,744.88,746.77,749.33,744.37,745.91,742.32,744.20,736.50,746.25,742.32,739.41,739.41,730.17,741.63,737.01,730.68,730.68,734.79,735.81,
742.00,762.47,757.72,756.41,756.11,765.76,768.47,767.88,760.58,757.35,771.76,768.11,760.86,755.31,761.23,760.50,755.31,759.62,752.97,757.07,761.31,751.58,744.70,749.17,758.60,751.80,757.50,747.85,753.56,754.72,747.42,752.23,759.11,746.40,758.54,754.29,761.01,760.72,754.58,749.46,751.21,754.80,747.56,747.78,751.44,747.13,750.27,751.58,743.03,744.05,730.89,741.19,744.05,733.67,740.03,739.30,741.05,
743.00,769.29,761.15,764.82,757.81,763.92,775.98,766.77,768.24,763.34,775.73,774.60,762.62,762.05,767.10,757.57,761.64,762.05,758.63,760.25,764.74,754.31,745.91,755.69,762.37,757.48,756.02,755.77,758.22,759.27,758.54,757.81,756.18,752.84,765.39,755.12,760.99,765.06,755.94,749.17,753.08,764.65,757.07,751.29,756.34,756.26,757.32,749.17,745.91,748.60,738.42,748.76,745.67,744.36,742.33,747.05,749.41,
744.00,777.58,760.11,763.25,763.49,766.76,774.47,770.55,773.29,766.36,780.69,779.14,767.14,759.97,771.70,760.75,762.34,762.98,757.37,762.71,768.46,755.81,747.46,758.14,764.67,757.91,760.24,762.71,762.98,762.98,768.05,761.66,758.28,761.53,764.30,756.45,762.98,766.63,761.93,759.94,764.91,768.86,757.91,752.16,761.02,761.93,759.06,752.67,749.53,751.25,744.86,753.72,750.20,750.71,747.06,750.06,750.33,
745.00,772.62,765.28,761.90,765.47,765.41,768.98,773.54,780.82,764.35,779.03,778.30,774.54,767.26,774.54,766.20,761.77,768.06,757.94,765.94,766.81,759.79,747.88,760.78,767.13,757.14,768.25,767.32,763.36,764.61,765.28,761.71,760.71,757.81,765.34,756.28,769.05,768.12,770.44,766.07,765.34,766.14,759.59,758.00,758.93,758.67,759.79,758.93,751.07,748.75,744.98,747.82,752.12,752.25,754.17,752.12,750.79,
746.00,773.46,769.84,763.29,771.17,771.44,769.84,771.29,778.39,766.36,778.66,778.78,772.23,769.57,773.98,764.62,767.57,769.69,759.52,764.22,764.89,763.56,754.32,767.57,770.63,762.62,771.44,777.45,764.35,773.31,763.29,765.28,762.87,761.81,766.09,754.86,771.56,768.75,766.22,761.41,765.95,765.43,756.73,759.00,765.03,756.73,761.54,759.94,748.31,754.32,748.58,748.43,748.70,754.32,753.78,748.97,758.60,
747.00,775.13,773.72,763.78,776.12,774.18,769.46,764.74,773.22,771.83,782.74,777.96,770.41,767.11,772.29,764.77,764.29,770.39,759.09,760.02,767.60,765.72,747.28,766.60,769.00,763.80,768.05,779.37,763.33,772.74,765.72,767.62,760.95,765.21,765.68,755.31,770.42,767.56,761.91,761.48,763.33,769.48,760.52,755.33,768.07,760.04,761.44,755.76,748.26,757.67,757.67,749.63,748.23,751.49,750.11,752.51,757.65,
748.00,771.40,768.98,757.39,770.01,776.07,767.77,760.42,768.98,770.19,782.21,773.73,774.60,769.41,768.72,768.20,763.70,765.17,761.71,757.30,771.31,768.37,748.66,766.04,769.15,765.09,764.48,776.07,762.15,768.54,767.77,767.59,760.42,760.07,761.89,755.66,774.34,763.01,765.69,760.85,763.18,766.12,759.90,755.14,761.37,758.51,759.29,753.24,746.84,751.94,754.28,750.30,747.96,745.89,749.43,749.95,752.37,
749.00,767.42,768.43,755.82,771.10,781.58,771.10,761.52,767.37,773.22,780.83,773.12,773.27,768.43,763.59,771.15,766.31,766.36,761.67,758.70,767.32,768.17,754.87,771.00,770.94,768.33,769.99,775.99,766.21,768.33,764.60,769.18,764.24,756.83,759.55,753.00,776.95,765.35,766.31,762.53,759.76,763.59,758.90,755.82,758.70,756.73,758.75,755.82,738.79,748.21,745.54,749.22,750.03,743.42,748.26,747.25,752.09,
750.00,765.57,768.62,763.80,772.15,783.72,771.03,757.22,761.07,769.42,782.27,771.35,762.36,767.50,757.86,764.61,769.75,767.33,761.55,761.40,765.41,764.61,754.17,769.10,765.57,767.17,760.43,772.47,764.93,765.73,763.16,770.39,763.80,763.80,763.16,754.97,767.82,768.30,764.44,762.04,755.29,767.34,754.65,752.08,764.13,758.19,754.81,754.17,740.52,754.33,744.53,745.66,746.94,743.89,749.19,746.78,755.13,
751.00,768.33,765.33,765.70,766.83,775.60,768.77,755.97,760.27,769.89,776.88,770.86,761.40,766.45,758.71,761.02,769.14,758.71,763.71,760.86,766.83,761.61,751.72,764.68,762.37,763.71,753.28,765.86,764.30,758.71,769.46,769.36,755.27,759.46,763.61,758.71,760.27,767.05,759.68,760.27,751.88,769.36,757.68,755.75,761.99,764.30,749.41,747.25,743.01,754.62,743.22,748.16,744.78,745.32,744.94,747.47,754.09,
752.00,770.50,761.16,761.16,763.11,770.29,766.19,763.53,760.40,770.88,777.69,769.32,761.16,765.43,757.86,763.70,767.16,759.05,760.95,758.67,764.84,759.81,758.46,768.39,762.13,766.61,758.84,763.87,766.40,758.24,774.77,763.65,754.99,757.86,755.71,757.86,760.57,763.70,762.13,768.22,757.70,762.47,758.62,759.38,760.57,762.89,744.42,750.89,744.84,749.83,739.56,752.24,744.63,750.68,746.79,746.96,754.95,
753.00,765.12,762.99,764.13,764.77,766.91,761.53,766.58,764.61,766.10,773.90,767.55,761.20,764.13,759.56,762.67,766.08,760.87,758.77,763.96,759.25,757.30,760.72,763.00,761.20,760.72,763.32,762.34,760.57,754.53,766.10,760.54,760.87,756.01,752.58,757.46,757.96,768.67,759.58,771.12,758.77,758.93,754.87,759.41,761.36,759.25,738.11,755.03,748.51,748.35,737.13,745.13,741.04,751.44,750.80,743.49,754.70,
