Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
881.00,73.60,62.74,56.58,58.13,64.80,82.57,99.11,86.17,76.12,71.28,63.87,63.84,70.25,79.92,72.86,82.74,74.34,86.12,94.83,117.00,123.74,108.63,103.92,101.96,98.32,101.06,104.41,103.22,103.25,123.74,147.15,177.77,163.32,157.09,150.68,151.82,151.21,154.63,159.84,164.49,168.85,174.93,182.07,190.76,186.49,185.06,202.11,208.34,
882.00,73.59,62.36,56.75,58.11,64.64,82.17,98.90,86.17,75.55,71.50,64.11,63.29,69.96,79.78,72.73,82.68,74.17,85.86,94.48,117.24,124.01,107.99,104.02,101.59,98.73,101.13,104.44,102.76,103.48,123.48,147.28,176.34,163.26,157.10,151.00,151.41,150.99,154.36,159.16,164.04,167.83,175.06,182.18,190.35,185.88,184.72,202.55,208.02,
883.00,73.55,61.99,56.60,58.24,64.60,81.74,98.47,86.18,75.65,71.36,64.24,62.89,69.68,79.17,72.72,82.70,74.15,85.49,94.16,117.50,123.23,107.47,104.07,101.30,97.79,100.56,104.38,102.86,102.82,123.20,147.01,175.67,161.73,156.56,150.34,150.79,151.28,153.80,158.13,163.07,167.47,174.56,181.08,189.54,186.15,186.15,201.43,208.76,
884.00,73.08,61.90,56.21,57.98,64.24,81.55,97.76,85.55,75.29,71.69,63.82,62.56,69.53,78.67,72.61,82.39,73.82,85.07,93.81,116.76,123.21,107.46,103.97,100.63,97.16,99.75,104.17,102.72,102.74,122.83,146.54,175.64,161.02,155.00,150.22,150.34,150.58,154.15,155.88,162.15,166.09,173.36,180.55,189.38,185.20,186.01,200.67,207.86,
885.00,72.75,61.55,56.05,57.83,64.01,81.27,97.78,84.70,74.95,71.72,63.66,62.48,69.09,78.43,72.27,81.95,73.48,84.69,93.92,116.00,123.06,107.41,103.45,100.28,96.46,99.89,103.85,102.75,102.75,122.13,146.03,176.60,159.88,154.42,148.89,149.09,150.43,153.23,155.62,161.48,165.68,173.93,180.06,188.52,184.39,185.39,200.77,207.36,
886.00,72.18,61.25,56.07,57.77,63.58,80.97,97.36,84.24,74.59,71.34,64.07,61.95,68.81,78.24,71.73,81.86,73.07,84.35,93.93,115.83,122.71,107.48,102.84,100.33,95.49,99.64,103.62,102.62,102.43,121.72,145.83,176.19,160.35,153.00,148.05,147.85,150.55,152.99,153.82,160.94,165.48,173.45,179.23,187.57,184.17,185.40,199.15,206.66,
887.00,72.08,61.20,55.97,57.39,63.33,80.98,97.24,83.96,74.71,70.98,63.55,61.68,68.77,77.80,71.56,81.66,72.76,84.19,93.48,115.59,121.93,107.00,102.46,100.49,94.57,98.58,102.93,102.71,102.58,121.24,145.44,175.92,158.54,152.83,147.30,146.74,149.90,152.59,153.45,159.99,165.41,172.69,178.78,187.23,184.61,185.75,197.62,206.80,
888.00,71.94,61.17,55.75,56.88,63.26,80.94,97.28,83.79,74.47,70.79,63.09,61.52,68.78,77.53,71.08,81.19,72.68,83.76,93.33,115.09,121.51,107.24,101.60,100.81,94.93,97.97,102.18,102.28,102.13,121.02,144.57,174.44,159.43,151.98,147.18,146.78,148.74,152.18,153.25,159.63,165.62,171.70,178.37,187.69,183.08,184.45,196.23,205.06,
889.00,71.69,60.78,55.56,56.56,63.05,80.32,97.09,82.87,73.97,70.09,62.71,61.37,68.12,77.12,70.22,80.81,72.27,83.41,92.76,114.17,120.73,106.89,100.47,100.31,94.48,97.95,101.50,101.54,101.41,120.66,143.80,172.26,158.42,151.25,146.50,146.54,148.16,151.76,152.96,158.85,165.54,171.39,177.32,185.86,181.66,183.25,195.56,204.67,
890.00,71.07,60.06,54.96,56.10,62.41,79.38,95.93,82.46,72.57,69.15,62.68,60.61,67.39,76.22,69.46,79.97,71.28,82.54,91.63,113.58,119.35,105.42,99.54,98.96,93.34,96.64,100.50,100.98,100.12,119.94,142.99,170.72,158.26,149.97,144.55,144.90,146.53,150.71,152.06,157.29,163.30,169.50,175.12,183.80,180.15,181.12,194.22,202.61,
891.00,70.33,58.87,54.06,55.04,61.61,78.10,93.85,81.45,71.46,67.73,61.25,59.59,65.97,74.72,68.41,78.29,69.88,80.92,89.70,111.81,117.57,103.35,98.02,96.90,91.61,94.92,99.08,99.37,98.34,118.08,140.72,168.22,155.67,148.35,142.84,142.70,144.57,148.21,150.02,154.50,160.66,167.33,172.91,181.10,177.64,179.25,190.86,200.08,
892.00,68.77,57.63,52.57,53.61,60.07,76.02,91.35,79.15,69.64,65.90,59.82,58.38,64.21,72.73,66.41,75.87,68.28,78.76,87.59,109.19,115.05,101.07,96.04,94.22,89.39,92.83,96.65,96.72,95.41,115.51,137.18,165.29,153.36,144.82,139.08,139.82,140.78,143.91,147.31,151.47,156.99,163.97,169.02,177.72,173.11,174.93,188.03,195.01,
893.00,66.72,55.72,50.82,51.75,58.01,73.54,88.29,76.08,67.51,63.69,57.58,56.52,61.77,70.37,63.89,73.30,65.92,76.12,84.55,105.78,111.76,97.62,93.32,90.86,86.36,90.03,93.77,93.16,92.53,112.35,133.16,160.85,147.73,141.05,135.34,136.20,136.36,140.82,143.47,147.52,151.78,159.73,164.39,172.33,169.06,170.53,184.65,190.02,
894.00,63.99,53.29,49.02,49.57,55.58,70.63,84.60,73.44,64.76,60.83,55.08,53.96,58.97,67.29,61.27,70.13,62.99,72.76,81.11,102.26,107.82,93.82,89.74,87.40,82.89,85.94,89.82,89.33,89.14,107.77,128.29,155.15,143.24,136.12,128.94,130.47,131.76,135.13,139.69,141.91,145.29,154.27,159.09,167.12,165.04,164.92,177.75,184.29,
895.00,61.08,50.84,46.76,47.21,52.80,67.31,80.96,69.89,62.33,58.03,51.63,51.15,55.88,63.63,58.39,66.74,60.01,69.17,77.35,97.61,103.08,89.63,85.50,83.43,79.55,81.74,85.60,84.55,84.97,103.09,122.44,147.98,136.36,130.03,123.54,124.46,126.17,129.54,133.32,135.96,139.65,147.77,152.96,161.05,158.64,158.82,169.84,177.67,
896.00,58.14,48.65,44.42,44.85,50.15,64.17,77.30,66.11,59.59,55.02,48.94,48.64,53.09,60.13,55.24,63.27,57.09,65.77,73.75,92.77,98.14,85.68,81.41,79.56,76.06,77.68,81.03,80.33,81.27,98.33,116.81,142.41,131.24,124.58,117.73,118.76,119.89,123.22,128.52,129.69,133.92,141.42,146.63,154.19,151.93,151.28,163.38,170.09,
897.00,55.23,46.18,42.26,42.69,47.67,61.11,73.90,62.89,56.43,52.15,46.19,45.76,50.15,57.14,52.57,60.23,54.02,62.51,70.12,88.18,94.06,81.73,77.25,75.65,73.04,74.63,77.07,76.43,77.61,93.48,112.33,136.64,125.22,118.68,113.09,113.11,114.73,118.87,122.98,124.84,129.13,136.41,141.62,147.25,145.37,144.63,156.36,163.10,
898.00,52.91,44.03,40.51,40.85,45.42,58.39,71.04,60.61,53.47,50.09,44.53,43.34,47.71,54.41,50.28,57.69,51.52,59.87,67.24,84.72,90.19,78.16,74.19,72.43,69.56,71.45,73.89,74.08,73.94,89.29,107.89,132.68,120.45,114.06,108.29,108.25,109.92,113.98,118.49,120.66,124.57,131.19,136.25,142.28,140.03,139.41,149.26,157.56,
899.00,51.35,42.68,38.93,39.35,44.03,56.47,68.91,58.83,51.71,48.71,42.97,41.57,46.10,52.36,48.70,55.72,49.96,57.95,64.93,82.09,87.04,75.68,72.36,70.13,67.58,69.48,71.36,71.75,71.64,86.13,104.55,129.03,116.48,109.68,105.62,104.04,106.25,110.90,114.37,116.81,122.13,126.67,133.31,138.33,135.82,135.42,145.39,152.59,
900.00,50.54,42.07,38.03,38.59,43.53,55.79,68.39,57.71,50.74,48.30,42.53,40.84,45.39,51.63,47.68,54.71,49.33,56.92,63.80,80.42,85.56,74.36,71.44,68.98,66.39,68.65,70.42,70.81,70.56,84.45,102.85,127.42,114.79,108.36,103.63,102.18,104.20,109.32,112.42,114.99,120.36,125.07,131.13,137.01,133.48,132.85,144.68,150.12,
901.00,50.57,42.14,37.89,38.71,43.83,56.15,68.65,57.88,50.29,48.59,43.23,40.83,45.29,51.98,47.75,54.95,49.30,56.98,64.15,81.04,86.22,74.80,71.43,69.07,66.24,69.21,71.20,71.30,70.70,84.74,103.54,126.48,114.84,107.38,103.33,103.23,105.09,109.81,112.50,115.97,120.54,125.05,130.89,137.84,133.64,133.57,144.75,150.69,
902.00,51.27,42.69,38.52,39.25,44.34,57.11,69.12,59.05,50.99,49.33,44.27,41.64,45.90,52.76,48.65,55.63,49.85,57.85,64.85,82.38,86.93,75.47,72.60,70.25,66.67,69.63,72.11,72.51,71.95,86.10,104.96,127.66,116.49,108.75,104.88,105.33,106.77,111.29,113.48,117.28,121.38,125.86,131.93,139.65,136.20,136.44,146.38,152.93,
903.00,51.95,43.55,39.06,39.69,45.13,58.18,69.80,59.91,52.17,49.83,44.60,42.27,46.61,53.36,49.30,56.33,50.65,58.66,65.96,83.58,88.36,76.75,73.53,71.20,67.49,70.58,73.03,73.49,73.27,87.19,106.02,129.98,117.85,109.71,105.81,106.68,108.31,113.10,114.61,118.73,123.02,126.92,132.99,141.90,137.11,137.93,148.51,154.94,
904.00,52.28,43.95,39.44,40.07,45.25,58.55,70.57,59.94,52.56,50.20,44.80,42.86,46.87,53.77,49.31,56.61,50.97,58.96,66.48,83.47,89.33,77.43,73.73,71.66,67.61,71.13,73.55,73.92,73.65,87.89,106.48,129.99,118.27,110.51,106.02,107.98,108.72,113.21,115.04,119.36,123.14,127.99,132.89,142.78,137.57,139.18,149.10,155.23,
905.00,51.82,43.73,39.26,39.87,44.77,57.91,69.36,59.69,52.27,49.32,44.62,42.43,46.31,53.39,48.69,56.34,50.08,58.61,65.83,82.90,88.99,76.54,72.85,70.85,66.85,70.56,72.71,73.73,73.10,87.40,106.38,128.73,117.12,108.98,105.27,106.91,107.77,111.48,114.56,118.75,122.20,126.80,132.43,141.04,137.08,138.35,147.16,155.08,
906.00,50.47,42.66,38.45,38.96,43.73,56.52,67.80,58.57,51.53,48.21,43.14,41.49,45.10,51.88,47.68,55.00,48.92,57.10,64.22,81.12,86.80,74.72,71.25,69.46,65.42,68.69,71.05,71.73,71.67,85.87,104.05,125.99,114.85,108.10,104.13,104.35,105.57,109.89,112.31,116.24,119.45,125.02,130.88,137.63,134.92,135.74,144.05,152.27,
907.00,49.30,41.44,37.32,37.72,42.83,55.04,66.22,57.09,50.52,47.11,41.40,40.24,43.95,50.20,46.18,53.52,47.73,55.49,62.56,79.16,84.68,73.30,69.35,67.54,64.03,66.90,69.19,69.72,69.56,83.88,100.98,122.92,112.31,105.48,100.53,101.00,103.20,106.88,109.70,112.97,116.30,121.63,127.91,134.84,131.33,131.98,141.35,148.30,
908.00,48.34,40.64,36.41,36.99,41.89,53.80,65.17,55.53,49.48,45.92,40.44,39.64,42.95,49.21,45.09,52.42,46.80,54.27,61.04,77.60,82.61,71.42,67.97,66.11,63.17,65.78,67.60,68.21,68.00,82.40,99.20,119.00,110.27,104.43,99.10,98.48,101.16,105.02,107.35,110.62,114.01,119.88,126.16,131.82,129.37,129.81,139.78,145.85,
909.00,47.62,39.96,35.99,36.40,41.19,53.03,64.12,54.89,48.33,45.18,39.99,38.91,42.13,48.41,44.49,51.75,45.83,53.37,59.99,77.35,81.32,70.08,67.15,64.84,62.13,64.67,66.60,67.04,67.11,80.97,97.66,118.49,108.06,102.46,97.27,97.56,99.81,103.79,105.02,110.11,112.50,118.45,124.94,130.02,128.43,127.89,138.02,144.01,
910.00,47.16,39.29,35.59,35.97,40.60,52.41,63.44,54.43,47.63,44.67,39.58,38.50,41.40,47.82,44.27,51.08,45.22,52.71,59.15,76.61,80.20,69.30,66.42,64.03,61.29,63.66,65.78,65.76,66.22,79.92,96.38,118.13,106.85,102.28,96.71,96.45,99.48,102.99,104.21,109.09,110.98,117.39,123.53,129.50,127.23,127.22,136.79,142.45,
911.00,46.96,39.22,35.06,35.41,40.09,51.61,62.70,53.48,46.92,43.94,39.21,38.09,40.97,47.01,43.55,50.43,44.57,52.00,58.44,75.97,79.14,68.48,65.49,63.37,60.49,62.86,65.14,65.04,64.86,78.77,94.89,116.95,105.07,100.31,95.24,95.27,98.92,100.85,103.13,107.51,110.15,115.60,122.02,129.02,125.16,125.71,136.21,141.11,
912.00,46.22,38.74,34.66,35.08,39.54,50.69,62.31,52.50,46.36,43.30,38.72,37.55,40.21,46.39,42.82,49.68,43.94,51.26,57.46,74.74,78.20,67.78,64.49,62.28,59.51,62.34,64.84,64.14,64.08,77.56,93.72,115.47,103.54,99.00,94.45,94.34,97.25,100.11,102.48,106.86,109.70,115.35,120.72,127.23,123.51,123.62,134.63,139.63,
913.00,45.31,37.95,34.23,34.55,38.85,49.69,61.18,51.93,45.28,42.53,38.29,36.51,39.35,45.58,41.92,48.87,42.92,50.35,56.48,73.75,77.00,66.77,63.36,61.64,58.45,60.92,64.20,63.50,63.02,76.38,92.23,113.66,102.03,96.65,92.44,93.24,95.44,98.47,101.36,105.40,108.71,113.87,118.44,125.72,122.90,123.07,131.84,138.15,
914.00,45.10,37.23,33.70,34.01,38.33,48.93,60.27,51.53,45.12,41.92,37.49,35.71,38.70,44.80,41.28,48.35,42.28,49.58,55.57,72.78,75.74,65.79,62.23,61.10,58.04,60.24,63.58,62.62,62.16,75.62,91.55,111.80,100.11,95.66,91.11,92.10,94.53,97.71,100.84,104.20,108.32,112.74,117.50,125.12,122.02,121.93,130.92,136.04,
915.00,44.82,37.16,33.30,33.61,38.11,48.58,60.04,51.06,44.87,41.70,37.01,35.29,38.67,44.32,40.70,47.94,42.17,49.13,55.24,72.00,75.34,65.23,61.65,60.69,57.66,59.97,63.20,62.52,61.46,75.27,90.57,111.06,100.04,94.87,90.75,91.20,92.96,96.51,100.07,103.83,108.50,111.83,116.51,125.00,121.43,120.70,131.17,135.37,
916.00,45.17,37.28,33.67,34.23,38.40,49.30,60.91,51.65,44.96,42.10,37.64,35.53,39.01,45.04,41.04,48.41,42.43,49.75,55.87,72.52,76.28,65.84,62.46,61.25,58.22,60.56,63.58,63.32,62.40,76.11,91.67,113.08,100.63,96.03,90.58,91.73,93.02,97.58,101.15,103.65,109.10,113.25,116.96,125.18,122.48,121.72,131.41,136.93,
917.00,45.87,38.00,34.47,35.02,39.06,50.40,61.55,52.91,45.52,42.85,38.83,36.24,39.84,46.01,42.04,49.51,43.14,50.69,57.08,73.72,77.93,66.80,63.82,62.47,59.18,61.58,64.48,64.57,63.69,77.12,93.53,114.92,102.85,98.30,92.26,93.56,94.37,98.76,103.00,105.20,110.76,115.04,118.66,126.94,124.93,124.28,133.33,138.53,
918.00,47.17,38.93,35.17,35.94,40.10,51.95,63.01,54.16,47.14,44.05,39.77,37.31,41.36,47.20,43.58,50.89,44.52,52.29,58.68,75.53,79.43,68.69,65.80,63.49,60.79,63.56,66.02,65.96,65.45,79.43,95.51,117.63,105.50,101.25,94.18,96.51,96.79,100.71,105.17,106.72,112.91,118.05,121.76,129.31,126.23,126.03,136.39,140.85,
919.00,48.25,40.00,36.06,36.67,41.45,53.61,64.83,55.26,48.34,45.32,41.10,38.78,42.74,48.50,44.69,51.96,45.98,53.66,60.57,77.21,81.68,70.69,67.86,65.37,62.30,65.52,67.49,67.66,66.92,81.48,97.56,120.18,108.48,104.39,97.59,98.49,99.19,102.84,107.65,108.70,115.17,120.11,124.61,131.00,128.32,128.48,139.10,143.86,
920.00,49.03,40.82,36.97,37.55,42.28,54.70,66.11,56.22,49.41,46.46,42.39,39.79,43.51,49.77,45.76,53.32,47.01,54.80,61.98,78.97,83.30,72.14,69.28,66.63,63.56,67.56,68.88,69.17,68.57,83.13,99.82,121.96,110.04,106.08,98.94,100.87,101.24,104.36,108.39,110.54,116.75,122.42,126.78,131.99,130.77,130.56,141.10,146.65,
921.00,49.24,41.30,37.47,37.81,42.51,55.11,66.51,56.84,50.03,47.03,42.58,40.14,43.90,50.26,46.52,53.94,47.47,55.36,62.46,79.93,83.48,72.53,69.96,67.39,64.13,67.82,69.29,69.62,69.22,83.29,100.55,122.56,111.46,106.80,100.28,101.98,102.01,105.29,109.36,112.27,117.12,123.43,128.43,132.72,131.55,131.85,142.30,147.64,
922.00,49.34,41.11,37.39,37.88,42.57,55.13,66.57,56.95,50.20,47.25,41.80,40.24,43.92,50.17,46.60,53.74,47.46,55.27,62.49,80.41,83.61,72.77,70.07,67.32,64.56,67.47,69.40,69.13,69.28,83.56,100.14,123.19,111.45,106.04,100.64,101.74,102.91,105.73,108.40,112.33,117.14,123.28,128.60,133.49,130.65,131.22,141.94,147.82,
923.00,49.18,41.04,37.18,37.70,42.50,54.88,66.71,56.19,50.02,47.06,41.40,40.03,43.61,49.91,46.07,53.32,47.28,54.90,62.21,79.71,83.32,72.19,69.56,67.50,64.16,66.90,69.05,68.66,68.87,82.88,99.65,123.25,112.22,105.16,100.63,101.33,102.67,105.95,108.29,111.95,117.28,122.09,127.45,132.95,130.37,131.06,141.95,147.36,
924.00,48.60,40.67,36.74,37.53,42.05,54.12,66.05,55.59,48.98,46.25,41.03,39.18,43.05,49.47,45.35,52.74,46.64,54.23,61.39,78.71,82.88,71.31,68.92,66.70,63.18,65.67,68.43,68.06,68.59,81.72,99.04,121.59,110.06,102.91,99.27,99.80,101.23,104.57,106.54,110.96,116.42,121.32,126.05,132.29,129.64,130.72,140.26,146.17,
925.00,47.63,39.58,35.95,36.49,40.95,52.93,64.42,54.61,47.62,45.16,39.49,37.91,41.99,48.33,44.29,51.40,45.42,53.14,59.68,77.12,80.88,69.91,67.81,65.30,61.58,63.73,67.06,66.71,67.53,80.04,96.90,119.41,108.03,100.76,97.14,97.56,99.69,103.52,104.85,109.35,114.47,119.24,123.64,131.11,126.72,128.97,138.51,142.87,
926.00,46.06,37.88,34.38,35.03,39.49,50.89,62.17,52.59,46.14,43.44,37.87,36.21,40.34,46.13,42.20,49.17,43.79,50.90,57.56,74.23,78.24,67.72,65.13,62.69,59.30,61.53,64.85,64.36,64.80,77.36,93.45,114.31,103.74,97.23,93.39,94.17,96.70,100.83,100.79,105.76,111.07,114.25,119.07,127.48,121.96,124.81,135.34,138.25,
927.00,43.71,35.92,32.42,32.86,37.21,48.04,59.05,49.56,43.72,40.97,35.72,34.17,37.75,43.44,39.52,46.31,41.20,48.00,54.10,69.78,74.31,64.07,61.10,59.22,56.02,58.41,61.47,61.17,61.42,73.25,88.86,108.32,98.59,92.27,88.29,89.11,91.85,96.01,95.70,100.38,105.82,109.08,113.02,121.35,115.74,118.68,129.24,132.18,
928.00,40.14,33.06,29.97,30.22,34.17,44.09,53.92,46.45,40.10,37.44,32.97,31.21,34.09,39.75,36.32,42.54,37.65,43.96,49.67,65.08,69.03,59.42,55.98,54.26,51.52,53.66,56.84,56.67,56.93,67.74,82.69,100.64,90.33,85.87,82.60,82.60,85.18,88.27,88.78,93.42,98.57,102.69,105.78,113.34,108.36,111.45,120.04,124.16,
929.00,36.29,29.45,27.06,27.11,30.46,39.62,48.46,42.05,36.23,33.55,29.42,27.93,30.23,35.39,32.51,38.05,33.61,39.38,44.58,58.89,61.95,53.47,50.21,48.61,46.47,48.19,51.21,50.98,50.95,61.04,74.88,92.15,83.81,78.53,73.79,74.84,77.80,80.76,81.14,85.06,89.38,93.63,96.83,103.90,98.81,101.00,109.99,113.14,
930.00,32.15,26.04,23.67,23.55,26.91,34.92,42.70,37.06,32.27,29.42,25.85,24.64,26.41,30.73,28.27,33.17,29.35,34.49,39.45,52.16,54.95,47.38,44.21,42.81,41.25,42.45,45.21,45.07,44.97,53.98,66.53,82.77,74.01,70.12,65.91,66.81,70.11,71.43,73.12,76.35,80.11,83.56,87.18,93.35,89.32,90.38,99.21,102.14,
931.00,28.06,22.78,20.66,20.49,23.36,30.46,37.43,31.87,28.41,25.74,22.52,21.46,22.61,26.59,24.37,28.60,25.15,29.94,34.18,45.64,48.12,41.36,38.23,37.32,36.17,37.15,39.41,39.50,39.63,47.07,58.99,74.03,65.62,62.07,57.96,58.96,61.84,63.61,65.18,67.79,70.80,75.28,79.26,83.40,81.20,80.12,87.47,91.75,
932.00,24.23,19.75,17.95,17.79,20.15,26.44,32.28,27.76,24.40,22.49,19.78,18.35,19.21,22.72,20.83,24.82,21.58,25.73,29.81,39.95,41.87,36.04,33.37,32.17,30.96,32.07,34.15,34.22,34.20,41.12,52.02,65.62,58.02,54.21,51.19,51.78,53.76,56.33,58.79,60.55,62.71,67.15,70.96,74.47,72.71,71.53,77.35,81.79,
933.00,21.38,17.30,15.62,15.45,17.45,23.24,28.32,24.17,21.60,19.85,16.93,15.86,16.69,19.33,18.09,21.58,18.72,22.39,25.92,34.91,36.74,31.42,29.50,28.18,27.14,27.97,29.76,29.93,30.11,36.61,45.77,57.60,52.19,47.82,44.60,45.64,47.64,50.17,51.92,55.15,56.11,60.04,64.83,67.89,65.18,63.00,69.89,73.65,
934.00,18.97,15.48,13.68,13.54,15.57,20.64,25.38,21.12,19.46,17.64,14.70,13.85,14.69,16.78,15.69,18.94,16.71,19.70,23.02,31.15,32.69,28.13,26.42,25.04,24.16,25.37,26.26,26.61,26.52,32.93,40.65,53.24,46.67,42.49,40.76,42.26,42.56,45.48,47.24,50.54,51.87,54.20,59.34,62.36,59.34,57.65,63.39,67.36,
935.00,17.58,14.31,12.57,12.74,14.30,19.04,24.19,19.35,17.67,16.42,13.69,12.64,13.35,15.58,14.30,17.57,15.48,18.17,21.30,28.53,30.56,26.27,24.50,23.10,22.28,23.77,24.49,25.20,24.73,30.66,37.93,49.78,44.47,39.41,38.34,38.89,39.93,43.11,44.25,47.22,49.21,52.01,55.42,58.98,56.67,54.78,58.97,64.66,
936.00,17.05,14.05,12.27,12.45,13.91,18.47,23.20,19.03,16.51,15.81,13.82,11.96,12.69,15.24,14.01,17.09,14.90,17.73,20.62,28.11,29.75,25.57,24.16,22.53,21.09,22.77,23.80,24.27,24.19,29.77,37.02,49.22,42.90,38.11,37.53,38.07,38.01,41.82,43.37,45.78,48.50,51.03,53.87,58.02,55.32,54.12,58.27,62.54,
937.00,17.23,14.16,12.35,12.45,13.83,18.62,23.74,19.43,16.78,15.92,13.77,11.97,12.89,15.30,14.31,17.17,15.05,17.96,20.73,28.53,30.14,26.12,24.13,22.79,21.79,23.07,24.01,24.38,24.52,29.80,37.02,49.54,43.44,38.92,38.42,38.85,38.67,41.86,43.82,46.19,48.26,51.70,54.38,58.71,55.18,54.31,59.82,62.92,
938.00,17.87,14.66,12.62,12.66,14.52,19.31,24.57,20.39,17.04,16.48,14.43,12.38,13.59,16.06,14.62,17.59,15.78,18.57,21.64,29.23,31.37,27.27,24.86,23.74,22.53,24.29,24.76,25.13,25.04,30.63,38.17,51.57,44.13,40.78,39.83,40.96,40.59,43.56,45.61,46.73,50.08,53.24,55.49,59.95,56.79,56.24,61.26,65.16,
939.00,18.82,15.51,13.27,13.35,15.21,20.34,25.88,21.24,17.50,17.13,15.51,12.94,14.13,17.04,15.36,18.46,16.26,19.39,22.42,30.66,33.13,28.14,25.46,24.75,23.56,25.44,26.04,26.65,26.42,31.85,40.26,52.25,47.31,42.75,41.56,42.83,42.91,45.12,47.17,48.06,51.82,55.17,57.43,62.16,59.81,59.08,63.48,67.45,
940.00,19.29,15.91,13.84,13.70,15.56,21.03,25.84,22.50,17.71,17.58,16.05,13.09,14.56,17.41,15.98,19.16,16.70,19.75,22.71,31.94,34.05,28.66,26.35,25.72,24.17,25.93,26.77,27.00,27.31,32.62,41.40,54.08,48.60,44.54,42.47,43.28,43.97,46.19,48.41,49.52,53.32,56.41,59.37,63.50,60.37,59.57,65.53,67.98,
941.00,19.73,15.80,13.93,13.72,15.59,21.26,25.78,23.05,18.04,17.54,15.80,13.13,14.85,17.34,15.99,19.28,16.85,19.84,22.81,32.44,34.28,28.93,26.72,25.99,24.72,26.00,26.92,27.12,27.51,32.97,41.32,55.32,48.76,45.64,43.55,43.42,45.23,45.61,48.48,50.55,53.10,56.22,59.88,63.97,60.31,59.56,66.47,68.94,
942.00,19.67,15.78,13.80,13.57,15.58,21.14,25.63,22.49,18.07,17.25,15.57,13.17,14.73,17.24,15.54,18.85,16.80,19.76,22.58,31.86,33.82,28.17,26.70,25.91,24.38,26.06,26.94,26.64,27.37,33.11,41.26,54.39,48.68,45.75,41.88,43.02,45.56,45.79,48.49,50.32,53.33,54.81,59.46,63.49,60.67,59.86,65.48,69.62,
943.00,19.28,15.54,13.69,13.50,15.41,20.75,25.52,21.98,18.05,16.92,15.29,12.98,14.26,16.89,15.37,18.88,16.45,19.52,22.22,31.67,33.49,27.98,26.35,25.32,23.95,25.57,26.60,26.26,27.34,32.60,41.01,53.50,47.50,45.24,41.60,42.19,44.84,44.65,47.89,49.17,52.71,54.88,58.71,62.35,60.58,59.99,64.90,68.74,
944.00,18.80,15.15,13.53,13.33,15.27,20.39,24.97,21.86,17.93,16.82,14.85,12.78,14.08,16.61,15.27,18.69,16.18,19.35,21.88,31.29,32.93,27.54,26.49,25.01,23.46,24.91,26.41,25.52,26.96,32.60,40.60,52.78,46.73,44.75,40.52,41.04,43.41,44.64,47.84,48.47,51.59,54.40,58.71,62.07,59.34,58.95,64.88,67.76,
945.00,19.03,14.87,13.46,13.43,15.41,20.22,25.39,21.58,18.70,16.64,14.54,12.74,14.20,16.50,15.20,18.54,16.09,19.44,22.07,31.29,32.81,27.60,26.65,24.94,23.45,25.20,26.36,25.77,26.44,32.79,40.39,52.46,46.67,43.85,40.66,41.20,43.64,44.96,47.78,47.74,51.35,53.75,58.38,62.01,60.03,60.21,64.79,68.04,
946.00,19.02,15.10,13.32,13.37,15.54,20.24,25.82,20.78,18.72,16.74,14.30,12.76,14.37,16.69,15.08,18.57,16.38,19.60,22.23,30.96,32.70,27.74,26.51,24.73,23.34,25.94,26.36,26.06,26.55,32.84,40.89,51.37,46.61,43.94,40.29,41.53,43.67,45.18,47.87,47.28,51.48,54.94,58.26,62.23,60.88,60.21,64.65,68.14,
