Datetime,solar_zenith_deg,GHI_Wm2,DNI_Wm2,DHI_obs_Wm2,GHI_theo_Wm2,DHI_theo_Wm2,DNI_theo_Wm2,Kt_GHI,Kt_DHI,Kt_DNI
2024-11-22 11:54:00+00:00,62.52127316953999,32.7273,0.039775,32.70894704949207,392.53913964723233,36.2297758294947,772.2024383605801,0.08337334215745064,0.9028194710181916,5.150851386126685e-05
2024-11-22 11:55:00+00:00,62.60679485020468,32.15547,,,391.27636582533097,36.19991733325525,771.7441212082113,0.08218096672456437,,
2024-11-22 11:56:00+00:00,62.69307476843605,32.4401,,,390.0023962160861,36.16979411076911,771.2817406033976,0.08317923252457692,,
2024-11-22 11:57:00+00:00,62.78010974678632,,0.04904,,388.7172777362308,36.139407271390205,770.815313574322,,,6.362094672535533e-05
2024-11-22 11:58:00+00:00,62.86789654034517,,,,387.42105829861936,36.10875794802591,770.3448575107042,,,
2024-11-22 11:59:00+00:00,62.95643189330313,31.977385,,,386.11378597703754,36.077847277388855,769.8703898606733,0.08281855287576217,,
2024-11-22 12:00:00+00:00,63.0457125400365,,,,384.79312485648535,36.046243228146174,769.3844699039113,,,
2024-11-22 12:01:00+00:00,63.13573520540226,,0.03394,,383.4591964390404,36.01396023302515,768.8873440028699,,,4.4141707188606445e-05
2024-11-22 12:02:00+00:00,63.22649660498426,,0.03316,,382.1143216831376,35.981412320696876,768.3861386412684,,,4.315538546626646e-05
2024-11-22 12:03:00+00:00,63.31799344621297,28.03505,,,380.7585493770686,35.948600671908494,767.8808720014345,0.07362946950466669,,
2024-11-22 12:04:00+00:00,63.41022242778152,23.530705,0.02626,23.51895103581267,379.39192843859234,35.91552647054046,767.3715623139452,0.06202215502275409,0.6548407707486614,3.422071039590671e-05
2024-11-22 12:05:00+00:00,63.50318024072833,31.171285,0.035875,31.155279435531686,378.0143478689153,35.88215957589764,766.85768660397,0.08246058694790422,0.8682665648825374,4.678182226857824e-05
2024-11-22 12:06:00+00:00,63.59686363176227,,0.036415,,376.62146177824525,35.847640970453746,766.3244012820487,,,4.751904015985695e-05
2024-11-22 12:07:00+00:00,63.69126915172716,40.868205,,,375.21783906358564,35.81285628920526,765.7870052980863,0.10891860872604818,,
2024-11-22 12:08:00+00:00,63.786393533634566,34.33985,0.039645,34.322338053450764,373.80352829857065,35.77780673590753,765.245517249157,0.09186604031348654,0.9593192312429811,5.1806902629776456e-05
2024-11-22 12:09:00+00:00,63.88223344122552,,,,372.3785790867495,35.74249353983938,764.6999561266521,,,
2024-11-22 12:10:00+00:00,63.978785532641055,33.14839,,,370.94304111493256,35.70691793234299,764.1503409538404,0.08936247974990139,,
2024-11-22 12:11:00+00:00,64.07604646063817,,0.047185,,369.4932745796981,35.670302081379624,763.5831677744529,,,6.17941856124538e-05
2024-11-22 12:12:00+00:00,64.1740128728072,37.564135,,,368.0319553977563,35.633201726467604,763.0080807526938,0.10206759073244598,,
2024-11-22 12:13:00+00:00,64.27268141267274,,,,366.560162905132,35.59583547239528,762.4288720680407,,,
2024-11-22 12:14:00+00:00,64.37204871898676,,0.03598,,365.0779472399913,35.558204592083555,761.8455614518494,,,4.7227419598577035e-05
2024-11-22 12:15:00+00:00,64.47211142682426,32.974045000000004,0.025105,32.96322599078905,363.58535859534766,35.520310359845844,761.2581686570604,0.09069134446829712,0.9280106411472275,3.297829965396347e-05
2024-11-22 12:16:00+00:00,64.57286616777674,,,,362.0790693512769,35.4813870959385,760.6531960734301,,,
2024-11-22 12:17:00+00:00,64.67430963837496,,,,360.5611818878365,35.441902215385554,760.0388791088355,,,
2024-11-22 12:18:00+00:00,64.77643832863586,31.584175,,,359.0330415581491,35.40215062652331,759.42041262076,0.08797010677047844,,
2024-11-22 12:19:00+00:00,64.87924892944798,26.665935,,,357.4946978760844,35.36213361735846,758.7978166483767,0.07459113424178114,,
