Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
515.00,916.27,1246.81,982.81,1545.21,921.12,1733.20,1747.59,756.36,677.61,677.80,1410.87,756.74,752.02,653.55,750.64,644.92,1028.54,662.42,971.59,741.45,1250.58,1801.24,1656.01,1280.93,1356.77,632.84,623.05,621.38,584.78,618.44,659.32,663.01,1084.39,1640.83,1657.94,1609.36,1467.04,1548.71,1545.14,1542.88,1344.32,1047.68,960.23,1591.71,1572.00,1522.25,1520.68,1501.81,1496.17,1487.60,1478.07,1472.43,1466.85,1456.02,1440.44,1431.50,1431.63,1429.81,1430.19,
516.00,902.60,1230.09,968.94,1524.47,909.20,1708.32,1725.49,746.43,666.78,666.78,1392.11,747.96,736.69,641.82,737.45,634.01,1013.07,651.18,958.39,731.98,1228.19,1776.65,1632.21,1262.89,1340.18,625.02,612.54,612.51,575.83,609.80,653.87,652.73,1070.05,1617.37,1637.66,1587.71,1446.39,1530.29,1525.64,1519.41,1323.42,1034.52,947.07,1568.97,1548.29,1502.20,1500.66,1480.34,1473.31,1467.07,1460.80,1447.60,1447.56,1437.40,1421.78,1410.87,1409.29,1406.99,1405.40,
517.00,892.21,1220.58,959.75,1510.36,900.27,1694.57,1706.41,738.05,661.86,662.41,1378.10,739.56,730.17,633.73,731.62,627.15,1000.72,642.79,948.68,725.02,1214.94,1761.02,1617.19,1246.85,1329.19,616.75,605.61,607.18,570.96,603.17,648.60,648.17,1057.39,1601.48,1621.83,1567.60,1428.87,1513.16,1508.51,1503.87,1312.09,1023.69,936.66,1549.16,1537.93,1486.99,1484.42,1465.32,1458.93,1450.26,1448.54,1431.26,1429.13,1423.75,1404.68,1400.97,1400.19,1388.68,1395.96,
518.00,888.98,1217.46,958.26,1503.42,895.97,1690.97,1701.01,738.02,662.01,659.66,1372.49,736.90,726.07,631.01,729.42,627.60,996.86,639.75,944.20,723.60,1213.00,1753.13,1613.06,1245.54,1320.25,615.29,603.83,603.23,569.33,602.75,643.73,648.65,1052.15,1596.68,1617.76,1562.48,1426.27,1507.31,1504.24,1496.79,1307.40,1019.97,931.99,1545.17,1533.13,1480.08,1478.96,1464.45,1453.14,1445.75,1442.28,1426.48,1423.10,1416.16,1398.70,1396.65,1393.27,1388.87,1395.08,
519.00,895.79,1226.40,964.51,1511.36,900.64,1701.60,1712.56,741.25,660.65,661.62,1380.83,740.99,727.49,632.21,730.68,633.39,999.51,644.16,948.21,727.30,1220.23,1761.64,1621.28,1250.76,1325.97,621.49,608.57,606.55,574.71,605.71,646.05,653.20,1056.91,1607.63,1627.76,1575.39,1435.52,1516.70,1513.69,1506.98,1310.76,1027.81,937.78,1555.02,1539.34,1486.98,1489.15,1471.85,1461.21,1455.32,1449.76,1433.77,1430.92,1424.68,1402.29,1401.14,1398.31,1392.90,1397.99,
520.00,906.98,1243.63,978.17,1530.57,912.46,1726.82,1735.64,748.79,668.44,669.09,1401.32,749.43,736.37,637.53,739.24,640.99,1012.38,649.27,960.67,736.23,1234.94,1785.33,1641.88,1261.07,1344.97,629.30,614.46,616.20,584.59,610.42,656.67,659.13,1068.52,1629.55,1647.00,1595.23,1452.08,1537.92,1532.44,1529.39,1327.87,1040.48,947.79,1570.19,1559.51,1508.79,1506.36,1490.83,1484.93,1473.68,1470.92,1448.39,1448.34,1444.60,1422.07,1420.90,1421.19,1406.88,1413.10,
521.00,916.87,1258.15,991.55,1550.18,923.20,1751.17,1757.66,757.74,678.97,680.92,1421.21,755.93,746.99,644.91,751.16,649.57,1026.15,658.17,973.93,745.18,1251.33,1807.76,1662.76,1277.55,1358.92,635.53,620.43,623.82,590.86,618.19,663.89,666.16,1079.34,1648.93,1665.77,1613.93,1468.71,1555.25,1549.74,1549.78,1347.02,1051.60,956.88,1588.82,1579.96,1529.16,1524.81,1507.82,1502.60,1490.44,1488.55,1468.04,1464.05,1459.79,1436.21,1437.75,1438.37,1426.02,1433.17,
522.00,928.50,1273.09,1004.13,1569.45,934.06,1771.14,1777.46,768.51,685.79,688.06,1439.18,766.07,755.79,654.78,758.25,658.72,1039.89,668.69,985.19,755.73,1268.28,1829.59,1683.18,1297.34,1375.23,643.71,626.65,631.01,598.08,627.07,668.41,673.44,1095.55,1667.00,1688.23,1639.36,1487.79,1575.79,1571.69,1570.60,1364.59,1064.31,966.63,1612.20,1596.89,1544.59,1544.03,1525.91,1519.51,1509.17,1504.91,1487.02,1482.58,1476.01,1453.07,1450.85,1458.53,1446.61,1443.84,
523.00,933.12,1279.79,1008.01,1576.81,938.28,1779.73,1787.50,772.21,686.81,690.96,1446.61,770.93,760.69,656.50,759.76,660.06,1047.03,671.58,989.03,759.32,1273.79,1841.39,1688.95,1302.03,1386.19,647.35,632.66,635.52,602.43,630.67,672.24,674.63,1102.99,1677.57,1696.02,1648.09,1495.52,1587.18,1580.78,1582.24,1371.89,1067.20,974.16,1618.56,1606.20,1554.20,1550.81,1534.79,1530.59,1516.12,1514.84,1494.10,1492.95,1484.97,1463.74,1459.31,1466.56,1450.50,1444.31,
524.00,929.70,1277.45,1007.51,1577.24,939.94,1783.57,1787.91,768.82,690.42,689.04,1447.62,769.03,760.57,653.19,758.68,659.20,1047.09,670.84,989.86,756.37,1270.82,1841.99,1687.30,1303.38,1387.50,645.13,630.08,634.92,599.36,630.36,674.10,669.76,1100.89,1675.11,1693.19,1645.88,1491.58,1586.08,1576.52,1578.88,1373.52,1063.96,972.21,1616.53,1606.40,1555.11,1549.97,1532.57,1531.30,1514.55,1513.54,1493.28,1490.50,1480.62,1459.35,1466.22,1463.55,1452.10,1448.28,
525.00,928.35,1275.33,1006.35,1576.85,937.35,1780.64,1783.44,768.02,690.77,688.26,1443.69,768.88,761.07,653.62,758.51,658.69,1046.41,672.25,988.23,755.95,1271.35,1840.30,1687.27,1304.56,1384.10,644.62,627.93,634.99,596.82,632.37,670.88,670.37,1100.88,1671.02,1692.56,1644.76,1489.90,1582.48,1574.40,1574.05,1373.62,1061.28,969.43,1619.01,1604.48,1550.57,1547.84,1530.98,1525.91,1510.87,1510.92,1494.52,1487.85,1479.70,1454.80,1460.04,1458.22,1451.28,1444.65,
526.00,930.50,1274.31,1006.42,1579.53,939.06,1780.25,1785.43,768.38,691.03,686.32,1440.46,769.82,763.02,654.16,758.22,658.14,1047.37,674.47,985.78,757.00,1275.58,1841.81,1688.95,1305.28,1386.27,643.98,630.22,636.47,598.15,631.76,668.72,671.83,1104.00,1674.48,1693.28,1648.72,1491.95,1583.93,1580.33,1576.48,1374.44,1063.54,970.42,1620.73,1606.08,1550.67,1549.94,1536.67,1528.67,1513.23,1513.23,1497.55,1491.95,1484.33,1458.66,1461.39,1461.39,1452.41,1441.86,
527.00,932.37,1275.25,1007.21,1581.36,942.09,1780.66,1791.09,767.14,690.18,684.46,1441.09,768.33,760.92,651.80,757.92,657.62,1050.21,674.85,986.38,755.71,1274.35,1845.20,1690.59,1304.31,1389.48,645.39,631.56,635.57,594.89,630.26,670.24,671.64,1101.70,1679.57,1693.99,1647.89,1491.88,1586.48,1581.26,1578.06,1376.36,1064.33,972.35,1620.34,1606.82,1555.82,1553.92,1536.87,1529.66,1516.34,1514.53,1500.51,1495.49,1487.38,1460.52,1466.94,1455.10,1454.91,1445.50,
528.00,937.83,1282.53,1012.63,1590.93,947.11,1789.03,1802.65,769.31,695.18,686.08,1450.02,772.05,765.05,656.58,761.94,660.80,1054.04,677.57,992.00,759.42,1280.19,1854.21,1699.94,1312.49,1395.68,649.01,631.41,639.30,594.65,632.24,674.79,674.43,1107.07,1685.92,1704.66,1655.72,1499.44,1592.71,1587.89,1582.97,1383.67,1068.61,974.06,1629.50,1614.77,1565.73,1564.75,1543.56,1534.86,1523.58,1522.30,1508.94,1499.84,1495.12,1465.15,1471.19,1462.74,1459.80,1459.32,
529.00,944.67,1292.13,1020.32,1603.25,952.28,1801.53,1814.31,777.52,699.76,693.29,1462.76,775.76,773.03,663.22,769.52,665.95,1064.08,681.68,999.38,769.18,1292.53,1865.52,1714.90,1321.34,1404.41,651.46,637.64,645.04,598.69,635.35,676.38,682.97,1118.57,1698.71,1718.04,1668.46,1513.60,1606.68,1600.18,1598.22,1395.22,1075.12,981.61,1643.74,1627.86,1577.54,1576.68,1557.48,1546.46,1536.05,1534.69,1522.80,1512.57,1508.89,1478.66,1477.68,1477.74,1472.28,1469.51,
530.00,950.40,1299.84,1026.23,1610.28,959.22,1808.50,1827.75,782.96,702.60,696.82,1471.98,778.93,775.11,668.20,773.43,670.38,1069.38,685.63,1005.46,772.60,1298.82,1875.98,1723.35,1327.91,1413.56,655.40,644.70,646.84,601.69,638.68,679.77,688.09,1123.79,1710.83,1728.05,1675.98,1524.21,1618.44,1611.01,1609.54,1402.81,1083.18,988.53,1653.93,1637.22,1588.49,1587.04,1566.68,1556.15,1545.79,1541.35,1530.26,1523.31,1518.78,1487.53,1491.37,1485.54,1482.69,1476.44,
531.00,953.69,1303.51,1029.10,1611.42,961.04,1811.15,1829.41,783.84,701.08,697.61,1477.00,783.27,775.35,671.04,771.89,670.81,1068.58,684.94,1008.51,771.56,1297.78,1879.93,1725.82,1330.15,1416.93,657.16,642.87,647.55,602.75,637.47,683.48,684.78,1123.72,1714.68,1732.12,1676.98,1526.65,1622.16,1608.52,1610.86,1403.94,1083.92,989.86,1654.86,1641.22,1593.90,1592.37,1565.65,1561.12,1548.29,1545.22,1531.98,1523.02,1519.71,1488.06,1495.50,1485.48,1483.88,1483.38,
532.00,953.75,1303.98,1029.74,1611.50,958.91,1814.52,1828.54,783.97,704.43,699.99,1479.19,784.46,778.23,672.68,774.04,670.79,1069.08,682.46,1009.53,772.88,1301.15,1879.95,1727.97,1330.48,1418.74,654.84,642.31,648.33,605.30,639.13,684.48,685.34,1126.53,1712.83,1731.20,1678.12,1528.92,1621.88,1608.14,1611.78,1404.54,1084.76,989.77,1657.64,1644.16,1592.78,1590.66,1568.26,1563.36,1546.33,1543.37,1532.37,1525.95,1519.74,1489.36,1489.07,1488.81,1483.51,1485.67,
533.00,952.63,1302.80,1028.06,1609.72,955.17,1812.55,1824.46,784.84,704.26,701.72,1477.01,781.83,776.96,674.38,774.95,671.37,1068.88,682.88,1008.06,773.32,1300.14,1877.46,1726.88,1329.43,1415.80,655.25,644.49,645.68,604.09,639.29,683.10,685.76,1124.88,1712.33,1728.63,1678.63,1529.33,1620.35,1607.00,1612.26,1402.27,1084.89,990.79,1659.26,1639.66,1591.58,1587.87,1568.51,1563.08,1546.62,1537.88,1533.36,1529.56,1518.97,1491.28,1492.48,1484.81,1488.17,1480.40,
534.00,953.57,1305.21,1027.24,1610.08,956.17,1810.49,1827.18,783.61,701.02,702.26,1472.25,785.75,775.69,674.12,771.49,671.48,1066.92,684.52,1005.31,770.37,1298.44,1879.77,1728.59,1329.56,1418.89,655.53,642.85,643.82,604.77,639.77,684.42,682.02,1120.92,1712.98,1729.81,1676.38,1526.99,1620.12,1608.57,1610.94,1399.27,1087.40,990.36,1657.74,1635.95,1593.06,1587.17,1566.52,1562.97,1546.85,1538.10,1531.19,1530.95,1519.65,1491.63,1494.87,1478.85,1484.91,1477.14,
535.00,952.52,1305.10,1026.16,1612.11,956.28,1814.07,1827.74,782.49,701.83,700.50,1474.03,786.85,774.81,670.45,773.24,670.81,1068.37,682.18,1008.73,770.35,1295.39,1883.72,1731.20,1327.86,1422.49,653.47,642.80,645.19,606.27,638.05,687.07,680.62,1121.48,1713.21,1729.49,1675.09,1524.84,1620.25,1610.06,1612.08,1402.19,1085.02,989.63,1654.79,1638.42,1595.92,1584.41,1567.81,1565.75,1549.49,1541.05,1533.69,1530.91,1518.62,1492.11,1496.80,1483.74,1483.10,1482.29,
536.00,949.44,1303.55,1024.62,1612.30,954.30,1817.81,1828.79,783.12,704.57,701.97,1473.37,781.79,774.98,669.21,777.42,671.33,1067.71,681.67,1009.43,773.34,1297.69,1883.40,1733.18,1328.68,1419.70,654.83,644.42,643.67,604.09,641.09,686.03,684.91,1120.07,1710.27,1730.51,1675.79,1525.48,1619.21,1610.92,1610.74,1400.04,1084.22,989.27,1657.51,1635.54,1593.19,1581.49,1566.13,1561.24,1545.64,1537.84,1533.19,1530.75,1516.05,1493.05,1495.17,1480.35,1489.15,1482.96,
537.00,947.41,1299.34,1020.35,1606.34,950.41,1811.35,1822.15,781.33,699.42,697.28,1466.43,778.56,773.48,666.32,773.29,671.62,1060.82,681.69,1005.69,769.07,1292.67,1875.03,1727.34,1325.00,1413.82,655.44,643.52,640.75,602.57,638.84,682.29,681.84,1116.66,1706.42,1726.44,1671.35,1520.66,1614.38,1607.41,1604.04,1391.75,1082.56,988.37,1652.98,1625.95,1586.17,1578.17,1560.25,1554.81,1541.82,1534.98,1524.95,1523.10,1512.19,1489.43,1492.69,1471.72,1482.44,1473.05,
538.00,941.14,1291.38,1012.74,1595.92,945.30,1802.01,1812.81,774.44,692.91,692.04,1456.60,774.49,768.99,659.79,766.93,666.20,1051.69,676.40,998.65,763.25,1283.58,1864.96,1717.77,1313.41,1408.62,649.01,637.40,637.88,600.51,631.08,679.30,676.83,1110.06,1697.05,1715.00,1658.19,1509.99,1605.97,1598.22,1593.88,1384.04,1075.59,980.48,1639.93,1617.73,1578.88,1569.18,1549.35,1547.01,1531.69,1529.63,1512.06,1510.40,1503.97,1480.04,1482.92,1467.04,1465.69,1469.63,
539.00,935.80,1281.79,1004.69,1585.23,940.17,1793.10,1800.39,768.73,687.68,687.30,1450.06,766.53,762.32,653.89,762.88,660.18,1042.69,669.83,994.76,758.39,1273.94,1854.44,1707.64,1306.53,1396.79,645.06,632.55,633.90,594.52,627.12,674.04,674.54,1103.91,1685.74,1705.79,1648.09,1499.02,1596.35,1587.02,1581.08,1374.85,1067.89,972.41,1629.01,1608.96,1568.86,1559.90,1536.45,1535.89,1522.34,1519.39,1502.32,1497.32,1492.20,1471.71,1470.08,1458.70,1460.53,1466.31,
540.00,931.85,1277.68,999.32,1578.37,936.06,1784.88,1791.13,766.38,684.24,687.10,1441.74,761.65,760.59,654.07,758.79,658.16,1038.20,668.34,985.47,755.57,1272.88,1845.33,1698.40,1303.05,1386.55,644.01,629.86,630.68,592.04,626.36,668.52,671.49,1101.16,1679.87,1698.35,1646.37,1493.77,1589.71,1578.72,1573.93,1366.72,1064.97,968.10,1627.07,1603.63,1559.73,1554.81,1528.09,1524.06,1512.78,1510.55,1496.40,1490.38,1486.98,1465.65,1455.02,1451.39,1461.32,1454.20,
541.00,928.86,1276.44,994.99,1572.69,935.08,1776.59,1786.49,766.39,680.65,684.39,1436.86,759.88,761.04,653.58,754.13,656.86,1036.45,667.12,980.19,753.70,1267.35,1842.66,1694.09,1296.89,1385.57,640.47,628.16,630.64,589.98,621.58,665.13,666.73,1099.14,1675.64,1695.34,1643.16,1489.34,1588.26,1575.93,1571.84,1367.55,1061.01,964.60,1621.83,1599.76,1554.26,1551.72,1525.87,1525.50,1511.18,1511.13,1492.24,1488.58,1486.47,1463.90,1454.94,1454.06,1456.51,1445.90,
542.00,926.96,1275.68,997.09,1573.32,936.56,1776.05,1791.04,765.21,678.16,683.91,1440.15,758.93,755.20,653.20,752.88,655.33,1037.63,665.27,980.77,753.03,1262.86,1845.55,1693.26,1292.94,1384.30,638.29,627.08,630.74,586.69,621.17,666.50,665.49,1094.20,1674.16,1694.49,1639.49,1487.49,1585.54,1573.06,1571.94,1369.54,1055.98,963.13,1617.78,1601.30,1559.35,1549.11,1522.54,1525.72,1512.71,1511.93,1493.88,1488.84,1481.85,1465.04,1456.45,1453.16,1455.10,1451.37,
543.00,929.10,1279.33,999.68,1577.35,939.41,1782.99,1795.59,766.46,681.21,687.39,1444.60,761.22,755.87,654.95,756.02,654.82,1039.64,665.66,981.83,754.77,1266.15,1850.54,1695.70,1298.80,1384.05,639.83,626.41,631.62,586.33,626.27,667.28,666.21,1096.48,1677.16,1702.54,1644.37,1493.34,1587.36,1576.93,1575.30,1371.40,1058.58,962.61,1624.45,1606.44,1560.42,1549.60,1527.11,1527.37,1517.77,1515.98,1499.66,1492.09,1483.59,1465.87,1457.89,1454.08,1461.49,1453.17,
544.00,930.17,1283.90,1003.85,1582.14,941.31,1788.30,1799.45,770.02,687.67,689.10,1447.77,763.83,760.10,656.30,758.45,657.53,1043.06,668.27,981.76,757.23,1270.49,1851.44,1698.94,1298.94,1387.10,638.96,627.40,632.14,588.20,625.95,667.23,667.03,1099.59,1682.43,1704.92,1652.30,1500.61,1589.97,1580.68,1582.35,1375.96,1062.25,966.69,1629.15,1610.20,1560.87,1552.83,1534.87,1533.65,1520.21,1520.42,1505.15,1497.53,1487.82,1470.70,1461.59,1460.40,1463.24,1451.69,
545.00,933.24,1284.06,1006.46,1586.64,941.92,1790.47,1806.74,772.43,686.77,688.43,1451.22,766.64,760.01,654.93,757.67,658.79,1044.65,668.31,984.95,757.80,1267.79,1855.70,1703.18,1299.37,1388.47,641.97,626.93,631.75,588.59,625.69,668.86,667.47,1096.36,1683.87,1707.18,1654.50,1502.93,1591.74,1585.40,1585.13,1379.92,1063.00,968.26,1631.33,1612.16,1564.15,1556.73,1537.54,1541.13,1525.14,1524.31,1508.03,1500.86,1489.27,1476.20,1471.21,1464.60,1461.27,1457.16,
546.00,936.31,1284.51,1009.64,1590.41,942.80,1795.06,1810.89,771.12,686.66,688.60,1453.15,770.22,758.61,654.38,755.78,657.91,1043.36,665.17,987.10,756.74,1271.31,1859.55,1704.18,1300.82,1390.19,642.36,623.49,631.51,590.59,625.63,672.98,668.90,1094.72,1686.62,1708.95,1657.04,1504.36,1591.17,1586.68,1582.88,1379.89,1064.93,968.17,1636.03,1614.74,1564.42,1558.83,1538.85,1540.03,1525.10,1523.85,1506.71,1499.53,1488.33,1477.96,1470.08,1467.18,1459.85,1459.99,
547.00,935.21,1285.75,1010.47,1592.22,942.70,1799.31,1810.12,773.03,692.35,691.52,1453.76,769.30,762.22,653.28,757.64,658.68,1043.74,664.92,986.77,758.06,1277.02,1858.78,1702.84,1304.46,1388.88,640.38,624.16,630.40,592.14,625.00,670.32,671.98,1099.88,1689.11,1709.08,1659.59,1507.39,1596.79,1590.14,1586.40,1381.39,1069.10,968.89,1639.21,1615.10,1561.04,1560.62,1545.64,1540.24,1525.69,1523.20,1506.57,1501.16,1491.59,1479.53,1466.23,1472.04,1463.74,1458.74,
548.00,933.21,1285.17,1010.80,1592.99,942.53,1795.25,1808.30,776.60,692.01,688.88,1454.36,768.25,762.43,654.76,757.93,660.66,1046.03,668.66,985.45,757.49,1277.45,1857.96,1704.27,1305.64,1388.92,644.06,629.21,630.11,592.95,622.67,670.11,672.43,1099.17,1689.18,1709.54,1660.15,1506.67,1599.02,1591.52,1587.08,1382.47,1068.46,972.40,1638.83,1614.31,1562.63,1564.28,1543.54,1539.79,1524.31,1520.41,1505.69,1502.42,1493.18,1480.68,1474.01,1473.18,1463.18,1457.18,
549.00,934.04,1287.25,1011.23,1593.62,943.38,1793.44,1808.60,776.62,688.56,688.70,1453.88,771.74,761.00,655.13,754.73,660.27,1046.77,666.84,987.68,756.55,1278.04,1863.05,1704.53,1309.11,1390.61,645.80,626.83,633.23,593.67,623.22,673.23,669.48,1097.77,1688.78,1712.33,1659.53,1504.33,1600.31,1593.62,1585.96,1380.61,1066.42,971.11,1640.43,1614.09,1563.39,1567.29,1542.92,1539.17,1525.50,1522.56,1503.48,1500.43,1492.90,1477.15,1470.76,1472.41,1456.82,1459.58,
550.00,932.50,1286.91,1011.71,1592.70,944.23,1797.66,1807.96,774.87,689.95,687.45,1456.03,771.52,760.60,654.34,756.61,658.76,1045.85,666.49,988.65,757.04,1280.61,1865.17,1704.65,1311.61,1392.34,644.07,628.12,633.60,593.59,623.12,671.95,670.69,1100.98,1689.52,1713.00,1657.90,1505.05,1601.49,1592.07,1587.44,1378.93,1065.56,970.41,1638.18,1617.00,1563.31,1564.62,1543.83,1536.74,1526.45,1521.46,1504.42,1497.73,1493.56,1471.80,1466.70,1474.67,1455.39,1461.67,
551.00,932.86,1286.00,1011.46,1591.91,943.66,1795.91,1805.94,775.56,692.50,688.02,1456.73,770.81,761.56,656.62,760.85,657.92,1047.98,671.46,990.43,756.99,1280.83,1864.33,1703.68,1314.26,1389.92,645.29,632.56,632.45,591.23,624.83,669.83,670.67,1102.37,1690.22,1713.07,1654.96,1507.28,1602.28,1593.04,1591.47,1378.44,1064.98,971.52,1637.73,1615.58,1565.42,1563.74,1543.87,1536.99,1528.04,1518.10,1507.74,1499.48,1495.83,1468.82,1469.30,1473.25,1457.93,1461.51,
552.00,935.85,1286.61,1011.58,1591.00,943.90,1794.64,1807.75,775.51,691.55,688.95,1454.19,774.98,761.37,660.13,760.42,658.14,1048.44,674.19,989.31,755.43,1278.98,1865.95,1706.50,1314.81,1394.10,648.40,631.05,633.34,591.57,626.48,671.01,666.76,1101.21,1691.25,1716.42,1656.60,1507.19,1601.61,1594.37,1592.34,1377.70,1066.22,971.34,1637.29,1616.37,1568.12,1566.05,1540.91,1540.79,1527.80,1522.02,1510.33,1501.06,1497.26,1466.50,1473.85,1471.09,1453.54,1461.51,
553.00,935.14,1288.63,1009.57,1592.34,944.00,1794.08,1809.72,774.82,688.97,689.80,1452.79,776.90,758.35,657.27,758.34,656.43,1047.60,671.21,990.06,754.52,1275.17,1868.11,1706.10,1309.45,1396.95,645.84,626.41,634.40,590.84,626.78,671.21,666.95,1104.66,1690.48,1714.18,1656.64,1503.56,1599.53,1592.37,1594.43,1379.18,1065.36,967.70,1634.66,1618.14,1567.01,1564.07,1541.59,1541.60,1530.15,1525.10,1511.54,1500.17,1495.08,1462.52,1469.32,1473.45,1453.14,1463.38,
554.00,933.57,1283.56,1007.86,1589.56,940.47,1791.39,1809.57,772.45,689.07,688.29,1453.76,773.78,755.79,655.88,758.15,656.05,1045.24,670.23,989.07,756.21,1272.96,1860.58,1704.08,1306.04,1390.56,643.09,628.06,628.53,587.34,626.85,667.38,670.59,1104.02,1688.57,1709.17,1651.48,1503.34,1594.10,1587.92,1592.89,1375.60,1064.33,965.99,1633.13,1615.24,1564.95,1557.68,1539.27,1536.90,1524.78,1518.06,1511.75,1498.24,1492.85,1466.00,1468.94,1464.43,1461.41,1462.73,
555.00,929.29,1281.04,1004.05,1584.67,935.08,1783.81,1801.55,768.44,687.85,687.29,1447.88,770.30,754.92,655.67,755.57,656.10,1042.91,669.98,983.52,753.54,1268.63,1852.38,1702.38,1300.84,1387.13,641.89,626.34,626.68,586.41,624.77,665.99,665.33,1099.21,1684.80,1702.57,1647.64,1499.35,1588.20,1582.73,1587.94,1370.17,1063.49,963.36,1630.92,1607.86,1561.55,1555.89,1533.44,1531.02,1518.44,1515.64,1504.16,1493.44,1487.91,1462.89,1471.87,1454.64,1459.54,1450.33,
556.00,924.48,1276.09,998.30,1577.41,930.40,1772.99,1792.41,764.04,684.02,682.25,1441.41,764.89,751.27,651.14,748.91,653.21,1038.38,664.15,975.87,750.35,1260.80,1842.88,1693.60,1289.21,1383.97,637.84,620.56,626.07,586.60,619.50,664.74,660.86,1093.93,1672.76,1693.36,1640.87,1487.57,1580.38,1571.61,1579.18,1363.20,1057.23,954.96,1620.76,1600.45,1554.98,1548.41,1528.50,1523.83,1510.06,1512.28,1493.49,1484.93,1478.56,1453.33,1463.25,1447.80,1446.90,1448.57,
557.00,915.97,1266.35,991.50,1567.60,922.46,1762.09,1782.49,759.33,674.95,674.52,1433.70,760.58,744.80,643.14,742.59,648.70,1033.63,657.67,971.95,744.89,1252.58,1832.21,1682.24,1280.57,1370.80,633.41,615.51,622.15,580.18,614.01,659.26,659.90,1087.29,1660.24,1680.59,1628.46,1476.10,1569.81,1559.77,1565.22,1354.34,1047.21,946.72,1611.63,1591.16,1546.80,1536.92,1520.46,1508.68,1501.80,1499.69,1482.52,1474.27,1463.68,1444.37,1453.80,1437.89,1441.43,1441.87,
558.00,911.26,1257.62,985.97,1558.09,917.03,1756.00,1771.97,753.68,672.19,671.60,1426.55,756.35,743.46,641.06,739.94,642.78,1028.44,654.90,965.16,741.48,1252.49,1821.07,1673.29,1276.88,1360.70,630.83,614.08,616.39,578.15,612.10,650.75,656.54,1078.62,1654.38,1673.12,1621.54,1469.62,1563.86,1554.07,1554.90,1343.76,1044.01,942.90,1607.19,1583.71,1536.33,1530.00,1513.20,1496.44,1492.76,1489.83,1472.63,1466.02,1457.27,1436.01,1447.35,1427.75,1436.54,1427.22,
559.00,909.38,1253.81,982.35,1552.04,915.83,1750.61,1763.13,752.26,671.12,669.86,1420.42,751.45,744.94,639.60,737.58,641.77,1025.92,654.29,960.29,739.72,1249.91,1816.55,1666.93,1270.28,1361.60,629.27,613.72,615.90,579.59,607.74,647.84,651.77,1073.00,1648.73,1670.73,1618.08,1462.38,1563.64,1549.02,1548.56,1342.64,1041.47,940.89,1600.01,1578.33,1530.46,1526.93,1510.64,1495.86,1487.32,1488.55,1466.96,1465.24,1454.04,1428.60,1439.87,1429.34,1426.87,1420.02,
560.00,908.21,1248.58,978.48,1547.57,914.53,1747.12,1760.98,752.44,664.16,667.13,1416.61,751.26,741.49,639.97,734.19,639.30,1023.72,651.86,957.09,735.92,1245.86,1814.56,1663.00,1268.42,1357.29,628.79,609.42,614.61,576.51,607.92,646.17,649.55,1070.11,1642.64,1665.71,1612.21,1455.89,1561.74,1544.09,1543.61,1340.64,1034.60,937.85,1594.89,1576.13,1529.50,1524.92,1506.18,1492.26,1483.78,1486.02,1462.99,1464.37,1448.52,1427.92,1433.62,1429.65,1421.70,1425.95,
561.00,908.26,1248.54,979.29,1545.05,912.87,1752.62,1763.78,752.92,663.28,666.09,1415.59,752.74,741.48,640.44,735.05,637.31,1021.77,649.27,955.25,735.35,1246.25,1813.77,1664.53,1275.16,1354.23,627.91,608.84,612.49,574.49,610.31,643.26,650.88,1070.69,1647.54,1669.87,1614.71,1457.89,1560.48,1546.22,1542.71,1340.36,1035.13,938.86,1598.49,1578.53,1528.44,1525.22,1505.92,1491.88,1484.01,1486.75,1465.36,1464.53,1449.33,1431.31,1431.31,1431.39,1427.49,1419.90,
