Date,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,
713.00,0.00,-0.02,0.00,-0.01,-0.01,-0.01,0.01,-0.02,0.01,-0.01,0.01,-0.01,-0.00,0.02,0.02,-0.01,0.00,-0.01,-0.02,0.04,0.00,0.01,0.00,-0.00,0.03,-0.01,-0.01,0.02,-0.02,0.04,0.00,0.03,0.02,-0.01,0.02,-0.01,0.02,0.01,0.02,0.00,0.01,0.00,0.00,0.00,0.02,0.00,0.00,-0.00,-0.04,0.03,-0.01,-0.02,-0.02,-0.00,0.02,-0.01,
714.00,-0.02,-0.01,-0.01,0.01,-0.01,-0.01,0.00,-0.01,0.00,-0.02,0.01,0.00,-0.01,0.02,0.03,0.00,0.02,-0.00,-0.01,0.03,-0.00,0.01,0.00,-0.01,0.03,-0.01,-0.01,0.01,-0.01,0.04,0.01,0.02,0.02,-0.02,0.03,0.00,0.02,0.02,0.00,0.01,0.01,-0.00,-0.00,0.02,0.02,-0.01,-0.00,-0.00,-0.04,0.03,-0.01,-0.03,-0.00,-0.01,0.01,0.00,
715.00,-0.04,0.00,-0.01,0.00,-0.00,-0.01,-0.01,0.01,-0.00,-0.01,0.02,0.02,-0.02,0.01,0.02,0.02,0.02,-0.00,-0.02,0.01,-0.00,-0.01,-0.01,0.01,0.02,-0.01,0.00,0.01,-0.02,0.03,0.02,0.00,-0.00,-0.01,0.04,0.01,0.00,0.03,-0.01,0.00,-0.00,-0.01,0.01,0.01,0.02,-0.00,-0.00,0.00,-0.03,0.02,-0.01,-0.03,0.01,-0.01,0.01,-0.00,
716.00,-0.03,0.01,0.02,0.01,-0.02,-0.01,-0.02,-0.01,0.01,0.00,0.01,0.03,-0.02,0.01,-0.01,0.01,0.02,-0.00,-0.01,-0.00,0.00,-0.01,0.00,0.01,0.01,-0.00,0.01,0.01,-0.01,0.03,0.03,-0.00,-0.00,-0.02,0.04,-0.01,-0.01,0.00,-0.03,-0.03,-0.00,-0.01,0.02,0.01,-0.00,-0.00,0.00,0.00,-0.03,0.01,-0.00,-0.02,-0.00,0.00,0.00,-0.03,
717.00,-0.02,0.01,-0.00,-0.01,-0.03,-0.01,0.01,-0.00,0.00,0.01,0.01,0.00,-0.01,0.00,0.01,0.00,0.01,-0.00,0.00,-0.01,0.00,-0.00,-0.01,0.00,0.00,0.02,0.01,0.01,-0.01,0.01,0.02,-0.00,-0.00,-0.00,0.01,0.00,-0.00,-0.01,-0.03,-0.02,-0.01,-0.03,0.03,0.01,-0.00,0.01,-0.01,-0.00,-0.03,0.01,-0.01,-0.02,-0.01,0.03,0.00,-0.03,
718.00,-0.02,0.02,-0.01,-0.00,-0.02,0.01,0.01,0.02,-0.01,0.01,0.01,-0.00,-0.02,0.00,0.01,-0.00,0.01,0.01,0.01,-0.04,-0.00,-0.00,-0.01,-0.01,-0.00,0.02,0.00,0.02,-0.01,0.01,0.04,-0.00,0.01,-0.01,0.02,-0.01,-0.00,-0.02,-0.04,-0.00,0.00,-0.02,0.02,0.02,-0.01,0.01,-0.02,-0.01,-0.03,-0.01,0.02,-0.01,0.00,0.01,0.01,-0.01,
719.00,-0.01,0.02,-0.03,0.00,-0.02,0.00,0.01,0.00,-0.01,0.01,-0.01,-0.00,-0.03,-0.00,0.01,-0.01,0.00,0.02,0.00,-0.04,-0.01,0.00,-0.00,-0.01,-0.01,0.02,0.01,0.01,-0.03,-0.02,0.04,-0.01,-0.00,-0.00,0.02,-0.02,-0.01,-0.01,-0.03,-0.01,-0.01,-0.01,0.02,0.01,-0.00,0.00,-0.02,0.01,0.00,-0.02,0.02,0.00,-0.00,0.02,0.02,-0.00,
720.00,0.01,0.02,-0.02,0.01,-0.02,-0.01,0.03,-0.00,-0.01,0.01,-0.00,-0.02,-0.02,0.00,0.01,-0.01,-0.01,0.02,0.01,-0.02,-0.00,-0.00,0.00,-0.01,-0.01,0.02,0.01,0.01,-0.03,-0.02,0.03,0.01,0.01,-0.01,0.03,-0.02,0.00,-0.00,-0.01,-0.00,-0.00,-0.01,0.02,-0.00,-0.01,0.00,-0.01,0.02,0.01,-0.01,0.01,0.02,-0.00,0.02,0.01,0.01,
721.00,0.02,0.00,-0.02,0.01,-0.02,-0.01,0.03,-0.00,-0.01,0.00,0.01,-0.03,-0.01,-0.01,0.02,-0.01,-0.04,0.03,-0.01,-0.02,-0.00,0.01,0.00,-0.01,0.01,0.02,-0.01,0.02,-0.03,-0.01,0.02,0.01,0.02,-0.01,0.04,-0.02,0.01,-0.01,0.01,0.00,0.02,-0.00,-0.01,-0.02,-0.01,0.01,-0.01,0.02,0.00,0.00,0.00,0.01,0.00,0.02,0.02,0.02,
722.00,0.01,0.01,-0.01,0.02,-0.02,-0.00,0.03,0.01,-0.00,0.01,0.02,-0.02,-0.01,-0.01,0.03,0.00,-0.03,0.02,-0.01,-0.02,0.00,0.00,-0.00,-0.02,0.01,0.01,-0.01,0.01,-0.01,-0.01,0.02,-0.00,0.02,-0.01,0.04,-0.02,0.01,-0.00,0.01,0.02,0.03,0.02,-0.03,0.00,-0.00,0.01,-0.00,0.01,0.01,-0.00,-0.00,0.01,0.01,-0.02,0.01,0.04,
723.00,0.02,0.01,-0.01,0.02,-0.01,0.00,0.01,0.00,-0.00,0.00,0.01,-0.01,-0.01,0.01,0.03,0.00,-0.01,0.03,-0.02,-0.02,0.00,0.00,-0.01,-0.04,0.00,0.01,-0.00,0.00,0.00,-0.01,0.00,-0.03,0.00,-0.00,0.03,-0.01,-0.01,0.01,0.01,0.01,0.02,0.01,-0.01,-0.02,-0.00,0.01,0.00,0.02,0.00,-0.00,-0.03,0.02,0.02,-0.01,0.01,0.03,
724.00,0.02,-0.00,0.01,0.01,-0.01,-0.01,-0.00,-0.00,0.01,-0.00,0.02,0.00,-0.01,0.00,0.01,0.01,-0.01,0.03,-0.01,-0.01,-0.00,0.01,0.02,-0.03,-0.00,0.00,-0.00,-0.00,0.01,-0.00,-0.02,-0.01,0.00,-0.01,0.02,-0.02,-0.03,0.00,0.02,-0.00,0.03,0.00,-0.01,-0.02,-0.00,-0.01,0.02,0.01,-0.01,-0.00,-0.02,0.02,0.02,-0.00,-0.00,0.02,
725.00,0.02,-0.01,0.02,0.00,-0.02,-0.00,0.00,-0.01,0.01,-0.01,0.01,-0.01,-0.02,-0.01,0.01,0.02,-0.01,0.02,-0.00,-0.00,-0.01,0.02,0.02,-0.04,0.03,0.02,-0.01,0.00,0.02,0.01,-0.01,-0.02,-0.01,-0.01,0.00,-0.02,-0.02,-0.01,0.02,-0.01,0.03,0.00,-0.02,-0.04,0.00,-0.02,0.02,0.00,-0.02,0.01,-0.01,0.03,0.01,0.01,0.01,-0.00,
726.00,0.01,-0.01,0.00,0.01,-0.01,0.00,-0.01,-0.01,0.02,-0.00,-0.00,0.02,-0.01,-0.01,0.02,0.02,-0.01,0.03,0.01,-0.01,-0.02,0.01,0.01,-0.06,0.00,0.01,-0.01,-0.00,0.03,0.01,-0.01,-0.02,-0.02,-0.03,-0.01,-0.01,-0.01,0.01,0.03,0.01,0.01,-0.01,-0.01,-0.01,-0.00,-0.01,0.02,-0.01,-0.03,0.01,-0.01,0.03,0.02,0.00,0.00,-0.01,
727.00,0.01,-0.02,-0.00,-0.00,0.01,0.01,-0.01,-0.00,0.01,-0.01,-0.02,0.03,-0.02,-0.02,0.01,0.00,-0.01,0.02,0.01,0.00,-0.02,0.00,0.01,-0.04,0.01,0.00,0.00,-0.01,0.02,-0.00,-0.01,-0.02,-0.04,-0.03,0.01,-0.00,-0.02,-0.00,0.02,-0.01,0.01,0.01,-0.01,-0.01,-0.00,-0.02,0.01,0.00,-0.01,-0.00,-0.01,0.02,0.04,0.01,0.01,-0.02,
728.00,0.01,-0.01,0.01,-0.01,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.01,0.02,-0.02,-0.03,-0.00,0.01,-0.01,0.01,0.02,0.01,-0.02,-0.00,0.01,-0.03,0.01,-0.00,0.01,-0.01,0.00,-0.01,0.00,0.00,-0.05,-0.03,0.01,-0.01,-0.02,-0.00,0.02,-0.01,0.00,0.01,-0.00,-0.00,0.01,-0.01,0.03,0.02,0.00,-0.01,-0.01,0.01,0.02,0.01,-0.00,-0.02,
729.00,0.01,-0.01,0.02,-0.02,0.00,0.01,0.00,-0.01,-0.01,0.00,-0.01,-0.01,-0.01,-0.03,0.00,-0.00,-0.02,0.01,0.01,0.02,-0.00,0.00,0.00,-0.03,0.02,0.01,0.02,-0.01,-0.01,0.00,0.01,0.01,-0.03,-0.02,0.00,-0.01,-0.00,0.00,0.01,-0.01,0.01,0.00,-0.01,-0.00,-0.01,0.01,0.03,0.03,0.00,0.00,-0.01,0.01,0.00,0.01,0.00,-0.02,
730.00,0.00,0.01,0.02,-0.02,0.00,0.02,0.01,0.00,-0.01,0.00,0.00,-0.01,-0.01,-0.02,0.02,-0.02,-0.02,0.01,0.00,0.01,0.00,0.00,0.00,-0.02,-0.01,-0.00,0.01,0.00,-0.01,-0.01,0.00,0.01,-0.02,-0.02,0.01,0.00,0.00,-0.00,0.02,0.02,0.00,0.00,-0.03,0.01,-0.01,0.01,0.02,0.02,-0.01,-0.01,-0.01,0.01,0.00,0.01,-0.00,-0.00,
731.00,-0.00,0.02,0.02,-0.02,0.01,0.02,0.01,0.01,-0.01,0.01,0.01,-0.02,-0.01,-0.01,0.01,-0.03,-0.00,0.01,-0.00,0.02,0.01,0.00,0.00,-0.02,-0.01,-0.00,0.02,-0.01,-0.02,-0.01,0.01,0.01,-0.04,0.00,0.00,0.02,0.01,0.00,-0.01,0.01,-0.01,-0.00,-0.02,-0.00,-0.00,0.01,0.01,0.04,-0.00,0.00,-0.01,-0.00,-0.00,0.01,-0.00,0.02,
732.00,-0.01,0.03,0.04,-0.02,0.01,0.01,0.01,0.01,-0.01,0.01,0.02,-0.01,-0.01,0.00,-0.00,-0.02,0.00,0.00,-0.00,0.01,-0.00,0.00,0.00,-0.01,-0.00,-0.01,0.02,-0.01,-0.01,0.00,-0.01,0.01,-0.02,-0.01,-0.00,0.02,0.01,0.02,-0.00,-0.01,-0.02,-0.02,0.00,-0.00,0.00,0.02,0.01,0.03,0.00,0.01,-0.01,0.01,-0.03,0.01,-0.01,0.03,
733.00,0.01,0.01,0.05,-0.00,-0.00,0.00,0.01,0.01,0.01,0.00,0.01,-0.02,0.02,-0.01,-0.00,-0.03,-0.00,-0.00,-0.01,0.02,-0.00,0.01,0.00,-0.01,0.02,-0.01,0.00,-0.01,0.00,0.00,-0.02,0.01,-0.01,0.01,-0.01,0.02,0.03,0.00,0.00,-0.00,-0.01,-0.02,0.01,0.00,-0.01,0.00,0.01,0.02,-0.01,0.03,-0.00,-0.00,-0.04,0.00,-0.01,0.02,
734.00,-0.01,0.01,0.04,-0.00,0.00,0.01,0.03,0.02,0.03,-0.01,0.00,-0.02,0.02,0.00,0.01,-0.05,0.02,0.00,-0.01,0.01,-0.02,-0.01,-0.02,-0.00,0.01,-0.01,-0.02,-0.00,0.01,0.01,-0.03,0.01,-0.01,0.01,-0.02,0.01,0.03,-0.01,0.01,0.02,-0.02,-0.01,0.02,0.03,0.00,-0.00,0.00,0.02,-0.01,0.04,-0.00,-0.02,-0.03,-0.01,-0.01,0.02,
735.00,0.01,-0.01,0.03,0.01,0.01,0.00,0.02,0.02,0.03,-0.00,-0.01,-0.00,0.01,0.01,-0.01,-0.03,0.02,0.01,-0.02,0.00,-0.01,-0.01,-0.02,-0.01,0.02,-0.02,-0.01,-0.02,0.00,0.02,-0.01,-0.00,-0.01,0.01,-0.01,0.01,0.01,-0.01,0.00,0.01,-0.03,0.00,0.03,0.01,0.00,-0.00,-0.01,0.03,0.01,0.04,-0.01,-0.04,-0.01,-0.02,0.00,0.03,
736.00,0.01,-0.01,0.01,-0.01,0.02,-0.01,0.02,-0.00,0.03,-0.01,-0.02,0.00,-0.01,0.00,-0.02,-0.02,0.02,-0.00,-0.02,-0.01,-0.03,-0.02,-0.02,0.01,0.02,0.00,-0.01,-0.01,0.00,0.02,-0.02,0.01,0.00,0.01,-0.00,-0.00,-0.00,-0.02,0.01,-0.01,-0.01,0.02,0.03,0.02,-0.01,-0.01,-0.01,0.03,0.02,0.02,-0.01,-0.04,-0.01,-0.03,0.00,0.01,
737.00,0.01,-0.02,0.00,-0.01,0.02,0.00,0.02,-0.01,0.03,-0.01,-0.01,-0.01,-0.01,-0.01,-0.00,-0.01,0.00,-0.00,-0.03,-0.01,-0.01,-0.02,-0.01,0.01,0.03,0.01,0.00,-0.01,-0.02,0.01,-0.00,0.01,0.02,0.02,-0.01,-0.01,0.01,-0.04,0.02,0.00,-0.00,0.02,0.02,0.02,-0.01,-0.02,-0.01,0.03,0.02,0.02,-0.01,-0.05,-0.01,-0.03,-0.00,-0.00,
738.00,0.00,-0.00,-0.01,-0.01,0.02,0.00,0.02,-0.01,0.02,-0.01,0.01,0.00,-0.01,-0.00,0.01,0.01,-0.01,-0.01,-0.03,-0.02,-0.01,-0.00,-0.00,0.02,0.02,0.02,0.01,-0.00,-0.00,0.01,0.01,0.01,0.02,0.01,-0.00,-0.01,0.01,-0.04,0.01,0.02,-0.01,0.01,-0.00,0.03,-0.02,-0.01,-0.01,0.01,0.01,0.02,-0.00,-0.04,0.00,-0.03,0.01,-0.01,
739.00,-0.00,0.00,-0.03,-0.00,0.02,0.01,0.01,-0.01,0.03,-0.01,0.01,0.01,-0.02,-0.01,0.01,0.03,-0.02,-0.02,-0.03,-0.01,-0.00,0.02,0.01,0.01,0.01,0.02,0.03,-0.01,0.00,-0.01,0.01,-0.01,0.01,0.01,0.01,-0.01,0.01,-0.02,0.00,-0.00,-0.01,0.01,-0.00,0.01,-0.01,-0.03,-0.01,0.00,0.02,0.01,-0.02,-0.01,0.02,-0.03,0.02,-0.01,
740.00,-0.01,0.03,-0.03,-0.01,0.03,-0.02,-0.01,-0.02,-0.00,-0.01,0.01,0.00,-0.03,-0.01,0.00,0.02,-0.01,-0.03,-0.02,-0.00,-0.00,-0.00,0.01,0.01,0.01,0.02,0.03,0.01,-0.01,-0.03,0.02,0.01,0.02,0.01,-0.00,-0.01,0.02,0.01,0.01,-0.01,-0.03,0.01,-0.00,0.02,0.01,-0.03,0.01,-0.00,0.01,0.01,-0.03,0.01,0.01,-0.03,0.00,-0.02,
741.00,-0.01,0.02,-0.02,0.00,0.01,-0.01,-0.01,-0.02,-0.01,-0.02,0.01,0.01,-0.02,-0.01,-0.01,0.01,-0.02,-0.02,-0.01,0.01,0.01,0.03,0.02,0.01,0.01,0.01,0.03,0.02,-0.01,-0.03,0.02,0.01,0.03,-0.01,0.02,-0.00,0.01,-0.01,0.01,-0.01,-0.02,-0.02,-0.01,0.00,0.00,-0.02,-0.00,-0.00,-0.02,0.02,-0.02,0.01,0.00,0.00,0.02,-0.04,
742.00,0.00,0.02,-0.02,0.00,0.00,-0.01,0.00,-0.02,-0.02,-0.01,-0.01,0.00,-0.02,-0.01,-0.02,0.01,-0.00,-0.00,0.01,0.02,-0.01,0.03,0.01,-0.00,-0.00,0.01,0.00,0.03,-0.01,-0.02,0.00,0.02,0.03,-0.02,0.03,-0.01,0.02,0.01,0.02,0.00,-0.03,-0.02,-0.03,-0.00,-0.01,-0.02,0.00,-0.01,-0.04,0.04,-0.02,0.02,0.00,-0.01,0.01,-0.03,
743.00,-0.01,0.02,-0.02,0.03,0.00,0.01,0.01,-0.00,-0.01,-0.01,-0.03,0.01,-0.03,-0.00,-0.01,-0.01,0.01,0.01,0.03,0.01,-0.02,0.01,-0.01,-0.03,-0.03,-0.01,0.01,0.01,-0.01,-0.02,0.00,-0.00,0.02,-0.01,0.02,0.01,0.02,0.02,0.01,-0.01,-0.03,-0.01,-0.04,-0.03,-0.01,-0.02,-0.00,0.02,-0.04,0.04,-0.01,0.01,0.02,0.00,0.02,-0.01,
744.00,-0.01,0.02,-0.00,0.02,0.02,0.00,-0.00,-0.01,-0.03,-0.00,-0.02,0.02,-0.03,-0.01,-0.01,-0.01,0.03,0.04,0.02,0.00,-0.03,-0.01,-0.02,0.00,-0.03,-0.02,-0.00,0.03,-0.01,-0.02,0.01,0.00,0.03,0.00,0.03,0.01,0.01,0.03,0.03,-0.02,-0.03,-0.03,-0.04,-0.03,-0.03,0.01,0.01,0.02,-0.03,0.01,-0.01,0.00,0.02,-0.00,0.02,-0.01,
745.00,0.00,-0.00,0.02,0.03,-0.01,0.01,0.00,-0.03,-0.01,0.00,-0.03,0.00,-0.00,-0.03,-0.03,0.00,0.01,0.05,0.01,0.01,-0.02,0.00,-0.01,0.01,-0.01,-0.02,-0.01,0.03,0.01,-0.01,0.00,0.00,0.02,-0.00,0.04,0.00,0.03,-0.01,0.04,-0.03,0.00,-0.03,-0.04,-0.03,-0.05,0.01,0.00,0.02,-0.02,0.01,0.02,-0.00,-0.02,0.00,0.02,-0.02,
746.00,0.01,-0.01,0.03,0.01,-0.02,0.01,0.03,-0.02,-0.01,0.00,-0.02,-0.00,0.01,-0.03,-0.01,-0.00,-0.00,0.05,0.00,0.01,-0.01,-0.01,-0.02,0.01,-0.01,-0.01,-0.02,0.05,0.02,-0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.03,0.01,0.03,-0.01,0.00,-0.03,-0.04,0.00,-0.04,0.02,0.01,0.01,-0.01,0.01,0.00,-0.01,-0.02,-0.02,0.01,-0.00,
747.00,0.01,0.01,0.02,0.02,-0.04,0.02,0.03,-0.02,-0.01,0.02,-0.01,0.02,-0.00,0.00,0.00,-0.00,-0.02,0.04,-0.01,0.01,0.00,-0.00,-0.01,0.00,-0.02,-0.03,-0.01,0.04,0.04,-0.01,0.04,0.01,0.01,0.01,0.01,0.03,0.02,0.01,0.02,-0.01,0.01,-0.03,-0.01,-0.02,-0.03,0.02,-0.02,-0.00,0.01,-0.01,0.01,-0.02,-0.02,-0.01,0.03,0.01,
748.00,0.01,0.00,0.01,0.01,-0.03,0.01,0.02,-0.04,-0.03,0.01,-0.01,0.02,0.00,0.01,-0.02,0.01,-0.00,0.02,-0.01,-0.00,0.01,0.00,-0.00,0.01,0.01,-0.02,-0.01,0.05,0.03,-0.02,0.03,0.00,-0.01,0.00,0.03,0.02,0.01,-0.00,0.00,-0.03,-0.01,-0.04,0.00,0.00,-0.02,0.02,-0.01,-0.01,0.03,-0.01,-0.02,-0.01,-0.02,-0.01,0.02,0.01,
749.00,0.01,0.00,-0.00,0.00,-0.05,0.02,0.02,-0.04,-0.03,0.01,0.01,-0.01,0.00,0.01,-0.01,0.02,-0.01,-0.01,-0.00,0.01,0.02,0.01,0.02,0.01,0.02,-0.01,0.00,0.03,0.03,0.01,0.01,0.00,-0.00,-0.02,0.02,0.02,0.02,-0.01,-0.01,-0.01,-0.01,-0.02,0.01,0.01,-0.01,0.00,-0.01,-0.02,0.04,0.01,0.01,-0.00,-0.04,-0.00,0.01,0.01,
750.00,-0.00,-0.01,-0.02,-0.00,-0.04,0.04,0.03,-0.03,-0.04,0.01,0.02,0.01,-0.02,0.01,0.01,0.01,-0.01,-0.01,0.00,-0.01,-0.01,0.03,0.02,0.02,0.04,-0.02,0.00,0.02,0.03,0.02,0.01,0.01,0.01,-0.03,0.00,0.01,-0.00,-0.01,-0.00,0.01,-0.02,-0.03,0.01,0.03,-0.00,0.01,-0.00,-0.03,0.03,0.03,0.00,-0.01,-0.01,-0.02,0.03,0.03,
751.00,-0.03,-0.02,-0.03,0.01,-0.02,0.04,0.01,-0.03,-0.00,0.00,0.01,0.02,-0.02,0.01,0.03,0.02,-0.00,-0.01,-0.00,-0.03,-0.00,0.03,0.01,0.02,0.05,-0.03,0.02,-0.00,0.03,0.03,-0.01,-0.00,-0.00,-0.04,0.01,0.01,0.01,-0.01,-0.02,0.03,-0.02,-0.01,-0.00,0.01,0.03,-0.01,-0.02,-0.03,0.04,0.04,0.00,-0.00,-0.01,-0.03,0.02,0.03,
752.00,-0.04,-0.02,-0.04,-0.00,0.02,0.01,-0.01,-0.03,0.01,-0.01,0.00,0.03,-0.03,-0.00,0.03,0.04,0.01,0.01,-0.01,-0.04,-0.01,0.01,-0.00,0.03,0.06,-0.04,0.03,0.01,0.01,0.04,-0.02,-0.01,-0.01,-0.03,0.01,0.02,0.01,0.01,-0.03,0.03,-0.03,0.01,0.01,0.01,0.05,-0.01,0.00,-0.01,0.03,0.03,-0.01,0.00,-0.01,-0.03,0.01,0.03,
753.00,-0.03,-0.01,-0.04,-0.01,0.02,0.01,-0.02,-0.03,0.01,0.01,0.01,0.03,-0.03,-0.01,0.03,0.03,-0.02,0.03,0.01,-0.03,-0.01,0.03,0.00,0.04,0.08,-0.04,0.03,0.01,0.01,0.05,-0.01,0.01,0.00,-0.03,0.01,0.02,0.01,0.00,-0.03,0.02,0.00,0.01,0.01,0.01,0.02,-0.02,0.01,-0.01,0.02,0.03,0.01,0.00,-0.01,-0.02,0.01,0.01,
754.00,-0.02,-0.02,-0.00,-0.01,0.02,0.01,0.02,-0.03,0.02,0.00,-0.02,0.02,-0.04,-0.01,0.05,0.02,-0.02,0.04,0.01,-0.02,0.00,0.02,-0.02,0.03,0.07,-0.04,0.02,0.01,0.01,0.04,0.00,0.02,0.01,-0.02,0.00,0.02,0.02,-0.02,-0.02,0.04,-0.00,0.02,-0.00,0.02,0.03,-0.02,0.00,-0.01,-0.01,0.03,0.02,-0.00,-0.01,-0.03,0.01,-0.00,
755.00,-0.03,0.01,-0.03,0.00,0.02,0.00,0.00,-0.01,0.02,-0.00,-0.00,0.03,-0.01,0.02,0.07,0.01,-0.02,0.03,0.02,-0.04,0.00,0.01,-0.01,-0.00,0.06,-0.04,0.02,0.02,0.01,0.05,0.01,-0.01,0.01,-0.00,0.01,0.03,0.02,-0.02,-0.05,0.03,0.01,0.02,-0.00,0.01,0.01,-0.02,0.01,-0.02,-0.01,0.03,0.02,-0.01,0.00,-0.02,0.01,0.00,
756.00,-0.01,0.02,-0.04,0.02,0.03,0.01,-0.00,0.01,-0.01,0.01,0.01,0.02,-0.03,0.03,0.03,0.00,-0.00,0.01,0.03,-0.02,0.00,-0.01,0.01,-0.01,0.04,-0.04,0.00,0.03,0.01,0.04,0.03,-0.00,0.01,-0.00,0.02,0.01,-0.00,-0.01,-0.03,-0.01,0.01,0.02,0.00,0.00,0.00,-0.01,0.01,0.00,-0.02,0.00,0.02,-0.01,0.01,-0.02,0.02,0.00,
757.00,-0.02,0.02,-0.03,0.03,0.01,0.02,-0.00,0.00,-0.01,0.01,0.01,0.02,-0.00,0.03,0.00,-0.03,-0.00,0.01,0.02,-0.01,0.02,-0.00,0.01,0.00,0.04,-0.02,-0.02,0.02,0.02,0.03,0.04,0.01,0.03,-0.02,0.02,-0.02,0.01,-0.03,-0.01,-0.03,0.02,0.02,0.01,0.02,-0.00,-0.02,0.01,0.02,-0.02,0.02,0.02,-0.02,-0.00,-0.00,0.01,-0.01,
758.00,-0.02,-0.00,-0.03,0.02,0.01,0.02,-0.01,0.01,-0.01,0.00,0.02,-0.01,0.02,0.02,0.02,-0.01,-0.00,0.02,-0.00,-0.02,0.00,-0.01,0.02,-0.01,0.00,0.01,-0.03,0.02,0.02,0.02,0.04,0.03,0.03,-0.03,0.01,-0.03,0.02,-0.02,0.02,-0.01,0.01,0.02,0.01,0.01,0.02,-0.00,0.00,0.02,-0.03,0.03,0.02,-0.01,-0.01,0.00,0.01,-0.01,
759.00,-0.02,0.01,-0.03,0.03,0.01,0.00,-0.01,0.03,-0.00,0.00,0.04,0.00,0.01,0.04,0.02,-0.02,-0.02,0.01,-0.01,-0.03,-0.01,0.00,0.02,-0.02,-0.02,0.00,-0.03,0.01,0.04,0.03,0.01,0.02,0.00,-0.03,0.02,-0.03,0.03,-0.01,0.03,-0.01,0.02,0.03,-0.00,0.00,0.02,-0.01,0.00,-0.00,-0.02,0.02,0.00,-0.01,-0.01,0.01,0.03,0.02,
760.00,-0.03,0.01,-0.02,0.01,0.02,-0.00,-0.01,0.02,-0.02,-0.00,0.01,-0.03,0.01,0.05,-0.01,-0.01,-0.01,0.00,-0.00,-0.01,-0.01,-0.01,0.02,-0.00,-0.03,0.00,-0.00,-0.01,0.04,0.01,0.01,0.03,-0.02,-0.00,0.01,-0.03,0.03,0.02,0.02,-0.02,0.00,0.03,0.00,0.01,0.03,-0.01,0.01,0.01,0.00,0.00,-0.02,-0.02,-0.01,0.02,0.02,0.02,
761.00,-0.04,0.01,0.00,-0.00,0.00,-0.01,-0.01,0.00,-0.04,-0.02,0.01,-0.03,0.03,0.03,0.01,0.01,-0.02,-0.01,-0.01,-0.01,-0.00,0.00,0.01,-0.00,-0.04,-0.00,0.01,-0.01,0.03,0.01,0.01,0.03,-0.01,0.00,-0.01,-0.03,0.03,-0.00,0.02,0.01,0.01,0.03,-0.01,0.01,0.02,0.01,0.01,0.01,0.02,-0.01,-0.00,-0.02,-0.01,0.04,-0.00,0.02,
762.00,-0.02,-0.01,0.02,-0.03,0.01,-0.01,0.01,-0.01,-0.03,-0.02,0.00,-0.05,0.03,0.01,0.04,0.03,-0.04,-0.02,-0.01,0.00,-0.01,0.02,0.00,-0.01,-0.05,-0.01,0.00,0.00,0.01,0.02,0.01,0.03,-0.01,0.00,-0.02,-0.03,0.02,-0.01,0.03,0.03,0.02,0.03,-0.01,0.02,-0.01,0.02,0.01,-0.01,0.04,-0.02,0.01,-0.02,-0.02,0.03,0.00,0.01,
763.00,-0.04,-0.01,0.02,-0.00,-0.02,-0.01,0.03,-0.02,-0.00,-0.03,-0.02,-0.02,0.02,0.02,0.05,0.01,-0.03,-0.04,-0.00,-0.01,-0.01,0.01,-0.00,-0.02,-0.04,-0.02,0.00,-0.01,0.00,0.01,-0.00,0.00,-0.01,0.02,-0.02,-0.00,0.01,-0.01,0.01,0.02,0.01,0.04,-0.04,0.03,-0.00,-0.00,-0.01,-0.00,0.06,-0.03,-0.01,-0.02,-0.02,0.02,0.01,0.02,
764.00,-0.01,0.02,0.01,0.00,-0.01,-0.01,-0.00,-0.02,-0.01,-0.02,-0.05,0.00,0.04,0.00,0.02,0.01,-0.02,-0.03,0.01,-0.03,0.00,-0.03,-0.01,-0.01,-0.02,-0.02,-0.00,-0.01,-0.01,-0.00,0.02,-0.01,-0.01,0.00,-0.03,0.00,-0.02,0.01,0.01,0.01,-0.01,0.03,-0.00,0.02,0.01,0.02,-0.03,0.02,0.06,-0.04,-0.02,-0.02,0.00,0.01,-0.01,0.02,
765.00,-0.01,-0.01,0.00,0.00,-0.01,-0.01,-0.02,-0.03,0.00,-0.00,-0.06,0.02,0.04,-0.01,0.02,0.01,-0.01,-0.01,0.02,-0.02,0.00,-0.02,-0.00,-0.01,0.01,-0.00,-0.03,-0.02,-0.02,-0.00,0.00,0.00,0.01,-0.01,-0.03,0.00,-0.02,-0.00,0.01,-0.02,0.01,0.03,0.00,0.02,-0.02,0.02,-0.04,0.03,0.03,-0.04,-0.01,-0.00,-0.01,0.01,0.00,-0.00,
