Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
367.00,527.00,526.67,525.59,526.80,530.77,529.38,524.29,533.95,548.45,539.74,520.27,530.52,533.98,461.72,408.33,467.68,541.07,521.78,472.21,379.01,523.59,526.12,505.98,533.42,516.00,517.93,522.21,370.32,417.82,529.07,524.82,526.53,547.93,533.80,562.83,576.02,368.68,349.75,323.69,261.66,299.50,308.65,377.75,
368.00,531.95,531.92,530.65,531.29,534.54,534.26,529.09,538.99,554.35,544.67,524.81,536.18,538.21,464.99,411.84,471.14,545.87,526.96,476.12,381.65,527.64,531.16,510.71,538.31,520.46,522.67,526.77,371.99,420.19,533.50,529.00,531.37,552.91,538.15,567.94,582.22,371.44,352.07,326.45,263.70,301.87,311.16,381.08,
369.00,529.90,530.63,528.90,530.01,532.91,533.04,526.85,537.59,553.01,542.61,522.66,534.30,536.14,462.75,409.08,470.18,543.71,525.50,474.68,379.47,526.38,529.23,508.32,537.62,518.10,520.88,524.40,370.37,418.18,531.78,527.89,529.87,551.52,536.93,565.87,581.41,369.37,351.02,325.30,262.70,300.81,309.94,379.51,
370.00,521.69,522.05,520.79,522.02,525.40,525.35,519.19,529.59,545.70,534.23,515.04,526.67,528.67,455.41,402.53,463.55,536.63,518.86,467.93,373.14,518.31,522.24,500.68,530.03,510.25,513.67,517.40,364.87,411.44,524.19,520.89,521.93,543.44,529.54,557.72,574.37,364.03,345.84,321.18,258.52,296.25,305.16,373.79,
371.00,508.28,508.44,507.99,508.72,512.15,512.25,506.48,516.13,531.69,520.57,501.60,513.08,515.56,443.38,391.72,450.99,522.56,505.77,455.87,362.67,504.57,508.75,488.20,515.59,497.51,500.22,504.20,354.51,400.41,510.58,507.16,508.72,530.45,515.84,543.52,559.66,354.41,336.73,312.73,251.39,288.32,296.93,364.20,
372.00,495.08,495.85,494.57,495.99,498.52,499.60,493.18,503.28,517.93,507.07,489.12,499.99,501.58,431.15,380.49,440.06,509.16,493.15,444.00,352.90,491.59,495.63,475.09,502.09,484.28,487.34,491.63,344.00,389.46,497.50,494.57,495.71,517.24,502.88,529.91,546.23,344.28,328.15,304.77,244.62,280.20,288.95,354.83,
373.00,486.25,486.90,485.76,487.47,490.20,490.01,484.82,494.55,509.11,498.64,481.44,491.28,492.64,423.02,372.77,432.88,499.99,484.56,435.76,345.84,483.58,487.25,466.37,492.60,475.68,478.38,483.03,337.52,382.70,488.81,485.44,487.23,509.36,494.69,520.78,536.85,337.69,322.48,299.26,240.07,275.17,283.26,348.49,
374.00,487.54,487.82,486.71,488.32,491.47,490.74,486.11,496.09,510.76,499.76,482.62,492.07,494.19,423.60,373.32,433.72,501.98,485.49,436.45,345.86,484.54,487.75,467.38,492.95,476.82,479.07,484.75,337.71,383.73,490.47,486.28,488.38,510.67,495.59,522.85,538.14,338.44,322.96,300.15,240.43,275.37,283.12,348.82,
375.00,501.34,501.84,500.31,501.87,504.90,503.67,499.85,510.11,524.63,513.84,496.60,505.31,507.34,435.68,383.80,444.67,516.01,498.67,448.53,354.45,498.13,500.53,480.71,506.39,489.81,493.10,498.44,346.46,393.19,503.62,499.32,501.94,524.71,509.16,538.17,552.60,347.90,330.74,307.83,246.84,282.46,290.48,358.04,
376.00,519.56,519.28,518.01,519.76,522.28,521.59,517.90,528.94,543.69,532.56,515.25,524.21,524.99,450.91,397.51,460.68,535.22,516.90,464.38,366.22,516.04,518.95,497.75,524.98,507.42,511.54,516.02,358.22,407.07,522.05,517.53,520.27,543.99,527.91,558.07,572.98,360.19,342.76,318.33,255.49,292.32,300.74,370.68,
377.00,536.82,536.19,534.48,536.54,539.17,538.64,534.84,545.87,561.70,549.83,532.37,541.25,542.66,465.06,410.35,475.67,552.71,534.15,479.30,377.03,533.74,535.77,513.77,542.80,523.71,527.80,532.77,369.86,420.60,539.71,534.21,537.34,561.38,545.43,576.62,591.72,371.41,353.95,328.92,263.42,301.58,310.13,382.37,
378.00,548.43,548.05,545.34,548.24,551.05,550.23,545.64,557.67,573.50,561.84,543.62,553.02,555.73,475.49,419.48,485.36,565.29,544.73,490.32,384.40,545.54,547.44,524.80,555.40,534.94,539.45,544.70,377.66,428.71,551.78,547.03,549.55,573.48,557.51,590.18,605.50,379.66,361.08,335.74,268.69,308.34,316.51,390.27,
379.00,544.41,543.04,541.04,543.94,545.41,545.53,541.06,552.58,569.40,558.01,539.61,549.06,551.39,471.53,415.86,480.92,561.13,540.63,485.66,380.51,540.61,543.84,521.03,551.52,530.73,535.26,540.23,373.24,424.40,547.39,543.31,544.94,569.40,553.07,585.73,600.93,375.94,357.65,333.13,266.13,305.81,314.09,387.15,
380.00,521.83,520.24,518.05,520.87,522.23,522.94,517.63,529.51,545.60,534.34,516.71,526.24,528.35,450.74,397.48,460.61,537.20,517.36,464.97,364.15,517.86,521.23,498.56,529.48,508.25,512.36,517.40,356.99,405.66,524.47,520.26,522.26,545.67,530.32,560.96,576.13,359.61,342.98,318.85,254.11,292.56,300.62,370.94,
381.00,495.78,494.78,491.91,494.75,496.33,496.30,491.71,503.55,518.83,507.51,491.18,500.11,502.64,427.81,376.92,437.47,510.69,491.24,441.42,345.82,492.11,495.63,473.70,503.08,483.35,486.36,491.76,338.81,384.91,498.37,494.78,496.17,518.60,504.89,533.33,548.09,341.17,325.53,303.07,241.27,277.89,285.07,352.47,
382.00,474.90,473.39,471.58,473.65,475.24,474.80,470.52,482.65,496.27,486.30,469.65,478.91,481.42,409.81,360.84,418.41,489.76,470.40,422.37,330.71,470.60,474.98,454.12,481.66,462.90,465.79,471.74,323.50,367.51,476.97,474.49,475.38,497.17,483.29,511.65,525.35,326.70,311.73,290.20,230.98,266.00,272.79,337.64,
383.00,458.62,457.45,455.95,457.46,458.94,458.80,454.82,466.31,480.05,469.73,453.62,463.16,464.84,395.76,347.85,404.09,473.51,455.27,407.66,319.01,454.45,458.45,439.37,464.93,447.28,450.52,455.73,311.67,354.04,459.96,457.86,459.15,479.87,467.85,494.67,507.66,314.80,300.91,280.48,222.88,256.26,263.35,326.35,
384.00,452.27,452.29,450.49,450.66,453.97,453.26,449.34,460.80,473.70,463.91,448.22,457.78,458.72,389.76,343.20,398.74,467.33,449.96,403.09,314.55,449.26,452.58,434.17,459.11,442.02,445.12,450.04,307.34,349.51,454.71,451.22,453.66,474.54,462.81,488.56,502.66,310.20,297.55,276.99,219.79,252.97,259.77,322.74,
385.00,460.20,460.36,458.00,459.19,462.06,461.86,457.27,469.18,482.57,472.49,455.68,466.09,466.88,396.69,348.81,406.50,476.07,458.74,409.84,319.65,457.98,460.62,442.05,466.86,450.22,453.05,458.57,312.07,355.95,463.73,460.29,462.50,483.07,471.89,498.76,512.65,315.15,302.82,282.27,224.00,257.71,263.99,328.17,
386.00,475.12,475.18,472.78,473.41,477.59,477.27,471.97,484.68,498.67,488.73,470.36,481.60,482.05,410.18,360.08,419.96,491.52,473.62,423.44,329.40,473.37,475.50,456.95,482.01,464.83,468.33,473.92,321.89,366.41,478.33,475.41,478.05,498.99,487.47,515.86,530.28,325.34,312.44,291.78,231.17,266.21,272.27,338.73,
387.00,493.77,494.11,491.27,492.49,496.68,496.83,491.12,504.31,519.26,508.74,489.52,501.15,501.38,426.49,373.80,436.62,511.37,492.56,439.79,341.59,492.23,494.29,475.51,501.70,483.41,486.85,492.75,334.35,380.54,497.89,494.15,497.01,519.81,507.18,536.27,552.63,337.99,324.71,303.55,240.30,276.66,282.90,352.08,
388.00,515.98,516.35,513.04,514.93,519.15,519.63,513.34,526.52,543.24,531.24,511.94,522.74,523.90,444.90,389.79,456.30,534.36,514.76,459.50,356.35,514.28,517.17,496.11,525.28,505.11,508.54,514.78,349.24,397.18,521.17,516.84,519.43,543.61,529.59,560.18,578.06,352.76,339.19,317.04,250.69,288.93,295.55,367.26,
389.00,534.60,534.23,530.26,533.39,537.60,537.47,531.82,544.96,562.37,549.78,529.82,541.08,543.10,460.94,403.34,472.55,553.92,532.59,475.39,367.85,532.90,535.47,513.12,544.11,522.46,526.56,533.12,361.31,410.76,539.58,535.83,537.80,562.70,548.10,580.33,598.85,365.84,350.75,328.05,259.06,299.18,305.57,379.61,
390.00,536.73,536.96,533.25,535.27,539.97,539.16,534.88,546.86,565.29,552.36,532.91,543.30,546.31,463.61,404.71,474.41,556.55,534.57,477.57,368.67,534.89,537.92,515.52,546.62,525.03,529.33,535.22,362.32,411.84,542.11,537.88,540.27,565.68,549.48,582.99,602.26,367.75,352.41,328.99,260.03,300.40,306.78,381.69,
391.00,528.11,528.84,525.35,527.38,530.72,530.37,526.61,537.63,556.43,543.37,524.68,534.45,537.11,455.78,397.81,466.55,547.85,526.19,469.42,361.96,525.78,529.29,507.19,538.62,515.85,520.53,526.62,356.15,404.83,533.77,529.03,530.78,557.01,540.58,573.64,592.73,361.94,346.56,323.33,255.17,295.02,301.77,375.78,
392.00,520.14,521.44,517.61,519.79,522.64,522.31,519.00,529.58,548.59,535.20,517.23,526.27,529.46,448.87,391.66,459.53,539.60,518.72,462.80,356.40,518.37,521.98,499.37,530.52,508.37,513.18,518.69,350.32,398.99,525.97,521.19,523.01,548.80,533.34,565.41,584.65,356.14,341.07,318.24,250.96,290.54,296.83,369.99,
393.00,506.39,507.75,504.50,506.19,508.75,508.68,505.55,516.85,534.27,521.81,503.24,513.17,516.24,437.44,381.30,447.34,526.45,505.49,450.34,346.40,505.33,508.18,486.01,516.05,494.97,499.95,505.28,340.15,388.24,512.37,507.23,509.55,534.77,519.11,552.05,570.15,346.88,332.32,309.84,244.47,282.98,288.62,360.37,
394.00,490.20,491.84,489.08,490.78,493.03,493.45,490.07,501.39,518.29,506.60,487.52,497.36,500.60,424.10,369.38,433.31,509.95,489.79,436.32,335.62,489.05,492.49,470.99,500.78,479.75,484.74,489.84,329.16,375.54,496.11,491.44,494.32,518.17,503.74,535.42,552.98,336.02,321.52,299.96,236.89,274.01,279.42,349.27,
395.00,498.90,499.90,497.60,499.76,501.59,502.90,499.10,511.39,528.09,516.11,496.72,506.65,509.13,430.97,375.48,440.64,519.39,499.54,444.10,341.26,497.88,501.34,479.71,509.52,488.56,492.75,498.48,334.04,381.58,504.46,500.31,502.85,527.83,513.87,545.39,563.60,341.26,326.61,305.27,240.91,278.26,283.84,355.02,
396.00,537.28,537.04,534.87,537.28,540.69,541.27,536.95,550.66,568.27,554.57,534.30,544.51,547.67,463.28,403.31,473.83,558.97,537.62,477.89,366.13,536.54,539.53,515.28,547.92,526.24,529.90,536.29,358.05,409.87,543.02,537.87,541.11,567.85,552.57,587.14,607.14,366.60,351.16,328.74,259.00,298.93,304.58,380.66,
397.00,581.97,581.54,578.67,580.34,585.53,585.69,581.25,596.59,616.01,601.16,578.40,590.40,593.03,501.39,436.13,513.16,606.07,582.06,517.23,395.28,580.28,584.35,558.08,593.81,570.09,574.54,580.64,387.15,442.89,587.25,582.51,585.72,615.00,598.95,636.57,657.51,397.36,379.78,356.55,280.13,323.86,329.72,411.93,
398.00,635.54,633.59,630.93,633.65,639.03,638.80,633.95,650.47,672.48,656.96,631.86,645.06,646.78,547.09,475.80,559.50,661.09,635.97,564.48,429.81,632.97,637.67,609.86,647.89,622.89,627.44,633.51,422.08,482.55,641.07,636.31,639.25,671.54,654.15,695.05,718.02,432.98,413.58,389.34,305.29,352.75,359.39,449.17,
399.00,699.72,698.17,695.16,697.57,703.16,703.20,697.14,715.85,740.70,723.67,696.32,710.73,710.94,601.58,522.10,616.37,727.80,700.84,620.97,471.73,697.74,702.17,671.81,713.01,685.79,689.83,697.61,464.17,530.62,706.64,700.92,702.64,739.84,720.88,765.78,790.81,476.04,456.09,428.86,335.92,387.54,395.28,493.70,
400.00,756.80,755.27,751.57,754.16,761.10,759.71,753.32,773.14,800.36,782.00,752.68,768.63,769.53,650.26,564.19,666.32,787.34,758.32,671.24,508.61,754.51,759.19,725.81,771.24,740.88,746.61,755.14,501.52,573.89,764.47,758.17,760.00,800.10,779.09,828.66,855.45,514.73,493.41,464.26,362.70,418.97,427.27,533.33,
401.00,792.27,791.59,787.20,790.39,796.32,795.84,788.74,810.22,837.64,819.64,787.77,805.33,807.17,681.01,590.64,697.76,825.41,795.08,702.51,531.58,789.79,794.90,760.33,807.47,775.76,782.31,790.97,524.47,600.81,800.82,794.21,796.64,838.97,816.15,868.92,896.20,539.28,516.64,485.99,379.49,438.94,447.02,558.40,
402.00,811.22,810.85,806.73,810.74,815.61,815.52,807.45,829.25,857.78,839.66,807.52,824.50,827.27,696.74,603.89,714.32,845.84,814.17,719.16,543.12,808.88,813.65,779.27,827.18,793.81,801.25,810.41,536.06,615.01,820.72,813.19,816.41,859.83,835.62,890.24,918.86,551.42,529.06,497.30,388.08,448.98,457.30,571.56,
403.00,815.36,815.71,811.56,814.67,819.97,820.66,811.77,833.54,861.52,843.31,811.64,827.79,831.01,699.76,605.59,717.51,850.13,818.06,723.00,545.35,813.01,818.50,783.06,832.10,797.60,805.18,814.51,537.33,618.42,825.17,817.07,821.49,864.52,840.51,894.85,924.40,553.92,532.47,499.76,389.56,451.32,458.94,574.06,
404.00,811.16,810.91,806.42,810.58,816.17,816.07,806.97,830.07,856.10,837.59,806.74,822.42,827.09,696.03,601.88,713.82,845.77,813.51,719.31,541.70,808.57,813.82,777.84,827.77,793.21,801.44,810.37,532.89,614.00,820.29,813.07,818.58,859.81,835.48,890.58,920.76,549.93,529.21,497.28,386.90,449.00,455.81,570.91,
405.00,806.86,807.18,802.03,806.46,811.11,811.54,803.33,825.96,852.07,833.67,802.25,817.85,822.72,692.56,598.35,709.87,841.46,807.65,715.68,538.27,804.12,810.63,773.79,823.90,789.68,797.26,805.48,529.13,609.37,815.84,808.15,814.82,855.66,831.64,887.02,916.99,546.92,525.94,494.76,384.68,446.63,452.74,567.80,
406.00,805.90,805.64,800.44,805.26,809.56,810.28,802.50,823.89,851.92,833.12,800.90,816.56,820.70,690.58,596.58,708.15,840.28,805.89,714.61,536.61,803.20,809.93,772.75,823.34,788.33,795.95,804.30,526.60,607.61,814.91,807.25,814.05,854.44,830.90,885.36,916.89,545.21,524.50,494.28,383.86,445.56,451.73,567.23,
407.00,806.21,805.26,800.51,805.16,809.26,810.12,802.97,824.50,852.54,832.34,800.41,816.34,820.90,689.90,596.04,708.31,839.31,805.83,714.06,536.15,804.52,810.67,771.83,824.41,788.24,795.56,804.91,525.34,607.15,815.33,808.06,814.52,854.76,831.24,886.85,917.48,544.05,523.78,494.35,384.17,445.11,451.88,567.57,
408.00,810.56,809.38,804.02,808.91,813.26,814.04,806.89,829.48,858.07,836.93,804.59,821.46,826.46,692.63,598.78,712.68,844.84,809.49,716.97,538.45,809.73,814.74,776.12,828.85,792.57,799.63,809.32,527.49,609.76,819.82,812.65,818.34,859.50,836.22,892.44,923.60,546.94,525.45,496.66,385.87,447.24,454.24,570.78,
409.00,821.58,821.14,814.77,818.54,823.07,825.11,818.20,840.78,870.67,849.23,815.37,833.30,837.88,700.42,606.48,721.04,857.12,820.67,726.07,544.67,819.72,825.86,786.77,839.71,803.40,809.94,819.56,533.17,617.07,831.28,823.80,828.91,871.90,848.12,904.72,936.16,554.71,531.05,502.90,390.57,453.12,459.87,578.02,
410.00,832.60,831.39,826.60,829.40,834.21,836.24,828.77,852.48,882.99,860.70,826.06,844.61,849.58,708.66,613.67,730.73,868.64,832.25,734.85,551.13,831.49,836.48,797.61,852.04,814.11,820.65,830.72,539.00,625.16,843.47,834.91,839.76,884.03,860.57,916.87,949.53,561.24,538.53,509.40,395.35,458.63,466.09,585.85,
411.00,841.35,840.97,835.67,838.73,844.60,845.73,838.55,863.14,893.08,870.82,836.53,854.39,860.69,716.70,620.15,739.54,879.20,842.53,743.17,557.24,840.91,846.66,807.00,862.18,824.22,830.12,840.65,545.62,632.42,853.66,844.89,849.54,894.98,871.85,927.46,961.30,567.04,545.16,515.02,399.55,464.22,471.49,592.49,
412.00,851.81,851.36,845.64,848.82,855.03,855.67,848.74,873.51,904.00,882.52,846.88,865.07,871.42,725.61,626.85,748.17,891.62,854.06,752.51,563.18,851.39,856.83,816.80,872.26,834.90,839.67,851.07,551.56,638.93,864.47,855.49,860.16,905.92,882.63,939.50,974.18,573.79,552.24,521.68,403.79,469.94,476.46,599.41,
413.00,862.87,862.55,857.38,859.92,867.03,866.70,860.57,884.61,916.73,895.20,858.64,876.73,882.74,735.70,634.38,757.45,903.38,865.66,761.59,569.80,862.67,868.90,827.50,884.31,845.05,850.33,862.67,558.42,645.71,875.34,866.21,871.25,918.16,894.32,952.52,987.65,581.40,559.17,529.18,408.45,476.25,482.46,607.42,
414.00,868.57,868.78,864.07,867.42,873.68,873.15,867.64,890.72,924.62,902.10,865.73,883.97,889.52,740.89,638.26,763.74,909.91,872.39,766.96,573.26,869.77,876.62,835.08,891.40,851.20,857.56,870.22,562.08,650.79,881.85,872.49,877.75,926.05,902.66,960.62,996.39,585.14,563.64,533.53,411.51,479.73,486.34,612.64,
415.00,870.62,870.25,864.73,869.10,875.72,875.67,868.91,892.47,925.77,903.66,867.75,885.92,891.06,741.76,639.62,764.86,912.38,873.78,767.98,573.62,871.41,878.10,836.58,892.71,851.89,859.45,873.16,562.45,650.65,883.43,875.24,880.11,927.53,904.58,963.63,998.40,586.34,564.35,534.61,412.33,480.56,486.91,613.84,
416.00,869.48,869.51,864.15,867.59,874.04,874.19,867.69,890.71,924.51,902.43,866.13,885.65,889.22,739.60,638.44,763.34,911.50,872.29,766.73,571.89,870.48,875.74,834.98,891.54,850.92,858.88,872.12,560.53,647.63,880.83,873.91,878.89,925.72,902.84,964.34,998.59,585.67,562.79,533.78,411.55,479.71,485.55,613.02,
417.00,867.68,868.65,863.53,866.27,872.65,873.25,866.96,890.02,923.92,901.51,865.37,885.51,888.04,738.54,637.98,761.41,910.94,871.61,765.57,570.61,868.25,875.12,834.90,890.76,849.90,857.84,871.05,558.01,646.61,880.09,872.26,877.93,925.62,902.28,964.75,998.70,584.79,561.41,533.09,410.88,479.11,484.98,612.64,
418.00,867.69,868.38,863.67,866.48,872.45,873.35,866.81,889.99,924.25,900.17,864.17,885.37,887.83,737.74,637.05,761.58,910.55,871.75,765.92,569.87,868.02,874.55,834.04,891.31,850.17,857.19,871.98,557.01,646.34,880.78,873.01,878.49,926.16,902.57,964.97,999.47,583.59,561.44,532.27,410.85,478.57,484.74,612.44,
419.00,867.68,868.89,863.35,866.02,873.00,873.70,865.85,891.61,924.74,900.62,863.51,885.67,888.92,737.81,637.29,761.84,912.20,872.39,766.49,569.81,869.15,874.43,834.16,891.48,851.19,857.60,872.02,557.15,646.18,881.18,873.54,879.50,926.67,902.41,966.29,1000.66,584.11,561.89,532.17,410.88,478.78,484.57,612.70,
420.00,867.77,869.49,864.64,865.44,873.37,874.03,866.43,892.89,926.60,901.62,863.32,885.28,889.26,738.34,636.26,761.84,913.95,873.90,767.18,569.27,868.52,875.10,833.98,891.86,851.25,857.35,871.29,556.30,646.54,882.03,873.47,879.46,928.37,902.06,968.17,1001.89,583.08,560.58,531.66,410.29,479.22,484.43,612.78,
421.00,869.77,870.86,867.44,867.58,874.70,875.39,867.03,895.25,929.11,903.21,864.84,886.90,890.19,740.13,635.70,763.98,914.85,875.11,768.22,569.47,870.33,876.62,836.33,893.35,851.95,858.80,873.06,556.92,647.36,883.88,875.39,880.46,930.75,903.89,970.62,1003.66,584.46,561.03,532.52,410.56,480.18,485.82,613.92,
422.00,871.14,870.79,867.93,869.31,876.58,877.11,868.45,896.86,930.50,905.20,866.29,887.38,892.81,740.84,635.52,766.14,915.30,875.73,768.63,570.28,872.99,878.38,837.55,895.48,853.45,861.51,873.95,558.33,647.25,885.13,878.24,882.43,931.82,905.51,971.06,1005.28,584.70,562.87,533.47,410.71,480.54,486.16,615.08,
423.00,869.85,869.23,866.92,868.84,876.15,875.91,866.97,897.40,929.56,905.23,866.20,885.71,892.45,739.34,633.94,765.74,915.27,875.62,767.33,568.85,872.50,877.88,836.30,894.46,852.26,861.06,872.84,556.16,644.61,884.75,877.35,882.20,930.51,905.37,970.22,1004.98,583.85,561.93,533.37,410.32,480.13,484.98,614.63,
424.00,865.65,864.26,863.14,865.64,872.67,871.92,863.87,892.92,925.87,901.76,863.28,881.38,888.04,736.18,630.37,761.40,911.10,871.27,763.32,565.60,867.66,874.14,832.61,890.92,847.11,856.92,868.68,552.29,640.08,880.58,872.89,878.44,926.17,901.64,966.36,1000.49,579.85,559.36,530.25,408.04,477.79,482.32,612.07,
425.00,861.88,859.36,857.92,862.94,867.86,867.82,860.92,887.89,921.34,898.79,861.36,878.89,884.67,732.15,627.77,757.14,906.21,867.16,758.94,562.98,863.69,870.21,829.45,886.23,843.39,853.60,865.55,548.71,636.76,876.86,869.10,874.65,922.19,898.63,961.68,996.14,576.17,558.04,528.37,405.99,475.47,480.01,610.01,
426.00,853.71,852.38,850.21,855.66,860.25,861.21,852.90,880.77,914.75,890.72,853.96,870.95,877.21,725.59,622.33,750.42,899.00,860.44,751.88,557.88,857.49,864.41,821.47,878.73,836.23,846.05,857.80,543.00,630.94,870.67,862.20,868.37,915.00,891.65,953.90,988.22,569.44,553.23,523.78,403.14,470.80,475.81,605.65,
427.00,835.81,835.82,832.49,837.13,842.63,843.10,834.42,862.20,896.70,872.16,836.93,853.27,858.83,710.40,609.18,734.48,881.16,842.20,736.36,545.54,838.55,845.83,804.12,859.78,818.37,827.47,839.94,530.56,617.13,851.89,843.02,850.89,895.48,872.62,934.81,967.74,558.24,541.17,512.12,395.16,461.44,465.49,592.97,
428.00,813.58,814.51,809.83,813.24,817.57,820.41,811.57,837.52,871.83,848.61,813.92,831.66,835.07,689.55,592.71,713.62,857.99,818.45,716.35,530.37,814.43,822.42,782.29,835.97,796.58,805.13,816.28,514.95,600.84,828.61,818.91,826.99,871.56,848.07,911.03,941.84,542.34,525.54,497.77,383.68,448.75,452.71,576.57,
429.00,800.97,802.83,798.22,800.34,802.99,807.45,798.01,825.23,857.16,834.92,801.37,818.73,819.74,678.12,581.75,701.86,843.03,805.61,705.70,521.40,801.63,809.32,768.74,822.56,782.78,791.58,803.70,505.73,591.13,816.19,804.54,813.42,858.11,834.88,897.57,928.34,533.75,516.69,489.72,377.55,440.71,445.43,567.43,
430.00,800.01,803.33,797.15,799.56,803.38,807.06,797.61,825.12,857.02,833.18,800.47,816.75,819.14,677.48,579.73,702.61,842.42,805.78,706.02,520.17,803.50,809.05,767.69,823.03,782.94,791.33,803.77,504.59,590.74,815.57,803.43,813.63,857.30,834.08,897.54,929.96,533.77,516.50,489.44,377.18,440.31,444.65,566.95,
431.00,808.73,810.87,805.72,806.62,812.30,815.70,806.30,834.06,865.39,841.84,808.98,824.94,827.38,685.07,585.67,709.30,852.08,815.00,714.03,524.61,810.84,816.25,775.30,831.18,792.02,800.68,812.07,508.39,595.75,823.58,810.49,822.15,865.62,843.38,907.83,940.40,539.76,521.19,494.43,380.38,444.68,448.31,572.62,
432.00,831.09,831.74,829.08,829.55,835.36,838.49,829.30,858.26,889.31,864.79,829.91,847.68,850.07,704.35,600.83,728.70,874.99,838.44,733.88,538.57,832.65,838.79,796.85,854.73,813.84,823.50,835.00,522.61,612.02,846.28,832.87,844.19,890.35,867.53,933.95,967.53,554.58,535.59,507.89,390.08,456.56,460.37,587.66,
433.00,864.32,864.84,862.50,864.98,870.29,873.50,863.46,893.89,927.32,900.59,863.46,881.43,886.95,734.47,625.74,759.29,911.31,874.08,764.17,561.10,866.96,874.46,830.97,890.64,847.56,859.02,869.10,544.33,637.89,880.85,867.90,880.09,927.21,905.05,971.50,1008.53,577.74,558.25,529.42,406.21,475.51,479.57,612.67,
434.00,895.89,895.03,892.49,896.25,903.21,904.05,895.68,927.29,961.30,932.15,894.11,913.86,920.85,760.39,648.62,787.60,946.66,905.72,790.75,580.60,900.71,905.17,861.27,923.36,880.39,891.60,901.42,564.61,659.37,913.45,901.53,913.08,961.72,937.78,1007.43,1046.70,597.32,577.98,549.85,420.66,492.98,496.72,634.33,
435.00,912.84,910.48,909.84,912.00,919.40,919.02,911.29,943.47,978.51,949.49,909.88,930.74,937.63,774.08,659.70,801.04,964.61,921.07,804.63,591.02,915.46,921.26,876.93,940.30,896.71,907.88,918.20,574.91,669.87,928.81,917.85,928.99,979.31,954.24,1026.01,1066.20,608.65,587.67,559.08,428.04,502.32,505.76,645.78,
436.00,920.99,918.13,917.33,920.30,927.36,927.07,919.54,950.98,986.90,958.69,917.69,940.60,946.34,778.92,665.52,807.52,973.68,928.42,811.77,595.37,922.31,928.99,885.94,949.81,903.54,915.29,926.56,579.74,676.22,936.21,926.90,936.30,988.80,962.69,1033.93,1075.53,613.39,592.48,564.88,431.43,506.65,510.16,651.11,
437.00,927.09,925.50,923.57,926.86,933.02,933.62,924.94,956.61,993.48,966.03,924.47,946.59,953.60,782.78,668.88,812.52,980.35,935.02,816.00,598.56,929.68,935.03,890.61,956.23,909.24,920.86,933.76,583.19,679.45,942.99,933.15,943.40,995.56,969.69,1042.53,1083.29,615.85,595.77,568.58,434.43,509.47,513.85,655.82,
