sza_deg,mu0_cos_sza,total_direct_horiz,total_diffuse_down_horiz,total_diffuse_up_horiz,total_global_horiz,dni_reconstructed,ghi_from_identity,ghi_check_error,ecc_factor,total_global_horiz_corr,total_diffuse_down_horiz_corr,dni_reconstructed_corr
82.0,0.1391731009600654,75544.36978497572,22760.904457878,-2.908161623846963e-12,98305.27424285372,542808.6984039575,98305.2742428537,1.4551915228366852e-11,0.9956105146843716,97873.76468511588,22660.995801989724,540426.0475931179
82.5,0.1305261922200517,69100.3104332508,22048.031959195,-2.092890904384797e-13,91148.3423924458,529398.040791352,91148.3423924458,1.4551915228366852e-11,0.9956105146843716,90748.24808197029,21951.252446671606,527074.255865176
83.0,0.1218693434051474,62783.21196977297,21299.151049996,1.4810179567683112e-12,84082.36301976896,515168.2138883268,84082.36301976896,0.0,0.9956105146843716,83713.28472199035,21205.65873922669,512906.89057838544
83.5,0.1132032137679068,56613.84946399971,20512.552527317,1.6626638673640162e-13,77126.40199131671,500108.1469300986,77126.4019913167,1.4551915228366852e-11,0.9956105146843716,76787.85678232857,20422.512979212283,497912.9295629228
84.0,0.1045284632676534,50606.34924779198,19686.1065106845,1.5236938081426728e-12,70292.45575847647,484139.4168228647,70292.45575847648,-1.4551915228366852e-11,0.9956105146843716,69983.90805612518,19599.694635233955,482014.2939620038
84.5,0.095845752520224,44779.67407136976,18817.903344025,3.737283511507296e-12,63597.57741539477,467205.6183389135,63597.57741539476,7.275957614183426e-12,0.9956105146843716,63318.41678322035,18735.302433625486,465154.82613783574
85.0,0.0871557427476581,39155.04096295253,17906.163592062,9.63526416706365e-13,57061.20455501453,449253.7121313744,57061.20455501453,0.0,0.9956105146843716,56810.73523552822,17827.564749915404,447281.7195589822
85.5,0.078459095727845,33755.468663946645,16949.5808880875,-7.339237453223929e-13,50705.04955203415,430230.1517855359,50705.04955203415,0.0,0.9956105146843716,50482.48048159728,16875.180951673185,428341.6628519327
86.0,0.0697564737441252,28608.19158629161,15947.881598522,3.3312443344894175e-13,44556.073184813606,410115.2201475916,44556.07318481361,-7.275957614183426e-12,0.9956105146843716,44360.4949558468,15877.878606429907,408315.025411038
86.5,0.0610485395348569,23740.796419891976,14901.618171151,2.7884908227601783e-13,38642.41459104297,388883.93728627503,38642.41459104298,-7.275957614183426e-12,0.9956105146843716,38472.79427963516,14836.20773700963,387176.93695407314
87.0,0.0523359562429439,19184.946577698825,13812.982321167,-1.3364151990256801e-12,32997.92889886582,366572.9635022266,32997.92889886582,0.0,0.9956105146843716,32853.0849745181,13752.350438103202,364963.8968618272
87.5,0.043619387365336,14972.817909491976,12686.712832922502,7.798696639922946e-14,27659.53074241448,343260.61904736335,27659.53074241448,0.0,0.9956105146843716,27538.11963838348,12631.024693238793,341753.8816006214
88.0,0.034899496702501,11137.781135715632,11530.4964468415,-6.4438826612503126e-15,22668.27758255713,319138.7323049114,22668.27758255713,0.0,0.9956105146843716,22568.775510977906,11479.883502006183,317737.87752581073
88.5,0.0261769483078731,7712.041359485022,10356.3970519605,2.4613184028678767e-14,18068.43841144552,294611.9337052556,18068.438411445524,-3.637978807091713e-12,0.9956105146843716,17989.127266362142,10310.937799178102,293318.7389484475
89.0,0.0174524064372836,4722.177109288345,9182.3540149055,-1.676737083615593e-13,13904.531124193843,270574.5552200957,13904.531124193843,0.0,0.9956105146843716,13843.497389003496,9142.04820679417,269386.87218317436
89.5,0.0087265354983738,2174.6156056998825,8035.54794723545,1.204259632922361e-13,10210.163552935332,249195.7554180695,10210.163552935332,-1.8189894035458565e-12,0.9956105146843716,10165.346189949558,8000.276027518032,248101.91430894492
90.0,6.123233995736766e-17,,,,,,,,0.9956105146843716,,,
