sza_deg,mu0_cos_sza,total_direct_horiz,total_diffuse_down_horiz,total_diffuse_up_horiz,total_global_horiz,dni_reconstructed,ghi_from_identity,ghi_check_error,ecc_factor,total_global_horiz_corr,total_diffuse_down_horiz_corr,dni_reconstructed_corr
80.5,0.1650476058606776,80631.80724030922,27205.176722456497,-1.3173517899837496e-12,107836.98396276572,488536.6668594595,107836.98396276572,0.0,0.9956105146843716,107363.6351051795,27085.7599987242,486392.2423341338
81.0,0.1564344650402309,74563.94299938303,26456.001371841503,6.66021602359802e-13,101019.94437122453,476646.517634123,101019.94437122453,0.0,0.9956105146843716,100576.51880882143,26339.87314230956,474554.2847442226
81.5,0.1478094111296105,68606.70259901695,25675.042242359003,-1.9939758710551e-13,94281.74484137594,464156.52477539046,94281.74484137596,-1.4551915228366852e-11,0.9956105146843716,93867.89650686289,25562.34202145803,462119.11652573576
82.0,0.1391731009600654,62771.0207985809,24860.610780958,5.584289041718297e-13,87631.63157953891,451028.39820025646,87631.6315795389,1.4551915228366852e-11,0.9956105146843716,87246.97381953597,24751.48549499743,449048.615669425
82.5,0.1305261922200517,57068.98536053109,24011.000871731,-1.5990845298894378e-12,81079.98623226209,437222.4791811864,81079.98623226209,0.0,0.9956105146843716,80724.08682330421,23905.604935990996,435303.29752915795
83.0,0.1218693434051474,51511.402280136215,23123.972141405,3.090649204645281e-13,74635.37442154123,422677.27749126847,74635.37442154122,1.4551915228366852e-11,0.9956105146843716,74307.76354149144,23022.4698052513,420821.9417884707
83.5,0.1132032137679068,46118.09656347901,22198.6609686165,5.300040312104742e-13,68316.75753209551,407392.1139556333,68316.75753209551,0.0,0.9956105146843716,68016.88212809703,22101.220272268143,405603.8722537222
84.0,0.1045284632676534,40902.88866331625,21233.287961264003,9.641454407306525e-13,62136.17662458024,391308.619534386,62136.17662458025,-7.275957614183426e-12,0.9956105146843716,61863.43078971735,21140.084755555523,389590.97609506093
84.5,0.095845752520224,35883.73017785975,20226.928867514,-1.3837565137901573e-13,56110.65904537375,374390.4057750295,56110.659045373744,7.275957614183426e-12,0.9956105146843716,55864.36213144385,20138.143060269787,372747.02458656783
85.0,0.0871557427476581,31080.31130235539,19178.549302147,1.6398104107205932e-12,50258.86060450239,356606.5794693777,50258.86060450239,0.0,0.9956105146843716,50038.250073898715,19094.36534161017,355041.26012534037
85.5,0.078459095727845,26513.43351612001,18088.037060437506,3.510978743167852e-13,44601.47057655752,337926.8301547661,44601.47057655752,0.0,0.9956105146843716,44405.693076406285,18008.639887372174,336443.50529604487
86.0,0.0697564737441252,22207.423346482938,16955.995194781,1.2270006425762417e-12,39163.41854126394,318356.4500112537,39163.418541263934,7.275957614183426e-12,0.9956105146843716,38991.51129066725,16881.56710286164,316959.0290487937
86.5,0.0610485395348569,18186.576243672767,15784.657824958002,4.3674160629760296e-14,33971.234068630765,297903.5433483019,33971.23406863077,-7.275957614183426e-12,0.9956105146843716,33822.117835532736,15715.37130122313,296595.9001193009
87.0,0.0523359562429439,14476.039490464877,14577.8029032285,9.66906174831852e-13,29053.842393693376,276598.3566492408,29053.842393693376,0.0,0.9956105146843716,28926.310979143676,14513.813851450652,275384.232224402
87.5,0.043619387365336,11103.780826159646,13341.880962387502,1.131627647264766e-12,24445.66178854715,254560.67810305228,24445.66178854715,0.0,0.9956105146843716,24338.3579150955,13283.316971820239,253443.2877445825
88.0,0.034899496702501,8095.576774981117,12086.8879021375,-2.7633925649398777e-13,20182.464677118616,231968.29581788628,20182.464677118616,0.0,0.9956105146843716,20093.874044785214,12033.83268517942,230950.07438970232
88.5,0.0261769483078731,5476.247569840089,10827.867724434,6.415254469772405e-13,16304.11529427409,209201.14542889703,16304.115294274088,1.8189894035458565e-12,0.9956105146843716,16232.54861960556,10780.33895805803,208282.86007302423
89.0,0.0174524064372836,3266.0880841425105,9588.6026494395,-1.3704385829487965e-13,12854.69073358201,187142.56374210736,12854.69073358201,0.0,0.9956105146843716,12798.265257370007,9546.513618912388,186321.10420663233
89.5,0.0087265354983738,1471.383598550341,8413.05994974,-2.8383003813923697e-13,9884.44354829034,168610.28054312262,9884.44354829034,0.0,0.9956105146843716,9841.055928481961,8376.130946631114,167870.1681926146
90.0,6.123233995736766e-17,,,,,,,,0.9956105146843716,,,
