Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
714.00,932.27,917.91,920.10,935.01,955.50,886.59,580.25,612.13,849.95,958.31,977.00,985.13,989.88,990.15,991.43,978.56,980.75,986.15,995.26,984.20,998.02,1009.38,1024.81,1024.84,949.37,964.08,799.32,835.04,803.00,1041.19,1040.84,970.29,628.80,871.04,834.21,717.39,733.81,939.55,1061.41,648.38,964.12,740.77,736.66,725.84,1024.38,1051.43,1057.65,1049.49,1001.80,1059.21,1063.46,1064.99,1052.23,
715.00,907.24,895.97,897.17,910.64,932.21,864.06,565.81,595.83,828.31,933.92,951.03,960.72,964.56,966.25,967.29,956.24,954.58,961.03,971.18,957.93,972.95,988.46,999.07,1001.13,925.95,943.30,780.02,815.77,784.37,1019.91,1017.13,946.12,612.97,850.83,814.15,698.98,714.87,919.18,1038.06,635.36,939.75,724.59,718.97,709.83,1000.65,1027.56,1033.44,1026.10,980.34,1035.73,1038.75,1042.43,1029.29,
716.00,876.75,865.21,867.82,880.09,900.29,835.34,544.84,574.51,799.53,901.68,917.93,926.06,932.01,934.14,937.21,924.42,924.21,927.97,937.39,924.52,940.81,957.16,965.81,967.84,895.04,914.61,755.80,790.63,760.25,987.30,985.14,914.69,593.23,822.68,786.26,676.33,692.30,890.48,1004.87,614.80,908.66,700.83,698.14,689.26,971.14,993.64,1000.68,995.87,954.07,1003.48,1008.25,1011.56,993.75,
717.00,839.66,831.03,832.52,844.02,863.24,800.05,522.03,552.17,767.96,864.56,881.11,888.46,894.69,896.46,903.03,889.45,888.58,893.18,898.41,887.09,904.52,922.14,925.91,929.12,861.14,880.24,727.97,760.49,730.83,950.98,946.86,881.56,570.81,790.64,758.08,650.15,664.91,856.37,966.99,593.03,874.82,674.74,673.82,665.64,935.49,956.68,963.08,961.47,921.93,965.94,972.99,976.51,955.35,
718.00,807.73,798.75,801.48,811.26,831.46,771.30,503.55,531.90,739.81,830.84,850.12,855.48,862.15,864.37,869.90,858.19,856.57,862.35,864.26,854.56,871.81,888.79,892.02,895.75,829.55,847.70,702.97,731.22,706.82,918.66,913.31,851.36,550.48,761.72,733.17,627.69,641.71,826.10,930.58,572.49,844.89,651.71,651.20,643.53,902.50,925.35,930.80,930.98,891.21,933.10,941.40,943.31,922.08,
719.00,784.22,775.96,777.76,788.41,808.55,750.98,490.24,517.60,718.70,805.39,825.76,831.99,836.79,841.86,845.59,834.87,834.64,836.64,839.33,831.37,848.09,862.46,866.73,872.65,806.12,822.34,685.92,710.59,689.88,893.86,889.25,829.11,536.43,739.95,715.62,612.40,627.51,803.55,906.58,557.80,823.99,637.04,635.69,626.35,877.76,904.39,906.81,909.04,869.38,908.54,918.07,917.76,899.78,
720.00,771.50,761.14,761.85,773.35,794.19,738.08,480.81,509.10,706.01,789.70,812.04,817.05,822.97,828.25,830.51,818.20,823.48,822.28,825.09,816.38,835.02,846.82,851.55,857.21,793.93,806.02,674.49,696.73,677.64,877.79,872.75,817.05,527.81,727.75,704.21,601.59,619.46,789.66,891.56,547.48,812.68,626.03,625.32,616.47,862.46,888.53,893.11,895.11,856.49,894.03,905.54,903.24,885.87,
721.00,766.08,753.68,755.12,766.31,787.09,731.99,477.19,503.48,700.68,783.94,805.83,811.54,816.91,822.59,821.42,810.19,817.00,816.25,819.24,810.31,829.54,839.06,844.83,851.81,788.44,798.34,667.04,689.94,670.83,871.46,865.76,810.95,523.43,721.88,701.11,595.35,614.75,781.22,885.65,543.95,808.88,621.84,618.65,609.16,853.53,884.24,887.45,889.17,847.36,888.80,898.77,895.52,880.37,
722.00,762.75,749.12,752.11,761.17,782.93,728.29,474.33,499.90,696.04,781.34,802.95,809.75,813.78,818.05,814.71,805.95,811.83,811.39,816.16,808.32,826.13,833.92,841.98,848.48,784.86,793.08,663.18,687.45,666.48,865.85,862.04,806.01,520.69,717.14,698.11,592.02,611.36,778.77,883.77,541.95,805.33,619.14,613.96,605.34,850.74,881.23,883.21,883.93,841.42,885.04,892.83,891.25,878.36,
723.00,757.92,743.09,747.24,756.56,777.40,722.23,469.19,496.11,689.96,776.87,796.16,805.05,807.14,810.95,811.62,799.86,805.90,804.61,812.33,803.90,819.12,828.54,837.43,844.42,782.28,788.40,657.36,685.22,661.16,858.82,857.47,800.06,517.82,714.96,693.11,589.81,608.55,775.08,879.69,541.01,799.20,616.70,608.44,603.50,846.14,875.00,878.42,878.74,836.29,880.96,887.49,888.27,875.37,
724.00,750.45,736.75,741.53,750.52,769.08,717.06,466.38,492.04,683.26,771.33,789.01,799.32,800.31,803.19,805.88,794.59,799.92,799.49,804.21,798.14,810.57,822.62,831.54,837.13,776.47,785.00,650.41,681.80,656.30,851.12,851.79,794.90,513.71,708.17,687.49,582.83,602.00,770.58,873.54,538.94,791.47,611.14,605.06,599.45,840.29,867.54,873.94,871.13,829.40,875.43,880.41,882.51,868.95,
725.00,744.52,733.66,737.06,744.85,764.51,710.94,464.79,491.67,678.45,768.05,782.54,793.16,794.64,795.06,801.86,787.65,793.76,794.48,798.02,794.41,803.21,815.46,825.07,830.84,772.20,780.46,645.70,678.37,652.06,844.97,846.79,788.72,509.17,703.77,682.79,579.87,596.02,767.11,865.70,535.01,785.76,607.91,601.83,598.07,837.36,861.65,867.51,865.30,824.32,870.68,872.55,876.71,862.73,
726.00,741.81,731.71,734.29,741.11,762.59,708.62,462.64,490.45,675.21,763.59,779.86,789.39,791.06,791.06,797.53,785.50,789.43,791.49,793.81,790.40,801.29,813.71,821.54,827.31,766.74,777.76,643.73,675.26,650.85,840.08,842.70,784.98,507.33,700.53,679.67,578.35,591.64,764.69,860.85,532.00,782.83,604.50,600.29,597.81,834.30,856.39,864.83,860.94,821.05,864.74,867.94,872.92,858.88,
727.00,741.75,733.47,733.78,742.20,762.03,708.52,462.43,489.78,675.93,763.68,780.95,787.89,788.92,791.91,797.79,786.10,790.12,790.87,793.26,788.80,801.99,811.76,822.86,828.58,766.06,778.24,644.83,674.00,652.67,841.50,843.78,783.93,507.52,701.62,680.73,579.60,592.55,762.94,859.09,529.91,783.35,603.66,600.67,596.78,835.80,855.47,865.68,860.16,821.52,864.35,867.77,872.74,858.98,
728.00,745.10,739.71,737.69,746.47,767.62,713.25,464.86,491.99,680.66,768.14,786.26,792.07,793.59,797.92,800.61,787.72,796.01,794.85,798.21,793.66,806.07,816.23,826.81,833.43,768.69,782.23,650.17,676.90,656.11,847.57,847.62,788.61,510.05,703.70,683.43,581.88,594.92,765.71,862.51,529.47,787.84,606.17,605.46,598.02,840.43,859.89,870.80,863.53,825.52,867.34,872.89,874.90,861.40,
729.00,752.48,747.25,746.05,753.39,775.62,720.17,467.63,495.39,688.68,776.93,793.56,799.61,801.31,806.28,807.45,795.72,802.80,802.63,808.99,801.21,815.84,826.08,835.79,843.34,776.35,789.41,657.76,680.67,660.52,855.75,855.86,795.49,514.93,710.77,689.42,587.88,600.49,771.27,870.81,532.37,796.40,611.67,609.62,602.57,847.79,867.74,877.14,870.61,832.35,874.76,880.68,883.12,868.82,
730.00,764.28,757.94,758.78,766.92,787.14,731.32,472.41,500.04,700.64,788.39,807.65,814.37,812.54,818.40,819.97,809.89,815.24,814.95,821.04,812.86,830.35,837.79,848.74,855.74,786.03,800.94,668.94,690.44,669.79,868.64,868.99,807.13,522.62,720.11,698.35,596.68,609.67,779.21,885.64,539.79,808.00,618.65,616.68,607.87,858.15,882.73,890.32,881.57,841.47,887.30,891.19,894.27,881.28,
731.00,780.38,772.99,773.40,782.79,805.30,747.76,481.96,511.52,716.26,806.58,823.81,831.58,827.02,834.16,839.07,825.75,832.18,832.04,840.83,828.74,846.48,852.37,866.07,872.59,803.56,817.43,681.97,704.83,682.15,885.30,886.89,824.04,532.28,733.60,710.51,607.29,622.23,794.63,905.16,550.32,822.82,630.58,627.03,617.81,873.11,899.59,906.43,899.77,857.15,903.53,906.90,909.91,897.93,
732.00,799.11,791.82,792.69,800.55,825.15,767.80,495.19,526.05,734.62,826.17,843.20,850.63,848.74,853.97,861.40,846.85,851.35,853.97,861.40,850.05,864.45,873.61,885.69,892.97,824.27,837.23,694.73,724.15,698.52,904.91,907.84,844.51,545.24,749.89,724.26,620.20,636.22,813.21,925.42,564.46,840.12,644.80,640.45,631.71,890.50,919.16,925.43,920.78,875.52,922.95,927.74,928.48,916.70,
733.00,819.24,809.25,812.13,818.95,843.69,785.63,507.60,540.00,752.40,845.58,862.84,869.36,869.15,871.28,881.31,868.65,867.56,876.09,880.57,868.69,884.62,892.18,905.60,911.04,842.90,855.48,709.22,740.19,713.77,923.66,927.67,864.68,555.47,765.40,738.35,632.38,648.98,831.90,944.60,578.16,855.61,657.59,654.41,644.51,907.49,937.33,942.68,939.34,893.02,940.63,944.77,945.57,934.95,
734.00,836.84,827.12,828.66,836.25,860.96,801.84,518.74,550.91,768.45,862.21,880.70,885.74,888.09,888.73,900.72,884.43,883.72,893.45,895.04,886.32,900.27,908.03,920.90,927.06,857.88,869.18,722.89,754.74,726.20,940.57,944.79,881.61,564.27,781.76,752.38,644.28,661.62,849.31,961.00,588.02,870.73,669.03,667.24,656.97,924.32,951.28,959.19,957.44,910.24,958.23,960.93,961.12,951.80,
735.00,850.46,839.04,842.65,848.41,874.10,814.02,527.71,560.06,776.66,874.51,893.58,896.74,901.28,903.21,912.25,897.23,895.74,904.66,908.19,898.30,913.29,921.84,935.52,941.91,869.23,882.84,733.57,764.46,736.10,954.18,955.93,893.43,571.06,793.20,763.76,653.67,670.59,861.35,970.21,597.72,881.72,678.06,676.80,666.01,936.52,961.40,970.62,970.28,922.28,970.58,973.41,973.41,963.22,
736.00,858.17,844.55,848.66,857.17,880.11,819.81,530.71,564.37,781.84,879.71,902.35,904.75,911.76,911.86,917.68,905.46,903.85,910.06,914.97,906.86,920.28,930.40,942.62,949.93,874.00,886.82,741.77,770.62,741.88,962.25,961.35,899.44,575.19,799.67,770.42,659.03,676.86,867.09,974.77,600.93,888.23,681.57,682.67,669.85,945.22,967.66,978.08,976.18,928.80,976.38,980.78,980.68,968.17,
737.00,861.17,847.96,852.96,861.03,883.38,822.10,533.43,564.85,784.79,883.00,905.77,909.56,915.76,915.83,920.83,906.73,908.27,913.16,918.70,908.58,927.14,935.84,946.43,952.60,876.55,890.67,747.34,771.04,742.73,966.35,962.49,902.66,576.61,801.86,773.97,662.61,678.89,870.92,978.81,599.47,892.19,683.70,685.03,671.08,949.00,969.20,981.92,977.10,931.93,979.20,983.62,984.54,971.21,
738.00,864.89,851.79,855.88,864.66,886.98,825.77,537.09,566.12,787.89,886.91,909.86,915.48,919.25,920.64,924.10,910.78,912.71,914.63,922.24,911.01,931.65,940.73,949.44,957.52,880.36,895.38,750.46,773.72,745.30,969.54,964.91,902.47,579.52,805.06,777.56,665.14,682.16,874.05,983.17,599.85,897.61,685.09,686.63,672.38,952.59,973.31,984.78,979.55,933.12,982.78,988.02,990.09,974.54,
739.00,868.12,855.33,860.26,867.80,892.45,828.47,540.35,571.18,791.09,892.39,912.77,921.18,923.36,923.66,927.50,915.50,917.75,917.46,927.44,916.47,936.21,945.15,954.56,962.66,881.98,901.15,752.94,778.50,749.48,973.38,968.63,904.42,581.24,806.01,779.80,666.19,683.97,874.68,989.23,602.78,900.30,685.59,687.77,672.75,954.65,979.83,986.80,981.45,934.97,985.82,990.26,994.46,975.59,
740.00,874.05,862.60,865.51,874.79,899.20,834.96,544.28,575.04,799.03,898.57,916.89,927.07,930.17,928.49,935.66,920.43,925.70,928.38,933.50,924.79,942.21,954.08,959.04,967.43,891.10,905.91,755.26,784.15,755.61,978.19,977.13,909.77,586.07,811.27,782.10,668.41,686.61,880.84,998.13,606.31,905.12,689.04,691.00,675.85,959.68,986.04,993.30,986.89,939.12,992.38,997.08,999.25,980.41,
741.00,880.56,870.91,872.95,882.84,907.48,840.87,549.58,578.93,806.19,905.99,923.57,933.60,937.92,935.88,945.10,927.69,931.91,938.16,939.15,933.58,948.79,962.33,966.32,973.04,898.70,913.62,757.11,790.23,761.28,985.84,986.78,916.54,592.08,816.96,786.38,673.49,689.01,888.28,1005.46,612.98,910.13,694.79,692.90,681.11,964.95,993.91,997.23,994.45,944.32,1000.27,1003.50,1004.41,987.32,
742.00,887.98,879.43,881.34,893.48,916.52,848.58,553.53,584.02,813.75,914.49,931.34,941.01,946.08,943.90,952.21,938.05,940.55,945.51,947.52,943.43,956.44,967.78,974.95,980.65,906.23,919.21,762.55,794.93,767.29,994.32,996.27,925.10,596.39,824.55,791.68,677.19,694.03,893.97,1012.21,620.10,915.26,699.28,698.63,686.97,970.60,1001.66,1003.66,1003.51,949.83,1007.14,1010.22,1010.67,992.81,
743.00,894.72,887.19,888.77,901.92,923.75,856.58,557.16,588.27,819.46,921.24,936.89,946.66,952.63,953.01,960.21,943.95,950.21,954.48,955.80,953.11,964.32,975.86,984.66,987.04,913.88,924.50,768.69,800.29,773.41,1002.31,1004.67,933.71,601.63,830.31,798.05,682.91,698.34,899.63,1018.90,624.99,919.85,704.33,704.07,693.97,977.98,1007.20,1010.10,1011.12,957.97,1013.88,1016.33,1016.47,998.30,
744.00,902.75,893.34,895.03,910.15,929.99,863.42,561.15,591.42,826.42,925.96,945.11,953.19,957.90,960.92,966.97,949.83,956.55,962.26,961.59,957.91,971.00,981.10,992.85,993.88,922.91,931.00,774.32,802.24,779.36,1009.67,1011.69,941.08,606.20,834.17,804.57,689.59,703.04,905.45,1023.46,629.41,926.29,709.76,709.42,698.67,982.78,1012.03,1015.39,1017.75,963.28,1018.42,1023.45,1022.46,1003.96,
745.00,907.89,897.62,899.81,914.95,934.45,869.27,564.55,596.25,831.46,931.52,950.49,962.40,965.68,967.60,969.79,955.08,960.00,965.53,969.31,962.87,974.74,984.73,997.12,999.24,926.86,935.76,780.66,806.26,782.63,1015.41,1015.66,945.61,609.12,836.47,809.62,694.85,707.11,909.93,1026.08,628.97,931.93,714.78,713.96,701.29,988.42,1015.95,1021.16,1022.79,969.73,1020.59,1026.70,1024.99,1007.52,
746.00,912.46,902.74,905.62,919.70,938.41,875.53,568.86,600.92,837.04,937.10,955.66,968.64,970.82,971.72,974.46,961.05,963.64,968.20,976.61,965.18,981.85,990.58,1002.59,1005.10,931.51,941.73,786.00,808.49,785.80,1019.09,1018.86,950.37,612.07,841.61,816.32,697.26,710.67,912.57,1031.31,628.74,937.65,719.11,720.92,703.52,992.18,1020.98,1026.69,1025.96,975.19,1023.89,1032.91,1030.44,1011.73,
747.00,916.67,905.74,908.14,924.18,943.42,879.12,571.56,605.10,839.84,942.97,960.93,974.70,975.90,976.70,978.74,963.41,967.37,972.48,980.26,969.24,983.90,997.14,1005.45,1011.32,933.56,949.42,788.70,813.09,790.30,1024.51,1022.29,950.26,613.94,845.57,822.12,700.15,714.32,915.69,1035.53,629.49,943.51,722.10,722.98,704.50,995.14,1025.80,1030.06,1026.96,978.52,1028.96,1037.66,1034.33,1014.47,
748.00,920.00,907.59,910.55,927.51,947.86,880.27,572.98,607.29,845.07,946.66,967.12,979.33,979.94,977.70,982.21,965.73,971.26,974.70,983.67,972.95,986.80,1000.39,1006.95,1015.75,934.73,954.55,790.18,816.97,792.96,1025.37,1025.37,951.94,613.54,847.36,824.61,701.29,714.65,917.41,1040.59,632.03,946.47,724.40,722.83,703.76,996.60,1029.52,1033.79,1028.44,979.21,1032.65,1041.37,1036.21,1015.91,
749.00,921.41,910.46,913.75,927.33,950.29,881.22,573.04,606.31,842.52,947.69,968.66,977.68,981.72,978.47,982.84,969.71,973.03,976.27,983.90,973.40,988.80,1003.23,1006.30,1014.29,935.75,956.32,789.02,820.16,793.48,1026.83,1027.46,951.87,614.16,849.75,821.62,699.86,713.83,918.21,1042.51,632.60,947.01,723.62,722.07,703.83,997.43,1027.84,1037.63,1028.26,980.59,1034.39,1042.09,1035.21,1018.72,
750.00,920.51,910.09,913.14,926.43,950.05,878.53,572.18,605.58,840.70,946.16,969.79,975.32,979.58,979.04,981.03,968.40,973.85,975.17,980.77,972.94,990.72,1000.33,1006.61,1011.87,934.54,956.89,787.84,819.84,793.30,1027.73,1025.64,952.64,612.69,849.56,820.77,698.05,713.01,917.48,1042.59,633.17,945.23,721.38,719.55,702.29,994.89,1027.44,1033.83,1029.59,977.91,1033.47,1041.45,1036.22,1018.90,
751.00,920.06,910.95,914.30,927.33,950.38,879.68,571.66,604.03,839.26,945.02,971.19,974.27,980.34,980.71,979.85,966.63,974.84,976.88,980.73,976.81,990.23,998.82,1007.71,1011.78,933.87,955.26,788.81,819.93,794.38,1028.62,1026.21,953.62,608.34,848.76,819.59,699.17,714.78,917.45,1041.86,633.75,941.32,719.99,718.46,702.87,996.23,1026.54,1032.14,1028.81,976.85,1032.51,1038.25,1034.71,1019.68,
752.00,921.61,910.97,914.61,927.19,949.33,881.24,573.37,602.96,839.00,943.07,971.64,974.82,979.43,981.31,980.58,964.56,975.59,977.56,982.97,977.70,990.96,997.66,1008.67,1011.67,935.72,951.91,789.94,819.91,793.13,1026.78,1023.43,955.70,606.73,848.37,818.39,699.67,713.80,918.57,1041.17,634.47,938.95,718.54,720.21,705.57,997.00,1025.68,1031.52,1027.53,978.07,1031.40,1035.64,1035.29,1019.92,
753.00,921.57,911.40,916.21,928.68,946.47,881.30,574.52,605.37,836.63,942.28,968.13,975.85,978.22,980.37,979.16,964.17,972.87,975.66,982.37,976.00,990.16,996.45,1007.19,1011.07,933.66,947.49,787.36,818.17,791.05,1027.08,1020.94,956.07,606.62,848.87,816.29,698.68,715.48,917.58,1037.70,633.36,938.89,716.35,720.04,706.36,994.76,1024.40,1027.65,1025.80,978.18,1028.28,1031.08,1035.52,1018.41,
754.00,919.21,909.83,911.05,930.70,944.16,881.86,573.65,606.21,836.85,941.13,966.24,975.79,974.49,978.10,980.75,961.40,970.79,973.06,985.47,975.96,988.87,994.68,1004.86,1011.84,931.16,944.87,787.17,817.12,789.86,1027.24,1018.36,956.69,607.63,849.38,817.79,698.12,718.69,917.03,1035.02,630.31,937.22,716.46,719.91,706.95,994.97,1025.81,1024.84,1026.73,976.88,1025.26,1028.84,1034.01,1016.81,
755.00,914.45,906.35,906.24,926.12,941.17,879.38,571.55,602.59,833.29,938.63,962.70,971.20,969.29,974.37,979.25,960.41,967.24,970.31,980.17,969.66,982.07,992.71,1000.43,1008.80,926.35,940.30,782.77,813.27,785.44,1021.19,1014.10,951.55,607.91,846.48,816.21,695.02,714.90,913.58,1030.81,626.52,934.20,713.88,718.44,704.64,990.54,1022.33,1020.06,1017.65,974.34,1021.45,1026.25,1029.54,1012.60,
756.00,897.60,888.33,886.57,907.70,924.14,862.22,561.74,591.17,820.76,923.53,944.19,953.32,948.72,954.66,963.82,944.45,951.06,951.44,960.66,952.56,961.66,973.68,982.20,991.09,909.25,924.82,768.47,800.28,771.92,1003.94,997.82,931.34,599.60,831.50,800.77,683.49,702.05,897.25,1012.48,616.08,920.48,700.90,704.65,690.87,971.40,1002.50,1001.22,999.78,956.97,1004.29,1010.00,1013.80,992.82,
757.00,855.25,849.26,847.08,867.43,881.79,823.30,535.07,562.46,783.05,883.60,901.58,908.14,905.57,910.99,919.08,904.05,908.14,909.19,916.51,909.57,918.03,930.20,937.15,944.66,867.04,884.74,733.30,765.08,739.97,958.94,957.51,890.07,574.73,793.42,764.98,652.16,670.14,856.21,971.49,588.52,880.75,670.43,671.37,659.20,932.11,959.70,957.03,958.46,914.70,961.42,968.36,968.74,951.71,
758.00,793.44,788.84,785.10,804.08,818.98,766.72,495.92,521.12,727.50,823.14,840.62,844.07,842.17,849.76,853.28,841.44,845.58,847.82,852.04,844.84,854.74,864.66,871.53,877.22,808.23,825.38,684.41,712.67,690.91,893.97,893.86,829.94,538.18,738.90,710.77,607.14,623.52,799.44,904.99,549.63,820.10,626.53,625.03,614.38,871.41,894.73,896.13,895.06,855.41,899.95,906.08,902.36,890.45,
759.00,719.71,718.50,714.39,730.32,745.42,697.81,453.59,474.90,665.09,750.53,769.50,771.75,770.98,776.93,776.07,768.32,773.72,774.37,777.52,771.81,780.77,787.85,798.11,800.42,739.52,753.23,626.33,650.34,632.45,816.31,816.28,759.24,491.18,673.87,647.72,554.06,566.94,731.91,828.82,505.03,750.36,573.02,570.05,560.45,798.39,818.83,818.84,818.53,782.49,825.54,831.97,829.37,816.42,
760.00,643.94,642.58,639.91,653.07,666.84,625.08,407.39,426.40,598.53,672.77,690.11,693.15,692.16,696.50,695.67,687.91,694.60,696.42,699.09,695.89,702.36,708.29,718.33,720.00,668.13,676.65,565.75,586.06,569.02,735.45,736.66,684.41,439.41,607.20,583.40,499.35,510.83,658.32,747.16,456.22,674.14,515.70,513.65,506.19,721.68,737.57,740.69,743.43,705.70,745.18,752.25,747.69,738.64,
761.00,574.11,575.01,575.51,583.14,597.91,561.59,364.63,382.71,537.08,603.88,620.02,623.68,621.25,624.50,622.45,617.98,622.39,625.35,630.88,625.35,634.41,638.83,646.26,647.93,602.94,609.55,509.96,527.63,511.22,661.29,661.94,620.11,395.49,546.64,525.50,450.47,459.83,594.20,673.93,413.04,608.50,465.10,463.96,458.69,652.99,666.35,672.52,672.55,639.30,674.63,679.87,676.44,669.22,
762.00,532.66,531.08,534.37,539.64,554.73,519.98,337.20,354.90,500.76,560.44,575.09,579.91,577.69,579.72,582.12,576.48,578.20,581.94,587.84,582.44,592.46,595.32,601.66,605.08,562.47,567.48,476.91,492.39,473.87,619.29,616.50,579.71,368.34,511.54,490.17,420.66,432.08,555.11,625.12,386.66,569.12,434.49,433.28,428.90,608.64,621.64,630.07,628.80,599.44,630.45,634.00,636.03,625.50,
763.00,517.15,515.51,519.07,524.74,539.59,503.09,326.79,341.97,486.68,543.75,556.75,560.48,562.48,562.42,569.70,560.10,563.15,566.31,571.93,567.77,575.73,580.70,584.17,588.81,547.84,552.98,465.72,478.66,460.00,602.87,600.54,564.20,356.84,498.49,479.83,410.52,421.52,539.58,609.97,373.22,554.56,423.41,424.99,416.90,591.75,607.80,614.25,613.38,585.71,612.00,615.81,621.49,610.01,
764.00,523.96,518.45,524.93,529.88,545.86,507.96,328.71,345.76,488.80,549.97,561.58,564.05,567.02,566.64,575.48,565.80,569.23,574.82,574.66,574.18,579.49,587.70,588.99,594.28,552.23,559.78,468.40,484.15,463.55,609.03,607.54,567.98,359.30,502.77,486.49,416.53,426.67,543.93,614.01,374.74,561.86,427.25,430.96,419.68,596.28,613.56,622.27,616.96,592.17,617.49,621.51,626.46,614.07,
765.00,547.37,541.85,547.21,555.56,568.73,530.24,341.56,360.21,507.94,574.08,587.21,587.99,590.07,591.02,599.42,590.47,595.01,597.55,599.06,597.52,601.89,610.10,611.80,617.76,571.60,584.95,485.85,505.66,484.51,634.87,634.32,590.46,374.88,523.00,505.09,432.83,442.59,567.21,640.21,390.91,586.29,445.23,447.93,435.12,620.21,638.15,645.77,638.72,614.31,642.34,645.95,652.63,635.63,
766.00,586.88,578.93,581.83,595.02,606.93,566.70,366.53,386.44,540.26,611.22,624.51,624.16,629.55,632.12,637.58,627.60,636.47,635.63,636.50,633.87,640.37,647.39,649.65,655.76,606.89,621.34,514.58,536.86,515.54,674.25,675.78,626.95,399.50,556.57,535.67,456.51,469.31,602.58,680.48,414.67,621.18,473.74,474.46,460.60,658.13,676.93,683.38,678.23,649.41,680.25,685.11,690.68,674.82,
767.00,631.38,622.52,624.02,638.53,652.26,612.53,395.30,419.91,579.41,655.00,670.34,673.19,676.82,680.97,681.41,670.05,682.88,681.64,682.09,679.18,685.30,691.63,698.55,703.91,648.87,665.66,550.40,572.99,552.61,722.58,722.64,669.22,428.23,593.98,572.25,488.50,499.99,644.75,729.88,443.16,661.69,506.11,506.47,491.75,701.73,723.46,731.32,724.32,692.54,727.71,732.62,735.10,722.05,
768.00,674.85,666.97,668.99,681.21,699.78,655.73,422.50,451.20,620.06,698.85,715.29,722.63,724.67,726.86,725.70,715.79,728.39,728.56,731.18,725.21,731.73,738.19,749.42,752.61,692.83,707.95,586.32,611.25,590.81,769.76,768.99,714.69,455.86,631.79,609.55,519.80,529.28,686.14,776.44,473.94,702.59,539.08,537.01,524.62,747.41,767.14,775.45,771.89,733.71,774.80,781.87,782.86,766.52,
769.00,717.44,709.11,711.31,723.49,744.23,696.04,447.78,477.37,659.22,740.93,758.35,767.61,768.00,770.28,769.04,757.86,769.97,768.77,776.95,765.91,777.83,784.92,795.59,796.99,734.89,748.84,621.57,646.98,624.84,813.77,810.74,756.78,481.87,669.46,644.05,549.11,558.97,724.22,820.25,502.78,739.75,570.41,567.33,557.41,789.83,809.02,816.93,816.16,773.98,818.25,824.99,824.68,811.33,
770.00,754.42,744.94,746.93,760.20,781.31,731.93,469.90,498.27,694.79,777.17,795.29,805.38,806.64,808.14,807.85,796.35,804.65,805.34,814.47,801.68,817.43,823.50,833.75,836.67,770.83,783.24,650.95,673.97,654.36,849.54,843.49,793.24,505.27,701.85,674.63,575.29,586.21,756.83,857.15,522.89,771.75,597.01,595.42,584.93,825.04,844.77,853.13,854.13,810.88,855.73,861.94,861.51,848.67,
771.00,786.28,775.99,778.85,790.77,811.97,758.90,487.26,515.11,723.85,808.64,827.52,836.65,838.35,839.05,842.37,829.45,834.48,839.43,844.93,835.18,848.33,856.92,866.82,871.31,801.91,814.37,677.19,700.87,679.36,883.07,875.95,822.03,524.47,727.18,701.33,599.05,611.59,785.12,888.95,541.88,801.99,619.40,618.78,606.40,854.52,878.74,883.46,884.54,842.61,887.79,893.05,893.05,877.96,
772.00,813.70,802.84,802.86,814.90,837.76,779.90,502.60,529.78,745.71,835.46,854.88,860.71,864.98,864.58,869.25,857.99,861.05,867.32,868.08,860.72,873.49,885.96,890.62,897.61,828.43,838.62,697.23,724.00,700.29,906.91,901.85,847.82,541.45,747.72,725.14,616.76,631.94,806.35,914.70,556.20,827.74,638.11,638.91,623.75,880.11,906.14,908.88,912.31,868.08,913.50,917.40,918.56,901.92,
