Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
692.00,-0.04,-0.10,-0.06,-0.08,0.05,0.05,0.08,0.06,0.07,0.03,0.11,956.56,952.62,958.28,959.86,1230.44,1226.57,1224.92,1225.64,1230.08,1220.84,1223.85,1222.85,1221.42,1220.20,1219.70,1222.20,1217.06,1216.27,1221.13,1220.05,1210.61,
693.00,-0.01,-0.12,-0.05,-0.10,0.04,0.08,0.11,0.07,0.04,0.04,0.11,967.55,961.19,968.57,971.09,1241.85,1238.59,1237.06,1237.94,1241.77,1234.17,1234.77,1234.83,1235.04,1231.51,1230.34,1235.26,1227.82,1228.97,1232.87,1230.58,1223.04,
694.00,-0.04,-0.08,-0.05,-0.08,0.04,0.13,0.08,0.07,0.07,0.04,0.10,977.79,970.50,978.17,981.44,1253.40,1250.14,1249.76,1250.49,1253.06,1248.62,1246.81,1247.20,1247.57,1243.18,1242.43,1247.56,1240.61,1241.71,1245.38,1242.45,1235.86,
695.00,0.02,-0.10,-0.09,-0.06,0.03,0.13,0.07,0.07,0.06,0.06,0.09,987.69,980.18,986.45,991.32,1265.36,1261.31,1262.97,1262.90,1264.65,1258.51,1256.68,1258.33,1257.79,1255.13,1255.44,1257.11,1251.06,1251.60,1255.13,1255.76,1247.73,
696.00,-0.02,-0.12,-0.13,-0.05,0.03,0.16,0.05,0.08,0.07,0.09,0.10,996.05,989.05,992.63,998.64,1275.70,1273.41,1277.82,1273.60,1276.79,1265.85,1268.15,1266.41,1268.94,1265.47,1265.00,1265.95,1264.01,1259.74,1265.38,1268.38,1258.23,
697.00,-0.01,-0.08,-0.11,-0.06,0.03,0.13,0.00,0.05,0.06,0.10,0.10,1000.55,994.79,994.48,1002.63,1284.54,1280.03,1287.01,1280.62,1283.09,1270.89,1273.14,1273.19,1276.89,1270.13,1269.44,1269.70,1270.73,1266.04,1271.78,1275.96,1264.82,
698.00,-0.03,-0.05,-0.10,-0.06,0.04,0.09,-0.02,0.04,0.05,0.10,0.08,1001.55,998.14,995.70,1002.33,1287.54,1279.74,1290.18,1280.51,1283.64,1270.37,1275.25,1274.57,1278.37,1272.43,1272.72,1269.30,1273.49,1266.76,1272.91,1277.79,1266.47,
699.00,-0.02,-0.09,-0.12,-0.09,0.01,0.06,-0.02,0.06,0.06,0.12,0.06,999.48,997.04,994.63,1001.78,1285.64,1279.19,1288.81,1276.11,1283.62,1269.70,1273.65,1272.83,1276.40,1271.25,1270.48,1266.84,1271.61,1265.60,1271.65,1276.46,1263.72,
700.00,-0.06,-0.04,-0.11,-0.09,0.02,0.03,-0.03,0.07,0.10,0.11,0.07,995.15,996.26,993.98,1000.10,1283.03,1276.68,1282.45,1271.95,1280.58,1266.92,1271.95,1269.15,1272.71,1268.81,1266.75,1265.01,1270.61,1265.47,1270.32,1273.06,1261.45,
701.00,-0.04,-0.02,-0.06,-0.10,0.00,0.03,0.01,0.06,0.10,0.10,0.09,994.50,994.36,993.67,997.99,1280.18,1273.49,1277.95,1270.70,1279.34,1267.91,1268.75,1268.05,1269.30,1265.26,1265.54,1264.56,1267.21,1265.54,1267.77,1270.98,1260.52,
702.00,-0.09,-0.08,-0.06,-0.08,0.01,0.09,0.06,0.09,0.09,0.07,0.06,993.75,994.34,992.62,997.82,1279.28,1272.67,1276.28,1269.69,1278.67,1269.71,1268.80,1264.67,1267.92,1264.29,1265.37,1266.08,1267.04,1267.14,1265.62,1269.61,1260.86,
703.00,-0.08,-0.09,-0.09,-0.06,0.01,0.11,0.09,0.09,0.10,0.05,0.10,995.57,994.24,993.36,1000.65,1279.34,1275.82,1277.58,1274.13,1281.61,1273.17,1269.65,1266.01,1269.09,1266.45,1266.26,1269.41,1267.14,1269.29,1267.77,1269.78,1261.29,
704.00,-0.10,-0.08,-0.09,-0.13,0.02,0.06,0.08,0.08,0.10,0.05,0.14,998.25,995.21,995.21,1001.53,1282.20,1279.04,1280.81,1279.83,1284.87,1273.17,1273.21,1267.38,1272.64,1269.03,1268.17,1270.99,1270.88,1270.99,1270.80,1272.23,1262.33,
705.00,-0.07,-0.14,-0.10,-0.12,0.00,0.08,0.10,0.05,0.05,0.04,0.16,1000.81,993.91,996.79,1003.23,1285.00,1280.62,1285.47,1282.89,1287.01,1277.33,1274.50,1268.37,1276.40,1270.58,1271.20,1274.81,1274.55,1272.13,1274.09,1274.09,1262.15,
706.00,-0.09,-0.16,-0.12,-0.13,0.05,0.05,0.11,0.02,0.02,0.04,0.12,998.03,994.08,998.03,1003.59,1290.28,1283.73,1284.29,1284.25,1286.96,1280.26,1273.86,1267.13,1278.69,1273.89,1272.17,1274.12,1274.59,1272.21,1275.83,1276.31,1260.80,
707.00,-0.09,-0.13,-0.17,-0.10,0.01,0.02,0.10,0.01,0.00,0.06,0.10,998.91,994.04,998.92,1004.77,1291.39,1286.03,1283.10,1284.81,1286.52,1281.15,1273.34,1267.49,1278.22,1275.54,1273.59,1272.36,1273.59,1271.14,1278.22,1276.51,1259.19,
708.00,-0.13,-0.16,-0.12,-0.11,-0.02,0.01,0.04,0.01,-0.04,0.10,0.09,1000.03,995.72,999.18,1003.88,1292.75,1285.09,1283.54,1283.29,1285.39,1281.59,1273.39,1267.93,1277.39,1276.09,1274.48,1272.93,1273.78,1270.04,1278.63,1277.13,1260.27,
709.00,-0.09,-0.13,-0.13,-0.07,-0.01,0.02,-0.01,-0.01,-0.03,0.06,0.05,1000.81,998.76,999.33,1004.62,1292.78,1286.69,1281.16,1281.67,1283.61,1282.75,1275.01,1269.31,1279.91,1277.06,1275.41,1273.41,1273.93,1269.31,1277.00,1278.54,1261.91,
710.00,-0.15,-0.12,-0.15,-0.08,-0.04,0.05,-0.09,0.04,0.03,0.07,0.06,1000.85,1001.57,997.90,1003.29,1293.94,1288.30,1280.76,1280.43,1283.63,1282.58,1276.85,1272.17,1280.52,1277.90,1274.27,1271.08,1270.17,1269.02,1273.27,1278.04,1266.11,
711.00,-0.12,-0.16,-0.15,-0.08,-0.06,0.12,-0.11,0.10,0.04,0.08,0.05,1002.82,999.83,996.23,1003.51,1288.73,1285.89,1281.91,1277.16,1282.60,1279.68,1276.85,1271.03,1277.16,1276.16,1273.17,1270.04,1269.27,1267.12,1272.33,1275.01,1267.43,
712.00,-0.09,-0.19,-0.16,-0.13,-0.02,0.10,-0.09,0.10,0.04,0.06,0.08,1000.96,1000.95,994.13,1000.96,1286.44,1280.42,1278.51,1272.49,1281.23,1276.59,1276.84,1270.27,1276.03,1273.61,1271.66,1271.38,1265.91,1263.74,1267.58,1272.76,1264.55,
713.00,-0.07,-0.17,-0.24,-0.16,-0.05,0.13,-0.07,0.09,0.09,0.04,0.12,996.62,995.65,990.28,996.41,1281.19,1274.30,1273.41,1265.17,1276.91,1269.84,1269.84,1264.08,1270.39,1264.99,1266.67,1265.17,1262.79,1258.88,1261.85,1267.99,1259.24,
714.00,-0.13,-0.23,-0.26,-0.13,-0.05,0.17,-0.02,0.11,0.13,0.06,0.14,988.29,987.16,984.75,988.72,1273.44,1261.87,1266.13,1257.55,1266.41,1262.52,1259.75,1256.35,1259.66,1254.78,1257.55,1253.58,1254.71,1248.61,1253.08,1258.12,1249.61,
715.00,-0.06,-0.26,-0.28,-0.21,-0.08,0.15,-0.01,0.11,0.10,0.07,0.13,976.77,976.46,974.02,980.32,1259.44,1246.13,1253.50,1243.38,1251.23,1244.84,1241.82,1242.22,1242.49,1239.21,1243.73,1238.05,1242.53,1233.39,1240.76,1242.49,1231.08,
716.00,-0.09,-0.21,-0.29,-0.22,-0.11,0.13,0.00,0.01,0.10,0.08,0.09,959.70,963.16,956.18,964.65,1242.26,1227.01,1233.04,1224.99,1230.30,1222.74,1218.48,1225.42,1220.56,1218.41,1221.67,1218.48,1221.15,1214.11,1220.40,1223.07,1210.59,
717.00,-0.05,-0.22,-0.26,-0.21,-0.14,0.13,-0.00,0.02,0.13,0.12,0.06,943.06,944.57,939.80,946.07,1219.17,1206.94,1211.42,1204.89,1206.37,1197.71,1195.04,1203.08,1196.24,1194.39,1198.62,1193.26,1199.53,1193.26,1196.81,1202.45,1189.65,
718.00,-0.07,-0.28,-0.21,-0.20,-0.10,0.11,0.03,0.03,0.09,0.13,0.04,929.44,928.23,927.23,931.26,1199.32,1186.80,1190.24,1186.23,1186.42,1179.76,1174.51,1182.38,1176.52,1177.55,1178.96,1172.30,1177.52,1175.13,1173.10,1182.38,1170.50,
719.00,-0.09,-0.23,-0.22,-0.28,-0.10,0.06,0.01,0.00,0.04,0.13,0.05,917.61,917.61,916.84,921.22,1182.38,1172.32,1174.31,1169.55,1171.62,1165.09,1161.40,1164.48,1161.94,1161.48,1163.94,1158.33,1160.33,1160.25,1156.10,1168.01,1154.10,
720.00,-0.15,-0.23,-0.30,-0.24,-0.05,0.04,0.03,0.00,0.04,0.10,0.10,910.53,907.51,908.08,911.82,1168.54,1161.15,1163.79,1159.86,1166.86,1156.88,1154.53,1152.95,1153.67,1153.14,1154.29,1152.52,1149.30,1151.80,1144.98,1157.99,1146.09,
721.00,-0.14,-0.27,-0.24,-0.21,-0.05,0.04,0.08,0.01,0.07,0.14,0.12,907.83,904.22,905.03,906.75,1160.51,1155.91,1159.42,1156.61,1164.36,1154.08,1156.61,1145.98,1149.14,1151.56,1149.14,1148.68,1144.26,1146.79,1139.84,1152.30,1138.52,
722.00,-0.20,-0.25,-0.23,-0.19,-0.06,-0.01,0.10,-0.02,0.02,0.15,0.09,904.44,900.29,901.89,904.41,1159.50,1151.27,1157.56,1153.42,1163.61,1155.66,1153.78,1143.61,1147.09,1148.09,1144.89,1146.76,1140.47,1142.65,1137.59,1148.03,1134.11,
723.00,-0.12,-0.25,-0.26,-0.15,-0.05,0.01,0.02,-0.01,0.01,0.17,0.12,899.27,898.00,897.59,902.04,1155.52,1146.17,1157.40,1150.41,1160.15,1152.75,1151.25,1142.59,1143.22,1143.63,1141.52,1144.68,1137.71,1139.39,1136.44,1146.40,1128.80,
724.00,-0.12,-0.30,-0.23,-0.07,-0.05,0.03,-0.00,-0.01,-0.01,0.19,0.11,896.05,896.38,894.23,901.58,1154.23,1143.57,1154.94,1147.91,1157.06,1150.29,1148.55,1140.49,1139.93,1141.45,1140.26,1142.15,1132.76,1136.62,1136.87,1143.42,1126.44,
725.00,-0.09,-0.25,-0.13,0.01,-0.01,0.04,-0.00,0.04,-0.04,0.20,0.08,892.44,896.23,892.96,902.36,1154.43,1137.60,1150.49,1145.70,1149.29,1146.32,1141.91,1137.03,1135.73,1137.92,1137.55,1136.25,1133.76,1135.00,1135.11,1143.16,1123.16,
726.00,-0.13,-0.24,-0.16,-0.05,0.04,0.03,-0.05,0.00,-0.11,0.16,0.10,888.71,896.31,890.46,900.77,1152.58,1137.62,1146.72,1143.05,1145.67,1145.67,1138.33,1137.54,1134.39,1135.00,1136.93,1134.39,1131.86,1133.43,1133.43,1139.99,1122.05,
727.00,-0.07,-0.26,-0.25,-0.04,0.07,0.02,-0.06,0.02,-0.10,0.13,0.11,885.56,897.55,890.64,902.94,1150.88,1137.64,1143.98,1140.37,1143.67,1141.90,1137.66,1137.64,1133.45,1135.84,1134.94,1132.26,1131.32,1133.45,1133.12,1138.28,1124.73,
728.00,-0.11,-0.20,-0.27,-0.05,0.05,-0.01,-0.03,0.02,-0.06,0.07,0.10,888.65,900.12,891.98,904.81,1153.06,1143.67,1146.59,1142.22,1145.40,1141.85,1140.44,1137.04,1135.89,1137.67,1136.89,1133.38,1134.16,1137.11,1137.89,1138.07,1127.05,
729.00,-0.05,-0.18,-0.26,-0.07,0.09,-0.04,-0.07,0.09,-0.06,0.08,0.12,891.23,902.80,893.51,907.95,1154.26,1148.23,1148.29,1146.47,1152.60,1143.80,1147.52,1142.84,1138.28,1140.93,1139.58,1137.36,1141.08,1142.84,1140.93,1143.09,1130.80,
730.00,-0.08,-0.24,-0.26,-0.11,0.06,0.03,0.01,0.08,-0.03,0.09,0.13,897.01,905.78,897.88,910.90,1160.43,1154.21,1155.14,1151.65,1161.18,1149.97,1154.15,1151.07,1143.63,1148.39,1149.39,1144.27,1145.55,1150.55,1147.53,1148.86,1137.71,
731.00,-0.05,-0.20,-0.31,-0.08,0.08,0.00,0.04,0.10,-0.02,0.04,0.12,905.15,911.76,909.44,916.28,1169.89,1164.85,1163.33,1161.59,1171.05,1159.85,1163.16,1159.80,1152.14,1159.04,1158.24,1154.05,1156.14,1160.73,1154.23,1159.98,1145.93,
732.00,-0.11,-0.19,-0.23,-0.05,0.09,0.04,-0.01,0.11,0.03,0.05,0.13,916.67,921.01,918.40,922.46,1180.38,1175.74,1175.15,1174.29,1181.26,1170.21,1173.39,1172.53,1162.63,1170.78,1170.79,1166.72,1167.87,1175.15,1167.00,1173.12,1155.36,
733.00,-0.11,-0.23,-0.17,-0.10,0.10,0.07,0.00,0.10,0.02,0.04,0.17,923.92,927.26,924.84,928.01,1189.03,1185.52,1184.35,1185.43,1193.29,1179.25,1180.75,1182.51,1170.72,1179.50,1181.09,1175.15,1177.07,1184.18,1173.56,1181.76,1166.37,
734.00,-0.18,-0.20,-0.21,-0.06,0.08,0.06,0.06,0.09,0.02,0.00,0.16,929.46,933.10,928.97,934.23,1198.86,1195.82,1195.28,1192.92,1197.33,1187.03,1187.76,1189.58,1181.67,1189.83,1188.94,1184.57,1182.41,1192.92,1183.98,1188.30,1173.42,
735.00,-0.13,-0.13,-0.24,-0.04,0.03,0.06,0.05,0.08,-0.05,-0.02,0.14,933.55,935.19,934.00,939.80,1204.66,1204.95,1201.83,1198.19,1202.28,1193.87,1195.59,1195.14,1187.33,1194.54,1190.90,1188.37,1188.60,1195.14,1188.67,1193.28,1180.27,
736.00,-0.16,-0.18,-0.20,-0.01,-0.03,0.08,0.04,0.05,-0.04,0.02,0.18,934.21,934.41,932.40,942.62,1206.48,1202.87,1204.07,1199.06,1204.07,1192.85,1196.86,1194.46,1188.04,1195.26,1192.25,1189.44,1191.25,1194.06,1189.64,1193.26,1181.63,
737.00,-0.12,-0.19,-0.25,-0.06,-0.08,0.06,0.05,0.05,-0.08,0.02,0.16,932.14,930.98,932.24,942.90,1207.82,1200.11,1203.89,1197.72,1204.18,1193.84,1196.32,1189.87,1184.96,1192.53,1188.93,1188.00,1190.10,1187.72,1188.28,1190.43,1180.80,
738.00,-0.13,-0.21,-0.29,-0.03,-0.13,0.10,0.05,0.07,-0.03,0.01,0.17,932.35,930.66,932.19,943.91,1206.63,1194.32,1201.10,1195.40,1203.25,1192.92,1195.09,1189.39,1181.69,1190.31,1185.84,1185.38,1187.39,1184.77,1186.16,1187.85,1179.38,
739.00,-0.10,-0.22,-0.20,-0.00,-0.16,0.08,0.03,0.07,-0.06,0.04,0.15,932.77,929.65,932.18,941.04,1203.83,1187.09,1197.05,1194.55,1201.30,1192.59,1189.59,1187.00,1175.86,1184.63,1185.10,1182.66,1183.91,1179.01,1183.32,1186.97,1177.05,
740.00,-0.20,-0.26,-0.27,-0.04,-0.07,0.04,0.00,0.03,-0.08,0.08,0.16,934.94,929.78,932.84,940.23,1200.01,1185.63,1195.99,1196.31,1199.05,1192.19,1188.29,1186.92,1176.99,1182.59,1184.36,1184.90,1184.49,1178.99,1183.53,1185.96,1179.53,
741.00,-0.17,-0.24,-0.22,-0.09,-0.07,0.00,-0.02,0.03,-0.10,0.07,0.13,935.08,931.87,933.73,939.34,1198.00,1186.93,1196.95,1194.79,1197.76,1192.06,1187.57,1188.51,1176.02,1181.79,1185.71,1187.16,1182.84,1180.75,1186.76,1188.68,1182.27,
742.00,-0.20,-0.27,-0.17,-0.09,-0.01,-0.02,-0.04,-0.01,-0.09,0.05,0.15,938.63,935.75,932.85,939.73,1195.52,1191.00,1198.60,1192.85,1198.05,1190.97,1189.97,1190.42,1177.98,1183.09,1187.16,1191.54,1185.04,1184.39,1188.02,1190.89,1184.29,
743.00,-0.16,-0.25,-0.14,-0.08,0.08,-0.05,-0.06,0.01,-0.08,0.07,0.12,938.83,936.09,932.50,938.31,1195.03,1196.31,1199.61,1192.48,1197.25,1189.60,1194.18,1192.86,1182.81,1185.21,1186.96,1194.09,1187.34,1188.38,1189.98,1195.13,1185.73,
744.00,-0.20,-0.22,-0.23,-0.17,0.07,-0.04,-0.05,0.00,-0.04,0.07,0.12,935.39,936.06,932.69,938.07,1194.27,1198.98,1200.99,1193.60,1198.30,1189.56,1196.95,1192.93,1187.54,1189.56,1186.88,1195.62,1190.91,1192.24,1190.90,1196.95,1186.87,
745.00,-0.15,-0.19,-0.17,-0.18,0.06,-0.04,-0.05,0.05,0.02,0.00,0.10,934.99,935.67,933.36,936.36,1198.10,1198.34,1200.41,1195.22,1199.05,1188.49,1198.24,1193.71,1188.23,1192.88,1190.55,1197.68,1190.83,1193.57,1192.06,1198.90,1182.87,
746.00,-0.18,-0.18,-0.21,-0.15,0.06,-0.04,-0.06,0.08,0.07,0.03,0.12,935.03,934.33,934.33,935.15,1200.22,1197.13,1200.04,1198.12,1199.28,1187.94,1202.60,1193.52,1190.03,1196.20,1189.86,1195.15,1191.14,1193.93,1190.44,1197.31,1180.95,
747.00,-0.14,-0.14,-0.23,-0.22,0.06,-0.07,-0.08,0.10,0.10,0.05,0.13,932.84,930.08,933.55,935.86,1199.26,1194.11,1196.24,1197.84,1197.93,1187.62,1199.61,1191.71,1192.34,1197.58,1191.63,1191.71,1189.05,1193.40,1189.58,1193.93,1181.67,
748.00,-0.22,-0.20,-0.32,-0.22,0.03,-0.06,-0.10,0.13,0.11,0.05,0.17,933.41,929.80,931.85,935.57,1197.96,1188.81,1193.98,1199.04,1198.45,1189.06,1192.89,1188.21,1191.09,1196.64,1191.46,1192.67,1187.01,1191.58,1189.90,1192.42,1182.19,
749.00,-0.10,-0.28,-0.25,-0.28,0.04,-0.04,-0.10,0.09,0.12,0.09,0.19,933.88,928.69,926.57,936.84,1196.38,1189.06,1193.49,1198.47,1196.41,1185.41,1190.42,1188.30,1188.99,1193.38,1191.26,1188.30,1184.60,1186.80,1188.30,1189.76,1180.36,
750.00,-0.14,-0.25,-0.32,-0.29,0.09,0.02,0.00,0.07,0.13,0.10,0.20,932.50,927.52,924.57,937.12,1192.90,1186.86,1191.07,1195.30,1193.99,1183.49,1182.92,1187.18,1184.23,1187.35,1185.71,1182.92,1182.56,1184.04,1183.69,1186.45,1178.90,
751.00,-0.09,-0.26,-0.39,-0.32,0.12,0.08,0.03,0.05,0.07,0.13,0.10,931.81,927.39,924.33,935.18,1190.89,1188.66,1190.50,1194.65,1192.77,1183.09,1179.06,1186.82,1182.35,1183.18,1184.94,1183.41,1181.88,1181.96,1185.33,1186.86,1179.45,
752.00,-0.13,-0.26,-0.37,-0.26,0.05,0.12,0.08,0.02,0.13,0.19,-0.00,928.02,925.30,926.13,932.56,1192.71,1187.22,1191.48,1195.47,1192.71,1180.95,1178.50,1188.72,1180.20,1180.95,1181.93,1183.99,1182.96,1181.22,1182.72,1187.74,1175.70,
753.00,-0.10,-0.16,-0.39,-0.33,0.03,0.09,0.08,0.02,0.12,0.23,-0.10,925.37,923.19,925.45,929.29,1192.74,1187.70,1188.45,1191.47,1187.02,1180.76,1177.15,1186.95,1177.07,1178.58,1180.09,1180.32,1181.00,1176.71,1178.06,1185.36,1173.91,
754.00,-0.18,-0.17,-0.40,-0.28,0.04,0.05,0.07,0.06,0.13,0.20,-0.13,921.06,919.89,926.62,929.39,1190.87,1183.81,1184.31,1188.26,1186.08,1181.62,1179.51,1185.24,1176.48,1176.99,1177.66,1181.62,1181.62,1174.80,1173.37,1182.21,1169.42,
755.00,-0.12,-0.31,-0.43,-0.23,-0.07,-0.00,0.03,-0.02,0.05,0.22,-0.17,915.71,917.23,923.33,924.58,1188.73,1177.85,1176.33,1180.62,1179.12,1175.55,1175.57,1178.34,1173.78,1172.98,1169.72,1178.07,1174.29,1167.19,1166.94,1176.55,1165.67,
756.00,-0.17,-0.30,-0.33,-0.24,-0.09,-0.12,-0.05,-0.02,0.07,0.18,-0.05,898.80,902.31,902.55,906.41,1165.73,1157.77,1155.48,1158.53,1155.43,1154.67,1153.61,1155.02,1155.89,1153.96,1150.16,1158.12,1152.27,1146.76,1144.72,1156.66,1146.41,
757.00,-0.14,-0.32,-0.40,-0.22,-0.09,-0.09,-0.04,-0.01,-0.02,0.16,0.04,862.01,866.96,862.39,867.53,1115.61,1110.85,1109.90,1109.90,1107.62,1108.77,1104.95,1103.82,1109.52,1105.34,1104.58,1111.24,1103.05,1100.01,1097.15,1111.81,1099.44,
758.00,-0.15,-0.38,-0.44,-0.21,-0.06,-0.12,-0.00,-0.03,-0.05,0.14,0.12,808.93,814.99,808.17,814.26,1043.61,1043.51,1042.75,1039.69,1042.71,1038.97,1036.59,1036.64,1043.49,1036.67,1035.93,1042.73,1034.38,1032.81,1032.00,1045.75,1030.58,
759.00,-0.10,-0.36,-0.38,-0.18,-0.08,-0.07,-0.02,-0.04,-0.09,0.10,0.14,749.64,754.55,744.67,750.40,963.15,962.61,962.88,960.05,962.95,955.62,955.97,956.87,961.29,956.25,958.04,958.39,953.34,954.24,955.49,968.69,953.83,
760.00,-0.17,-0.26,-0.30,-0.26,-0.01,-0.03,-0.08,0.04,-0.08,0.02,0.21,686.68,690.49,677.86,686.07,876.23,882.62,882.92,877.29,878.96,874.55,872.12,872.73,877.60,873.79,876.53,873.49,873.94,873.03,874.40,886.27,869.99,
761.00,-0.10,-0.31,-0.33,-0.24,-0.03,0.01,-0.09,0.06,-0.06,-0.06,0.15,631.46,631.58,621.40,634.21,805.19,810.69,810.40,804.90,807.01,805.54,799.40,799.58,803.96,803.09,802.91,799.11,802.15,801.39,803.55,812.50,797.88,
762.00,-0.11,-0.30,-0.29,-0.25,0.06,0.00,-0.05,0.11,-0.00,-0.12,0.19,599.05,599.18,587.26,602.86,766.73,770.66,767.11,762.17,766.10,765.59,758.74,759.63,761.91,763.18,760.26,757.85,761.03,760.26,766.10,768.76,757.98,
763.00,0.00,-0.30,-0.23,-0.15,0.04,0.00,-0.05,0.07,0.03,-0.13,0.20,587.21,588.01,578.84,594.14,752.45,756.33,751.76,748.64,751.00,750.31,744.95,745.60,747.92,749.52,747.16,745.78,748.64,748.07,752.67,751.04,744.18,
764.00,-0.05,-0.33,-0.31,-0.14,0.06,0.01,-0.09,0.03,0.06,-0.03,0.15,592.24,593.01,585.43,600.63,761.88,765.85,761.28,758.84,762.24,761.68,754.82,752.13,755.79,759.80,755.38,760.36,755.23,757.31,765.85,758.79,755.79,
765.00,-0.06,-0.39,-0.34,-0.13,0.07,-0.01,-0.08,-0.02,0.07,0.04,0.08,611.13,611.13,610.69,618.75,791.76,790.65,787.21,786.47,791.76,785.68,784.13,780.74,781.87,787.63,783.03,789.10,783.42,785.31,791.02,784.90,783.03,
766.00,-0.17,-0.35,-0.36,-0.08,0.03,-0.01,-0.12,0.00,0.07,0.08,0.04,640.28,643.41,648.08,648.99,834.38,831.55,830.70,827.95,835.60,824.82,827.27,822.07,820.85,827.42,825.97,830.78,825.74,827.73,834.07,825.58,823.68,
767.00,-0.14,-0.35,-0.35,-0.14,0.07,-0.00,-0.12,0.01,0.09,0.09,0.00,676.29,679.42,689.13,686.31,881.32,878.07,881.78,876.42,884.26,871.18,876.54,871.76,868.82,874.95,875.07,878.19,875.71,872.83,879.02,874.24,870.54,
768.00,-0.27,-0.32,-0.41,-0.15,0.07,-0.03,-0.15,-0.04,0.08,0.07,-0.01,713.94,717.11,730.71,723.91,928.06,924.99,930.04,926.52,932.66,920.17,926.97,922.03,916.34,926.86,923.35,924.67,924.78,921.81,924.45,924.88,916.44,
769.00,-0.21,-0.28,-0.38,-0.16,0.06,-0.02,-0.16,0.04,0.09,0.04,0.04,748.43,752.28,763.97,759.69,969.50,971.32,969.94,971.32,974.40,965.16,969.78,968.46,960.06,968.18,967.26,966.92,966.92,965.87,964.12,970.06,960.06,
770.00,-0.16,-0.25,-0.37,-0.12,0.05,0.06,-0.17,0.08,0.04,0.06,0.04,781.45,784.53,791.23,792.04,1003.68,1007.98,1002.02,1008.43,1009.73,1003.80,1006.00,1004.90,996.42,1002.14,1004.90,1001.37,1002.02,1001.69,998.93,1006.44,995.64,
771.00,-0.09,-0.25,-0.37,-0.14,0.06,0.04,-0.14,0.04,0.08,0.08,0.06,808.18,810.34,813.13,818.86,1033.94,1038.27,1029.76,1042.29,1040.13,1036.57,1037.03,1036.72,1028.68,1031.15,1037.34,1034.25,1028.52,1031.62,1030.22,1037.50,1027.59,
772.00,-0.14,-0.25,-0.33,-0.15,-0.02,0.00,-0.09,-0.03,0.02,0.13,0.09,830.39,831.90,831.09,838.16,1057.23,1061.84,1053.30,1068.86,1065.75,1064.14,1061.03,1059.48,1055.64,1054.06,1062.62,1059.56,1051.76,1056.39,1054.88,1064.15,1053.30,
773.00,-0.07,-0.28,-0.29,-0.08,-0.02,0.04,-0.09,-0.06,-0.03,0.14,0.19,846.84,844.09,842.13,851.89,1081.40,1079.06,1073.38,1086.67,1085.51,1080.02,1077.50,1073.81,1073.97,1071.44,1079.84,1079.84,1069.10,1073.22,1074.38,1080.62,1071.47,
774.00,-0.10,-0.31,-0.26,-0.17,-0.01,0.04,-0.06,-0.06,-0.04,0.12,0.18,857.06,853.86,856.10,862.07,1097.72,1091.50,1092.29,1101.70,1100.49,1094.64,1093.43,1086.79,1089.21,1089.03,1094.70,1093.80,1084.75,1087.16,1090.29,1091.62,1083.66,
775.00,-0.08,-0.20,-0.26,-0.12,0.01,-0.01,-0.00,-0.03,-0.02,0.11,0.18,862.54,860.96,864.12,868.31,1111.95,1100.32,1104.06,1110.08,1111.95,1103.23,1103.23,1096.42,1097.70,1101.69,1099.78,1104.56,1094.84,1096.96,1100.36,1099.82,1093.76,
776.00,-0.10,-0.26,-0.17,-0.10,0.03,0.00,0.00,0.03,0.03,0.13,0.18,865.55,863.24,867.06,871.18,1117.97,1109.96,1113.28,1109.68,1118.91,1108.52,1109.31,1102.89,1104.70,1113.13,1098.64,1105.71,1100.73,1102.17,1105.27,1105.99,1099.78,
777.00,-0.08,-0.19,-0.24,-0.07,-0.00,-0.00,-0.07,0.10,0.08,0.09,0.17,864.39,864.70,868.70,874.50,1119.63,1114.34,1115.63,1110.83,1120.42,1107.32,1112.64,1105.65,1103.74,1118.03,1099.74,1106.63,1103.43,1108.33,1109.34,1105.03,1103.74,
778.00,-0.17,-0.20,-0.23,-0.16,-0.06,-0.01,-0.07,0.10,0.12,0.03,0.06,861.16,865.71,867.84,878.07,1120.20,1116.93,1115.32,1111.30,1119.16,1104.62,1114.00,1110.30,1105.42,1118.54,1100.87,1105.94,1102.72,1105.42,1110.54,1106.23,1105.71,
