Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
482.00,796.34,803.57,820.15,830.43,844.95,812.21,663.34,684.46,808.61,862.63,876.46,878.67,889.65,895.60,906.72,903.96,906.30,913.53,915.08,917.00,929.89,944.42,957.88,962.62,928.90,946.27,861.24,879.52,874.20,1012.85,1014.34,979.06,790.53,937.40,929.68,866.13,892.90,1021.21,1105.03,868.89,1052.10,919.06,912.68,900.84,1097.52,1127.91,1142.09,1156.68,1131.03,1175.81,1189.34,1188.77,1185.72,
483.00,785.30,793.00,805.90,817.98,834.60,799.48,654.63,675.32,798.06,850.27,863.59,869.09,874.65,882.01,892.59,890.48,894.14,903.63,903.01,903.81,919.46,928.94,943.87,945.63,913.49,935.35,847.11,866.05,857.66,996.74,996.64,964.58,779.61,924.13,916.07,851.99,878.57,1004.63,1088.06,856.89,1036.98,907.98,900.88,887.10,1077.83,1109.29,1125.82,1137.81,1116.34,1160.41,1169.42,1170.86,1168.47,
484.00,769.05,776.26,787.37,801.24,816.59,781.81,640.14,660.74,780.86,832.29,845.26,852.53,856.54,862.69,871.92,869.78,877.12,883.62,884.63,883.68,899.93,910.62,923.33,925.35,896.99,914.33,829.72,846.59,837.29,977.68,977.09,944.21,763.08,902.99,896.13,833.29,859.72,981.78,1066.06,836.25,1015.25,888.67,881.87,868.89,1054.95,1082.78,1101.94,1112.06,1092.05,1135.74,1143.01,1147.14,1143.70,
485.00,753.78,763.53,771.80,786.83,797.27,765.21,625.66,646.65,765.27,815.59,828.02,835.16,841.81,845.55,854.84,852.42,861.29,864.56,867.39,865.52,883.13,893.71,902.72,907.78,879.07,894.15,813.54,829.20,820.24,960.25,957.92,925.01,745.37,883.90,879.81,816.42,840.11,961.30,1046.40,818.13,993.23,869.20,863.10,850.17,1031.99,1062.02,1080.33,1088.76,1066.77,1113.70,1119.47,1127.28,1122.69,
486.00,744.19,755.16,762.25,776.75,791.14,755.24,618.68,640.30,756.00,806.90,819.07,823.42,833.39,835.82,843.79,841.89,852.00,854.76,857.11,852.61,873.78,878.02,892.42,898.07,867.22,883.27,802.02,819.75,809.28,951.05,944.57,910.48,734.79,874.77,867.52,807.71,826.59,950.86,1032.12,808.73,980.64,857.93,851.29,838.85,1019.77,1051.06,1064.54,1077.11,1055.14,1101.54,1106.11,1111.79,1108.56,
487.00,741.11,751.98,758.37,775.46,788.55,753.98,616.55,637.54,754.07,806.12,815.72,822.65,829.08,833.23,840.86,836.62,850.64,853.59,855.89,850.42,868.98,873.34,891.02,894.91,867.29,881.46,798.04,817.88,806.80,946.00,941.82,909.55,733.14,870.40,862.28,806.36,823.53,950.73,1026.76,808.30,979.33,855.67,848.40,833.61,1016.50,1045.25,1063.33,1071.96,1051.13,1097.27,1102.30,1105.03,1103.88,
488.00,747.96,755.36,765.73,781.21,792.47,759.28,619.65,642.19,759.25,811.79,822.03,830.79,837.44,841.82,849.05,843.98,857.19,855.95,862.66,858.86,872.90,881.28,898.23,900.46,875.65,887.66,805.07,823.78,812.66,951.86,951.44,917.05,738.05,875.85,869.93,813.31,830.03,959.29,1035.08,812.39,985.37,861.15,855.95,840.15,1023.17,1053.83,1070.35,1082.10,1059.36,1105.27,1112.73,1113.65,1111.85,
489.00,758.00,768.34,774.10,790.08,805.07,768.72,627.83,651.22,769.88,823.36,833.69,840.90,851.77,853.87,863.41,858.20,868.63,868.63,875.78,870.20,887.25,893.96,909.66,915.08,887.40,897.39,816.47,836.04,824.09,965.09,965.60,929.79,746.77,890.18,883.38,825.53,841.01,972.35,1049.05,824.24,999.99,869.63,867.80,852.28,1035.40,1068.61,1083.66,1097.22,1072.68,1117.54,1130.72,1130.57,1128.66,
490.00,766.17,774.84,784.21,799.49,815.19,778.11,634.96,658.30,778.41,832.54,842.35,849.59,860.17,865.25,872.53,866.83,874.90,879.76,885.38,879.33,897.05,901.44,922.28,928.31,896.64,906.76,823.39,844.77,834.04,973.39,975.15,940.75,753.77,898.55,889.20,834.40,849.95,984.20,1058.72,834.19,1012.14,877.26,875.77,861.01,1047.21,1080.79,1093.12,1107.07,1086.21,1128.88,1142.04,1140.96,1140.38,
491.00,770.30,781.19,792.75,806.53,821.04,784.12,639.72,662.62,785.52,838.57,849.02,859.08,864.17,871.77,879.71,872.52,881.17,886.94,892.06,890.58,902.55,910.93,931.92,932.99,904.35,915.23,830.82,851.11,839.11,978.32,983.37,949.29,760.87,905.46,896.78,840.93,858.02,989.86,1068.52,840.95,1021.03,884.45,884.09,866.34,1054.37,1086.99,1103.30,1113.45,1094.98,1137.03,1150.02,1149.64,1148.93,
492.00,775.05,784.79,795.26,809.20,827.22,789.22,642.26,666.13,789.34,841.72,854.55,861.93,869.82,876.72,883.64,880.08,884.84,888.24,896.98,894.38,909.96,917.95,937.73,938.35,907.06,918.05,836.90,854.16,842.05,986.66,989.63,954.31,763.73,908.91,903.13,842.75,863.84,992.77,1076.34,842.58,1025.69,886.50,888.34,871.17,1059.89,1091.85,1108.56,1119.62,1101.10,1143.49,1154.15,1155.43,1154.15,
493.00,778.79,790.33,800.40,811.33,832.32,793.00,645.95,668.81,791.88,845.62,858.48,859.99,872.49,881.96,887.30,884.38,886.81,893.74,900.89,896.40,915.33,921.15,940.94,946.28,909.99,919.94,840.20,856.83,847.85,992.40,993.00,955.62,767.02,911.57,905.74,845.19,867.75,997.99,1078.93,844.70,1028.80,888.02,889.48,874.44,1063.88,1096.04,1115.46,1120.68,1103.68,1147.87,1159.16,1162.55,1159.88,
494.00,781.95,794.36,805.47,816.24,835.03,797.09,648.98,670.14,795.92,849.04,860.93,864.39,873.33,886.83,890.67,885.74,890.11,898.32,904.35,900.14,916.01,922.59,945.02,948.31,912.38,926.23,841.05,859.65,849.63,994.46,993.72,958.52,768.64,914.37,907.44,847.80,868.41,1003.56,1081.45,848.35,1030.57,893.03,893.22,876.80,1069.59,1102.43,1117.58,1126.49,1109.00,1153.68,1164.99,1166.27,1164.08,
495.00,784.88,798.42,806.98,818.93,839.76,801.09,651.12,672.41,799.59,852.24,865.94,868.93,878.32,889.81,894.78,889.56,895.40,902.62,907.13,904.31,919.08,927.48,950.30,950.80,915.18,932.13,844.63,864.89,849.77,998.74,1000.05,963.13,770.74,919.32,912.74,851.62,871.99,1009.71,1088.40,852.81,1036.43,897.96,898.09,879.07,1075.82,1103.33,1123.30,1134.28,1115.27,1158.95,1171.51,1170.18,1166.64,
496.00,787.06,796.99,806.74,818.14,840.45,801.53,651.56,672.67,798.59,853.12,866.37,868.09,879.56,890.13,894.83,891.37,894.22,899.27,907.50,905.25,920.07,930.06,948.03,953.04,915.73,931.35,845.43,863.53,851.92,999.63,1003.09,962.86,769.17,918.37,911.92,851.67,873.69,1012.34,1089.47,850.76,1035.51,896.88,897.45,879.49,1076.70,1104.01,1125.14,1134.38,1116.33,1160.80,1171.88,1168.88,1166.08,
497.00,786.54,794.29,804.67,817.87,838.10,800.22,649.60,670.37,795.45,851.20,861.99,864.25,876.77,886.33,892.60,886.33,890.72,894.81,906.18,900.69,915.08,927.89,943.69,949.97,912.12,929.30,841.43,860.90,848.78,995.60,998.93,958.80,767.09,916.79,909.10,848.04,868.66,1008.81,1085.02,846.58,1031.67,894.01,892.20,875.31,1073.57,1102.61,1119.29,1130.97,1111.82,1156.36,1170.65,1166.30,1164.79,
498.00,780.48,788.28,797.50,811.34,830.95,794.04,644.11,665.26,790.77,844.28,855.14,860.94,869.93,876.48,883.64,878.61,885.76,889.13,899.69,893.42,908.69,920.87,937.44,941.26,904.63,923.87,831.88,857.62,840.46,987.67,990.26,952.98,761.33,911.69,902.27,842.67,860.52,999.58,1079.11,841.61,1027.35,886.49,885.71,868.04,1066.06,1093.19,1108.41,1123.54,1103.15,1149.01,1161.42,1156.76,1157.04,
499.00,772.61,780.34,790.92,803.09,823.61,786.05,638.22,660.01,782.35,837.05,849.05,853.66,861.60,865.41,876.15,872.60,879.90,880.59,889.53,886.31,899.95,914.03,928.36,932.76,896.46,914.29,825.84,850.17,834.04,980.85,983.28,943.60,754.68,902.44,892.18,834.72,854.83,990.95,1070.68,831.92,1018.57,878.05,877.84,858.42,1056.60,1081.05,1099.62,1114.64,1094.11,1139.93,1150.25,1146.44,1145.59,
500.00,765.66,772.38,783.11,797.33,815.89,778.82,632.64,654.05,774.78,830.07,840.91,844.85,853.80,858.04,868.73,865.05,871.74,871.98,882.13,878.50,891.61,907.66,918.22,923.41,887.86,903.20,821.46,840.23,828.27,972.49,974.02,935.99,748.26,891.33,884.40,827.40,847.20,978.92,1060.75,820.22,1007.96,868.19,868.56,850.45,1046.73,1072.83,1088.09,1104.55,1083.31,1129.17,1139.44,1137.54,1136.26,
501.00,759.75,770.25,777.70,791.55,808.98,772.71,627.34,649.39,769.76,823.21,835.25,840.79,847.41,851.73,863.72,859.63,867.08,868.50,877.73,868.64,886.45,899.63,912.59,918.48,881.16,897.47,813.75,835.87,825.00,968.75,964.72,930.17,743.65,884.66,878.10,821.57,840.41,972.70,1055.16,817.03,1000.85,862.69,860.75,846.07,1040.18,1065.06,1079.80,1097.98,1075.04,1119.73,1132.47,1133.14,1131.13,
502.00,757.65,769.33,775.43,787.27,805.29,768.78,624.40,647.43,765.83,819.77,835.10,840.36,842.95,848.36,858.55,856.13,866.60,869.12,873.41,867.63,882.56,894.71,908.51,914.68,878.27,895.28,811.00,832.50,822.48,963.56,960.95,927.78,739.16,880.60,875.12,819.14,836.22,969.72,1052.50,817.09,996.06,860.72,859.97,843.62,1036.43,1060.25,1075.96,1094.16,1071.29,1116.60,1127.69,1129.58,1126.57,
503.00,754.84,769.70,775.67,790.16,805.08,771.43,625.03,648.29,767.02,821.56,837.02,840.53,846.00,849.84,861.11,859.52,868.29,868.32,874.60,872.73,885.35,896.56,907.01,913.92,878.38,897.43,817.55,832.03,821.16,963.41,964.13,928.91,740.76,881.44,877.82,820.23,838.53,969.87,1054.82,817.64,997.51,864.74,862.61,844.28,1037.36,1061.97,1080.52,1097.10,1074.21,1117.46,1128.70,1129.95,1128.39,
504.00,757.81,773.54,779.30,793.22,808.87,776.99,628.14,651.64,770.83,823.65,840.47,842.43,849.51,855.15,867.13,862.82,871.61,871.10,881.89,874.25,891.78,902.05,911.97,920.45,882.73,900.72,820.55,834.85,826.02,968.44,970.18,935.23,744.93,886.08,885.68,824.00,843.99,976.80,1061.36,820.73,1004.46,869.62,866.03,850.04,1042.94,1066.66,1090.29,1099.32,1078.26,1121.19,1133.57,1134.70,1132.33,
505.00,761.46,778.13,784.13,797.65,812.19,779.71,629.22,653.90,774.21,826.81,844.35,847.55,852.78,858.44,870.30,864.84,873.63,876.27,885.80,875.50,894.88,902.21,915.99,927.05,886.64,905.67,819.94,838.42,832.00,971.66,972.61,937.11,746.61,890.40,886.91,826.05,846.27,982.32,1065.47,825.21,1008.56,874.72,869.35,854.74,1047.33,1072.42,1095.97,1103.12,1082.43,1128.30,1138.58,1140.58,1137.36,
506.00,764.11,779.04,786.16,801.14,814.63,782.51,631.92,655.76,777.35,830.75,847.71,853.08,855.81,860.58,873.61,869.81,876.03,877.54,888.98,881.63,894.96,905.33,919.19,926.76,890.26,911.69,825.07,842.41,831.82,972.65,976.27,938.57,751.39,895.57,891.24,829.84,848.92,985.06,1067.29,826.82,1013.75,878.45,873.46,857.64,1052.37,1079.03,1098.78,1109.08,1086.90,1132.86,1143.23,1144.21,1141.72,
507.00,768.80,781.21,789.35,803.23,817.71,786.73,634.45,657.83,781.28,834.67,849.42,855.81,861.34,864.04,877.71,874.84,876.83,878.77,893.45,884.08,899.28,908.64,923.45,932.19,895.64,913.71,827.50,844.17,833.24,976.41,982.45,942.11,755.17,897.97,894.13,831.30,852.82,990.51,1069.63,826.49,1020.38,880.46,875.18,857.12,1058.23,1081.19,1105.03,1111.78,1091.49,1137.23,1147.31,1148.37,1145.16,
508.00,770.87,782.20,791.51,806.21,821.02,787.05,635.45,657.82,784.35,837.39,850.52,857.88,861.80,865.83,880.91,875.63,874.11,881.18,894.09,883.36,899.97,910.81,926.70,936.50,900.13,913.15,825.38,843.67,837.84,980.88,984.31,943.58,754.81,899.97,896.49,832.35,852.44,992.69,1070.23,827.77,1021.50,880.53,875.09,859.57,1060.26,1084.71,1105.68,1115.04,1093.32,1139.98,1149.99,1149.72,1145.48,
509.00,773.24,781.80,792.40,806.21,823.59,787.00,634.97,658.34,784.71,838.56,852.30,862.48,861.76,866.35,881.35,875.34,874.47,883.55,893.58,885.31,898.55,907.78,927.79,934.77,897.70,916.46,824.84,844.85,838.93,979.77,982.39,941.31,753.14,901.23,894.97,831.82,849.16,990.18,1069.91,829.66,1021.71,879.97,873.76,861.10,1058.78,1088.40,1103.45,1118.54,1091.36,1140.19,1149.69,1153.22,1148.35,
510.00,774.22,782.58,793.65,805.23,822.87,789.10,636.37,659.02,786.20,839.25,853.04,860.79,862.75,866.20,881.12,876.93,878.07,883.44,893.83,888.80,900.73,909.58,929.79,932.52,898.02,919.09,827.79,845.80,835.87,981.92,983.51,944.43,755.34,902.24,897.20,831.97,850.12,992.32,1070.93,834.33,1022.97,878.07,872.72,859.59,1058.19,1090.45,1103.95,1119.26,1090.49,1140.70,1149.10,1154.12,1150.62,
511.00,775.85,781.79,792.01,805.30,823.68,788.31,635.45,657.52,785.46,839.21,851.09,857.11,862.41,865.96,879.47,876.21,877.03,882.57,892.50,888.21,901.82,910.66,927.07,933.61,895.90,916.13,825.40,840.18,837.64,979.17,982.48,946.84,753.22,901.20,895.65,829.39,849.18,992.63,1069.12,830.93,1020.05,876.21,874.19,856.25,1053.92,1087.75,1103.77,1117.69,1090.28,1139.39,1146.48,1152.10,1147.41,
512.00,769.41,777.77,788.32,805.29,823.45,784.70,632.77,654.16,782.45,835.39,847.96,854.96,858.18,862.31,878.62,871.54,874.78,881.88,887.88,884.00,899.50,908.57,924.70,928.15,889.13,914.15,822.64,838.38,834.23,978.21,978.10,942.67,749.21,901.27,893.79,827.83,846.72,988.34,1067.37,828.19,1013.93,870.88,869.34,855.36,1046.10,1083.94,1098.09,1113.80,1086.74,1134.10,1140.66,1146.20,1141.84,
513.00,765.04,773.36,782.49,796.97,816.53,779.18,628.29,648.50,775.42,827.14,842.09,847.88,851.58,856.60,869.37,865.32,871.93,877.33,881.00,876.94,892.21,899.38,917.78,921.07,879.25,908.29,815.39,831.44,825.64,969.25,970.81,935.39,743.36,892.41,882.92,820.40,840.34,981.28,1060.26,822.73,1004.10,862.61,860.49,847.49,1037.99,1074.77,1089.48,1106.71,1075.93,1124.52,1131.49,1138.66,1134.03,
514.00,753.33,764.47,770.68,786.86,802.78,767.44,620.53,638.44,764.52,816.60,829.65,833.97,840.70,846.28,856.75,854.82,861.03,863.48,867.36,866.33,880.44,889.38,903.88,906.33,867.37,894.42,805.11,819.09,811.83,956.30,956.94,923.94,733.40,879.15,869.05,809.38,830.09,967.43,1045.48,810.41,987.10,849.24,850.67,833.97,1023.99,1058.94,1072.14,1091.56,1061.66,1108.25,1116.28,1121.33,1118.09,
515.00,738.51,750.97,754.99,773.22,790.22,752.27,607.20,625.74,749.69,802.93,814.74,818.11,825.06,830.05,842.89,839.32,843.80,845.87,850.68,850.03,867.27,876.36,886.80,892.51,850.88,875.46,790.15,803.91,797.55,939.34,940.57,907.50,720.35,862.29,853.47,795.99,817.01,947.46,1026.86,793.14,969.77,832.91,835.76,816.75,1005.83,1036.07,1053.12,1069.22,1043.46,1086.80,1095.61,1098.67,1095.49,
516.00,729.63,742.10,743.32,760.47,777.29,743.28,598.08,616.97,739.23,790.46,804.34,808.47,812.03,818.66,828.81,828.01,831.14,835.42,839.72,836.21,854.56,861.58,874.09,879.93,841.66,862.75,778.04,793.65,785.86,928.33,928.72,892.06,709.73,849.10,842.47,785.85,807.69,933.79,1013.44,780.39,955.30,821.35,819.45,805.75,994.31,1021.24,1040.76,1052.10,1029.84,1071.23,1079.43,1081.77,1077.88,
517.00,720.95,737.05,737.15,751.86,768.23,735.70,592.94,612.27,731.93,783.52,796.65,799.08,804.12,813.07,820.23,817.76,824.65,829.37,832.86,829.13,844.26,851.75,865.05,870.53,833.82,854.66,768.36,786.52,778.18,915.36,918.43,884.23,701.27,837.27,832.97,776.07,797.41,922.58,1002.68,773.66,946.85,815.08,811.83,796.36,984.01,1011.68,1028.78,1041.08,1019.00,1060.71,1070.88,1071.90,1066.58,
518.00,718.71,735.82,734.16,751.23,766.58,733.34,590.05,611.54,730.19,783.57,794.46,795.20,803.05,811.79,818.85,813.90,822.02,823.16,831.40,829.41,843.55,851.00,862.49,868.59,833.99,852.84,767.49,784.98,774.78,911.33,915.91,882.34,700.17,833.36,832.57,775.42,795.57,918.65,999.97,771.38,948.33,812.82,807.87,793.33,981.36,1008.08,1025.85,1034.23,1016.95,1058.00,1068.95,1069.76,1064.03,
519.00,723.16,736.97,739.67,755.01,770.16,738.00,592.21,615.06,734.19,787.43,798.66,801.51,807.51,815.21,823.63,817.94,825.04,829.24,836.76,833.01,849.74,854.66,866.64,875.82,841.85,856.60,770.32,789.45,781.04,916.36,923.44,887.11,702.32,837.57,837.76,779.36,800.57,926.14,1005.01,775.29,956.28,818.65,811.76,796.47,989.05,1012.51,1033.53,1038.09,1023.33,1064.22,1076.54,1075.78,1068.29,
520.00,733.96,744.35,751.01,763.48,779.31,747.66,601.17,623.78,743.06,797.42,809.47,814.07,817.07,826.39,832.84,824.11,832.84,843.35,846.00,845.52,858.47,863.50,879.87,886.42,852.86,868.74,778.47,797.25,791.34,929.07,934.04,895.45,708.46,848.33,849.26,788.03,806.37,939.57,1018.29,785.23,969.39,829.15,820.12,807.36,1001.19,1025.10,1046.09,1051.37,1036.23,1076.70,1091.45,1087.65,1081.59,
521.00,742.83,752.39,760.73,775.12,791.21,758.13,609.16,631.67,752.55,809.12,820.66,824.11,829.54,837.92,842.68,835.32,843.78,854.31,857.13,859.50,868.36,874.68,893.15,896.72,861.42,881.48,788.87,809.80,798.06,939.23,945.24,906.50,713.82,860.69,859.81,798.51,814.94,950.87,1031.91,800.13,981.73,839.04,830.74,817.25,1013.90,1038.08,1058.94,1065.49,1047.88,1090.94,1107.68,1102.29,1096.87,
522.00,752.94,758.96,770.00,783.59,800.96,767.32,615.47,637.65,762.62,819.68,829.94,832.66,838.64,848.05,852.84,847.25,853.65,862.79,870.21,869.92,880.18,888.42,904.83,907.52,873.36,890.90,800.52,818.45,806.92,953.81,958.23,919.76,722.12,872.59,869.11,809.64,826.30,963.84,1046.13,808.88,992.01,850.01,842.06,825.61,1025.96,1050.13,1071.17,1079.43,1059.56,1105.93,1121.80,1116.67,1115.38,
523.00,757.07,760.74,776.84,787.61,803.10,772.83,618.05,640.45,765.95,822.56,834.04,837.21,841.01,850.68,858.31,851.87,854.03,867.45,872.57,869.66,883.82,893.22,909.51,910.92,878.66,891.01,803.50,821.64,813.87,960.08,961.72,922.97,724.37,878.03,875.08,812.11,829.76,970.28,1050.47,811.27,994.51,854.25,849.75,830.46,1031.40,1052.90,1078.89,1087.06,1064.77,1110.84,1126.34,1123.11,1118.83,
524.00,757.20,760.67,775.54,788.10,803.47,771.42,617.69,640.28,766.12,822.51,834.36,837.85,838.46,850.79,856.84,849.82,854.59,867.19,872.82,866.50,881.51,890.19,909.08,909.48,874.60,892.69,803.65,820.77,812.74,960.92,958.46,920.94,723.23,879.95,872.87,810.10,828.88,969.06,1050.28,807.85,992.65,850.21,847.47,831.26,1030.27,1053.86,1080.28,1087.50,1063.52,1111.27,1125.28,1121.08,1118.51,
525.00,756.46,760.85,775.26,786.82,802.10,771.84,615.44,638.44,766.07,821.13,831.63,836.11,837.94,847.90,855.31,851.33,857.36,862.95,872.58,863.91,879.47,888.59,907.61,908.36,874.91,892.91,804.72,821.52,810.64,957.47,959.30,920.04,722.45,879.07,868.93,807.74,827.39,966.70,1049.54,806.54,989.14,849.67,846.26,828.82,1029.43,1053.08,1076.31,1088.17,1062.08,1112.21,1124.06,1120.76,1118.08,
526.00,755.82,762.53,777.23,787.18,800.68,773.25,615.53,638.47,767.23,820.88,831.44,836.12,838.68,847.40,858.10,853.49,856.69,860.68,872.60,864.60,881.47,890.51,904.30,909.79,876.44,891.80,807.41,819.17,812.45,957.79,960.26,922.67,725.82,879.16,869.64,806.30,829.81,966.75,1050.01,805.17,990.02,851.24,847.26,829.33,1028.36,1055.30,1075.37,1090.11,1062.90,1111.53,1122.98,1123.45,1119.44,
527.00,756.61,762.82,778.06,787.18,801.00,773.45,615.95,639.64,765.89,820.84,832.83,839.48,838.48,848.30,860.22,853.11,858.02,861.23,872.25,863.83,883.67,887.97,903.01,911.02,875.85,893.79,806.31,820.45,813.73,959.52,962.03,922.44,726.15,878.25,869.74,803.20,829.26,967.14,1050.50,804.31,991.18,850.30,846.79,829.16,1030.36,1055.01,1078.77,1089.78,1063.43,1113.13,1121.34,1123.25,1117.13,
528.00,759.53,765.66,779.46,787.79,804.80,775.77,617.68,641.67,769.61,825.86,837.15,842.46,844.19,851.26,861.20,857.92,866.15,865.15,876.14,870.17,886.18,887.89,909.27,916.21,878.81,901.57,810.15,825.71,817.78,961.01,966.83,925.12,728.66,881.69,870.92,806.90,832.42,972.52,1054.98,807.37,995.35,853.24,848.02,833.48,1033.52,1061.90,1082.97,1094.18,1069.17,1120.16,1126.32,1125.92,1121.87,
529.00,764.48,773.06,783.49,793.27,810.18,783.31,621.46,646.30,774.77,831.45,842.76,845.46,852.91,856.67,867.43,864.87,871.77,869.33,881.72,879.91,891.93,897.63,915.16,922.47,886.98,907.63,819.63,832.64,820.56,965.51,975.11,933.45,733.26,887.70,876.66,813.28,837.21,977.96,1063.30,815.07,1002.17,860.01,855.98,841.89,1040.79,1070.55,1086.28,1102.29,1077.51,1129.32,1132.57,1135.36,1132.23,
530.00,767.57,776.56,787.44,797.97,817.34,784.78,626.13,649.59,776.96,835.81,847.38,849.77,857.34,859.92,872.65,869.64,875.67,874.86,887.36,886.38,899.04,905.80,916.97,926.05,891.36,911.75,821.46,835.74,825.19,973.02,979.40,941.58,737.93,892.19,882.02,817.22,843.30,985.30,1068.05,820.35,1007.66,864.07,860.87,846.45,1046.57,1076.23,1091.67,1107.15,1083.25,1132.92,1137.85,1140.39,1140.49,
531.00,765.10,775.76,787.63,798.61,820.09,785.53,627.00,650.22,778.13,836.62,848.66,850.04,858.35,860.69,871.67,869.57,877.80,879.58,889.51,884.67,900.33,905.99,920.02,928.18,894.52,912.92,819.36,838.64,828.80,976.70,979.77,942.07,737.25,892.25,883.37,820.16,844.39,986.96,1069.46,819.68,1009.32,867.15,862.63,848.82,1048.72,1077.38,1096.19,1109.59,1085.93,1134.70,1141.39,1141.88,1143.90,
532.00,765.60,777.96,786.40,802.66,819.72,785.23,626.83,649.22,780.48,835.78,849.25,846.53,861.23,860.32,873.00,869.31,878.96,881.70,889.88,887.37,900.03,906.50,920.47,927.78,894.55,915.75,818.07,841.82,826.95,975.66,977.95,940.99,738.70,894.50,884.67,822.02,844.51,987.47,1070.61,821.71,1011.55,864.67,862.39,849.46,1049.01,1079.69,1096.71,1110.41,1086.69,1133.76,1143.96,1141.84,1144.36,
533.00,767.08,778.43,786.86,804.02,821.43,784.84,627.04,648.28,779.18,834.70,848.58,846.45,862.28,859.34,876.15,868.47,878.35,881.07,889.91,888.87,902.13,909.35,918.35,925.35,895.35,912.50,817.14,840.26,821.64,978.42,977.15,942.87,737.26,894.13,884.76,821.89,843.74,985.30,1070.50,823.84,1009.27,863.61,860.55,847.09,1049.73,1079.97,1096.62,1111.19,1082.89,1132.00,1142.75,1141.53,1145.35,
534.00,767.61,778.96,790.11,804.63,823.09,784.68,627.15,647.85,778.54,834.12,849.18,849.03,860.61,860.81,875.30,871.27,877.14,881.59,890.87,886.46,904.29,910.37,916.24,926.80,895.42,908.49,814.55,837.66,823.30,982.02,977.34,941.37,737.71,894.92,885.29,822.82,845.16,986.78,1070.56,823.42,1006.48,866.14,860.97,844.14,1049.08,1080.70,1096.86,1112.24,1082.99,1128.76,1143.47,1143.09,1147.43,
535.00,770.31,777.69,790.32,806.89,821.44,785.02,626.81,648.76,780.83,835.24,851.64,850.26,861.77,863.30,875.95,869.84,877.53,884.46,891.32,886.13,903.91,909.56,918.95,927.89,892.93,909.65,813.74,837.76,823.90,983.91,977.47,939.56,737.46,896.18,888.00,823.93,846.23,986.35,1071.66,822.27,1009.49,867.70,860.48,843.02,1049.64,1079.37,1099.66,1111.79,1084.26,1128.90,1145.07,1146.69,1145.49,
536.00,773.67,779.05,791.81,808.62,820.66,785.95,625.83,649.28,781.59,836.29,852.31,849.93,864.72,864.32,877.31,871.14,877.24,884.05,891.79,888.79,903.66,910.82,918.46,927.81,892.36,911.06,814.25,840.08,820.33,982.84,976.34,938.45,737.82,895.20,886.17,822.61,843.66,985.53,1073.81,822.69,1006.58,865.94,858.79,843.10,1049.42,1079.99,1099.50,1111.12,1086.00,1130.64,1143.64,1145.02,1141.12,
537.00,772.45,776.85,789.66,802.72,817.62,784.37,623.94,648.23,778.62,834.43,848.56,849.43,861.22,862.89,870.84,869.66,874.10,878.26,888.80,884.62,901.06,909.77,915.83,925.95,891.80,906.12,814.32,833.41,817.87,979.11,972.64,936.05,733.52,890.93,881.62,818.24,839.05,981.96,1070.04,817.68,1002.03,865.89,856.22,841.35,1046.27,1075.89,1092.40,1108.33,1083.37,1127.81,1139.28,1142.21,1137.80,
538.00,768.80,772.80,784.49,796.81,810.39,780.20,620.02,645.63,774.76,830.71,843.42,848.00,853.64,857.94,862.40,860.77,866.72,873.66,882.42,878.94,895.81,903.82,910.62,920.69,884.81,900.20,809.02,828.15,816.58,973.21,968.50,929.96,729.65,885.49,879.03,812.43,835.28,975.85,1063.52,811.42,999.95,860.62,851.19,835.66,1039.76,1066.78,1083.95,1101.51,1078.07,1122.30,1133.10,1138.02,1131.54,
