DateTime,Wavelength,Irradiance
2024/11/07 08:04:00,435.00,682.64
2024/11/07 08:04:00,436.00,689.07
2024/11/07 08:04:00,437.00,694.34
2024/11/07 08:04:00,438.00,699.03
2024/11/07 08:04:00,439.00,705.03
2024/11/07 08:04:00,440.00,715.17
2024/11/07 08:04:00,441.00,731.59
2024/11/07 08:04:00,442.00,747.41
2024/11/07 08:04:00,443.00,756.75
2024/11/07 08:04:00,444.00,764.93
2024/11/07 08:04:00,445.00,771.77
2024/11/07 08:04:00,446.00,778.58
2024/11/07 08:04:00,447.00,789.92
2024/11/07 08:04:00,448.00,805.16
2024/11/07 08:04:00,449.00,816.81
2024/11/07 08:04:00,450.00,823.15
2024/11/07 08:04:00,451.00,823.72
2024/11/07 08:04:00,452.00,822.85
2024/11/07 08:04:00,453.00,820.05
2024/11/07 08:04:00,454.00,820.61
2024/11/07 08:04:00,455.00,825.12
2024/11/07 08:04:00,456.00,831.35
2024/11/07 08:04:00,457.00,835.65
2024/11/07 08:04:00,458.00,839.86
2024/11/07 08:04:00,459.00,842.57
2024/11/07 08:04:00,460.00,844.51
2024/11/07 08:04:00,461.00,848.25
2024/11/07 08:04:00,462.00,850.93
2024/11/07 08:04:00,463.00,849.34
2024/11/07 08:04:00,464.00,846.24
2024/11/07 08:04:00,465.00,842.85
2024/11/07 08:04:00,466.00,838.25
2024/11/07 08:04:00,467.00,834.04
2024/11/07 08:04:00,468.00,833.85
2024/11/07 08:04:00,469.00,833.97
2024/11/07 08:04:00,470.00,836.50
2024/11/07 08:04:00,471.00,841.07
2024/11/07 08:04:00,472.00,845.76
2024/11/07 08:04:00,473.00,849.30
2024/11/07 08:04:00,474.00,849.44
2024/11/07 08:04:00,475.00,849.73
2024/11/07 08:04:00,476.00,848.37
2024/11/07 08:04:00,477.00,850.53
2024/11/07 08:04:00,478.00,851.74
2024/11/07 08:04:00,479.00,856.52
2024/11/07 08:04:00,480.00,860.62
2024/11/07 08:04:00,481.00,861.12
2024/11/07 08:04:00,482.00,855.36
2024/11/07 08:04:00,483.00,843.83
2024/11/07 08:04:00,484.00,824.49
2024/11/07 08:04:00,485.00,808.51
2024/11/07 08:04:00,486.00,798.82
2024/11/07 08:04:00,487.00,793.79
2024/11/07 08:04:00,488.00,798.75
2024/11/07 08:04:00,489.00,808.72
2024/11/07 08:04:00,490.00,816.42
2024/11/07 08:04:00,491.00,821.04
2024/11/07 08:04:00,492.00,826.43
2024/11/07 08:04:00,493.00,830.25
2024/11/07 08:04:00,494.00,835.03
2024/11/07 08:04:00,495.00,839.52
2024/11/07 08:04:00,496.00,839.28
2024/11/07 08:04:00,497.00,837.33
2024/11/07 08:04:00,498.00,828.04
2024/11/07 08:04:00,499.00,819.43
2024/11/07 08:04:00,500.00,812.63
2024/11/07 08:04:00,501.00,808.31
2024/11/07 08:04:00,502.00,807.36
2024/11/07 08:04:00,503.00,810.43
2024/11/07 08:04:00,504.00,814.97
2024/11/07 08:04:00,505.00,819.56
2024/11/07 08:04:00,506.00,820.53
2024/11/07 08:04:00,507.00,822.05
2024/11/07 08:04:00,508.00,822.22
2024/11/07 08:04:00,509.00,822.16
2024/11/07 08:04:00,510.00,822.40
2024/11/07 08:04:00,511.00,821.33
2024/11/07 08:04:00,512.00,816.85
2024/11/07 08:04:00,513.00,808.99
2024/11/07 08:04:00,514.00,796.18
2024/11/07 08:04:00,515.00,778.61
2024/11/07 08:04:00,516.00,767.53
2024/11/07 08:04:00,517.00,760.08
2024/11/07 08:04:00,518.00,759.25
2024/11/07 08:04:00,519.00,762.74
2024/11/07 08:04:00,520.00,771.22
2024/11/07 08:04:00,521.00,778.76
2024/11/07 08:04:00,522.00,786.66
2024/11/07 08:04:00,523.00,787.43
2024/11/07 08:04:00,524.00,788.13
2024/11/07 08:04:00,525.00,787.63
2024/11/07 08:04:00,526.00,788.78
2024/11/07 08:04:00,527.00,791.78
2024/11/07 08:04:00,528.00,797.26
2024/11/07 08:04:00,529.00,799.94
2024/11/07 08:04:00,530.00,805.25
2024/11/07 08:04:00,531.00,806.27
2024/11/07 08:04:00,532.00,805.35
2024/11/07 08:04:00,533.00,803.90
2024/11/07 08:04:00,534.00,805.44
2024/11/07 08:04:00,535.00,806.86
2024/11/07 08:04:00,536.00,807.81
2024/11/07 08:04:00,537.00,803.94
2024/11/07 08:04:00,538.00,800.26
2024/11/07 08:04:00,539.00,795.98
2024/11/07 08:04:00,540.00,792.11
2024/11/07 08:04:00,541.00,790.67
2024/11/07 08:04:00,542.00,791.78
2024/11/07 08:04:00,543.00,793.87
2024/11/07 08:04:00,544.00,794.35
2024/11/07 08:04:00,545.00,795.05
2024/11/07 08:04:00,546.00,795.24
2024/11/07 08:04:00,547.00,794.66
2024/11/07 08:04:00,548.00,793.82
2024/11/07 08:04:00,549.00,794.15
2024/11/07 08:04:00,550.00,795.20
2024/11/07 08:04:00,551.00,794.79
2024/11/07 08:04:00,552.00,796.51
2024/11/07 08:04:00,553.00,798.05
2024/11/07 08:04:00,554.00,794.68
2024/11/07 08:04:00,555.00,791.55
2024/11/07 08:04:00,556.00,786.65
2024/11/07 08:04:00,557.00,780.31
2024/11/07 08:04:00,558.00,774.05
2024/11/07 08:04:00,559.00,772.15
2024/11/07 08:04:00,560.00,771.31
2024/11/07 08:04:00,561.00,772.08
2024/11/07 08:04:00,562.00,771.48
2024/11/07 08:04:00,563.00,771.03
2024/11/07 08:04:00,564.00,771.08
2024/11/07 08:04:00,565.00,770.95
2024/11/07 08:04:00,566.00,767.64
2024/11/07 08:04:00,567.00,765.44
2024/11/07 08:04:00,568.00,763.62
2024/11/07 08:04:00,569.00,760.95
2024/11/07 08:04:00,570.00,758.64
2024/11/07 08:04:00,571.00,759.42
2024/11/07 08:04:00,572.00,759.23
2024/11/07 08:04:00,573.00,758.50
2024/11/07 08:04:00,574.00,757.91
2024/11/07 08:04:00,575.00,757.04
2024/11/07 08:04:00,576.00,755.63
2024/11/07 08:04:00,577.00,756.63
2024/11/07 08:04:00,578.00,758.86
2024/11/07 08:04:00,579.00,759.17
2024/11/07 08:04:00,580.00,762.00
2024/11/07 08:04:00,581.00,763.85
2024/11/07 08:04:00,582.00,765.54
2024/11/07 08:04:00,583.00,764.19
2024/11/07 08:04:00,584.00,765.22
2024/11/07 08:04:00,585.00,763.99
2024/11/07 08:04:00,586.00,759.20
2024/11/07 08:04:00,587.00,752.83
2024/11/07 08:04:00,588.00,749.52
2024/11/07 08:04:00,589.00,746.77
2024/11/07 08:04:00,590.00,743.18
2024/11/07 08:04:00,591.00,744.48
2024/11/07 08:04:00,592.00,747.35
2024/11/07 08:04:00,593.00,748.78
2024/11/07 08:04:00,594.00,749.31
2024/11/07 08:04:00,595.00,751.15
2024/11/07 08:04:00,596.00,748.28
2024/11/07 08:04:00,597.00,748.39
2024/11/07 08:04:00,598.00,745.77
2024/11/07 08:04:00,599.00,742.43
2024/11/07 08:04:00,600.00,739.85
2024/11/07 08:04:00,601.00,738.55
2024/11/07 08:04:00,602.00,738.69
2024/11/07 08:04:00,603.00,739.32
2024/11/07 08:04:00,604.00,739.86
2024/11/07 08:04:00,605.00,740.32
2024/11/07 08:04:00,606.00,741.75
2024/11/07 08:04:00,607.00,738.71
2024/11/07 08:04:00,608.00,736.82
2024/11/07 08:04:00,609.00,735.01
2024/11/07 08:04:00,610.00,732.74
2024/11/07 08:04:00,611.00,728.94
2024/11/07 08:04:00,612.00,725.95
2024/11/07 08:04:00,613.00,721.92
2024/11/07 08:04:00,614.00,719.93
2024/11/07 08:04:00,615.00,717.23
2024/11/07 08:04:00,616.00,716.56
2024/11/07 08:04:00,617.00,717.54
2024/11/07 08:04:00,618.00,719.74
2024/11/07 08:04:00,619.00,721.09
2024/11/07 08:04:00,620.00,722.48
2024/11/07 08:04:00,621.00,721.18
2024/11/07 08:04:00,622.00,720.62
2024/11/07 08:04:00,623.00,717.07
2024/11/07 08:04:00,624.00,710.41
2024/11/07 08:04:00,625.00,705.58
2024/11/07 08:04:00,626.00,702.28
2024/11/07 08:04:00,627.00,698.10
2024/11/07 08:04:00,628.00,696.77
2024/11/07 08:04:00,629.00,696.63
2024/11/07 08:04:00,630.00,698.52
2024/11/07 08:04:00,631.00,700.09
2024/11/07 08:04:00,632.00,701.13
2024/11/07 08:04:00,633.00,701.88
2024/11/07 08:04:00,634.00,705.15
2024/11/07 08:04:00,635.00,705.73
2024/11/07 08:04:00,636.00,709.13
2024/11/07 08:04:00,637.00,709.32
2024/11/07 08:04:00,638.00,709.42
2024/11/07 08:04:00,639.00,709.78
2024/11/07 08:04:00,640.00,709.33
2024/11/07 08:04:00,641.00,706.57
2024/11/07 08:04:00,642.00,708.00
2024/11/07 08:04:00,643.00,709.70
2024/11/07 08:04:00,644.00,709.00
2024/11/07 08:04:00,645.00,707.29
2024/11/07 08:04:00,646.00,705.31
2024/11/07 08:04:00,647.00,701.62
2024/11/07 08:04:00,648.00,699.31
2024/11/07 08:04:00,649.00,697.96
2024/11/07 08:04:00,650.00,695.34
2024/11/07 08:04:00,651.00,697.83
2024/11/07 08:04:00,652.00,695.44
2024/11/07 08:04:00,653.00,689.35
2024/11/07 08:04:00,654.00,681.31
2024/11/07 08:04:00,655.00,677.18
2024/11/07 08:04:00,656.00,673.14
2024/11/07 08:04:00,657.00,673.40
2024/11/07 08:04:00,658.00,675.66
2024/11/07 08:04:00,659.00,683.49
2024/11/07 08:04:00,660.00,687.58
2024/11/07 08:04:00,661.00,689.05
2024/11/07 08:04:00,662.00,689.64
2024/11/07 08:04:00,663.00,690.83
2024/11/07 08:04:00,664.00,691.72
2024/11/07 08:04:00,665.00,695.36
2024/11/07 08:04:00,666.00,697.26
2024/11/07 08:04:00,667.00,701.45
2024/11/07 08:04:00,668.00,703.12
2024/11/07 08:04:00,669.00,702.92
2024/11/07 08:04:00,670.00,699.78
2024/11/07 08:04:00,671.00,697.93
2024/11/07 08:04:00,672.00,695.80
2024/11/07 08:04:00,673.00,694.73
2024/11/07 08:04:00,674.00,695.02
2024/11/07 08:04:00,675.00,695.46
2024/11/07 08:04:00,676.00,696.97
2024/11/07 08:04:00,677.00,697.39
2024/11/07 08:04:00,678.00,695.94
2024/11/07 08:04:00,679.00,694.61
2024/11/07 08:04:00,680.00,693.35
2024/11/07 08:04:00,681.00,691.92
2024/11/07 08:04:00,682.00,688.17
2024/11/07 08:04:00,683.00,680.36
2024/11/07 08:04:00,684.00,665.72
2024/11/07 08:04:00,685.00,647.85
2024/11/07 08:04:00,686.00,627.50
2024/11/07 08:04:00,687.00,609.64
2024/11/07 08:04:00,688.00,599.46
2024/11/07 08:04:00,689.00,596.96
2024/11/07 08:04:00,690.00,601.59
2024/11/07 08:04:00,691.00,610.33
2024/11/07 08:04:00,692.00,620.50
2024/11/07 08:04:00,693.00,630.56
2024/11/07 08:04:00,694.00,637.86
2024/11/07 08:04:00,695.00,642.27
2024/11/07 08:04:00,696.00,647.74
2024/11/07 08:04:00,697.00,651.11
2024/11/07 08:04:00,698.00,652.73
2024/11/07 08:04:00,699.00,652.86
2024/11/07 08:04:00,700.00,653.20
2024/11/07 08:04:00,701.00,651.43
2024/11/07 08:04:00,702.00,650.11
2024/11/07 08:04:00,703.00,649.97
2024/11/07 08:04:00,704.00,652.44
2024/11/07 08:04:00,705.00,654.86
2024/11/07 08:04:00,706.00,656.73
2024/11/07 08:04:00,707.00,656.68
2024/11/07 08:04:00,708.00,660.39
2024/11/07 08:04:00,709.00,659.63
2024/11/07 08:04:00,710.00,657.53
2024/11/07 08:04:00,711.00,655.77
2024/11/07 08:04:00,712.00,656.64
2024/11/07 08:04:00,713.00,652.48
2024/11/07 08:04:00,714.00,648.32
2024/11/07 08:04:00,715.00,641.98
2024/11/07 08:04:00,716.00,637.01
2024/11/07 08:04:00,717.00,629.16
2024/11/07 08:04:00,718.00,618.35
2024/11/07 08:04:00,719.00,608.49
2024/11/07 08:04:00,720.00,607.73
2024/11/07 08:04:00,721.00,605.59
2024/11/07 08:04:00,722.00,605.90
2024/11/07 08:04:00,723.00,604.13
2024/11/07 08:04:00,724.00,606.22
2024/11/07 08:04:00,725.00,603.28
2024/11/07 08:04:00,726.00,603.78
2024/11/07 08:04:00,727.00,599.91
2024/11/07 08:04:00,728.00,602.05
2024/11/07 08:04:00,729.00,602.70
2024/11/07 08:04:00,730.00,605.55
2024/11/07 08:04:00,731.00,604.59
2024/11/07 08:04:00,732.00,608.30
2024/11/07 08:04:00,733.00,612.03
2024/11/07 08:04:00,734.00,615.42
2024/11/07 08:04:00,735.00,615.00
2024/11/07 08:04:00,736.00,616.11
2024/11/07 08:04:00,737.00,616.22
2024/11/07 08:04:00,738.00,613.29
2024/11/07 08:04:00,739.00,606.92
2024/11/07 08:04:00,740.00,607.03
2024/11/07 08:04:00,741.00,606.79
2024/11/07 08:04:00,742.00,607.55
2024/11/07 08:04:00,743.00,609.67
2024/11/07 08:04:00,744.00,613.28
2024/11/07 08:04:00,745.00,616.24
2024/11/07 08:04:00,746.00,617.78
2024/11/07 08:04:00,747.00,613.66
2024/11/07 08:04:00,748.00,611.93
2024/11/07 08:04:00,749.00,609.07
2024/11/07 08:04:00,750.00,599.35
2024/11/07 08:04:00,751.00,593.73
2024/11/07 08:04:00,752.00,594.76
2024/11/07 08:04:00,753.00,595.79
2024/11/07 08:04:00,754.00,598.70
2024/11/07 08:04:00,755.00,596.77
2024/11/07 08:04:00,756.00,581.68
2024/11/07 08:04:00,757.00,552.68
2024/11/07 08:04:00,758.00,513.28
2024/11/07 08:04:00,759.00,466.74
2024/11/07 08:04:00,760.00,422.75
2024/11/07 08:04:00,761.00,387.49
2024/11/07 08:04:00,762.00,368.79
2024/11/07 08:04:00,763.00,361.98
2024/11/07 08:04:00,764.00,371.80
2024/11/07 08:04:00,765.00,390.65
2024/11/07 08:04:00,766.00,416.15
2024/11/07 08:04:00,767.00,441.11
2024/11/07 08:04:00,768.00,466.47
2024/11/07 08:04:00,769.00,490.93
2024/11/07 08:04:00,770.00,510.72
2024/11/07 08:04:00,771.00,527.19
2024/11/07 08:04:00,772.00,540.69
2024/11/07 08:04:00,773.00,554.59
2024/11/07 08:04:00,774.00,558.64
2024/11/07 08:04:00,775.00,559.25
2024/11/07 08:04:00,776.00,559.86
2024/11/07 08:04:00,777.00,563.20
2024/11/07 08:04:00,778.00,565.38
2024/11/07 08:04:00,779.00,564.35
2024/11/07 08:04:00,780.00,564.82
2024/11/07 08:04:00,781.00,567.53
2024/11/07 08:04:00,782.00,567.80
2024/11/07 08:04:00,783.00,564.73
2024/11/07 08:04:00,784.00,564.49
2024/11/07 08:04:00,785.00,564.97
2024/11/07 08:04:00,786.00,566.65
2024/11/07 08:04:00,787.00,565.87
2024/11/07 08:04:00,788.00,560.36
2024/11/07 08:04:00,789.00,564.00
2024/11/07 08:04:00,790.00,562.69
2024/11/07 08:04:00,791.00,557.25
2024/11/07 08:04:00,792.00,554.12
2024/11/07 08:04:00,793.00,557.05
2024/11/07 08:04:00,794.00,554.55
2024/11/07 08:04:00,795.00,552.36
2024/11/07 08:04:00,796.00,551.51
2024/11/07 08:04:00,797.00,551.94
2024/11/07 08:04:00,798.00,553.02
2024/11/07 08:04:00,799.00,556.22
2024/11/07 08:04:00,800.00,549.14
2024/11/07 08:04:00,801.00,549.82
2024/11/07 08:04:00,802.00,548.21
2024/11/07 08:04:00,803.00,541.38
2024/11/07 08:04:00,804.00,534.24
2024/11/07 08:04:00,805.00,539.77
2024/11/07 08:04:00,806.00,538.28
2024/11/07 08:04:00,807.00,542.18
2024/11/07 08:04:00,808.00,548.04
2024/11/07 08:04:00,809.00,556.51
2024/11/07 08:04:00,810.00,560.41
2024/11/07 08:04:00,811.00,563.28
2024/11/07 08:04:00,812.00,554.39
2024/11/07 08:04:00,813.00,548.71
2024/11/07 08:04:00,814.00,537.83
2024/11/07 08:04:00,815.00,526.30
2024/11/07 08:04:00,816.00,516.43
2024/11/07 08:04:00,817.00,518.76
2024/11/07 08:04:00,818.00,512.73
2024/11/07 08:04:00,819.00,518.05
2024/11/07 08:04:00,820.00,520.55
2024/11/07 08:04:00,821.00,525.73
2024/11/07 08:04:00,822.00,530.89
2024/11/07 08:04:00,823.00,536.16
2024/11/07 08:04:00,824.00,530.86
2024/11/07 08:04:00,825.00,533.81
2024/11/07 08:04:00,826.00,533.32
2024/11/07 08:04:00,827.00,526.28
2024/11/07 08:04:00,828.00,520.14
2024/11/07 08:04:00,829.00,521.20
2024/11/07 08:04:00,830.00,519.46
2024/11/07 08:04:00,831.00,519.99
2024/11/07 08:04:00,832.00,518.17
2024/11/07 08:04:00,833.00,519.09
2024/11/07 08:04:00,834.00,517.68
2024/11/07 08:04:00,835.00,516.67
2024/11/07 08:04:00,836.00,509.98
2024/11/07 08:04:00,837.00,512.16
2024/11/07 08:04:00,838.00,510.19
2024/11/07 08:04:00,839.00,507.41
2024/11/07 08:04:00,840.00,505.42
2024/11/07 08:04:00,841.00,509.62
2024/11/07 08:04:00,842.00,505.16
2024/11/07 08:04:00,843.00,502.67
2024/11/07 08:04:00,844.00,497.72
2024/11/07 08:04:00,845.00,496.23
2024/11/07 08:04:00,846.00,491.34
2024/11/07 08:04:00,847.00,487.41
2024/11/07 08:04:00,848.00,481.28
2024/11/07 08:04:00,849.00,479.87
2024/11/07 08:04:00,850.00,475.46
2024/11/07 08:04:00,851.00,469.48
2024/11/07 08:04:00,852.00,463.94
2024/11/07 08:04:00,853.00,467.87
2024/11/07 08:04:00,854.00,465.85
2024/11/07 08:04:00,855.00,465.39
2024/11/07 08:04:00,856.00,467.42
2024/11/07 08:04:00,857.00,471.32
2024/11/07 08:04:00,858.00,470.67
2024/11/07 08:04:00,859.00,470.20
2024/11/07 08:04:00,860.00,470.36
2024/11/07 08:04:00,861.00,473.70
2024/11/07 08:04:00,862.00,473.60
2024/11/07 08:04:00,863.00,472.66
2024/11/07 08:04:00,864.00,468.83
2024/11/07 08:04:00,865.00,466.01
2024/11/07 08:04:00,866.00,462.13
2024/11/07 08:04:00,867.00,460.50
2024/11/07 08:04:00,868.00,459.96
2024/11/07 08:04:00,869.00,462.11
2024/11/07 08:04:00,870.00,461.88
2024/11/07 08:04:00,871.00,460.45
2024/11/07 08:04:00,872.00,460.24
2024/11/07 08:04:00,873.00,461.02
2024/11/07 08:04:00,874.00,459.74
2024/11/07 08:04:00,875.00,460.78
2024/11/07 08:04:00,876.00,460.37
2024/11/07 08:04:00,877.00,459.64
2024/11/07 08:04:00,878.00,460.08
2024/11/07 08:04:00,879.00,458.42
2024/11/07 08:04:00,880.00,456.26
2024/11/07 08:04:00,881.00,456.12
2024/11/07 08:04:00,882.00,455.19
2024/11/07 08:04:00,883.00,452.43
2024/11/07 08:04:00,884.00,453.26
2024/11/07 08:04:00,885.00,453.47
2024/11/07 08:04:00,886.00,453.03
2024/11/07 08:04:00,887.00,450.71
2024/11/07 08:04:00,888.00,449.36
2024/11/07 08:04:00,889.00,450.22
2024/11/07 08:04:00,890.00,448.95
2024/11/07 08:04:00,891.00,445.90
2024/11/07 08:04:00,892.00,443.47
2024/11/07 08:04:00,893.00,439.85
2024/11/07 08:04:00,894.00,433.47
2024/11/07 08:04:00,895.00,426.33
2024/11/07 08:04:00,896.00,420.31
2024/11/07 08:04:00,897.00,413.06
2024/11/07 08:04:00,898.00,406.96
2024/11/07 08:04:00,899.00,401.21
2024/11/07 08:04:00,900.00,398.20
2024/11/07 08:04:00,901.00,399.51
2024/11/07 08:04:00,902.00,402.88
2024/11/07 08:04:00,903.00,402.90
2024/11/07 08:04:00,904.00,404.72
2024/11/07 08:04:00,905.00,402.88
2024/11/07 08:04:00,906.00,398.69
2024/11/07 08:04:00,907.00,393.09
2024/11/07 08:04:00,908.00,390.78
2024/11/07 08:04:00,909.00,389.02
2024/11/07 08:04:00,910.00,388.39
2024/11/07 08:04:00,911.00,387.49
2024/11/07 08:04:00,912.00,388.62
2024/11/07 08:04:00,913.00,388.79
2024/11/07 08:04:00,914.00,388.34
2024/11/07 08:04:00,915.00,386.12
2024/11/07 08:04:00,916.00,389.06
2024/11/07 08:04:00,917.00,391.28
2024/11/07 08:04:00,918.00,394.44
2024/11/07 08:04:00,919.00,393.57
2024/11/07 08:04:00,920.00,395.32
2024/11/07 08:04:00,921.00,393.63
2024/11/07 08:04:00,922.00,391.00
2024/11/07 08:04:00,923.00,387.74
2024/11/07 08:04:00,924.00,387.46
2024/11/07 08:04:00,925.00,384.18
2024/11/07 08:04:00,926.00,380.28
2024/11/07 08:04:00,927.00,373.92
2024/11/07 08:04:00,928.00,364.10
2024/11/07 08:04:00,929.00,351.08
2024/11/07 08:04:00,930.00,334.71
2024/11/07 08:04:00,931.00,315.96
2024/11/07 08:04:00,932.00,298.57
2024/11/07 08:04:00,933.00,284.64
2024/11/07 08:04:00,934.00,274.12
2024/11/07 08:04:00,935.00,267.05
2024/11/07 08:04:00,936.00,267.48
2024/11/07 08:04:00,937.00,269.59
2024/11/07 08:04:00,938.00,273.25
2024/11/07 08:04:00,939.00,277.78
2024/11/07 08:04:00,940.00,281.11
2024/11/07 08:04:00,941.00,280.48
2024/11/07 08:04:00,942.00,279.15
2024/11/07 08:04:00,943.00,278.05
2024/11/07 08:04:00,944.00,276.65
2024/11/07 08:04:00,945.00,278.10
2024/11/07 08:04:00,946.00,277.82
2024/11/07 08:04:00,947.00,278.14
2024/11/07 08:04:00,948.00,278.62
2024/11/07 08:04:00,949.00,281.59
2024/11/07 08:04:00,950.00,280.72
2024/11/07 08:04:00,951.00,283.77
2024/11/07 08:04:00,952.00,285.20
2024/11/07 08:04:00,953.00,285.54
2024/11/07 08:04:00,954.00,285.59
2024/11/07 08:04:00,955.00,288.05
2024/11/07 08:04:00,956.00,288.63
2024/11/07 08:04:00,957.00,292.59
2024/11/07 08:04:00,958.00,294.32
2024/11/07 08:04:00,959.00,299.39
2024/11/07 08:04:00,960.00,303.77
2024/11/07 08:04:00,961.00,306.57
2024/11/07 08:04:00,962.00,309.58
2024/11/07 08:04:00,963.00,314.52
2024/11/07 08:04:00,964.00,318.94
2024/11/07 08:04:00,965.00,323.31
2024/11/07 08:04:00,966.00,329.42
2024/11/07 08:04:00,967.00,336.38
2024/11/07 08:04:00,968.00,342.83
2024/11/07 08:04:00,969.00,345.73
2024/11/07 08:04:00,970.00,348.45
2024/11/07 08:04:00,971.00,348.95
2024/11/07 08:04:00,972.00,346.70
2024/11/07 08:04:00,973.00,343.28
2024/11/07 08:04:00,974.00,342.96
2024/11/07 08:04:00,975.00,342.59
2024/11/07 08:04:00,976.00,343.06
2024/11/07 08:04:00,977.00,343.40
2024/11/07 08:04:00,978.00,346.14
2024/11/07 08:04:00,979.00,347.96
2024/11/07 08:04:00,980.00,349.33
2024/11/07 08:04:00,981.00,350.41
2024/11/07 08:04:00,982.00,351.15
2024/11/07 08:04:00,983.00,352.20
2024/11/07 08:04:00,984.00,353.24
2024/11/07 08:04:00,985.00,352.80
2024/11/07 08:04:00,986.00,354.61
2024/11/07 08:04:00,987.00,356.99
2024/11/07 08:04:00,988.00,355.91
2024/11/07 08:04:00,989.00,356.51
2024/11/07 08:04:00,990.00,357.69
2024/11/07 08:04:00,991.00,358.76
2024/11/07 08:04:00,992.00,358.44
2024/11/07 08:04:00,993.00,356.36
2024/11/07 08:04:00,994.00,358.07
2024/11/07 08:04:00,995.00,357.20
2024/11/07 08:04:00,996.00,356.33
2024/11/07 08:04:00,997.00,355.14
2024/11/07 08:04:00,998.00,355.18
2024/11/07 08:04:00,999.00,355.32
2024/11/07 08:04:00,1000.00,352.98
2024/11/07 08:04:00,1001.00,350.82
2024/11/07 08:04:00,1002.00,349.59
2024/11/07 08:04:00,1003.00,348.35
2024/11/07 08:04:00,1004.00,344.03
2024/11/07 08:04:00,1005.00,343.36
2024/11/07 08:04:00,1006.00,344.68
2024/11/07 08:04:00,1007.00,345.27
2024/11/07 08:04:00,1008.00,343.03
2024/11/07 08:04:00,1009.00,343.18
2024/11/07 08:04:00,1010.00,343.39
2024/11/07 08:04:00,1011.00,340.81
2024/11/07 08:04:00,1012.00,339.60
2024/11/07 08:04:00,1013.00,341.30
2024/11/07 08:04:00,1014.00,341.19
2024/11/07 08:04:00,1015.00,342.48
2024/11/07 08:04:00,1016.00,339.75
2024/11/07 08:04:00,1017.00,339.94
2024/11/07 08:04:00,1018.00,340.55
2024/11/07 08:04:00,1019.00,340.92
2024/11/07 08:04:00,1020.00,336.96
2024/11/07 08:04:00,1021.00,339.01
2024/11/07 08:04:00,1022.00,340.21
2024/11/07 08:04:00,1023.00,340.81
2024/11/07 08:04:00,1024.00,338.40
2024/11/07 08:04:00,1025.00,343.36
2024/11/07 08:04:00,1026.00,342.77
2024/11/07 08:04:00,1027.00,336.75
2024/11/07 08:04:00,1028.00,333.28
2024/11/07 08:04:00,1029.00,332.99
2024/11/07 08:04:00,1030.00,328.58
2024/11/07 08:04:00,1031.00,326.37
2024/11/07 08:04:00,1032.00,328.23
2024/11/07 08:04:00,1033.00,328.98
2024/11/07 08:04:00,1034.00,326.65
2024/11/07 08:04:00,1035.00,323.78
2024/11/07 08:04:00,1036.00,324.74
2024/11/07 08:04:00,1037.00,322.20
2024/11/07 08:04:00,1038.00,321.56
2024/11/07 08:04:00,1039.00,319.71
2024/11/07 08:04:00,1040.00,320.41
2024/11/07 08:04:00,1041.00,319.19
2024/11/07 08:04:00,1042.00,320.94
2024/11/07 08:04:00,1043.00,316.56
2024/11/07 08:04:00,1044.00,321.89
2024/11/07 08:04:00,1045.00,322.58
2024/11/07 08:04:00,1046.00,322.56
2024/11/07 08:04:00,1047.00,318.97
2024/11/07 08:04:00,1048.00,321.26
2024/11/07 08:04:00,1049.00,321.39
2024/11/07 08:04:00,1050.00,319.57
2024/11/07 08:04:00,1051.00,321.56
2024/11/07 08:04:00,1052.00,327.09
2024/11/07 08:04:00,1053.00,322.26
2024/11/07 08:04:00,1054.00,320.55
2024/11/07 08:04:00,1055.00,322.77
2024/11/07 08:04:00,1056.00,320.71
2024/11/07 08:04:00,1057.00,320.54
2024/11/07 08:04:00,1058.00,310.07
2024/11/07 08:04:00,1059.00,313.25
2024/11/07 08:04:00,1060.00,314.41
2024/11/07 08:04:00,1061.00,316.64
2024/11/07 08:04:00,1062.00,312.18
2024/11/07 08:04:00,1063.00,315.84
2024/11/07 08:04:00,1064.00,311.57
2024/11/07 08:04:00,1065.00,308.84
2024/11/07 08:04:00,1066.00,297.97
2024/11/07 08:04:00,1067.00,301.33
2024/11/07 08:04:00,1068.00,300.61
2024/11/07 08:04:00,1069.00,300.99
2024/11/07 08:04:00,1070.00,306.29
2024/11/07 08:04:00,1071.00,318.65
2024/11/07 08:04:00,1072.00,323.73
2024/11/07 08:04:00,1073.00,324.66
2024/11/07 08:04:00,1074.00,324.31
2024/11/07 08:04:00,1075.00,326.94
2024/11/07 08:04:00,1076.00,318.58
2024/11/07 08:04:00,1077.00,309.22
2024/11/07 08:04:00,1078.00,309.28
2024/11/07 08:04:00,1079.00,306.63
2024/11/07 08:04:00,1080.00,307.16
2024/11/07 08:04:00,1081.00,303.80
2024/11/07 08:04:00,1082.00,310.12
2024/11/07 08:04:00,1083.00,311.96
2024/11/07 08:04:00,1084.00,314.58
2024/11/07 08:04:00,1085.00,306.00
2024/11/07 08:04:00,1086.00,308.40
2024/11/07 08:04:00,1087.00,310.93
2024/11/07 08:04:00,1088.00,307.24
2024/11/07 08:04:00,1089.00,294.02
2024/11/07 08:04:00,1090.00,302.16
2024/11/07 08:04:00,1091.00,296.89
2024/11/07 08:04:00,1092.00,302.21
2024/11/07 08:04:00,1093.00,289.67
2024/11/07 08:04:00,1094.00,294.09
2024/11/07 08:04:00,1095.00,298.31
