Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
481.00,128.49,612.85,171.44,719.40,81.51,1054.05,1134.70,7.18,3.36,3.66,685.97,88.07,51.69,1.46,83.19,3.75,233.19,3.81,1274.09,9.82,168.30,1251.53,1085.68,679.53,886.78,4.13,12.21,28.01,0.90,7.00,29.49,76.48,410.15,1235.59,1257.63,1248.27,1099.77,1241.03,1251.09,1240.01,1033.00,655.73,450.44,1245.13,1258.01,1219.51,1250.01,1243.14,1251.14,1244.68,1256.68,1249.62,1255.28,1256.33,1253.74,1257.27,1252.85,1252.99,1253.72,
482.00,127.77,608.12,170.53,715.31,80.95,1044.90,1127.01,7.12,3.31,3.67,682.69,87.51,51.42,1.47,82.58,3.74,231.84,3.79,1266.78,9.78,167.36,1242.06,1078.43,676.39,882.34,4.08,12.17,27.85,0.89,6.98,29.31,76.10,407.74,1229.14,1251.27,1240.69,1096.88,1235.77,1243.96,1232.50,1025.05,651.66,447.94,1235.50,1249.70,1211.73,1241.67,1236.78,1243.99,1238.41,1249.51,1242.43,1249.64,1251.14,1248.56,1251.96,1247.03,1247.26,1246.18,
483.00,125.98,599.48,168.19,705.78,79.69,1028.09,1109.94,7.01,3.27,3.62,673.77,86.37,50.62,1.42,81.27,3.73,227.98,3.73,1248.73,9.62,164.85,1222.75,1063.92,668.88,870.40,4.01,11.99,27.36,0.85,6.87,28.86,74.93,401.50,1212.07,1233.26,1220.93,1083.67,1220.28,1227.14,1213.95,1007.96,642.92,442.63,1215.28,1230.61,1193.00,1222.66,1218.49,1226.69,1221.99,1230.43,1227.40,1230.79,1233.49,1231.28,1235.64,1228.81,1227.75,1228.67,
484.00,123.40,585.73,164.96,691.27,77.86,1006.89,1086.05,6.87,3.17,3.56,660.61,84.58,49.50,1.40,79.54,3.70,223.12,3.62,1224.52,9.45,161.63,1199.89,1042.47,656.21,852.53,3.91,11.76,26.80,0.82,6.69,28.29,73.31,392.97,1187.44,1208.47,1194.07,1063.06,1195.16,1202.84,1190.84,985.86,629.94,434.26,1190.79,1206.56,1170.60,1198.49,1193.63,1201.05,1195.64,1201.68,1201.68,1205.82,1206.49,1205.23,1210.54,1204.00,1201.88,1203.07,
485.00,121.06,574.89,162.03,676.95,76.29,986.48,1066.78,6.75,3.08,3.49,650.49,82.85,48.50,1.36,77.94,3.63,218.74,3.57,1200.31,9.26,158.31,1177.84,1021.91,644.74,834.68,3.83,11.51,26.26,0.77,6.56,27.70,71.82,385.43,1165.15,1186.98,1168.43,1040.85,1173.99,1180.80,1169.58,966.98,617.44,426.49,1169.87,1185.19,1148.03,1178.12,1172.82,1178.44,1173.41,1179.59,1178.44,1181.68,1183.16,1184.05,1187.30,1182.28,1179.05,1180.78,
486.00,119.31,568.91,160.12,668.88,75.38,974.06,1057.18,6.67,3.05,3.45,642.82,81.68,47.87,1.37,76.88,3.58,215.85,3.51,1186.84,9.09,156.39,1164.02,1009.20,635.43,824.75,3.77,11.37,25.85,0.75,6.47,27.27,70.58,380.49,1150.92,1171.04,1155.54,1028.29,1157.28,1167.86,1155.73,954.97,611.34,421.81,1155.91,1169.82,1136.12,1166.31,1159.61,1162.90,1158.98,1164.79,1164.20,1167.27,1167.42,1169.38,1172.48,1168.56,1164.16,1166.20,
487.00,118.43,567.05,159.03,665.19,75.08,972.82,1053.84,6.64,3.03,3.41,639.04,81.04,47.56,1.34,76.54,3.54,214.62,3.50,1180.81,9.05,155.18,1160.77,1003.68,632.89,818.48,3.76,11.31,25.71,0.78,6.43,27.09,70.13,377.83,1144.76,1165.38,1150.12,1019.84,1148.48,1160.32,1151.12,949.71,608.79,418.75,1152.78,1164.26,1130.57,1161.08,1151.89,1156.83,1153.97,1158.92,1160.62,1160.37,1163.09,1162.69,1165.36,1159.57,1159.36,1160.35,
488.00,118.99,570.88,160.00,669.66,75.55,980.26,1060.68,6.70,3.05,3.43,643.56,81.35,47.88,1.38,76.95,3.54,216.12,3.53,1189.92,9.08,156.15,1170.41,1008.72,637.96,825.13,3.82,11.41,25.86,0.82,6.50,27.21,70.56,380.71,1151.18,1173.79,1158.30,1026.04,1156.36,1167.62,1159.90,957.99,613.47,420.79,1161.70,1174.09,1139.24,1170.23,1160.50,1163.88,1160.60,1166.85,1168.45,1172.26,1173.31,1171.53,1172.49,1166.83,1169.59,1168.44,
489.00,120.26,578.09,161.59,677.06,76.47,992.32,1071.89,6.79,3.10,3.46,651.09,82.27,48.53,1.40,77.76,3.56,218.53,3.59,1204.05,9.18,157.83,1184.24,1021.52,646.12,834.41,3.90,11.55,26.12,0.84,6.60,27.42,71.38,384.76,1164.44,1187.97,1173.09,1039.21,1172.09,1181.80,1173.55,970.47,621.02,425.77,1177.08,1188.66,1152.00,1185.36,1174.70,1180.38,1175.06,1182.36,1182.99,1188.24,1188.43,1187.21,1187.25,1179.72,1184.97,1183.02,
490.00,121.31,583.86,162.91,683.50,77.29,1001.17,1081.28,6.81,3.09,3.50,656.44,83.09,49.04,1.44,78.49,3.59,220.59,3.62,1215.93,9.30,159.44,1193.37,1033.24,652.44,843.33,3.92,11.72,26.27,0.85,6.67,27.65,71.97,388.34,1176.97,1201.55,1185.60,1051.84,1184.33,1192.39,1182.21,978.46,627.54,429.15,1187.48,1201.41,1162.27,1198.37,1186.94,1192.83,1188.25,1195.78,1194.83,1199.74,1201.79,1199.71,1198.93,1192.24,1196.11,1194.71,
491.00,122.27,588.86,164.42,688.53,78.03,1009.72,1088.52,6.84,3.10,3.55,661.86,83.83,49.43,1.45,79.11,3.64,222.50,3.66,1227.29,9.39,160.74,1204.07,1043.38,660.22,849.91,3.98,11.85,26.44,0.86,6.72,27.89,72.61,391.94,1186.42,1213.93,1196.02,1062.02,1196.47,1204.08,1193.34,985.50,631.87,432.76,1195.72,1210.79,1172.71,1209.41,1197.02,1204.04,1199.01,1205.42,1207.51,1208.95,1214.48,1210.00,1211.14,1204.04,1203.52,1203.52,
492.00,123.24,592.63,165.54,693.06,78.41,1015.77,1093.80,6.86,3.09,3.58,664.97,84.42,49.74,1.42,79.32,3.74,223.78,3.66,1233.68,9.45,161.90,1211.25,1051.01,663.01,855.82,3.99,11.92,26.59,0.86,6.73,28.01,73.10,394.88,1193.92,1220.55,1204.07,1068.66,1205.55,1212.73,1199.60,990.66,635.52,436.28,1201.41,1219.62,1181.35,1217.84,1206.45,1212.16,1204.97,1212.46,1213.68,1216.65,1219.99,1216.95,1219.64,1212.74,1209.20,1210.94,
493.00,123.75,595.62,166.64,695.26,78.63,1020.94,1098.98,6.90,3.11,3.57,668.47,84.76,50.00,1.39,79.58,3.75,224.92,3.67,1239.44,9.51,162.36,1216.63,1056.21,665.83,859.28,3.98,11.93,26.67,0.82,6.74,28.11,73.43,396.35,1201.12,1225.91,1209.78,1073.51,1211.64,1219.17,1205.73,996.48,636.21,437.56,1207.45,1225.17,1187.31,1224.23,1211.87,1218.13,1212.40,1217.12,1218.27,1220.11,1225.05,1221.54,1226.63,1220.45,1214.15,1214.49,
494.00,124.52,600.24,167.73,699.60,78.92,1027.10,1108.59,6.94,3.14,3.57,672.41,85.14,50.32,1.40,79.92,3.76,226.31,3.65,1248.29,9.56,163.23,1223.44,1062.25,667.82,864.49,3.99,11.98,26.76,0.83,6.76,28.21,73.76,398.26,1208.61,1233.16,1219.56,1078.91,1215.74,1225.52,1213.88,1001.21,639.90,440.02,1214.13,1232.64,1195.78,1230.22,1220.47,1225.41,1220.55,1225.19,1224.01,1227.46,1229.53,1229.86,1232.62,1228.16,1219.73,1222.11,
495.00,125.08,603.22,168.80,703.91,79.17,1034.26,1115.11,6.97,3.20,3.56,675.46,85.30,50.48,1.37,80.20,3.76,227.37,3.64,1255.19,9.63,163.83,1232.21,1066.84,670.39,868.28,4.02,12.01,26.91,0.82,6.79,28.30,74.17,400.13,1215.05,1237.59,1226.52,1083.48,1220.67,1231.89,1223.75,1007.32,642.74,441.73,1222.76,1237.71,1204.35,1234.70,1226.87,1230.34,1226.09,1230.06,1231.03,1234.77,1234.68,1237.54,1238.97,1235.28,1227.77,1228.40,
496.00,125.08,602.85,168.49,705.48,79.02,1035.28,1115.46,7.01,3.21,3.56,676.35,85.36,50.44,1.38,80.15,3.74,227.46,3.66,1255.48,9.62,163.79,1234.62,1065.69,670.97,870.38,4.01,12.01,26.80,0.86,6.77,28.20,74.18,400.06,1215.50,1236.19,1226.54,1084.17,1221.54,1231.77,1226.10,1008.51,644.36,441.78,1223.59,1240.39,1205.00,1235.12,1228.45,1229.22,1226.40,1232.74,1231.74,1236.06,1235.62,1239.65,1236.19,1234.35,1231.77,1231.17,
497.00,124.68,601.04,167.71,703.96,78.69,1034.51,1114.74,7.02,3.22,3.58,674.73,85.20,50.31,1.41,79.84,3.69,227.02,3.67,1255.70,9.59,163.50,1233.90,1063.88,670.22,869.12,4.02,12.02,26.72,0.82,6.73,28.11,73.96,398.93,1212.50,1233.90,1224.79,1084.68,1219.16,1231.18,1225.70,1009.66,643.36,440.81,1222.55,1237.77,1201.96,1232.08,1226.85,1227.03,1225.66,1232.69,1230.24,1235.41,1234.05,1239.35,1233.66,1232.99,1232.60,1231.42,
498.00,123.72,596.38,166.55,699.05,78.16,1026.05,1108.28,6.97,3.19,3.61,669.34,84.69,50.04,1.41,79.31,3.67,225.73,3.65,1248.27,9.54,162.54,1225.29,1059.59,665.01,862.87,3.98,12.00,26.50,0.80,6.69,27.89,73.37,397.38,1206.35,1227.16,1216.21,1079.09,1211.54,1223.35,1218.03,1002.16,640.11,437.96,1215.81,1231.27,1194.60,1224.19,1220.71,1220.97,1217.05,1227.04,1223.05,1228.03,1228.35,1231.83,1224.94,1227.21,1226.18,1224.24,
499.00,122.71,591.05,164.98,691.99,77.56,1016.42,1100.16,6.93,3.11,3.63,664.41,83.95,49.56,1.40,78.64,3.64,223.62,3.62,1238.72,9.46,161.17,1217.09,1051.45,662.28,856.25,3.96,11.91,26.25,0.80,6.61,27.68,72.77,394.33,1197.60,1217.70,1204.92,1071.23,1205.51,1216.76,1208.26,993.88,635.34,434.68,1205.82,1221.96,1183.60,1216.76,1211.90,1211.31,1208.25,1218.31,1215.26,1217.09,1221.63,1221.97,1217.68,1218.60,1217.69,1216.77,
500.00,121.69,587.08,163.37,686.82,77.04,1009.10,1091.90,6.87,3.05,3.63,658.29,83.48,49.22,1.37,77.85,3.66,222.19,3.61,1230.26,9.39,160.25,1207.44,1043.84,656.55,850.86,3.90,11.83,26.02,0.75,6.52,27.47,72.25,390.30,1188.50,1208.52,1194.75,1065.73,1196.05,1210.47,1198.71,986.52,630.50,431.69,1195.56,1214.80,1176.75,1210.39,1204.25,1200.59,1199.32,1210.04,1206.95,1209.05,1212.34,1211.41,1211.04,1208.15,1207.38,1208.88,
501.00,121.08,584.79,162.71,683.58,76.80,1004.36,1088.73,6.86,3.01,3.60,655.23,83.01,48.97,1.37,77.30,3.67,221.01,3.56,1227.08,9.39,159.52,1200.60,1039.05,653.97,846.63,3.88,11.78,25.89,0.73,6.50,27.34,71.86,388.32,1184.27,1204.71,1189.95,1058.95,1190.41,1207.01,1192.41,982.27,626.98,429.42,1191.83,1208.78,1172.00,1205.89,1197.35,1195.90,1195.87,1203.74,1200.39,1203.04,1206.74,1204.44,1207.54,1206.06,1202.38,1201.09,
502.00,120.65,584.70,162.23,683.04,76.89,1001.24,1087.10,6.84,2.98,3.54,654.69,82.73,48.84,1.38,76.97,3.66,220.76,3.54,1227.27,9.37,158.92,1196.25,1036.90,650.49,845.88,3.86,11.76,25.78,0.75,6.52,27.21,71.57,387.56,1183.74,1201.42,1188.62,1055.39,1187.65,1204.38,1190.19,979.21,624.91,428.04,1189.80,1206.77,1172.38,1202.08,1195.07,1194.45,1194.18,1200.06,1195.16,1199.32,1201.83,1201.29,1206.25,1204.41,1198.71,1196.86,
503.00,120.81,586.40,162.16,685.72,76.97,1004.89,1091.42,6.85,2.99,3.50,656.73,82.74,48.79,1.36,77.02,3.64,221.29,3.55,1230.04,9.39,159.01,1200.62,1038.23,651.51,848.01,3.82,11.75,25.76,0.77,6.55,27.25,71.72,387.12,1186.83,1202.79,1192.68,1056.20,1188.76,1205.78,1193.78,982.59,625.38,428.47,1193.47,1209.03,1174.39,1203.85,1195.97,1196.86,1197.38,1202.70,1198.22,1203.62,1203.50,1205.29,1212.19,1204.08,1202.09,1200.19,
504.00,121.21,589.22,162.73,690.47,77.48,1010.96,1095.85,6.87,3.02,3.48,659.48,83.18,49.01,1.36,77.28,3.61,222.38,3.61,1235.80,9.41,159.45,1206.08,1041.70,654.34,852.54,3.81,11.81,25.83,0.81,6.57,27.31,71.94,390.00,1193.16,1209.34,1198.76,1060.75,1195.49,1210.84,1198.94,990.29,627.87,431.23,1199.29,1216.17,1180.68,1209.03,1201.23,1202.37,1202.68,1208.19,1205.19,1210.88,1208.81,1212.56,1217.58,1209.56,1209.38,1205.51,
505.00,121.55,590.92,163.41,693.87,77.65,1015.75,1101.05,6.92,3.04,3.48,663.89,83.53,49.28,1.43,77.59,3.60,223.50,3.63,1241.72,9.44,160.02,1211.94,1047.47,659.68,855.92,3.88,11.90,25.95,0.82,6.61,27.41,72.09,392.36,1201.01,1215.79,1207.33,1064.02,1202.73,1215.79,1204.46,997.25,630.50,432.74,1205.92,1219.99,1186.32,1212.16,1205.96,1211.58,1208.13,1213.22,1212.38,1217.87,1215.43,1220.21,1222.03,1215.30,1215.87,1212.91,
506.00,121.74,591.63,163.75,694.94,77.50,1018.21,1102.60,6.88,3.02,3.51,666.09,83.64,49.48,1.45,77.75,3.56,223.93,3.68,1243.14,9.47,160.33,1214.91,1050.79,660.20,858.75,3.88,11.96,26.01,0.80,6.63,27.45,72.24,393.39,1205.91,1219.87,1209.32,1069.71,1206.53,1218.01,1208.08,1001.46,631.50,433.41,1208.08,1225.14,1189.78,1215.53,1211.80,1217.08,1211.18,1217.08,1216.46,1222.66,1220.49,1225.45,1225.45,1220.18,1218.32,1217.08,
507.00,122.26,592.82,164.71,696.80,77.50,1020.78,1104.12,6.90,3.00,3.55,668.23,83.70,49.68,1.46,78.11,3.57,224.63,3.69,1246.90,9.51,160.75,1220.08,1054.89,664.48,862.04,3.91,12.00,26.03,0.82,6.58,27.48,72.37,394.21,1210.30,1226.25,1215.01,1075.38,1213.63,1221.76,1211.32,1003.89,634.38,436.04,1209.54,1228.38,1191.64,1222.38,1215.68,1221.18,1213.85,1222.83,1221.86,1228.42,1225.85,1229.13,1228.69,1225.80,1220.96,1222.65,
508.00,122.54,593.64,165.20,698.62,77.62,1024.35,1104.12,6.89,2.99,3.58,668.77,83.80,49.77,1.46,78.19,3.60,224.67,3.67,1247.67,9.54,161.15,1224.18,1057.19,664.46,862.25,3.98,12.05,26.16,0.80,6.52,27.43,72.32,395.25,1212.82,1228.82,1217.02,1078.76,1216.96,1225.26,1212.60,1004.95,636.51,437.36,1210.45,1231.80,1196.24,1224.19,1219.99,1223.79,1215.68,1226.95,1224.80,1228.99,1226.74,1230.33,1230.47,1230.44,1222.85,1225.52,
509.00,122.61,594.02,165.50,698.65,77.53,1024.70,1104.74,6.87,2.97,3.61,670.10,83.80,49.78,1.45,78.19,3.63,224.68,3.66,1248.01,9.59,161.14,1225.03,1059.67,664.21,862.72,4.01,12.03,26.15,0.76,6.54,27.43,72.33,394.60,1212.58,1230.22,1218.84,1079.23,1217.70,1226.70,1213.56,1003.31,636.63,436.16,1211.91,1231.74,1198.82,1226.38,1220.95,1224.02,1217.35,1227.77,1223.45,1228.85,1230.51,1229.20,1231.74,1235.01,1224.72,1226.15,
510.00,122.42,595.73,165.37,699.57,77.47,1024.07,1104.91,6.84,2.97,3.61,670.40,83.72,49.72,1.44,78.14,3.63,224.31,3.64,1247.69,9.58,161.00,1226.05,1061.09,663.11,863.87,3.98,11.98,26.07,0.79,6.55,27.31,72.26,393.62,1212.16,1230.52,1218.77,1080.58,1217.77,1227.13,1215.63,1002.47,637.14,435.96,1212.70,1231.86,1198.49,1227.39,1222.32,1222.71,1217.72,1230.13,1220.62,1227.88,1230.47,1229.14,1232.64,1236.43,1225.61,1224.38,
511.00,121.79,594.60,164.97,698.87,77.33,1025.11,1105.50,6.88,2.99,3.55,668.74,83.31,49.57,1.41,77.88,3.60,223.65,3.59,1244.47,9.56,160.41,1224.48,1061.12,660.04,860.41,3.96,11.91,25.93,0.81,6.52,27.20,72.07,392.74,1207.94,1226.93,1216.36,1076.34,1215.08,1225.05,1212.54,999.98,634.96,434.83,1211.48,1227.13,1195.54,1222.10,1218.48,1218.36,1213.51,1227.50,1217.54,1223.82,1226.42,1226.39,1230.59,1230.36,1224.53,1223.48,
512.00,121.09,592.69,164.28,696.96,77.02,1021.80,1104.91,6.85,3.04,3.51,666.08,83.03,49.28,1.37,77.34,3.56,222.53,3.58,1238.42,9.51,159.78,1219.56,1057.16,656.96,856.06,3.91,11.85,25.79,0.80,6.53,27.10,71.84,391.77,1202.75,1222.51,1209.84,1070.94,1210.38,1220.94,1208.61,995.11,632.67,432.63,1209.63,1225.38,1192.23,1217.00,1212.59,1211.88,1208.61,1222.04,1215.11,1219.28,1223.38,1222.83,1225.38,1223.81,1221.80,1218.10,
513.00,119.73,587.43,163.01,690.65,76.29,1011.67,1098.79,6.81,3.03,3.50,660.98,82.48,48.91,1.36,76.55,3.51,220.70,3.59,1231.38,9.41,158.52,1209.91,1050.20,652.47,850.67,3.86,11.76,25.52,0.75,6.50,26.87,71.18,388.27,1191.94,1213.72,1201.04,1061.87,1202.33,1212.43,1199.16,987.35,628.17,428.82,1200.16,1213.43,1181.46,1208.37,1200.75,1202.03,1201.07,1212.12,1205.17,1213.38,1214.93,1215.29,1215.57,1213.36,1213.03,1208.97,
514.00,117.87,579.18,160.76,680.82,75.08,997.74,1084.16,6.71,2.98,3.45,652.84,81.29,48.25,1.36,75.41,3.42,217.59,3.53,1214.31,9.27,156.62,1194.42,1036.87,644.48,837.01,3.79,11.68,25.10,0.75,6.43,26.47,70.10,383.12,1176.97,1198.70,1183.67,1049.68,1185.20,1196.22,1183.88,974.48,620.36,423.12,1185.67,1199.38,1164.11,1191.74,1187.15,1188.62,1185.94,1196.32,1190.84,1195.59,1196.75,1200.28,1199.75,1194.90,1194.00,1193.63,
515.00,115.91,567.74,158.00,668.53,73.81,978.21,1066.41,6.62,2.89,3.43,642.13,79.90,47.46,1.36,73.80,3.35,213.67,3.48,1193.56,9.11,153.74,1176.18,1017.98,635.04,820.75,3.77,11.49,24.61,0.73,6.29,26.02,68.73,376.45,1156.31,1178.50,1163.90,1030.25,1166.08,1176.82,1162.20,956.02,610.50,416.62,1163.62,1177.65,1143.61,1171.45,1167.92,1169.09,1165.94,1173.98,1172.14,1173.67,1177.55,1179.89,1179.04,1174.38,1173.11,1176.20,
516.00,114.44,561.14,155.77,658.46,72.81,965.17,1050.45,6.45,2.84,3.43,633.19,78.95,46.80,1.34,72.60,3.33,210.87,3.44,1178.09,8.97,151.74,1160.14,1002.15,627.60,810.92,3.73,11.35,24.30,0.70,6.19,25.65,67.70,370.66,1140.54,1163.63,1151.27,1018.09,1149.94,1162.83,1147.19,943.20,603.52,411.05,1147.42,1163.17,1129.15,1156.90,1154.82,1155.26,1150.43,1158.98,1157.57,1158.23,1161.35,1164.76,1163.95,1160.03,1157.22,1160.14,
517.00,113.30,555.64,153.96,652.27,72.03,956.57,1039.06,6.36,2.77,3.43,627.73,77.99,46.46,1.31,71.82,3.33,209.04,3.38,1167.44,8.90,150.04,1148.50,991.64,620.20,802.90,3.71,11.24,24.07,0.69,6.17,25.36,66.97,366.26,1131.88,1151.76,1142.02,1008.21,1138.24,1152.01,1137.48,935.29,596.37,405.97,1135.50,1152.20,1117.60,1147.55,1145.51,1145.25,1140.99,1148.32,1146.01,1146.91,1149.38,1153.47,1154.69,1149.27,1147.49,1149.08,
518.00,112.98,555.32,152.90,650.71,71.67,954.41,1034.00,6.34,2.77,3.38,626.44,77.69,46.25,1.30,71.44,3.33,208.14,3.33,1164.12,8.84,149.24,1145.12,987.30,617.70,800.66,3.73,11.20,23.92,0.75,6.15,25.18,66.72,364.57,1130.19,1147.75,1141.45,1004.46,1134.26,1147.35,1134.82,932.62,592.87,403.32,1132.11,1151.27,1115.18,1142.72,1143.12,1142.09,1136.50,1142.64,1140.57,1140.25,1145.20,1147.99,1151.42,1146.00,1142.48,1144.32,
519.00,113.31,558.20,152.93,653.77,71.92,961.51,1038.44,6.38,2.78,3.37,628.28,77.87,46.45,1.30,71.59,3.35,208.86,3.34,1168.75,8.87,149.63,1149.08,990.11,619.08,805.50,3.73,11.18,24.01,0.77,6.13,25.26,67.12,365.98,1133.31,1149.72,1148.95,1006.52,1140.28,1149.15,1139.62,937.61,594.36,404.53,1137.50,1155.67,1121.03,1145.82,1148.09,1143.49,1140.06,1146.43,1145.95,1146.68,1149.15,1151.93,1156.22,1147.90,1148.83,1148.12,
520.00,114.46,564.43,154.76,662.39,72.65,976.74,1049.67,6.44,2.84,3.38,636.71,78.77,47.02,1.25,72.63,3.36,211.78,3.40,1184.78,9.00,151.32,1161.96,1001.19,626.42,816.48,3.77,11.30,24.31,0.77,6.19,25.53,68.07,370.83,1146.87,1164.86,1162.94,1019.14,1154.93,1160.94,1154.65,949.82,600.58,409.20,1154.31,1174.52,1136.88,1161.93,1160.68,1158.44,1153.60,1163.58,1161.29,1162.05,1162.65,1166.86,1170.34,1162.00,1166.43,1159.51,
521.00,115.77,571.23,156.50,672.18,73.45,988.67,1065.72,6.59,2.90,3.43,645.12,79.79,47.67,1.30,73.53,3.38,214.39,3.44,1200.57,9.12,153.28,1177.92,1015.11,634.37,828.07,3.82,11.50,24.62,0.77,6.29,25.80,68.89,375.15,1163.00,1181.00,1178.45,1032.44,1171.14,1174.57,1169.16,962.15,608.30,414.23,1169.09,1190.32,1150.23,1175.97,1174.45,1172.18,1169.21,1178.88,1175.92,1178.05,1179.78,1182.87,1183.65,1177.41,1180.95,1174.71,
522.00,117.19,578.20,158.71,681.12,74.14,1001.13,1079.51,6.68,2.98,3.46,653.61,80.82,48.22,1.34,74.47,3.40,216.63,3.47,1216.14,9.21,155.44,1193.86,1030.73,643.29,836.95,3.85,11.68,24.90,0.75,6.36,26.12,69.83,379.61,1175.75,1198.59,1193.19,1048.08,1187.61,1190.19,1183.83,974.21,617.12,420.09,1186.31,1206.01,1166.27,1191.05,1189.97,1190.09,1185.78,1195.36,1191.92,1192.77,1195.69,1198.37,1197.94,1193.54,1194.60,1189.87,
523.00,118.02,581.76,160.09,686.04,74.81,1006.10,1087.81,6.71,2.99,3.52,658.40,81.35,48.69,1.39,75.13,3.39,217.92,3.48,1224.05,9.30,156.76,1203.08,1036.39,649.47,843.11,3.88,11.80,25.10,0.73,6.38,26.30,70.23,382.39,1182.84,1207.47,1199.23,1057.80,1196.94,1200.35,1191.43,980.14,622.88,424.29,1193.87,1212.52,1173.91,1201.81,1200.65,1200.01,1196.62,1205.69,1203.41,1203.11,1206.99,1209.59,1206.98,1205.38,1203.90,1199.07,
524.00,118.23,582.29,160.72,686.49,74.84,1005.32,1089.38,6.68,2.99,3.56,659.34,81.27,48.75,1.39,75.21,3.41,218.44,3.44,1224.84,9.30,156.88,1207.04,1038.82,651.01,844.14,3.91,11.80,25.15,0.70,6.39,26.29,70.14,382.20,1185.48,1210.32,1200.41,1060.17,1197.34,1206.35,1192.52,981.99,624.47,425.81,1195.15,1212.21,1175.04,1205.58,1201.33,1203.01,1198.49,1209.43,1204.55,1204.79,1208.75,1211.86,1208.45,1208.72,1204.35,1201.83,
525.00,118.35,583.07,160.66,686.76,74.80,1004.56,1091.64,6.67,3.00,3.54,657.99,81.23,48.67,1.41,75.09,3.46,217.99,3.41,1225.16,9.30,156.70,1207.65,1040.12,649.76,844.60,3.92,11.81,25.14,0.71,6.39,26.19,70.07,381.69,1186.35,1210.26,1200.70,1060.22,1196.12,1208.71,1194.18,982.36,623.72,424.47,1194.46,1209.86,1176.24,1207.69,1200.88,1204.03,1201.75,1207.95,1203.37,1206.10,1209.02,1211.60,1208.23,1208.16,1201.92,1203.20,
526.00,118.32,584.41,160.92,687.24,74.83,1002.93,1093.83,6.70,3.00,3.51,659.67,81.20,48.58,1.40,75.11,3.50,218.11,3.40,1229.05,9.29,156.49,1209.66,1043.06,649.77,845.26,3.96,11.82,25.07,0.78,6.35,26.15,70.06,382.39,1187.00,1211.24,1199.54,1061.49,1197.82,1210.24,1196.44,984.20,623.98,425.29,1195.53,1210.57,1178.48,1210.85,1201.85,1207.86,1204.57,1210.17,1203.09,1205.97,1209.59,1211.27,1209.21,1210.54,1203.02,1204.87,
527.00,117.93,584.85,160.36,686.53,74.97,1004.58,1097.40,6.77,2.97,3.54,660.08,81.13,48.56,1.41,75.04,3.52,218.44,3.43,1229.31,9.31,156.41,1211.66,1042.48,648.50,846.37,3.97,11.77,25.09,0.83,6.30,26.09,69.87,382.77,1188.54,1208.06,1197.96,1059.25,1196.40,1209.47,1196.18,985.16,624.19,425.64,1194.08,1211.06,1179.00,1210.13,1199.95,1207.81,1204.41,1209.85,1203.90,1208.11,1210.02,1212.04,1212.87,1210.00,1205.97,1208.33,
528.00,118.23,587.32,160.90,690.64,75.14,1011.79,1103.07,6.82,2.97,3.52,662.82,81.35,48.61,1.37,75.23,3.55,219.60,3.51,1235.50,9.37,156.86,1216.57,1048.83,651.70,849.72,3.97,11.79,25.11,0.84,6.35,26.18,70.21,385.31,1194.17,1214.79,1202.37,1065.13,1202.98,1215.78,1205.17,990.00,626.75,427.30,1202.52,1218.55,1185.56,1216.54,1205.79,1212.67,1208.89,1218.88,1211.51,1213.74,1215.01,1216.65,1217.64,1213.08,1214.21,1213.42,
529.00,118.77,590.90,161.41,696.14,75.55,1020.29,1111.57,6.93,2.98,3.52,667.86,82.03,48.90,1.39,75.59,3.56,220.92,3.59,1246.75,9.44,157.93,1221.44,1056.11,656.69,856.93,4.01,11.91,25.18,0.84,6.37,26.32,70.66,387.90,1204.64,1224.40,1212.20,1075.62,1214.54,1222.64,1214.30,998.69,630.64,430.17,1211.09,1229.45,1194.38,1224.98,1214.79,1221.65,1217.13,1225.68,1220.79,1223.91,1224.69,1225.02,1226.41,1220.91,1223.38,1222.31,
