Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
489.00,542.74,563.69,603.23,655.60,651.65,650.59,707.16,607.50,660.65,740.55,841.26,874.47,869.41,766.60,694.42,782.48,810.91,882.81,917.82,925.20,947.92,959.79,980.46,1003.24,1000.46,951.27,993.65,1034.60,995.15,905.16,963.80,948.53,906.63,834.13,866.53,1001.90,891.47,816.98,1013.09,1082.32,851.41,1099.94,
490.00,547.62,568.47,608.86,660.34,657.31,657.41,715.06,613.10,668.12,749.13,850.05,883.05,879.56,775.58,703.20,790.29,818.74,893.19,926.96,932.63,957.48,970.28,991.22,1013.33,1008.20,959.81,1004.50,1045.77,1004.02,915.23,973.85,958.94,914.04,841.78,877.95,1010.01,898.91,823.13,1024.58,1093.13,861.40,1111.98,
491.00,551.46,571.91,612.01,664.20,662.32,662.18,720.17,616.95,672.04,752.61,859.08,889.52,886.94,782.26,709.44,794.54,827.53,899.27,930.45,942.39,961.96,976.50,999.69,1020.34,1018.51,966.69,1011.99,1055.82,1010.20,919.61,979.73,965.57,920.32,850.00,884.06,1016.66,905.83,829.74,1032.58,1101.83,866.32,1118.85,
492.00,554.66,574.75,613.54,665.79,664.43,664.79,723.68,617.62,674.50,756.07,863.94,894.38,888.96,784.20,712.07,795.99,829.93,903.42,935.15,946.68,965.99,985.01,1006.27,1026.74,1024.53,970.15,1015.22,1058.71,1016.61,926.90,985.07,967.41,925.75,851.06,887.08,1020.30,909.49,832.51,1036.97,1104.66,869.71,1124.67,
493.00,556.68,575.41,616.39,667.80,666.63,668.18,725.95,619.39,676.29,759.94,865.94,898.09,894.58,787.78,714.96,798.70,832.92,906.47,938.27,947.73,967.15,988.51,1010.12,1031.36,1028.19,972.01,1020.20,1062.30,1019.10,930.25,990.58,969.83,928.44,854.89,892.76,1022.98,912.91,834.38,1041.31,1105.88,875.88,1128.93,
494.00,558.73,576.46,619.36,670.43,668.03,670.87,729.09,621.48,677.81,762.80,869.86,900.88,898.50,790.89,716.65,803.10,835.57,909.81,941.19,951.94,967.28,991.89,1013.23,1035.67,1031.48,975.30,1026.01,1063.21,1020.35,932.08,993.18,972.92,930.61,858.75,895.22,1027.10,915.29,837.40,1046.97,1108.64,878.08,1133.07,
495.00,560.22,579.20,622.48,674.35,670.70,673.38,733.02,622.88,680.75,765.19,875.87,905.87,902.99,795.01,721.17,806.95,840.96,915.66,944.70,956.05,972.84,997.87,1018.03,1039.51,1036.06,980.94,1028.68,1069.72,1025.35,935.20,998.62,975.35,937.01,859.69,898.23,1032.64,918.73,839.89,1052.44,1112.85,883.80,1138.32,
496.00,559.11,577.88,622.91,674.19,669.93,673.41,732.23,622.71,679.92,765.45,874.19,907.84,902.59,794.77,720.52,806.21,840.00,913.88,945.62,954.79,973.51,997.41,1016.42,1040.21,1035.00,982.52,1027.82,1069.72,1025.16,936.07,998.16,974.38,936.65,859.60,898.50,1032.66,918.09,839.72,1050.17,1113.03,883.89,1139.87,
497.00,556.02,574.55,620.91,670.81,667.41,669.92,728.79,620.75,678.69,762.92,870.51,902.55,899.21,792.10,716.34,805.35,837.35,909.16,941.14,951.45,970.94,990.46,1010.72,1035.00,1030.92,980.09,1027.15,1066.24,1018.81,930.81,993.77,971.71,931.25,859.04,895.88,1030.51,915.02,838.45,1044.94,1109.29,878.61,1135.75,
498.00,550.97,570.64,615.73,665.83,662.62,662.80,723.89,615.45,673.84,757.77,865.13,894.43,895.45,787.86,712.93,798.93,828.60,905.73,934.34,944.49,965.44,983.16,1002.76,1028.18,1023.61,972.81,1019.87,1060.57,1012.50,922.34,987.91,964.51,923.59,850.56,887.84,1023.52,908.59,829.15,1038.70,1103.88,869.85,1129.22,
499.00,544.81,565.19,609.20,658.91,656.54,655.67,716.32,610.56,667.44,750.35,855.30,885.46,886.78,780.39,705.11,791.34,821.23,895.51,925.98,935.14,956.67,974.23,993.65,1019.84,1015.92,964.71,1008.57,1053.75,1005.29,913.50,979.36,953.18,914.66,843.66,879.64,1014.44,900.96,822.40,1028.19,1092.95,862.82,1117.87,
500.00,540.01,560.18,602.60,652.78,649.56,650.37,708.26,605.04,660.27,743.45,846.74,877.76,877.30,771.19,696.13,786.36,810.99,885.59,917.93,927.74,948.28,965.77,984.82,1011.96,1005.73,954.51,999.50,1043.47,995.26,905.18,971.42,946.22,904.65,837.13,870.29,1005.98,894.79,816.02,1018.10,1084.87,853.67,1106.48,
501.00,535.87,557.41,598.29,649.63,645.31,646.29,705.20,600.38,655.89,739.22,841.83,871.39,874.31,767.13,692.64,781.94,804.80,882.65,913.63,921.89,943.20,960.64,980.22,1005.03,998.18,947.67,995.12,1038.03,987.90,900.90,967.86,941.64,898.74,831.70,866.48,1001.15,889.57,811.14,1014.04,1078.54,850.40,1102.30,
502.00,534.23,555.45,595.89,648.21,643.24,644.43,703.25,598.36,652.90,735.60,837.91,870.81,873.32,766.07,690.19,777.83,801.95,880.42,911.33,918.74,939.52,959.17,977.11,1001.23,993.83,944.42,989.42,1034.75,986.75,898.17,963.83,938.83,898.47,830.92,862.86,999.62,887.82,808.96,1011.77,1077.57,848.84,1098.27,
503.00,534.95,556.24,596.18,648.48,643.31,646.72,703.36,599.15,652.49,736.55,837.91,876.10,870.57,763.77,690.29,780.77,804.18,879.82,912.88,920.29,942.37,961.48,978.72,1004.92,997.54,945.86,990.39,1036.77,989.58,899.14,963.88,940.06,900.08,834.16,863.45,1000.14,891.40,811.70,1013.19,1079.58,849.90,1097.28,
504.00,536.75,558.86,599.22,651.98,647.38,650.61,707.93,600.95,656.22,740.79,843.41,880.52,874.63,768.60,697.26,783.73,809.62,887.15,919.26,924.01,949.99,967.83,984.61,1008.11,1002.17,951.90,996.77,1040.25,992.83,903.64,970.96,947.47,904.31,837.88,869.56,1006.43,895.51,815.32,1020.37,1084.65,854.52,1106.64,
505.00,538.16,561.03,602.08,653.72,650.95,652.88,711.92,603.86,659.12,744.56,844.81,880.80,878.82,774.54,700.84,783.31,813.77,889.44,925.34,926.61,953.74,968.35,987.87,1012.98,1006.74,956.74,1000.94,1045.73,997.04,906.76,973.30,949.37,911.36,842.39,875.98,1011.11,898.70,818.70,1024.97,1089.89,858.53,1112.56,
506.00,540.55,562.50,603.84,654.70,653.09,654.82,713.82,605.60,660.61,746.68,848.31,883.59,879.06,774.58,702.49,784.48,817.72,892.76,928.12,932.88,956.74,972.64,992.85,1017.99,1012.47,960.76,1003.01,1047.15,1001.94,910.64,971.51,952.80,915.02,844.09,877.17,1013.53,901.70,821.29,1026.48,1093.56,859.90,1112.18,
507.00,541.25,564.56,606.50,656.26,655.53,657.07,715.00,607.56,662.89,748.77,851.00,887.16,881.47,774.71,704.32,786.48,820.83,896.62,932.95,935.52,961.90,977.26,996.16,1024.18,1015.49,965.15,1006.42,1050.55,1004.26,912.95,974.72,957.04,915.94,844.93,880.41,1015.70,901.85,820.83,1029.96,1095.96,862.56,1119.08,
508.00,540.41,564.89,606.40,656.58,657.43,657.58,715.51,608.68,664.70,749.53,854.12,887.07,885.16,777.03,705.32,785.90,820.91,897.74,934.27,936.78,962.42,977.83,997.27,1023.68,1015.07,964.11,1008.92,1053.46,1003.42,913.42,976.14,960.73,917.83,846.88,882.82,1018.72,900.03,822.32,1030.97,1098.43,864.41,1122.23,
509.00,540.94,563.81,605.55,656.45,656.89,657.33,714.54,607.61,663.73,748.31,855.08,886.70,884.94,776.07,703.55,786.39,821.07,898.36,933.28,939.59,959.99,978.81,997.20,1023.52,1017.89,962.52,1007.90,1053.91,1004.08,914.94,973.27,958.51,920.19,846.24,880.55,1018.37,899.08,821.98,1029.88,1098.29,863.87,1119.74,
510.00,541.51,563.01,605.19,656.40,657.02,656.59,714.06,605.54,663.01,747.70,853.87,888.45,884.15,774.85,701.71,787.89,822.44,899.07,934.01,937.79,960.47,980.41,997.64,1023.36,1018.42,963.11,1009.15,1053.31,1004.59,914.07,974.34,959.64,918.26,844.69,876.91,1017.23,894.88,818.62,1029.12,1096.95,863.13,1120.01,
511.00,539.22,560.49,603.16,654.34,655.44,655.33,711.24,605.03,661.77,747.57,851.87,887.59,880.90,772.15,699.42,786.07,819.86,896.36,930.54,934.00,956.23,976.40,995.05,1022.13,1016.58,959.47,1007.33,1053.60,1001.89,909.26,975.69,955.79,915.53,842.69,876.28,1015.19,893.67,817.39,1027.72,1096.23,860.81,1119.78,
512.00,537.26,557.24,599.16,651.76,651.84,652.29,708.67,602.18,658.22,744.17,850.21,880.39,877.73,771.07,698.17,784.18,816.07,893.42,923.23,931.65,951.81,971.48,989.52,1016.17,1011.37,954.79,1001.60,1048.17,996.74,906.43,972.93,949.07,911.44,839.27,871.13,1011.25,892.13,815.57,1024.76,1091.53,857.14,1112.99,
513.00,533.36,552.64,594.69,646.49,645.02,645.32,702.70,596.07,652.14,737.01,842.46,871.89,869.39,764.47,691.26,776.27,809.55,886.03,913.91,923.58,944.86,964.23,982.24,1009.18,1001.98,947.80,990.37,1037.79,990.76,898.20,964.61,937.91,904.61,831.05,862.20,1002.37,883.52,805.87,1016.70,1081.39,850.01,1102.28,
514.00,523.87,544.37,585.27,636.74,635.18,636.16,691.10,588.02,641.55,726.31,829.83,861.67,854.81,751.91,678.26,763.82,794.75,871.64,899.34,909.57,929.89,950.34,967.04,995.77,985.93,935.07,975.71,1023.35,977.65,882.90,951.50,925.88,887.95,819.87,851.06,986.45,870.74,794.24,1000.17,1068.13,835.78,1087.41,
515.00,514.37,534.28,573.36,624.08,621.77,623.25,677.20,577.84,629.89,712.56,816.03,845.74,840.29,739.61,666.89,749.41,779.00,856.83,880.59,895.81,912.36,931.95,949.26,976.91,965.81,916.97,958.61,1003.95,957.97,869.55,931.83,907.11,867.87,804.95,836.08,969.51,857.28,781.46,981.70,1046.90,817.92,1067.46,
516.00,506.73,526.56,564.66,614.79,611.52,613.69,668.04,568.87,621.34,700.99,803.82,831.14,831.90,732.75,659.73,739.39,766.72,842.88,868.22,881.89,901.38,919.74,934.99,961.55,950.20,903.36,943.21,990.40,945.88,856.91,919.36,892.83,858.45,792.49,822.94,956.45,844.82,767.50,969.33,1029.49,806.93,1049.77,
517.00,500.13,520.94,559.04,606.88,606.00,607.50,660.58,562.69,614.50,693.13,793.44,826.60,821.40,722.91,651.67,731.69,759.79,830.01,858.46,873.10,889.98,909.44,925.65,953.21,945.44,894.17,933.98,980.88,937.05,848.78,908.10,885.02,848.50,783.94,813.40,947.17,835.99,760.36,957.52,1020.62,797.07,1038.23,
518.00,499.39,518.46,556.68,605.33,603.56,606.01,658.57,560.45,612.77,690.13,790.86,824.52,820.78,721.25,650.04,731.77,757.50,827.69,856.61,870.70,887.02,905.77,922.15,950.44,942.06,891.00,935.42,975.99,933.22,847.29,905.84,884.21,843.25,780.70,810.80,943.27,835.44,760.52,955.27,1016.23,793.30,1036.19,
519.00,501.96,520.79,560.05,607.49,606.91,608.46,662.90,562.93,616.98,693.94,793.75,829.22,828.69,726.73,656.25,735.98,762.38,834.43,860.74,873.74,892.77,907.11,928.37,956.28,946.06,895.16,939.40,982.00,938.98,853.64,911.23,888.50,851.05,784.08,814.74,948.95,840.58,763.79,960.98,1021.13,800.75,1042.18,
520.00,506.42,527.22,566.86,614.91,614.53,616.07,670.59,570.19,624.02,702.22,802.77,839.84,838.66,733.06,663.76,745.49,773.89,845.36,870.80,884.61,903.68,919.81,941.79,968.50,961.51,907.13,950.22,993.14,953.34,863.06,922.07,900.38,864.64,794.99,826.04,962.15,850.64,775.22,972.69,1036.04,811.15,1054.22,
521.00,512.61,534.37,573.42,622.52,622.52,623.65,678.72,576.52,631.29,710.27,813.90,850.98,848.84,740.58,669.65,755.45,784.37,856.97,883.19,895.17,915.77,933.55,953.78,981.81,973.00,920.18,966.53,1000.91,965.18,874.74,933.86,914.73,871.54,804.67,836.36,974.08,860.79,785.73,985.14,1050.16,820.22,1070.04,
522.00,518.44,539.86,580.54,630.63,629.39,631.41,686.56,583.58,639.02,719.83,823.19,858.91,859.52,749.00,677.01,764.45,793.16,867.96,895.57,903.70,928.16,944.11,967.32,993.43,983.25,930.08,980.73,1013.72,976.44,883.81,947.51,926.52,883.69,812.91,848.46,986.68,872.57,793.20,998.23,1061.24,833.03,1084.92,
523.00,519.81,542.26,583.62,633.48,633.11,634.29,689.33,587.42,641.23,723.28,826.93,861.40,862.42,751.51,679.92,768.85,799.35,873.76,898.87,907.56,930.78,947.41,973.33,995.17,989.47,936.56,981.93,1020.46,981.09,887.79,951.04,928.84,889.56,819.38,850.50,993.76,878.13,796.88,1002.23,1066.44,837.57,1088.51,
524.00,519.15,541.76,582.27,633.21,631.16,633.35,688.80,585.55,639.25,722.14,826.34,860.60,858.25,748.95,679.93,767.55,798.74,872.10,899.96,909.55,929.88,950.47,973.23,994.17,989.57,935.48,981.94,1017.69,978.61,886.40,951.00,927.81,887.37,817.15,848.59,992.73,875.94,792.66,1000.43,1063.67,835.96,1087.29,
525.00,518.04,540.40,581.78,632.40,629.69,633.18,687.64,584.57,638.65,721.12,826.03,859.93,854.97,747.57,676.92,765.75,796.73,868.30,900.78,905.56,927.38,947.32,970.80,992.56,986.35,933.88,980.26,1017.01,974.78,885.22,952.56,927.27,884.43,814.75,847.45,989.20,872.74,789.67,1000.37,1061.05,835.88,1086.86,
526.00,518.26,539.55,582.35,633.54,630.02,633.09,688.26,584.69,638.19,720.93,827.32,859.89,854.04,748.22,677.17,767.16,797.01,869.56,899.65,907.45,926.83,944.99,968.66,991.06,987.13,932.52,977.00,1020.89,974.26,885.96,950.53,927.47,886.91,817.33,848.53,988.91,872.66,789.18,999.62,1061.21,835.02,1085.95,
527.00,518.72,540.88,582.57,633.83,630.02,631.34,689.42,583.97,639.28,720.32,829.16,860.82,856.21,750.10,679.06,767.64,798.70,870.84,899.60,910.42,927.36,947.30,970.14,991.78,988.98,933.37,975.05,1021.35,977.06,885.97,948.40,926.45,886.87,816.84,848.20,988.98,872.04,787.97,999.50,1062.52,833.77,1085.58,
528.00,520.18,542.64,584.38,635.58,632.79,633.49,691.32,585.65,642.04,724.09,832.75,867.75,859.30,751.88,681.19,768.24,800.64,874.13,906.79,916.14,931.88,952.73,973.69,998.16,991.47,938.44,980.49,1026.62,980.56,890.53,955.11,931.98,888.96,818.32,854.30,991.84,871.09,792.37,1004.63,1070.71,839.30,1091.84,
529.00,524.11,546.83,587.78,640.93,637.63,637.41,695.59,590.24,647.84,730.40,839.51,873.70,867.40,758.59,682.66,775.50,804.98,879.36,912.71,920.60,940.12,956.31,977.76,1003.69,998.55,944.92,989.14,1035.27,988.42,896.70,962.94,939.69,897.07,826.85,860.75,998.52,878.27,799.22,1013.50,1078.72,843.50,1100.71,
530.00,527.46,548.50,589.93,643.59,640.80,638.63,699.74,592.07,649.52,734.08,843.85,875.67,876.28,766.24,689.75,778.95,809.63,885.24,915.88,927.05,946.16,962.59,985.59,1008.28,1004.22,949.14,994.29,1041.33,994.15,901.98,965.93,942.31,901.89,828.84,863.38,1003.96,885.46,803.02,1018.66,1085.81,848.75,1104.82,
531.00,527.61,549.05,590.41,644.25,642.02,640.08,700.08,592.61,649.06,734.99,843.42,878.76,877.81,765.43,689.14,777.79,812.33,885.56,918.98,927.14,947.97,966.53,989.46,1012.63,1005.61,951.68,996.40,1040.89,996.72,901.54,969.84,941.03,902.76,830.90,865.53,1004.88,884.99,805.22,1019.25,1089.00,852.29,1106.77,
532.00,527.18,547.99,590.11,644.39,641.04,641.30,699.45,592.63,648.73,736.25,841.42,880.53,876.09,765.02,686.86,777.63,809.34,884.35,919.79,926.21,947.68,966.23,987.38,1012.17,1004.81,950.64,998.94,1041.37,997.26,900.04,970.90,942.38,902.23,832.30,867.19,1005.67,885.61,809.53,1018.65,1089.52,852.24,1106.90,
533.00,526.90,548.01,589.51,644.54,640.52,640.97,700.89,591.47,647.38,735.91,840.95,877.71,877.56,765.66,686.97,777.09,807.37,882.80,918.05,922.96,945.46,964.81,988.18,1009.63,1003.67,946.10,999.29,1041.01,994.48,900.72,970.56,939.68,902.47,830.61,864.94,1003.27,887.03,807.53,1019.92,1086.15,851.13,1106.85,
534.00,525.82,546.71,590.29,644.05,640.57,640.87,701.38,591.32,645.69,734.14,841.02,876.42,878.45,766.13,687.55,773.83,809.00,881.38,918.48,922.63,944.35,965.80,991.96,1010.70,1001.40,946.71,996.75,1039.86,996.08,899.12,969.52,935.55,903.17,830.17,863.81,1003.02,885.19,807.07,1019.50,1086.75,851.65,1104.47,
535.00,526.11,546.43,590.60,644.07,640.26,641.90,700.74,591.72,645.70,733.84,840.63,878.70,875.95,762.60,685.07,775.64,810.37,881.17,918.99,922.57,944.91,967.63,990.39,1012.30,1002.06,947.80,997.84,1040.27,997.24,897.10,970.49,939.24,900.66,832.50,864.89,1003.44,888.07,810.07,1019.66,1087.46,850.70,1104.64,
536.00,526.13,546.23,590.58,643.65,639.07,641.70,701.24,591.16,647.00,734.70,841.32,876.40,875.54,762.30,687.25,776.28,805.93,882.86,917.97,923.58,945.93,966.98,990.00,1009.83,999.34,946.02,999.66,1040.08,994.78,897.81,970.90,938.46,900.27,829.77,864.39,1002.59,889.03,808.53,1021.38,1085.35,851.23,1108.20,
537.00,524.48,543.90,588.36,640.45,636.82,639.38,698.15,589.73,644.74,731.18,840.94,871.03,873.67,758.93,684.69,772.26,801.69,882.37,913.50,920.91,943.23,962.67,986.89,1007.86,993.41,944.32,992.40,1038.53,990.67,895.94,967.77,933.80,901.32,828.61,859.72,997.65,884.67,804.43,1016.84,1080.87,848.78,1105.92,
538.00,521.82,539.63,584.66,636.48,632.08,635.06,692.45,585.66,640.27,725.75,836.96,867.99,866.24,752.00,680.07,766.59,798.63,878.79,906.49,919.64,937.90,959.79,980.55,1002.59,990.54,941.96,985.35,1031.34,986.86,889.14,959.50,930.66,895.28,824.84,855.32,992.58,879.99,801.03,1009.88,1076.96,842.79,1101.13,
539.00,519.37,536.39,580.83,632.33,628.23,632.32,688.29,581.32,637.44,721.65,831.08,864.62,858.96,745.13,675.58,763.80,793.12,875.81,900.10,914.71,932.03,955.00,971.35,997.62,985.55,937.28,980.62,1025.72,978.67,883.91,954.69,930.80,888.03,817.69,852.20,985.93,874.23,797.74,1004.60,1070.06,837.68,1098.82,
540.00,516.29,534.58,577.82,628.50,626.88,629.39,686.03,579.06,636.00,719.94,828.24,862.73,857.24,743.87,671.84,759.37,789.24,872.27,895.77,912.02,928.80,948.57,965.70,994.17,980.55,933.60,975.47,1023.69,973.88,880.80,951.84,925.77,887.24,814.56,850.57,984.81,866.78,792.46,999.61,1066.73,835.55,1094.56,
541.00,515.18,532.73,575.90,627.08,625.62,626.43,683.89,577.21,633.99,717.85,827.15,861.66,857.10,743.04,671.27,758.24,789.05,870.62,894.46,912.52,924.82,945.79,962.16,992.92,983.50,933.80,972.43,1020.01,973.65,880.08,946.14,925.65,884.95,814.39,847.69,983.49,867.39,790.63,998.67,1064.67,832.47,1090.16,
542.00,514.97,533.54,576.85,627.18,625.86,625.32,684.61,576.32,633.86,717.63,824.81,862.66,857.58,744.22,671.32,759.65,793.72,869.39,897.11,912.69,924.98,949.01,961.67,994.48,984.61,933.09,976.21,1018.61,972.43,880.18,947.96,927.97,879.55,811.85,849.06,983.75,869.12,788.64,1000.38,1062.29,833.14,1090.51,
543.00,514.24,534.79,577.45,627.70,627.21,627.86,686.18,578.28,635.50,719.78,827.12,865.83,858.85,744.89,672.25,762.86,794.85,869.38,900.82,914.00,927.77,946.28,963.28,995.52,984.71,932.82,980.32,1022.74,973.87,882.31,951.35,931.43,882.15,812.73,851.29,987.60,869.79,791.31,1002.29,1065.30,836.46,1091.52,
544.00,514.72,536.18,578.69,629.56,628.46,627.06,687.58,579.51,636.98,721.10,830.27,866.39,863.31,750.01,675.08,764.64,796.63,871.96,903.14,916.74,932.23,949.97,967.94,995.59,988.36,933.67,982.59,1025.30,977.02,886.63,950.18,930.98,884.35,816.04,852.56,991.26,872.37,793.33,1005.91,1066.80,838.31,1093.62,
545.00,515.67,537.13,579.49,631.68,628.20,628.20,689.16,579.99,637.64,721.32,831.04,865.93,864.14,752.85,675.89,764.98,799.32,872.97,906.34,916.95,935.57,954.05,971.29,997.92,989.91,935.03,984.12,1025.21,980.67,887.44,952.54,933.65,886.62,816.01,852.97,991.43,871.44,792.97,1009.77,1067.55,837.24,1097.35,
546.00,515.54,537.63,580.18,631.77,629.45,629.72,689.72,581.73,638.40,722.17,830.70,868.36,862.90,752.53,672.84,763.59,799.80,871.34,907.90,916.54,934.72,954.69,974.73,999.75,988.56,936.03,986.48,1028.64,981.71,886.27,956.28,936.24,887.03,816.32,855.09,992.91,870.02,795.86,1009.08,1069.42,839.27,1096.31,
547.00,516.96,536.93,579.01,633.23,630.24,630.73,689.95,582.50,637.72,723.88,832.08,868.68,862.44,752.66,673.64,764.72,798.81,872.42,906.93,918.98,936.45,956.41,978.86,996.75,990.51,934.80,987.19,1032.50,982.20,889.05,956.42,936.45,889.88,817.95,854.12,991.77,869.92,797.98,1011.30,1072.85,837.08,1099.46,
548.00,516.98,537.34,579.02,633.50,630.33,628.87,691.32,581.52,637.90,723.54,830.77,865.64,865.71,757.08,674.85,762.63,798.48,872.86,906.34,914.60,937.41,959.89,980.38,998.49,992.32,937.51,984.68,1033.32,983.78,889.12,956.00,933.77,890.57,817.29,853.98,991.92,869.11,794.73,1010.05,1071.70,836.61,1096.37,
549.00,516.57,536.86,578.93,632.66,630.76,629.75,690.56,582.16,636.23,723.94,830.94,868.03,863.82,755.15,673.38,762.24,799.61,871.90,906.60,916.48,935.46,959.27,980.31,1001.62,994.94,939.61,985.47,1032.13,985.33,889.35,958.86,934.59,890.86,820.08,853.24,990.47,868.68,796.67,1006.23,1077.14,836.39,1094.00,
550.00,516.18,537.14,578.97,632.80,629.95,629.61,690.73,581.74,636.07,724.26,831.24,867.28,866.45,754.34,673.60,764.39,796.45,873.36,906.92,918.63,935.18,960.13,979.59,999.55,995.14,939.82,985.52,1033.05,983.62,891.16,958.06,935.83,890.35,821.22,853.88,991.80,872.71,798.13,1005.61,1077.94,835.43,1095.11,
551.00,515.25,537.76,578.94,631.74,628.20,628.97,691.18,580.40,636.88,724.12,830.64,865.04,867.76,755.70,675.13,763.82,795.03,874.19,906.53,917.33,936.75,959.33,979.96,999.11,993.95,939.33,983.88,1034.68,983.16,891.70,957.10,933.88,892.54,819.11,854.01,991.01,874.76,797.55,1008.24,1077.74,836.36,1096.63,
552.00,514.11,536.82,578.87,630.62,627.69,629.70,690.48,580.28,637.44,722.76,831.23,866.95,867.83,754.59,675.46,765.09,797.13,873.23,905.35,919.45,937.50,960.15,978.31,1003.64,997.05,943.48,984.37,1032.96,983.60,891.55,955.36,934.62,892.51,820.66,853.50,993.22,874.92,798.05,1006.40,1078.94,838.78,1094.89,
553.00,514.96,536.27,578.59,630.50,625.81,629.68,688.88,579.43,637.96,722.71,829.82,867.04,867.01,753.24,675.00,768.47,795.16,875.45,904.22,921.14,937.23,959.25,976.59,1002.38,995.19,943.97,986.23,1029.48,982.51,891.51,955.83,936.39,891.56,820.90,851.39,993.07,878.00,798.50,1007.00,1078.49,836.98,1097.90,
554.00,513.35,535.58,577.51,629.16,624.41,628.84,688.61,577.87,638.39,722.74,825.34,863.53,863.76,751.60,674.35,765.90,791.30,874.48,904.06,917.93,937.82,956.11,974.65,1000.82,991.38,939.02,984.52,1028.76,975.81,890.13,954.47,932.83,891.52,815.41,851.53,993.01,878.12,795.05,1008.09,1074.80,839.05,1097.65,
555.00,511.49,531.91,575.43,626.05,623.14,625.25,684.85,576.24,635.52,719.39,824.29,861.92,859.53,748.17,673.94,763.17,789.58,870.01,899.53,916.92,934.98,951.81,972.30,999.10,988.44,936.13,979.63,1025.22,973.81,885.03,949.58,927.75,889.18,814.21,848.76,989.34,874.39,793.12,1003.23,1071.15,838.22,1092.62,
556.00,508.91,528.28,571.60,622.73,619.54,621.33,680.17,572.72,630.88,713.73,820.85,859.08,852.84,742.28,670.09,760.42,786.04,866.91,894.10,914.84,930.62,949.17,965.86,994.45,983.35,929.28,974.50,1018.65,970.78,880.60,945.10,924.62,880.48,810.81,843.28,983.13,869.76,786.29,995.96,1064.28,831.96,1084.72,
557.00,504.44,525.84,567.81,618.87,616.52,616.96,674.46,568.79,626.51,709.86,814.15,853.47,846.43,736.44,664.86,750.49,779.40,861.73,889.53,906.58,923.71,941.15,959.93,986.45,973.30,919.97,968.80,1011.48,961.64,873.87,942.21,917.25,873.77,803.44,839.97,975.35,865.12,779.80,987.80,1056.88,827.86,1078.96,
558.00,500.16,522.61,563.19,615.22,615.20,612.54,670.93,565.95,621.96,705.25,811.20,848.85,842.84,734.01,660.16,743.55,775.26,858.83,884.01,901.90,919.51,936.38,953.48,980.99,968.36,915.22,961.98,1007.30,957.86,867.40,936.95,910.41,870.26,801.15,835.70,969.72,858.75,776.90,981.16,1051.57,822.53,1069.94,
559.00,498.73,520.53,560.42,612.88,612.69,610.61,668.49,562.30,619.27,700.96,812.67,847.60,842.49,731.15,658.63,741.49,773.35,855.88,881.34,897.31,915.43,938.21,952.93,977.57,966.36,912.44,957.37,1004.75,960.67,863.68,932.69,911.03,863.25,797.24,831.71,965.94,857.16,770.85,975.05,1047.10,813.67,1065.18,
560.00,496.68,520.39,559.49,612.02,611.70,610.64,666.11,561.10,616.87,700.56,807.43,847.59,839.60,728.43,653.90,736.54,772.18,854.52,879.44,891.89,911.24,934.21,950.52,976.81,963.46,911.80,957.58,1001.87,955.73,863.55,933.82,908.94,860.50,795.13,830.01,963.70,853.34,770.07,971.44,1044.86,814.68,1060.15,
561.00,496.17,520.44,559.47,612.91,612.65,611.24,666.89,561.33,617.51,702.94,807.49,845.82,842.87,731.40,651.27,739.19,770.87,853.57,880.87,889.92,912.74,931.60,950.39,976.91,963.39,912.60,957.90,1003.39,954.64,863.65,933.46,908.39,863.27,797.83,830.74,965.51,853.00,772.04,971.92,1047.21,813.65,1060.42,
562.00,496.62,520.57,560.05,613.86,612.64,610.36,668.34,559.54,617.60,702.97,808.57,843.50,847.00,735.21,653.54,741.76,770.52,855.96,881.03,889.41,915.09,932.54,952.45,977.83,966.21,914.27,956.46,1006.57,957.04,865.80,928.71,909.68,865.13,799.45,828.68,966.01,852.32,771.04,975.82,1047.96,812.32,1060.39,
