Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
488.00,1017.41,1027.52,1025.63,1027.23,1023.72,1028.83,1032.46,1032.07,1033.96,1041.27,1034.59,1033.90,1038.19,1040.35,1037.76,1038.84,1039.59,1041.85,1054.03,1041.23,1052.23,1043.88,1045.78,1048.99,1049.80,1052.16,1054.81,1043.52,1050.07,1051.83,1044.15,
489.00,1029.23,1042.83,1039.65,1042.45,1037.72,1041.65,1047.57,1045.28,1046.61,1057.06,1045.89,1047.82,1051.92,1053.26,1049.90,1051.24,1053.92,1056.70,1067.55,1053.55,1065.83,1057.52,1060.07,1063.98,1064.06,1064.49,1069.39,1057.38,1065.19,1066.50,1058.31,
490.00,1036.76,1053.46,1050.42,1052.72,1048.25,1053.87,1055.20,1055.94,1058.57,1065.42,1055.05,1058.62,1059.90,1064.37,1059.13,1063.89,1066.48,1070.04,1075.97,1062.19,1077.32,1069.17,1069.20,1074.53,1073.90,1075.88,1079.95,1067.25,1076.34,1077.78,1069.15,
491.00,1042.74,1060.86,1057.26,1060.89,1056.18,1063.82,1062.02,1065.57,1064.88,1074.25,1062.69,1065.61,1069.59,1073.20,1065.24,1072.13,1076.11,1078.26,1083.35,1072.12,1082.31,1077.59,1076.47,1078.99,1080.82,1078.70,1087.32,1072.48,1085.92,1085.52,1074.29,
492.00,1047.15,1064.35,1061.41,1065.80,1059.06,1069.20,1068.80,1069.50,1069.73,1075.41,1067.02,1069.89,1075.48,1075.34,1070.78,1077.06,1081.25,1084.16,1089.24,1076.76,1088.26,1084.48,1082.58,1083.56,1084.05,1084.88,1090.93,1077.62,1089.97,1090.73,1080.53,
493.00,1049.56,1066.31,1066.55,1068.49,1064.24,1073.47,1073.59,1073.83,1072.62,1076.98,1068.61,1075.05,1077.11,1079.30,1076.26,1078.93,1085.12,1087.79,1092.27,1079.54,1089.12,1089.85,1084.87,1088.64,1089.85,1087.43,1092.29,1082.33,1094.34,1093.13,1084.27,
494.00,1052.09,1070.52,1070.15,1072.34,1068.32,1077.99,1076.54,1077.07,1075.80,1079.99,1072.89,1079.27,1080.36,1084.37,1080.72,1083.09,1088.75,1091.31,1094.96,1085.65,1092.04,1090.95,1086.75,1092.03,1093.13,1090.95,1094.40,1085.83,1096.60,1097.50,1088.93,
495.00,1056.94,1075.85,1074.89,1077.52,1073.20,1082.67,1081.58,1083.53,1081.21,1083.42,1076.71,1084.14,1085.73,1088.70,1084.25,1087.83,1091.84,1093.91,1099.38,1089.74,1098.05,1093.80,1091.33,1096.74,1098.91,1095.87,1098.94,1092.67,1100.62,1104.64,1094.40,
496.00,1055.69,1076.10,1074.20,1079.63,1073.17,1083.01,1082.43,1080.49,1081.45,1082.73,1077.73,1085.14,1085.30,1089.24,1084.84,1085.92,1090.92,1091.79,1099.98,1090.57,1096.36,1095.32,1093.88,1095.62,1100.55,1094.82,1096.79,1095.57,1097.84,1103.56,1095.71,
497.00,1051.93,1072.47,1071.34,1073.62,1069.84,1077.59,1078.74,1074.39,1076.54,1079.83,1076.11,1083.07,1081.72,1084.27,1079.88,1080.60,1087.22,1087.64,1094.21,1086.81,1091.58,1089.42,1088.33,1091.64,1097.82,1087.95,1093.09,1092.36,1093.43,1097.21,1089.81,
498.00,1046.73,1063.89,1061.67,1063.06,1061.03,1068.64,1066.89,1065.28,1070.11,1071.60,1068.74,1072.61,1074.60,1076.85,1071.09,1073.95,1080.36,1079.58,1086.36,1079.07,1084.47,1076.53,1079.44,1084.05,1086.08,1082.25,1087.83,1086.64,1083.87,1089.91,1080.13,
499.00,1038.25,1052.58,1049.67,1052.90,1049.36,1059.83,1055.92,1057.61,1060.84,1064.38,1060.73,1064.01,1066.44,1066.81,1063.01,1066.34,1070.99,1069.51,1078.67,1068.30,1073.48,1068.14,1070.94,1070.52,1075.86,1072.53,1079.09,1078.08,1077.92,1079.67,1068.24,
500.00,1030.43,1041.41,1040.70,1044.62,1039.18,1050.65,1048.04,1046.23,1051.39,1054.27,1052.50,1054.73,1057.41,1055.88,1054.23,1055.80,1062.19,1060.75,1070.23,1059.59,1063.72,1059.18,1061.74,1060.54,1065.28,1066.36,1069.82,1067.84,1067.55,1069.16,1057.53,
501.00,1026.40,1035.05,1034.00,1037.35,1032.73,1043.31,1043.46,1041.60,1044.28,1048.74,1045.39,1049.94,1050.16,1050.24,1051.28,1049.12,1057.10,1056.94,1061.86,1053.74,1057.02,1052.63,1053.96,1054.93,1059.40,1062.16,1064.84,1062.46,1063.20,1062.53,1053.15,
502.00,1023.09,1034.57,1032.04,1037.30,1033.09,1042.22,1040.35,1041.24,1042.43,1047.95,1041.92,1048.38,1048.23,1049.05,1050.08,1049.92,1055.42,1053.45,1061.76,1052.58,1054.36,1049.80,1052.40,1052.70,1054.54,1061.47,1063.16,1059.80,1062.50,1062.43,1052.70,
503.00,1024.15,1038.24,1034.58,1042.33,1036.83,1045.99,1044.64,1045.76,1043.98,1049.95,1043.95,1051.44,1051.82,1051.34,1052.54,1053.41,1059.72,1055.82,1065.22,1053.38,1058.88,1053.35,1055.76,1054.59,1055.94,1065.00,1065.40,1060.12,1064.31,1065.71,1056.60,
504.00,1031.16,1044.50,1041.90,1047.86,1045.19,1052.86,1054.19,1050.46,1048.98,1057.08,1049.99,1059.83,1054.94,1057.57,1058.39,1057.86,1064.40,1062.23,1070.74,1061.42,1065.01,1062.12,1063.56,1062.52,1063.94,1066.89,1069.20,1065.50,1068.68,1069.29,1064.40,
505.00,1034.25,1050.80,1046.77,1053.08,1049.79,1057.23,1059.43,1055.52,1052.70,1061.85,1053.39,1067.00,1060.83,1061.49,1064.05,1060.45,1070.39,1067.44,1075.26,1068.13,1069.71,1067.17,1069.33,1069.60,1068.51,1071.31,1073.37,1070.93,1072.91,1074.95,1070.08,
506.00,1035.41,1055.70,1050.10,1055.93,1052.82,1059.94,1061.00,1059.64,1056.62,1065.46,1056.98,1068.88,1064.48,1064.80,1064.56,1065.02,1073.50,1069.10,1080.68,1070.54,1074.70,1070.32,1071.98,1073.65,1069.78,1074.03,1076.38,1073.43,1077.50,1080.53,1072.74,
507.00,1039.20,1057.31,1053.26,1057.77,1056.08,1062.83,1062.28,1063.30,1059.71,1068.15,1061.95,1069.04,1067.31,1067.94,1066.59,1065.96,1075.83,1073.22,1084.61,1075.62,1077.05,1073.97,1076.29,1073.97,1072.79,1075.37,1076.46,1076.08,1078.95,1082.16,1074.52,
508.00,1039.14,1058.90,1051.94,1056.24,1055.15,1064.84,1062.88,1063.42,1061.03,1068.60,1062.12,1069.79,1067.56,1068.81,1066.69,1065.44,1076.27,1074.58,1083.08,1076.11,1078.45,1076.05,1075.13,1075.56,1077.20,1077.31,1078.02,1079.10,1078.72,1081.77,1074.86,
509.00,1037.86,1058.35,1051.24,1053.72,1054.01,1062.46,1060.79,1063.51,1059.93,1065.86,1061.51,1066.57,1067.52,1068.29,1065.76,1067.76,1076.36,1073.65,1081.05,1074.78,1076.74,1072.69,1069.73,1075.65,1076.41,1079.51,1077.56,1078.42,1077.56,1082.91,1073.73,
510.00,1036.82,1057.82,1050.94,1054.33,1052.89,1062.82,1057.05,1062.06,1059.03,1065.06,1060.49,1063.59,1067.86,1069.76,1064.02,1069.34,1073.98,1073.14,1081.94,1073.60,1075.14,1071.66,1066.68,1072.76,1073.19,1077.86,1077.46,1075.90,1077.41,1081.54,1072.43,
511.00,1035.51,1052.15,1047.97,1049.66,1051.14,1060.76,1052.37,1058.69,1056.27,1059.99,1055.81,1058.97,1066.46,1065.67,1061.77,1064.37,1071.08,1069.37,1076.68,1071.13,1073.22,1069.35,1064.52,1068.14,1069.90,1077.62,1075.00,1073.29,1072.91,1076.02,1071.15,
512.00,1029.37,1045.21,1043.26,1044.71,1043.88,1054.05,1049.05,1051.50,1051.12,1055.89,1049.54,1056.02,1060.50,1060.77,1055.89,1060.00,1064.90,1065.28,1069.49,1064.47,1068.35,1066.17,1059.36,1063.60,1066.17,1071.03,1069.78,1067.33,1067.31,1069.89,1064.11,
513.00,1017.85,1034.51,1033.92,1037.61,1033.71,1042.44,1039.73,1041.29,1040.12,1045.34,1038.17,1048.63,1049.99,1050.94,1046.69,1049.80,1054.82,1054.44,1059.07,1054.81,1057.71,1053.46,1050.75,1053.27,1054.43,1059.65,1058.90,1056.37,1058.31,1061.43,1053.26,
514.00,1000.69,1019.84,1019.85,1023.60,1015.84,1024.90,1023.99,1025.02,1022.95,1029.17,1021.27,1032.40,1033.96,1032.91,1029.68,1032.26,1037.58,1036.94,1043.15,1037.58,1041.98,1037.45,1034.60,1036.15,1039.01,1043.53,1043.02,1040.30,1040.17,1045.73,1035.25,
515.00,981.89,1000.14,998.83,1002.99,995.53,1003.96,1003.75,1005.58,1003.57,1010.12,1003.75,1012.51,1014.07,1012.91,1010.77,1009.93,1017.06,1015.51,1021.86,1017.33,1018.75,1019.78,1016.60,1015.83,1021.85,1021.08,1022.76,1021.47,1019.97,1024.71,1013.30,
516.00,968.17,984.94,985.72,988.46,979.11,990.43,990.80,988.50,989.64,995.49,989.25,1000.93,997.86,994.72,997.43,996.66,1000.97,1000.57,1005.64,1000.95,1002.50,1004.07,1000.56,1003.29,1009.13,1005.63,1008.76,1006.41,1004.46,1010.34,997.83,
517.00,958.58,977.13,973.39,979.65,971.21,978.59,982.00,980.81,981.16,985.24,978.82,989.88,985.69,985.52,989.27,986.97,992.17,990.60,993.30,988.27,992.29,990.55,988.10,994.68,997.92,994.91,1000.37,995.63,996.10,1002.68,990.33,
518.00,956.87,974.97,970.65,976.87,968.00,976.35,976.59,976.05,978.80,984.29,976.44,984.16,983.35,982.84,986.43,984.44,989.41,987.87,992.49,987.42,990.02,988.72,986.49,988.48,993.75,991.19,996.44,993.60,995.36,996.38,989.87,
519.00,963.73,980.06,976.73,981.97,973.37,982.60,981.05,982.65,985.75,990.70,984.36,990.65,988.18,988.82,989.89,988.34,993.82,994.37,998.72,993.61,997.10,993.98,993.19,994.55,996.94,997.38,1003.44,997.57,1002.60,998.98,997.38,
520.00,976.19,993.35,990.29,995.48,985.61,994.18,995.81,994.88,997.00,1003.60,996.30,1003.10,998.71,1003.80,1004.59,1002.47,1004.99,1009.47,1012.23,1005.03,1014.01,1004.45,1004.54,1010.65,1010.51,1009.27,1016.22,1010.11,1015.72,1011.09,1011.69,
521.00,988.90,1005.71,1001.59,1009.86,999.97,1004.25,1008.68,1008.49,1007.81,1016.12,1006.73,1015.11,1011.28,1019.49,1015.42,1014.38,1019.26,1022.90,1026.37,1016.46,1028.29,1017.14,1016.44,1022.59,1021.26,1020.24,1027.00,1022.13,1029.16,1026.91,1024.42,
522.00,1002.15,1016.45,1011.76,1022.83,1009.74,1018.73,1021.23,1020.83,1018.95,1025.94,1019.98,1024.48,1025.51,1030.11,1026.75,1026.42,1030.76,1033.45,1040.10,1028.70,1042.60,1028.42,1029.11,1033.18,1032.74,1035.05,1039.12,1034.66,1041.06,1039.06,1035.95,
523.00,1006.29,1022.32,1018.96,1026.77,1014.06,1023.45,1026.33,1027.12,1023.59,1029.73,1024.52,1031.71,1031.97,1035.20,1031.27,1029.42,1033.87,1037.89,1046.85,1031.67,1044.78,1035.69,1033.70,1039.48,1038.60,1038.82,1043.18,1037.93,1043.06,1043.14,1039.79,
524.00,1007.27,1017.72,1016.13,1027.35,1013.27,1024.30,1027.78,1024.81,1021.95,1026.87,1021.38,1029.95,1031.47,1032.02,1031.68,1027.99,1037.04,1035.45,1045.94,1028.54,1043.08,1033.50,1032.52,1038.92,1037.95,1037.44,1041.34,1038.63,1039.87,1045.96,1038.63,
525.00,1005.50,1014.62,1013.25,1025.50,1010.57,1022.76,1025.32,1023.96,1021.34,1023.62,1018.15,1027.95,1031.54,1028.74,1029.26,1028.34,1038.71,1032.79,1043.96,1026.98,1040.71,1031.53,1031.09,1036.37,1033.36,1038.15,1039.56,1036.55,1036.83,1047.83,1037.86,
526.00,1003.80,1015.85,1015.45,1024.34,1012.20,1023.80,1024.27,1023.70,1023.38,1025.47,1020.09,1026.74,1033.03,1030.01,1030.74,1029.38,1037.54,1033.63,1045.63,1030.72,1039.38,1032.83,1034.98,1035.14,1032.74,1037.61,1038.83,1037.05,1037.12,1045.38,1037.30,
527.00,1002.11,1018.84,1018.64,1023.35,1013.83,1023.45,1024.05,1023.65,1025.16,1026.05,1022.25,1028.36,1032.76,1029.06,1029.26,1027.25,1039.28,1035.17,1044.38,1031.07,1040.09,1033.87,1036.38,1035.88,1035.18,1040.19,1040.18,1036.57,1035.98,1045.59,1036.98,
528.00,1005.73,1022.48,1023.51,1027.75,1018.69,1030.57,1029.94,1029.10,1030.23,1031.18,1027.16,1034.36,1034.79,1035.75,1036.70,1035.46,1045.13,1041.62,1045.94,1037.83,1045.54,1037.10,1040.78,1043.09,1041.45,1046.30,1046.27,1040.42,1042.36,1051.23,1043.06,
529.00,1011.68,1033.85,1031.59,1033.23,1030.66,1039.40,1037.63,1036.42,1038.77,1040.76,1036.02,1044.41,1041.65,1044.84,1041.84,1045.77,1049.96,1049.49,1053.39,1048.84,1052.58,1044.19,1050.94,1048.47,1047.72,1053.39,1054.44,1046.77,1053.07,1059.90,1049.18,
530.00,1014.84,1037.30,1038.93,1039.12,1036.21,1042.16,1043.34,1044.03,1042.82,1046.97,1043.77,1048.58,1045.38,1049.58,1044.98,1050.81,1052.40,1053.94,1059.68,1053.21,1058.87,1051.19,1058.07,1052.52,1055.41,1059.40,1060.37,1051.81,1058.07,1062.34,1052.33,
531.00,1015.13,1039.43,1038.87,1039.84,1035.96,1042.89,1045.08,1046.54,1046.29,1048.72,1045.98,1051.62,1046.46,1052.11,1046.05,1053.32,1055.17,1055.26,1060.50,1053.57,1058.73,1054.37,1058.49,1054.93,1059.86,1060.18,1062.28,1051.94,1058.74,1062.93,1051.78,
532.00,1015.82,1037.50,1037.65,1039.93,1037.69,1044.92,1046.81,1045.96,1044.65,1048.96,1042.85,1051.43,1046.27,1051.34,1047.25,1053.86,1055.06,1053.77,1062.26,1054.26,1057.72,1053.36,1058.48,1057.05,1058.70,1058.30,1061.09,1053.01,1058.70,1063.52,1053.64,
533.00,1015.92,1036.11,1036.56,1038.18,1035.46,1039.96,1047.26,1044.70,1043.08,1048.36,1041.77,1047.53,1046.09,1050.99,1044.65,1052.50,1053.03,1050.38,1062.11,1050.66,1058.29,1051.64,1055.46,1055.40,1056.03,1057.49,1059.96,1053.84,1056.21,1064.36,1054.02,
534.00,1016.97,1035.69,1035.35,1038.26,1032.92,1036.76,1045.13,1043.10,1044.89,1045.63,1039.81,1043.15,1045.60,1049.85,1046.51,1049.18,1052.73,1050.44,1062.77,1049.80,1055.66,1053.18,1054.35,1055.07,1056.90,1056.33,1057.69,1053.90,1053.80,1059.67,1054.92,
535.00,1021.30,1039.08,1035.45,1039.06,1034.65,1040.37,1045.28,1039.14,1044.77,1046.06,1040.78,1045.16,1046.45,1049.23,1046.94,1048.48,1054.92,1052.15,1061.43,1049.99,1057.83,1051.64,1052.48,1056.60,1058.49,1056.63,1058.26,1057.43,1053.79,1059.53,1059.07,
536.00,1021.37,1037.22,1033.24,1037.49,1033.73,1042.16,1046.50,1038.77,1042.26,1044.64,1039.35,1043.82,1045.93,1046.40,1047.55,1046.98,1053.24,1051.38,1060.25,1046.92,1059.34,1048.86,1051.14,1056.08,1054.70,1057.48,1058.28,1057.39,1054.80,1060.97,1058.85,
537.00,1018.17,1033.17,1029.06,1034.74,1029.74,1035.64,1042.30,1034.72,1038.57,1041.75,1037.31,1039.13,1043.20,1042.60,1043.68,1044.38,1048.35,1048.41,1057.42,1043.87,1054.61,1048.46,1048.65,1049.01,1049.98,1053.54,1054.05,1054.27,1051.95,1055.38,1055.12,
538.00,1011.56,1029.08,1023.15,1029.66,1021.76,1029.49,1034.34,1030.19,1032.20,1034.60,1033.40,1034.68,1037.65,1032.37,1036.64,1036.42,1042.93,1040.89,1051.06,1035.18,1048.88,1043.77,1043.74,1043.82,1043.65,1048.23,1048.83,1046.41,1046.46,1047.20,1048.86,
539.00,1005.51,1020.56,1016.85,1024.59,1015.50,1023.30,1026.63,1025.43,1025.28,1031.69,1028.67,1031.44,1030.96,1027.57,1033.07,1030.96,1038.35,1036.21,1043.22,1028.14,1043.66,1037.60,1035.87,1040.83,1038.60,1043.95,1043.25,1040.83,1042.59,1044.07,1042.81,
540.00,999.67,1016.80,1012.41,1020.31,1010.02,1020.48,1021.94,1021.24,1020.89,1027.91,1023.06,1029.31,1027.91,1023.52,1027.85,1027.61,1033.40,1032.47,1038.49,1025.98,1036.80,1034.69,1031.59,1035.51,1031.59,1039.37,1038.37,1036.27,1041.53,1042.58,1035.86,
541.00,1000.73,1017.54,1010.97,1020.78,1008.94,1015.13,1019.18,1016.75,1018.82,1027.37,1021.63,1026.97,1026.53,1020.86,1023.27,1026.97,1032.31,1031.49,1036.41,1025.74,1036.01,1031.94,1030.67,1032.71,1029.87,1039.26,1038.88,1035.15,1037.23,1040.48,1034.35,
542.00,1000.79,1019.96,1012.23,1019.40,1008.08,1016.63,1018.73,1019.36,1022.02,1026.24,1020.67,1027.99,1026.98,1023.32,1022.39,1026.69,1033.48,1031.24,1034.83,1026.42,1036.40,1032.78,1029.97,1034.79,1033.19,1038.05,1039.02,1034.31,1038.50,1040.44,1031.06,
543.00,1002.55,1018.89,1013.54,1020.71,1012.71,1022.04,1019.17,1019.16,1024.09,1027.82,1022.73,1030.95,1029.32,1025.88,1025.49,1028.38,1036.34,1037.15,1035.76,1030.83,1039.07,1033.01,1031.10,1038.11,1034.53,1042.37,1040.33,1037.84,1040.04,1044.72,1031.64,
544.00,1003.01,1022.63,1016.43,1023.45,1017.87,1025.91,1023.46,1019.93,1026.12,1028.62,1024.29,1031.49,1030.88,1028.83,1025.71,1032.53,1038.93,1037.90,1036.25,1033.77,1041.61,1033.14,1033.78,1038.92,1037.70,1044.08,1042.22,1038.91,1043.46,1048.01,1032.11,
545.00,1003.70,1021.91,1016.25,1022.46,1019.83,1025.34,1024.94,1022.46,1028.39,1030.45,1024.53,1030.45,1031.15,1033.35,1027.43,1033.35,1042.32,1038.87,1041.22,1036.11,1040.93,1036.11,1037.07,1039.70,1040.25,1043.69,1043.28,1038.31,1043.42,1045.62,1034.32,
546.00,1001.62,1021.80,1017.10,1022.15,1020.28,1026.43,1025.33,1026.02,1027.47,1030.79,1025.39,1031.82,1031.27,1032.65,1028.23,1031.96,1041.91,1039.84,1042.81,1035.21,1040.46,1037.90,1036.11,1041.57,1040.95,1044.75,1043.64,1038.46,1045.02,1044.95,1034.73,
547.00,1002.99,1021.29,1018.38,1021.70,1020.87,1025.86,1025.03,1027.52,1028.35,1032.51,1026.28,1032.51,1029.19,1033.34,1030.43,1033.34,1042.91,1041.25,1043.32,1033.76,1042.07,1036.67,1036.67,1042.50,1041.24,1047.07,1042.50,1040.41,1042.50,1046.24,1037.08,
548.00,1002.67,1021.22,1018.59,1020.40,1018.87,1025.17,1028.86,1026.51,1025.04,1031.24,1024.84,1032.06,1027.12,1035.04,1029.42,1032.89,1042.83,1039.71,1045.24,1035.52,1038.38,1036.49,1035.81,1040.39,1041.64,1044.63,1042.96,1040.04,1044.49,1043.17,1038.03,
549.00,1003.72,1020.03,1017.51,1019.62,1015.40,1024.06,1029.22,1026.40,1024.33,1031.73,1025.60,1030.62,1026.86,1034.22,1031.57,1030.89,1042.86,1039.67,1048.43,1035.21,1041.74,1038.25,1037.85,1040.37,1042.30,1045.65,1044.67,1040.91,1041.33,1042.73,1038.82,
550.00,1004.37,1021.11,1016.52,1020.08,1014.40,1022.80,1029.74,1029.50,1024.91,1031.37,1024.10,1029.94,1027.43,1034.15,1034.33,1030.78,1041.89,1038.74,1045.06,1033.92,1044.19,1037.69,1036.44,1042.07,1043.77,1045.25,1044.60,1041.45,1041.05,1044.61,1038.74,
551.00,1003.58,1020.70,1017.17,1019.57,1015.66,1022.11,1027.15,1028.14,1024.22,1029.93,1023.77,1029.94,1026.03,1032.32,1035.26,1030.78,1041.86,1037.36,1042.99,1035.00,1041.62,1035.00,1035.70,1041.58,1044.21,1044.39,1042.68,1041.71,1041.42,1046.46,1038.35,
552.00,1002.53,1021.12,1016.90,1021.35,1016.79,1024.91,1027.59,1026.45,1023.34,1029.97,1024.52,1029.36,1027.86,1033.65,1037.17,1031.46,1041.08,1036.56,1041.77,1037.40,1042.69,1034.23,1035.79,1042.69,1044.26,1046.49,1044.95,1040.82,1044.53,1046.75,1038.21,
553.00,1001.94,1020.15,1017.15,1019.74,1015.88,1023.15,1026.47,1028.14,1024.77,1029.87,1021.40,1026.48,1027.29,1034.52,1037.42,1031.53,1040.01,1034.92,1041.69,1039.10,1039.21,1035.77,1037.45,1042.96,1044.68,1045.06,1042.58,1038.74,1042.94,1044.62,1035.36,
554.00,998.10,1017.44,1015.12,1016.04,1018.15,1020.40,1021.73,1027.97,1022.94,1029.25,1019.31,1025.67,1027.24,1028.21,1032.83,1029.19,1035.36,1033.98,1036.81,1037.72,1036.39,1032.87,1034.21,1042.28,1040.75,1042.21,1039.54,1035.79,1037.72,1043.97,1033.24,
555.00,993.57,1014.51,1010.56,1012.32,1013.57,1017.27,1016.52,1022.01,1019.53,1025.52,1014.92,1022.61,1020.91,1021.82,1029.61,1025.35,1031.15,1030.70,1032.80,1032.53,1032.24,1027.72,1028.25,1037.43,1036.07,1040.35,1034.88,1033.68,1032.69,1039.96,1030.01,
556.00,986.56,1006.61,1004.54,1007.06,1006.59,1014.08,1014.52,1014.71,1015.36,1019.24,1008.77,1015.17,1015.99,1017.94,1020.32,1018.55,1024.55,1024.85,1029.20,1026.30,1028.76,1025.18,1024.55,1030.75,1028.27,1032.21,1027.98,1028.19,1026.26,1031.20,1025.00,
557.00,977.98,999.21,995.39,998.35,999.49,1004.78,1007.59,1007.56,1007.59,1012.92,1002.79,1007.47,1007.54,1009.30,1008.85,1010.78,1016.80,1018.18,1022.06,1015.21,1022.77,1019.58,1016.80,1021.48,1020.01,1023.62,1020.75,1021.88,1018.57,1023.11,1018.61,
558.00,972.74,992.93,988.98,995.19,992.50,997.16,1002.21,1004.12,1002.82,1005.31,998.60,1004.37,1003.43,1003.25,1003.33,1004.27,1011.41,1013.56,1014.08,1007.71,1019.43,1011.41,1008.06,1014.34,1015.03,1018.03,1013.98,1016.24,1011.32,1020.79,1013.48,
559.00,968.53,989.70,983.26,992.23,987.96,992.67,998.71,997.08,998.32,1000.01,996.11,1001.79,999.19,1002.56,998.72,1000.43,1011.18,1008.22,1011.29,1003.94,1014.72,1007.33,1005.22,1007.37,1009.55,1011.76,1009.94,1011.70,1011.65,1016.47,1008.26,
560.00,970.14,987.20,984.98,989.92,986.35,991.04,998.72,993.45,994.82,995.37,998.28,998.42,997.99,1000.81,992.22,999.52,1009.98,1006.95,1010.53,1002.12,1014.68,1005.51,1004.60,1004.78,1005.27,1008.01,1009.48,1008.01,1010.53,1011.65,1004.66,
561.00,971.13,989.60,985.34,990.69,985.99,990.60,997.69,995.25,994.64,994.43,998.69,997.86,997.38,1001.94,993.17,999.03,1010.90,1006.87,1010.68,1003.47,1014.08,1007.21,1003.51,1006.91,1007.08,1006.42,1009.69,1006.82,1010.81,1012.77,1004.91,
562.00,972.10,987.90,987.18,992.83,985.54,990.31,998.15,997.04,994.42,997.63,998.99,999.46,996.58,999.69,994.75,998.09,1010.73,1008.80,1009.53,1005.16,1013.84,1008.22,1002.28,1008.57,1006.03,1008.14,1009.65,1006.18,1010.17,1013.58,1005.77,
563.00,972.74,985.80,986.56,990.59,984.81,989.27,995.09,992.98,994.77,996.20,996.92,997.36,994.29,999.55,996.00,997.92,1009.55,1006.24,1006.40,1002.82,1014.17,1005.81,1000.11,1007.20,1003.54,1008.20,1009.91,1007.00,1010.11,1010.95,1004.97,
564.00,972.17,985.37,985.55,989.06,985.11,990.04,995.41,992.59,995.58,996.11,992.85,995.23,992.59,999.37,996.46,998.40,1005.35,1004.56,1007.73,1003.77,1010.81,1010.20,1000.25,1007.21,1006.15,1008.00,1005.00,1006.85,1007.12,1008.44,1007.30,
565.00,968.25,985.83,984.09,987.98,981.95,988.91,993.42,992.00,994.23,997.34,989.89,994.24,992.49,998.18,997.32,994.29,1002.67,1002.21,1005.72,1003.08,1008.42,1008.43,999.99,1007.96,1007.92,1010.06,1004.47,1006.18,1004.80,1010.98,1008.80,
566.00,965.13,980.20,979.75,984.33,978.66,984.81,989.21,990.28,992.17,995.42,985.52,990.13,990.69,991.72,998.20,994.12,999.76,997.99,1000.57,998.29,1005.41,1002.63,996.28,1006.12,1005.53,1009.64,1002.07,1004.20,1003.93,1010.14,1005.65,
567.00,963.61,977.40,977.58,978.47,975.31,980.83,982.65,984.56,987.90,990.39,982.29,986.61,990.88,989.14,993.46,993.68,996.88,994.52,1000.62,995.77,998.93,998.44,995.19,999.24,1003.65,1004.63,997.59,1001.60,1002.31,1005.91,1001.91,
568.00,959.64,976.88,972.47,975.72,972.44,978.76,979.68,980.36,983.78,986.73,980.45,983.15,989.85,984.88,989.82,990.93,993.82,992.29,1001.85,992.87,994.05,996.97,995.42,995.63,1001.62,1001.22,996.05,997.02,997.12,1004.14,998.55,
569.00,955.62,973.73,969.91,971.98,969.05,977.24,977.76,979.35,978.50,982.53,977.07,980.37,988.84,982.77,986.89,986.93,992.71,991.04,998.81,990.10,992.10,990.35,991.12,994.34,998.45,997.39,995.80,993.60,995.11,1001.14,993.36,
570.00,953.34,972.48,969.52,974.28,967.09,975.90,976.26,979.59,976.71,982.64,975.90,983.09,985.78,980.57,985.61,985.79,992.44,992.72,999.90,989.02,990.28,989.39,988.48,991.00,994.68,993.78,993.25,992.71,995.67,996.75,989.92,
571.00,954.49,973.00,970.75,972.69,972.06,977.54,975.78,979.43,976.68,982.10,976.14,985.21,987.46,986.57,984.74,987.03,992.02,993.76,1001.91,989.76,993.35,989.32,988.41,988.46,994.28,995.60,993.84,993.33,994.81,996.52,988.42,
572.00,954.38,973.28,971.73,974.26,971.20,979.62,978.96,980.73,978.85,981.10,974.12,983.63,986.74,986.55,984.80,985.65,993.02,990.74,1000.66,991.27,994.32,990.43,988.49,990.49,993.08,995.49,992.88,990.94,994.90,995.08,989.98,
573.00,957.76,973.95,970.38,974.40,972.72,980.28,980.80,982.58,978.63,983.95,973.95,986.39,985.31,984.75,982.68,984.40,992.58,992.72,999.16,992.62,995.80,988.70,988.67,991.63,991.39,995.31,993.45,992.27,998.17,997.51,989.99,
574.00,957.47,973.98,973.46,976.84,973.00,976.24,978.79,981.91,980.93,984.02,975.72,985.97,983.49,983.28,983.04,985.34,990.86,989.90,997.42,993.94,996.03,988.10,987.82,992.49,991.49,996.29,994.29,992.66,999.48,1000.56,991.27,
