Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
817.00,356.18,342.75,380.04,820.52,281.89,282.44,263.36,277.91,400.28,296.90,396.94,253.26,738.30,704.49,268.27,237.61,225.75,210.28,251.50,716.77,600.04,191.48,194.81,237.70,232.05,174.80,170.17,159.15,158.68,159.43,
818.00,356.54,347.20,377.43,822.09,284.05,283.58,262.11,278.96,399.06,299.39,394.30,253.61,737.99,700.00,266.45,237.39,225.30,211.75,250.83,703.29,602.65,193.45,196.37,237.75,232.57,175.42,168.15,156.77,157.91,160.78,
819.00,352.44,349.06,372.65,814.18,282.33,283.69,265.57,278.87,398.65,301.60,394.80,255.56,734.72,701.01,270.39,232.46,225.52,213.58,254.01,711.11,596.05,191.04,197.79,237.47,230.91,175.45,169.48,156.96,157.92,161.38,
820.00,347.47,347.71,379.38,810.15,284.47,282.12,267.84,277.58,398.70,298.22,395.52,257.70,734.04,701.51,273.16,232.54,225.81,214.50,255.85,723.15,602.77,193.79,197.81,236.56,233.38,175.00,171.47,156.36,158.21,165.11,
821.00,345.78,349.97,378.92,826.19,287.09,283.74,271.47,277.03,403.74,299.45,392.70,256.95,740.44,697.49,276.42,239.33,226.10,213.54,256.35,725.66,613.68,198.12,196.16,239.44,236.29,178.73,173.90,157.29,156.80,166.19,
822.00,357.09,357.09,381.79,832.41,289.61,286.77,276.61,276.52,406.23,301.63,392.01,258.78,745.97,703.20,276.66,241.99,224.20,214.87,259.55,727.21,622.82,199.23,198.04,239.57,235.50,181.81,172.93,161.31,157.06,166.39,
823.00,356.97,360.81,383.93,833.91,289.27,288.87,275.68,279.23,408.21,304.22,399.14,260.53,742.90,711.81,278.24,242.60,226.03,221.32,265.04,730.56,623.23,199.27,201.25,237.87,235.90,178.78,173.69,163.05,159.30,164.04,
824.00,356.48,362.32,396.96,844.81,290.78,291.45,276.85,280.76,411.18,306.21,403.59,262.41,745.75,721.51,279.10,246.48,230.87,222.94,267.91,735.53,625.98,200.41,202.41,240.64,240.22,182.57,172.13,164.71,161.95,165.88,
825.00,370.34,366.77,404.01,854.76,296.69,292.59,279.72,284.53,417.14,307.08,408.70,263.90,758.82,724.27,281.85,252.38,231.07,224.54,269.28,735.60,631.64,199.71,203.64,243.74,242.97,186.74,171.87,167.64,164.38,169.36,
826.00,376.45,369.92,397.79,855.45,298.94,298.55,277.56,290.15,415.99,312.74,409.68,265.63,750.17,727.75,280.21,251.95,233.01,228.96,268.11,727.97,634.13,198.70,205.45,244.77,245.25,186.24,171.09,165.39,165.34,169.35,
827.00,368.91,368.43,396.20,847.97,294.57,296.05,276.98,292.71,419.17,314.75,412.87,265.87,744.28,729.93,278.63,249.39,234.39,229.95,270.13,730.39,625.31,193.67,204.03,244.21,243.09,185.69,170.90,164.59,163.12,167.92,
828.00,369.14,365.64,400.74,844.24,294.17,292.82,276.35,291.74,416.80,311.53,412.37,264.02,742.57,724.48,279.15,249.90,236.23,225.81,267.74,731.49,627.46,193.53,201.68,241.97,243.20,185.06,171.02,163.64,162.64,169.16,
829.00,366.45,365.79,392.72,846.82,294.66,293.52,274.09,292.72,417.23,311.26,409.28,262.43,742.84,717.23,275.24,249.89,235.32,222.96,264.64,725.84,630.70,194.71,200.00,241.51,242.83,184.55,173.43,162.56,161.50,165.48,
830.00,366.53,360.42,386.09,845.57,291.76,294.72,276.38,292.28,419.81,312.91,408.60,264.52,739.28,714.16,273.71,247.65,234.00,220.59,266.16,725.88,631.19,194.06,199.87,240.30,238.46,182.58,172.31,163.63,161.52,164.66,
831.00,363.62,360.71,393.73,847.67,291.59,292.93,277.03,293.09,417.97,312.15,413.97,266.17,740.26,721.01,275.04,245.10,235.91,222.86,269.51,728.98,629.50,193.61,201.81,237.25,237.75,178.90,172.37,163.17,160.50,163.51,
832.00,361.94,358.33,396.56,853.30,292.87,294.34,278.05,291.43,419.12,310.05,413.00,267.61,744.82,719.05,277.36,243.94,237.50,220.83,270.36,733.13,626.20,195.48,202.41,240.40,239.07,178.50,172.56,162.04,161.84,163.79,
833.00,368.45,359.33,396.44,856.54,294.72,294.46,281.63,290.67,420.39,307.34,411.38,269.73,754.58,721.39,279.21,243.86,235.66,219.53,269.54,737.99,628.09,196.44,202.06,243.98,238.76,181.60,172.33,163.98,161.42,164.93,
834.00,371.86,363.22,393.00,855.51,296.44,297.31,283.09,290.90,421.17,311.68,414.34,270.85,758.17,728.40,282.63,244.80,234.19,222.41,269.29,736.72,632.22,198.40,203.43,245.18,238.11,181.26,171.10,162.33,162.65,164.96,
835.00,371.42,364.28,397.36,856.46,297.01,298.07,284.26,291.13,421.30,312.59,417.38,272.15,763.96,736.58,284.93,244.27,236.44,222.47,271.99,744.13,630.04,198.83,204.07,247.26,238.40,182.52,172.69,162.54,161.35,162.99,
836.00,376.84,365.24,404.79,860.82,301.11,299.06,288.05,292.23,425.47,312.29,420.56,273.42,773.74,738.67,289.10,248.31,237.44,222.49,271.91,752.28,631.89,202.27,204.63,249.72,241.14,185.47,173.39,164.37,164.91,165.44,
837.00,378.13,370.41,397.04,870.17,304.84,303.08,288.41,297.86,426.47,316.95,422.64,272.66,780.45,743.45,289.63,253.78,237.40,225.75,271.07,751.08,643.09,205.12,205.55,250.91,242.88,187.68,174.65,164.87,168.16,165.77,
838.00,375.99,371.85,397.19,874.15,304.15,304.56,291.12,302.34,433.29,323.03,426.78,276.64,782.23,745.76,289.93,253.98,237.23,228.59,273.74,752.62,643.24,204.59,207.34,251.81,242.56,186.60,174.44,167.93,168.44,166.33,
839.00,374.55,370.53,404.47,877.84,305.54,304.73,293.05,305.08,435.80,325.09,432.13,279.28,782.42,748.24,292.76,254.50,240.83,232.23,276.06,758.29,643.05,203.92,209.15,251.28,245.00,186.07,175.96,170.33,166.37,168.63,
840.00,372.65,372.65,404.07,889.71,308.45,309.45,294.49,307.70,440.04,327.07,432.71,280.07,786.05,750.97,294.03,257.01,242.42,232.54,276.44,766.16,649.37,206.11,210.02,253.46,247.78,187.99,176.91,170.44,167.21,170.41,
841.00,376.33,374.82,403.87,891.38,308.40,312.08,296.77,308.66,444.12,328.79,431.93,282.84,789.98,754.37,293.89,259.33,242.55,231.00,276.12,771.56,656.68,205.86,210.88,254.13,247.60,189.65,178.94,172.41,166.22,172.48,
842.00,377.61,378.33,406.79,890.15,309.20,312.83,298.01,309.56,445.28,333.67,434.64,284.61,788.10,757.30,294.49,258.78,244.11,233.37,275.98,776.82,660.00,206.80,212.71,252.76,248.93,187.73,179.07,172.39,165.24,172.88,
843.00,375.54,380.17,408.67,890.12,310.46,312.10,297.93,308.29,444.56,334.16,436.60,284.89,790.69,763.62,295.00,259.25,246.06,232.94,276.80,780.84,658.50,206.52,213.03,251.58,249.94,189.13,179.94,171.13,165.85,172.57,
844.00,377.86,379.88,409.98,893.80,312.60,311.19,298.81,308.99,446.58,331.57,436.16,285.83,795.07,763.51,295.43,260.69,245.76,231.52,276.09,784.07,656.66,207.54,212.63,252.71,251.09,189.71,179.87,170.37,167.23,173.15,
845.00,379.94,379.10,405.40,893.03,313.35,312.65,298.85,311.22,445.86,333.43,435.97,285.05,796.81,763.71,293.79,261.13,243.70,231.83,273.96,775.28,658.77,207.57,211.31,252.97,251.03,190.38,180.28,169.20,169.09,171.62,
846.00,374.59,377.38,402.54,885.71,311.44,311.05,298.03,309.35,444.21,333.23,435.64,282.99,788.73,761.75,291.88,257.88,241.07,232.05,275.27,767.16,649.77,206.08,209.81,252.59,248.21,189.59,177.90,169.19,168.09,170.50,
847.00,373.85,369.97,404.46,883.64,311.12,308.99,297.13,306.98,442.12,328.35,433.77,281.21,785.51,758.30,291.11,255.84,240.77,230.21,274.53,762.34,645.77,203.60,207.72,250.56,246.33,188.82,177.65,168.89,166.96,169.88,
848.00,373.25,368.32,398.79,879.94,310.74,309.95,295.58,306.40,441.03,325.99,429.94,277.83,781.13,752.75,288.70,255.04,239.09,227.79,271.70,757.03,643.75,203.42,205.39,250.49,244.92,188.30,175.86,167.36,167.88,168.28,
849.00,373.76,366.44,393.79,871.46,306.76,309.39,294.84,303.48,438.72,326.28,427.44,277.35,777.93,748.24,286.25,253.03,236.13,225.74,270.81,752.71,644.41,202.88,204.08,248.87,243.22,188.08,175.01,169.04,167.59,168.19,
850.00,369.56,365.05,396.05,861.27,305.08,304.09,291.84,300.50,432.04,324.08,427.37,275.34,769.54,743.86,284.13,249.40,236.97,226.81,269.67,744.07,636.19,201.22,203.14,244.02,242.01,184.30,172.69,168.17,164.16,167.75,
851.00,365.12,362.34,392.51,855.73,302.77,300.83,288.07,298.06,426.21,319.97,423.16,272.12,762.81,736.82,282.93,246.46,235.78,224.13,265.74,739.58,628.98,198.61,201.25,241.05,240.36,182.93,170.59,166.02,163.10,165.88,
852.00,366.10,359.31,388.58,848.29,300.44,298.16,285.52,295.40,422.38,315.91,418.42,270.11,759.52,724.71,279.87,245.43,230.90,221.22,262.43,736.49,622.49,197.54,199.50,240.32,238.17,181.94,169.37,164.39,160.94,165.60,
853.00,364.42,356.63,384.82,842.96,298.42,295.82,283.23,293.46,419.12,315.45,416.24,268.07,749.94,719.92,278.01,244.74,229.36,220.19,259.95,728.42,621.06,196.58,199.74,238.49,237.94,181.15,168.59,162.55,159.67,163.61,
854.00,359.72,353.05,385.21,841.54,296.65,295.85,280.73,293.11,417.86,314.92,415.26,267.83,747.30,719.16,277.66,243.80,230.54,220.85,259.83,728.04,616.07,194.19,199.67,237.70,234.99,180.31,167.52,160.76,157.70,162.63,
855.00,361.37,353.14,388.56,844.10,298.74,297.66,281.76,294.40,421.96,313.97,416.03,269.28,751.46,719.33,279.29,245.88,230.96,220.61,261.02,735.09,619.23,194.57,200.60,239.07,235.14,181.02,168.61,160.92,158.30,162.98,
856.00,362.82,356.64,387.71,850.35,302.03,302.54,283.13,297.49,425.94,317.33,417.76,271.13,757.65,723.72,280.07,249.37,232.36,221.87,263.06,738.95,624.39,196.75,201.44,242.45,236.95,183.46,170.25,160.95,159.71,163.46,
857.00,362.43,358.41,387.74,853.88,302.30,304.03,286.69,299.39,429.91,321.42,421.49,273.30,761.96,732.02,282.11,249.94,233.22,223.75,265.48,744.17,630.54,198.25,202.42,243.92,237.07,184.30,170.59,162.13,161.40,164.59,
858.00,362.27,359.28,394.64,856.10,304.07,304.69,288.52,301.24,430.21,323.29,425.47,275.48,765.57,737.63,284.52,249.82,235.59,226.81,268.67,748.07,633.01,200.10,203.33,244.60,237.12,184.10,171.29,162.77,161.48,165.65,
859.00,361.34,363.14,393.22,861.65,306.95,306.05,290.03,303.02,432.22,323.45,425.45,275.63,769.08,739.15,286.24,250.61,236.21,226.94,269.89,751.15,633.21,201.17,203.93,247.04,238.42,184.82,172.18,163.28,162.23,165.43,
860.00,364.29,365.62,391.47,864.27,307.34,307.67,292.42,303.49,434.42,323.82,425.74,275.79,774.58,740.14,287.70,250.48,235.85,226.33,269.24,753.91,635.33,202.07,204.20,248.03,239.02,186.64,173.78,164.77,162.54,166.70,
861.00,366.65,368.67,396.46,863.96,307.90,306.59,292.25,303.83,433.17,325.77,427.97,275.83,775.96,741.62,287.99,249.90,237.41,227.74,270.05,753.46,639.69,202.17,205.37,247.82,239.59,185.79,173.83,165.30,163.18,166.24,
862.00,365.38,368.88,398.30,865.86,307.90,306.45,291.33,302.89,432.03,324.79,428.14,276.11,775.25,741.70,288.91,248.74,239.83,227.30,269.89,755.79,636.10,200.12,205.08,247.01,238.47,185.62,173.41,165.12,162.36,165.21,
863.00,362.75,368.33,396.52,862.38,306.80,304.94,289.96,300.22,430.78,320.54,424.67,275.43,771.99,735.09,288.47,248.16,237.33,223.97,266.75,753.08,630.22,198.86,203.34,245.29,238.42,184.18,172.91,163.78,162.02,164.87,
864.00,360.93,364.41,393.17,852.47,304.36,301.20,286.72,297.70,426.02,318.37,421.39,271.75,762.20,726.36,284.83,246.22,234.96,220.73,263.71,742.12,626.45,197.49,201.15,242.32,237.02,183.90,171.07,161.65,161.39,163.04,
865.00,354.86,359.87,389.68,842.66,299.82,296.86,283.05,294.95,421.90,316.38,419.72,271.11,752.40,723.70,281.45,243.63,232.28,219.16,262.62,735.54,621.05,195.75,198.91,239.89,234.25,181.85,168.12,160.41,159.91,162.71,
866.00,351.62,355.01,388.96,838.39,298.14,293.88,282.88,294.77,420.73,313.88,418.35,270.12,746.25,719.70,280.64,242.63,230.67,219.13,261.53,731.28,615.93,194.36,197.87,237.21,233.70,180.00,166.89,159.10,157.39,162.48,
867.00,352.00,354.80,383.80,837.17,297.63,294.72,281.82,295.56,420.09,313.05,417.12,269.04,746.33,716.06,279.01,244.14,229.11,217.79,261.30,729.23,615.39,194.57,197.32,237.75,233.88,180.78,167.38,158.57,157.45,162.33,
868.00,354.16,354.73,382.00,835.80,296.90,294.90,283.10,296.23,422.52,314.51,417.85,269.73,752.27,718.32,278.00,245.22,228.74,218.08,261.70,730.03,620.36,194.45,198.02,238.75,233.65,182.41,167.94,159.48,157.25,163.93,
869.00,355.83,355.44,385.32,839.69,297.52,296.47,283.97,297.32,422.93,317.15,420.68,271.38,756.75,722.99,279.72,245.93,230.42,221.15,262.70,732.23,625.04,195.65,199.92,239.26,234.68,181.99,168.71,159.57,158.31,164.56,
870.00,356.58,357.30,386.07,846.64,298.75,298.53,285.01,298.35,424.09,317.18,419.05,271.66,757.64,722.70,281.74,245.82,232.52,221.81,263.08,734.91,624.45,195.22,200.88,239.56,234.79,182.26,169.32,160.58,158.94,163.28,
871.00,360.26,358.62,384.12,847.86,298.66,300.09,285.36,297.46,424.69,315.82,417.66,271.48,760.96,721.52,281.90,246.05,232.28,220.65,262.55,737.28,623.50,196.17,200.61,240.48,234.97,181.85,169.72,161.34,159.92,163.82,
872.00,359.65,357.34,384.49,846.07,299.77,298.01,284.91,296.71,423.46,316.28,417.09,270.60,757.23,720.60,281.36,245.34,232.33,221.64,261.99,735.49,623.85,197.01,201.14,241.07,235.42,180.89,169.45,161.01,160.72,162.89,
873.00,357.36,356.21,386.01,845.21,299.34,297.64,284.16,296.48,422.71,316.27,416.54,270.22,753.54,721.73,282.03,243.96,232.75,222.56,262.49,738.18,621.57,196.70,200.91,240.13,234.31,179.96,168.85,161.66,159.74,161.92,
874.00,358.11,355.62,387.41,846.40,300.69,296.58,284.78,295.87,423.20,314.85,416.90,270.15,753.36,719.67,283.71,244.86,233.09,222.31,262.87,739.12,621.09,196.80,200.04,238.95,234.30,179.53,168.60,161.83,158.61,162.03,
875.00,358.59,354.38,385.41,842.99,300.78,297.11,282.75,295.88,422.19,315.40,416.80,269.25,753.95,722.22,283.11,246.43,232.01,221.17,262.88,740.15,620.98,197.12,199.46,241.05,234.96,180.02,169.38,161.96,159.03,162.20,
876.00,356.18,351.94,384.96,838.14,299.55,296.75,282.78,294.97,421.78,315.56,417.07,269.48,754.49,723.25,282.14,246.65,230.65,221.03,261.18,737.34,624.04,196.76,199.90,241.03,235.09,180.71,170.04,162.71,158.82,163.10,
877.00,353.79,349.30,389.55,836.74,299.11,297.32,282.38,294.50,421.46,315.46,418.11,268.71,752.54,723.06,282.17,246.06,230.88,221.43,260.36,733.06,622.25,195.66,199.20,238.60,234.58,179.83,169.00,161.73,158.15,162.07,
878.00,351.03,350.24,384.93,837.91,298.92,298.39,282.49,294.16,420.45,313.93,416.69,266.96,751.09,720.62,281.14,246.03,230.60,219.62,259.63,732.51,618.48,193.51,198.22,238.13,233.94,179.38,168.24,161.54,157.31,161.80,
879.00,351.89,350.88,382.04,834.26,296.70,298.35,282.36,292.32,419.56,312.49,413.96,265.92,751.06,720.42,278.60,245.75,228.29,218.11,258.43,732.37,617.54,192.95,197.72,238.26,233.91,179.23,168.62,161.12,157.81,161.54,
880.00,349.27,350.60,382.68,831.71,295.79,296.24,281.61,291.14,417.55,312.81,414.43,264.74,746.18,717.07,277.37,244.13,227.62,217.95,257.67,727.75,617.78,192.11,197.33,236.55,233.54,179.61,167.37,159.20,157.97,159.76,
881.00,346.65,348.70,380.08,834.30,294.93,295.72,280.83,290.14,416.16,311.70,412.54,264.50,745.22,715.25,277.26,242.78,227.79,217.70,258.63,727.74,615.35,190.97,196.55,234.47,231.42,179.00,165.02,158.64,156.92,158.41,
882.00,351.10,350.13,377.82,835.66,294.62,295.49,281.06,289.77,416.16,310.65,411.21,265.00,745.85,713.83,276.96,242.93,226.93,216.09,258.65,727.63,613.94,191.16,196.17,233.89,230.87,177.84,164.28,158.24,156.46,158.83,
883.00,352.32,348.90,375.41,833.40,293.97,293.59,278.82,289.22,413.88,311.01,410.19,264.90,745.14,711.75,275.49,242.35,226.03,215.63,257.58,723.93,610.67,191.78,195.37,234.80,230.10,178.65,164.49,157.64,157.46,157.64,
884.00,348.24,344.73,375.45,830.52,291.65,291.73,276.90,288.43,412.82,309.96,409.29,264.49,742.66,707.42,273.89,240.27,224.73,215.49,256.82,719.67,607.01,190.75,194.48,233.05,228.82,176.69,163.64,157.69,156.49,157.89,
885.00,348.44,343.78,375.07,830.39,291.47,290.66,276.41,287.93,412.52,308.18,408.00,263.63,740.13,705.85,274.35,238.59,224.47,215.95,255.97,716.68,605.13,189.58,193.71,231.40,228.47,174.93,163.08,157.08,154.28,156.95,
886.00,348.19,343.72,370.69,826.59,291.25,290.08,275.01,287.31,410.52,306.78,405.79,261.33,737.10,704.81,272.83,237.44,223.55,214.57,255.13,718.62,601.06,189.12,193.33,232.20,227.89,175.19,163.13,157.13,154.36,156.35,
887.00,346.52,342.91,368.21,822.26,289.01,288.02,274.33,285.60,409.38,305.45,404.10,259.67,734.75,703.37,270.93,236.82,222.80,213.45,253.41,717.85,601.01,189.44,192.91,231.75,227.72,174.98,164.27,156.28,153.29,155.64,
888.00,344.38,342.43,370.87,818.27,287.87,285.71,273.14,284.73,408.35,304.84,403.54,258.33,731.67,702.26,270.31,235.27,222.14,213.20,252.74,712.55,600.71,189.16,193.19,229.48,227.03,174.35,163.45,154.92,152.56,154.43,
889.00,342.07,342.84,367.82,816.02,287.09,284.60,271.15,283.80,405.96,302.15,402.33,256.32,728.33,700.60,269.51,233.94,221.66,211.04,252.21,710.31,596.84,187.49,192.52,227.91,224.40,173.92,161.35,154.37,151.08,153.07,
890.00,339.97,341.03,364.26,808.82,284.83,281.27,268.52,279.59,402.99,297.91,398.35,254.41,725.61,694.01,266.58,232.80,219.01,208.00,249.74,704.20,591.12,186.15,190.93,225.22,221.93,171.60,159.24,152.81,150.54,153.22,
891.00,331.72,335.29,362.23,797.68,280.15,275.03,262.78,275.40,396.76,293.88,393.32,250.60,715.46,685.48,262.46,229.57,215.02,205.15,245.35,690.78,582.28,182.70,187.13,222.78,218.22,169.38,157.00,149.50,147.90,150.91,
892.00,322.77,326.24,355.35,781.13,273.66,268.95,256.13,268.12,388.66,286.70,385.08,245.71,703.23,672.38,257.23,223.35,209.50,200.80,240.90,677.88,569.37,177.27,182.65,217.18,212.80,165.12,152.76,146.04,144.05,147.62,
893.00,313.97,316.92,345.96,762.27,265.70,260.82,248.38,258.40,377.25,276.44,372.95,237.97,683.82,652.40,250.75,217.25,203.23,194.32,233.75,661.74,554.64,170.84,176.04,210.83,206.85,159.40,147.78,140.93,137.90,142.82,
894.00,304.38,305.12,330.92,737.49,255.17,251.33,238.26,247.44,362.35,267.63,357.69,229.19,663.01,630.70,240.39,210.31,195.42,186.69,224.42,641.78,537.42,164.40,168.43,204.63,199.73,153.51,142.17,135.09,132.97,137.29,
895.00,288.51,290.64,315.64,707.41,241.59,239.68,227.89,236.19,346.75,256.27,342.32,218.62,637.43,606.41,229.56,200.62,186.46,178.79,214.01,618.48,516.57,157.29,160.32,195.90,191.90,147.03,136.82,129.55,126.74,130.68,
896.00,276.96,277.90,302.41,678.15,229.78,228.42,216.97,225.37,330.99,244.32,327.24,207.63,610.34,582.31,219.55,191.40,178.63,171.36,204.91,592.63,498.67,149.96,152.64,186.70,184.26,138.80,129.51,123.12,120.78,122.84,
897.00,264.07,267.38,284.99,653.14,218.50,218.49,207.12,215.32,315.00,232.87,311.43,196.86,586.93,557.94,208.60,182.69,171.26,163.25,195.38,571.51,479.17,142.37,145.17,178.92,175.22,132.65,122.22,117.37,115.15,117.00,
898.00,254.50,257.57,271.96,628.39,209.34,208.74,199.20,206.30,303.59,222.92,299.56,188.45,567.80,537.44,199.76,175.63,162.88,156.49,187.45,550.58,463.32,137.05,139.11,171.65,168.62,126.31,117.08,112.56,111.68,112.99,
899.00,244.96,248.55,267.20,610.54,202.20,200.36,192.42,200.10,294.94,215.61,291.33,181.71,547.88,524.52,193.60,169.02,158.01,151.62,181.49,534.39,451.79,133.17,135.12,166.95,162.59,122.68,114.37,108.47,108.58,109.02,
900.00,242.84,246.05,261.93,606.27,199.32,197.64,189.01,196.51,290.84,211.73,286.83,179.46,543.37,518.14,190.99,166.12,155.91,149.20,180.82,528.14,447.27,131.38,133.71,163.63,158.31,120.39,111.96,107.26,105.88,106.93,
901.00,248.72,248.87,261.59,609.77,201.14,198.37,189.32,197.12,292.31,212.41,288.90,181.00,545.26,518.00,191.73,167.51,156.79,149.29,180.85,531.71,447.79,131.78,134.52,163.43,158.25,120.63,112.95,107.10,105.95,108.32,
902.00,253.26,250.49,267.27,617.11,203.91,200.64,191.10,200.19,296.22,215.65,292.93,184.17,551.87,525.49,194.43,170.58,158.11,151.29,182.77,539.34,451.96,134.00,136.46,166.56,160.27,122.74,115.26,108.91,107.90,109.56,
903.00,256.94,253.56,272.79,627.76,206.56,204.10,194.06,202.71,300.70,219.55,297.65,188.39,561.43,534.71,197.40,171.84,160.69,154.21,185.77,547.75,456.43,136.01,139.27,168.36,163.76,125.47,118.17,111.02,108.86,111.02,
904.00,260.94,256.49,275.42,634.16,209.48,206.27,195.26,204.27,303.07,220.48,299.64,189.29,565.64,537.24,199.22,172.54,162.44,155.94,187.50,550.80,459.27,136.46,140.27,168.57,165.69,125.30,117.91,111.23,109.07,110.89,
905.00,258.13,254.96,272.76,628.65,207.45,205.11,194.04,202.85,300.57,218.65,296.47,187.53,561.92,533.11,197.70,171.31,160.86,154.29,185.72,551.36,454.92,134.75,138.84,167.50,165.25,125.25,117.12,110.60,108.08,111.08,
906.00,250.79,247.93,269.52,615.49,202.84,200.84,190.56,198.34,294.65,213.91,289.62,183.20,552.37,524.94,193.63,167.88,157.13,150.88,181.77,540.58,446.83,133.12,135.67,164.06,163.23,123.13,114.59,108.56,105.99,109.35,
907.00,244.56,241.00,264.99,601.49,197.20,195.49,185.74,192.85,288.61,209.30,283.67,176.94,537.79,516.10,188.63,163.31,153.81,147.75,178.13,526.03,439.54,129.89,131.80,159.38,158.91,120.92,111.88,105.66,103.55,106.02,
908.00,241.04,236.47,255.78,592.54,193.48,191.80,180.92,188.85,282.85,203.83,277.05,173.05,527.18,506.84,185.05,160.59,151.15,145.41,175.56,517.38,433.00,127.57,128.84,155.16,155.49,117.79,107.79,103.58,100.93,103.11,
909.00,239.33,232.76,252.58,584.02,190.34,188.64,178.67,185.52,279.68,200.75,273.24,171.17,522.61,499.95,181.60,159.95,149.06,143.07,172.76,511.80,427.89,125.87,127.31,152.76,153.27,115.78,106.33,101.83,100.71,102.30,
910.00,235.21,228.84,251.55,577.72,188.24,185.13,175.95,183.46,275.65,199.96,271.78,168.97,515.73,496.07,178.11,158.48,146.85,141.49,170.68,505.83,423.96,124.59,125.82,152.46,151.54,114.71,105.75,100.53,100.49,100.53,
911.00,231.13,226.36,246.87,575.64,185.26,183.16,174.21,180.69,272.63,196.76,268.95,167.73,509.93,491.97,176.51,155.48,145.16,140.42,169.32,500.37,419.75,122.56,124.84,150.42,149.71,112.73,105.21,99.43,98.20,99.09,
912.00,230.16,226.37,243.12,570.51,183.73,181.33,172.01,179.12,269.14,193.21,266.17,165.33,503.84,483.63,175.16,153.72,144.58,138.37,168.11,496.99,414.02,120.49,123.50,149.42,147.74,110.29,103.48,97.54,96.25,97.53,
913.00,225.07,223.09,240.51,562.47,180.35,177.95,168.95,176.79,264.35,190.76,261.74,162.37,496.53,476.22,171.94,152.20,141.80,134.31,165.29,493.74,408.81,118.54,122.09,148.08,145.79,109.16,102.34,96.03,94.77,96.51,
914.00,220.94,218.77,239.16,554.03,176.95,175.64,166.79,174.77,260.40,188.51,258.63,160.66,490.44,472.14,171.23,149.61,139.86,132.84,162.46,487.57,404.81,118.04,119.87,147.27,144.66,108.30,101.85,95.16,92.78,95.49,
915.00,220.97,220.35,238.83,552.37,175.48,175.72,164.91,174.24,259.36,186.27,257.56,158.67,488.22,470.72,171.50,148.20,140.02,132.35,161.65,482.15,403.18,116.78,119.52,146.22,143.31,107.98,100.56,94.21,92.20,94.00,
916.00,222.59,222.38,237.98,556.73,177.39,177.31,165.81,175.92,261.08,187.60,258.06,159.92,493.38,471.16,172.30,149.55,140.90,132.44,163.05,486.31,405.66,117.66,120.34,146.71,144.71,108.33,100.19,95.52,92.92,95.35,
917.00,225.33,223.94,242.62,562.20,180.95,179.53,169.89,178.25,265.31,190.85,261.74,162.89,502.57,476.54,174.66,152.40,142.65,134.59,163.53,491.64,410.97,120.00,122.40,149.56,147.84,110.38,101.62,96.88,95.46,96.94,
918.00,227.56,226.36,249.48,572.80,184.87,183.46,173.99,182.65,271.40,196.73,268.61,166.37,512.53,487.92,178.42,154.28,145.48,137.78,166.57,496.88,417.66,122.58,125.20,154.28,151.06,114.30,104.49,99.33,98.27,98.46,
919.00,232.33,232.79,250.67,586.81,190.40,188.54,178.98,186.32,278.23,200.60,274.77,170.27,523.28,497.59,183.40,157.24,148.70,142.33,170.78,506.53,426.04,124.93,128.67,156.54,155.40,116.08,106.81,102.16,99.64,101.25,
920.00,239.01,237.32,255.19,595.51,195.00,191.28,183.03,189.44,284.02,205.59,279.33,174.21,531.61,504.42,186.76,160.96,152.54,145.22,174.32,516.45,433.21,126.61,131.07,159.03,157.90,118.23,108.73,103.18,102.29,103.34,
921.00,238.83,238.23,260.15,595.01,196.75,192.63,184.21,191.26,285.52,208.75,282.23,175.49,536.91,507.82,187.36,163.26,152.88,146.79,175.28,522.29,438.17,127.89,131.69,161.05,158.81,119.67,109.86,104.21,104.19,104.39,
922.00,239.88,238.47,259.31,596.67,195.73,193.74,182.90,190.84,285.60,209.25,282.67,176.69,535.66,511.84,188.57,163.21,153.17,148.07,175.18,522.99,439.87,128.72,131.27,160.40,158.97,119.64,110.42,104.33,103.93,105.35,
923.00,241.98,239.38,257.59,594.30,195.53,193.74,181.99,190.22,284.59,208.22,282.63,176.34,532.32,510.03,188.59,163.68,154.56,147.95,175.48,522.28,439.94,127.90,129.86,158.84,156.94,118.12,109.29,103.64,103.03,104.75,
