Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
513.00,319.03,311.75,301.91,290.38,279.60,274.27,271.17,276.90,282.39,291.60,329.78,325.60,328.78,356.57,459.55,572.69,430.21,757.77,766.27,568.13,382.82,352.71,384.53,422.93,635.80,346.28,344.03,352.32,344.89,795.47,716.03,628.60,814.75,465.36,360.37,462.44,383.05,676.38,794.39,348.53,323.82,319.64,296.88,262.03,257.16,257.31,271.25,518.42,264.12,249.10,243.92,246.78,248.40,259.32,261.56,279.46,282.00,287.59,371.37,
514.00,314.17,306.82,296.47,285.96,273.99,270.37,267.42,272.08,278.09,286.42,325.36,321.58,322.66,350.88,451.90,563.83,423.52,748.31,754.83,559.69,376.41,346.48,378.43,416.79,627.36,339.08,338.09,346.69,339.34,783.26,706.48,619.18,802.67,457.75,353.52,456.19,376.66,666.56,782.17,342.34,317.74,315.73,292.17,257.06,253.91,252.92,267.32,510.76,259.70,245.26,241.07,242.41,245.26,255.98,257.53,275.86,277.52,281.91,365.84,
515.00,308.30,300.78,291.13,280.62,268.45,264.95,260.20,265.62,273.17,280.26,318.40,315.78,316.55,343.10,443.92,553.71,415.80,734.69,740.40,549.37,369.28,339.99,371.15,408.28,615.05,331.40,332.98,340.24,332.23,769.07,694.81,606.15,787.08,448.24,346.42,446.37,369.54,655.26,767.95,335.13,310.46,310.12,285.91,252.02,247.38,247.79,261.60,501.01,253.40,240.11,236.12,236.69,240.45,250.75,252.47,269.98,272.11,275.35,357.76,
516.00,303.73,297.30,287.18,275.47,264.84,260.47,256.56,262.49,268.28,276.23,312.16,310.28,312.78,337.61,437.08,546.07,408.82,723.77,729.71,541.39,363.22,335.27,365.41,401.63,606.96,326.68,327.93,336.20,326.05,759.37,685.36,597.61,777.01,441.30,341.67,439.89,364.93,645.70,758.60,329.64,306.22,304.82,281.24,248.60,242.83,244.23,257.19,494.23,248.92,235.95,232.21,233.30,236.89,245.64,247.83,264.22,266.56,270.78,351.51,
517.00,300.00,294.52,283.75,272.08,261.57,258.57,254.77,259.73,264.39,273.82,308.72,307.05,309.35,334.95,433.11,540.57,403.87,717.02,721.43,536.11,358.81,330.86,360.58,396.38,602.06,321.96,324.06,332.18,322.14,751.27,678.74,590.79,771.20,435.51,338.42,436.47,360.08,639.14,750.29,327.28,302.66,300.83,278.00,246.04,240.44,241.06,253.97,490.82,247.32,232.48,229.24,230.62,234.56,242.45,244.06,262.15,262.84,267.58,347.90,
518.00,298.45,292.78,283.88,271.56,260.58,256.87,252.79,258.17,263.80,272.68,307.56,306.05,307.39,333.34,432.38,538.65,403.16,716.02,720.06,535.71,357.81,327.81,359.21,394.78,598.98,319.85,323.51,330.15,320.37,748.38,676.49,587.78,768.34,433.51,336.43,434.88,357.18,637.66,747.01,325.36,300.40,299.78,275.90,244.36,238.77,240.17,254.19,489.59,246.82,232.03,229.37,229.59,234.08,241.01,243.15,260.94,261.92,265.54,346.16,
519.00,299.88,293.97,285.80,272.76,262.98,256.79,253.64,259.00,264.58,274.73,308.93,306.96,310.34,334.94,433.86,541.50,405.63,719.02,724.50,538.74,359.62,329.29,360.89,396.11,601.48,321.17,324.66,331.79,322.30,752.90,680.33,590.79,773.66,436.08,337.86,436.36,358.52,641.04,752.50,326.51,301.91,301.62,275.68,245.62,239.18,241.78,254.35,492.16,248.00,232.28,229.28,230.38,234.02,241.25,244.84,261.10,263.07,266.31,346.57,
520.00,302.91,297.09,288.79,275.68,266.69,260.06,258.58,262.80,267.49,277.33,312.59,309.87,313.30,340.46,438.41,548.19,409.38,728.29,735.06,545.18,363.80,333.08,364.23,401.42,609.88,325.15,326.96,335.84,324.50,763.82,688.44,598.92,784.86,441.61,342.03,442.32,363.21,648.64,762.44,331.52,306.42,304.78,278.79,249.81,241.90,243.83,256.87,498.73,250.85,234.37,230.64,232.79,236.20,243.77,247.52,263.87,266.02,269.25,351.77,
521.00,306.50,300.70,292.01,279.20,270.01,263.97,261.47,265.39,270.20,280.09,316.46,312.36,314.80,345.01,443.36,555.09,413.12,738.08,744.79,551.74,367.48,337.23,368.59,405.60,616.70,328.13,330.21,337.53,327.19,773.17,696.94,606.82,794.57,447.18,345.51,447.26,366.88,656.32,771.71,335.40,309.77,306.92,281.68,252.12,245.13,246.59,260.40,505.50,254.44,237.33,234.16,234.80,238.15,247.22,249.72,266.94,268.43,273.42,356.29,
522.00,310.42,303.01,294.41,282.50,272.73,266.08,264.00,268.12,274.11,281.91,320.99,315.48,317.71,349.09,447.67,561.54,418.48,746.17,753.88,557.88,371.11,340.51,372.86,409.76,623.18,331.34,332.44,340.07,331.15,782.72,705.11,615.24,802.91,453.61,347.83,451.60,369.70,664.98,781.17,338.30,312.18,311.76,284.43,253.85,247.67,249.12,263.51,509.64,256.87,239.89,236.57,237.02,239.92,250.86,252.87,269.39,271.89,275.88,359.55,
523.00,311.81,303.76,295.17,283.53,273.52,267.54,265.60,267.84,275.29,282.67,322.11,317.39,318.29,349.73,449.07,564.49,420.42,749.20,758.06,559.49,373.00,341.68,374.10,411.55,626.26,333.21,332.88,340.71,332.08,787.20,708.74,617.96,806.41,454.67,349.52,452.42,371.71,669.21,785.28,338.82,313.97,313.56,286.32,254.63,247.26,250.15,263.23,511.74,256.44,240.32,236.26,237.95,239.45,250.71,254.90,268.95,273.06,276.21,361.21,
524.00,311.16,304.08,294.98,282.42,273.07,267.70,265.02,267.58,274.24,280.75,320.74,315.52,316.08,349.10,448.07,564.24,420.03,748.17,758.03,558.72,372.09,340.95,373.01,410.98,625.50,333.26,330.77,339.74,329.57,786.45,706.64,617.05,805.91,453.61,349.58,451.79,371.52,669.33,785.08,338.67,314.13,311.38,286.59,253.75,246.76,248.56,263.67,512.02,254.33,240.00,235.94,237.30,239.08,250.26,252.63,267.40,271.42,276.41,361.82,
525.00,310.56,304.66,294.36,282.14,271.75,267.74,264.21,266.30,272.91,279.77,319.61,314.46,315.44,347.36,447.14,563.14,419.04,748.18,756.24,557.31,369.95,339.57,370.98,409.31,624.18,332.16,329.29,337.95,329.13,784.64,704.24,615.99,804.97,452.93,347.71,451.13,369.22,668.27,783.27,337.18,312.52,310.20,285.29,252.03,246.63,248.23,262.84,510.66,254.02,239.52,235.79,236.95,237.65,249.64,251.12,266.90,270.34,275.53,360.72,
526.00,309.82,303.77,294.42,282.87,270.79,266.62,263.27,265.15,273.88,279.45,319.95,315.26,316.46,346.58,447.08,563.15,419.20,749.21,756.79,558.96,369.87,337.40,370.67,408.59,624.33,331.77,329.46,337.81,329.01,784.72,704.09,615.28,805.08,452.49,347.21,451.05,368.75,669.02,783.63,335.51,311.64,310.55,285.30,250.75,245.90,247.26,262.40,510.30,253.32,238.92,235.36,236.26,237.19,249.35,251.87,266.98,270.85,273.76,359.82,
527.00,310.02,303.77,295.35,282.53,270.86,266.25,262.49,264.65,273.10,279.40,319.48,313.82,317.44,345.57,447.74,563.09,419.24,749.26,757.48,558.84,369.26,338.12,369.94,408.42,624.17,330.94,329.82,338.48,327.57,785.49,704.25,615.03,805.69,452.18,347.17,450.94,368.78,669.70,785.45,335.51,312.02,309.14,284.65,250.82,245.37,246.69,261.80,511.42,251.66,238.44,234.87,235.19,236.59,248.09,251.18,265.61,269.98,273.83,359.64,
528.00,311.54,305.77,295.96,283.28,271.59,267.49,264.43,266.26,273.33,279.75,320.39,313.82,319.27,348.60,449.27,564.83,420.33,753.07,760.30,560.71,370.00,339.05,371.13,408.98,627.09,331.79,330.85,340.89,329.20,788.76,707.16,617.49,810.34,453.77,348.37,453.83,370.12,671.34,788.60,337.21,313.04,308.88,284.92,251.51,247.47,245.90,262.25,514.33,252.55,238.34,235.70,235.58,237.02,248.98,250.84,267.13,269.97,274.93,360.87,
529.00,314.14,307.21,297.93,285.43,272.78,269.53,265.49,267.49,275.56,281.69,322.64,316.79,320.95,351.50,453.20,568.80,421.53,760.15,765.44,565.67,371.24,340.77,373.79,410.85,632.31,331.60,333.69,342.01,331.06,793.97,713.79,621.68,816.38,457.41,349.65,457.65,372.32,674.51,793.18,338.18,314.32,311.32,287.11,252.23,248.87,248.31,263.79,517.92,255.27,239.44,237.32,236.05,239.11,250.75,252.70,269.28,272.31,275.03,362.78,
530.00,315.69,306.42,298.60,286.47,274.54,269.39,265.43,268.65,276.23,283.68,324.92,318.16,322.00,352.05,455.68,571.59,423.46,762.75,768.79,568.58,373.72,342.04,375.90,413.04,635.02,333.02,334.87,342.40,331.61,797.35,718.32,625.41,819.89,459.34,350.66,458.46,373.94,678.54,797.66,338.38,315.45,312.91,287.77,253.29,247.94,249.01,264.03,520.76,255.51,239.66,239.80,235.19,239.26,251.57,254.11,269.59,273.09,275.33,363.26,
531.00,316.47,305.98,298.20,286.09,275.01,268.71,265.67,268.90,274.65,283.99,325.00,317.31,322.35,351.96,456.11,572.65,424.20,762.67,769.61,567.74,374.73,343.15,375.67,413.51,634.75,333.10,334.04,343.21,331.59,799.67,719.42,625.90,821.34,459.59,350.96,458.08,373.82,679.29,799.83,339.46,315.05,312.53,287.76,254.11,247.01,249.53,263.29,521.89,254.15,239.23,239.00,235.32,238.78,250.50,252.50,268.65,272.97,275.75,362.91,
532.00,315.58,305.72,297.24,285.83,274.37,268.80,266.36,269.34,274.48,282.97,324.24,317.31,320.95,352.02,456.27,573.14,423.21,763.82,769.77,567.89,374.60,342.15,375.72,412.90,635.24,332.86,333.35,342.47,331.61,800.17,719.41,625.92,821.55,458.95,350.87,457.80,373.70,678.09,799.18,339.65,314.70,311.79,287.50,254.35,246.65,249.58,262.42,522.22,254.14,238.98,237.74,235.12,238.60,250.37,251.97,269.09,272.32,275.36,363.60,
533.00,314.53,305.31,296.31,284.84,273.73,267.48,265.01,269.03,274.33,282.93,323.90,317.10,319.41,349.19,455.76,573.05,423.14,763.52,768.81,567.98,373.68,342.12,375.25,411.32,633.21,332.01,332.40,340.08,330.46,799.12,719.06,626.13,820.32,458.32,349.55,456.31,371.92,677.95,798.94,338.53,312.87,311.09,286.28,253.26,245.95,250.77,262.84,521.86,254.44,238.37,237.65,234.65,238.35,250.54,251.55,269.24,271.95,274.60,362.23,
534.00,313.75,304.12,295.79,284.58,273.04,266.23,264.81,268.27,274.10,283.39,324.29,316.97,319.14,347.65,454.51,572.84,423.79,763.32,767.65,567.18,374.86,341.55,374.76,411.16,632.66,332.01,331.74,339.54,330.20,799.00,717.84,625.26,819.94,456.93,348.01,454.71,370.98,679.17,799.79,338.03,312.13,311.66,285.23,253.01,244.58,250.23,260.97,521.10,252.99,238.04,236.51,235.17,236.51,249.42,251.94,268.57,271.36,274.23,360.94,
535.00,312.83,305.04,295.91,284.40,271.91,266.56,264.94,268.34,274.66,283.24,322.58,317.05,319.10,348.39,455.12,573.04,422.63,764.58,768.80,566.88,373.87,341.43,374.38,410.57,632.66,332.00,331.83,339.79,330.67,800.30,717.93,625.19,821.10,455.94,348.90,455.47,370.66,679.13,801.27,338.37,313.00,311.48,284.77,253.39,244.64,249.47,261.03,521.22,252.42,237.79,234.03,235.84,237.47,248.67,251.25,268.18,271.74,274.69,362.41,
536.00,311.61,306.06,295.36,283.78,271.39,267.43,265.02,269.41,274.77,282.38,321.76,316.43,317.11,347.45,454.24,572.76,421.72,764.94,769.30,566.00,371.90,341.17,373.92,408.51,632.21,330.96,331.84,337.72,329.40,799.28,717.56,625.86,821.37,455.83,348.55,456.32,370.11,679.33,800.48,337.88,312.49,309.70,284.07,252.40,245.25,248.76,260.82,520.96,253.51,237.60,233.97,235.78,238.22,248.47,250.64,268.18,271.06,274.80,363.02,
537.00,310.21,305.05,294.67,282.78,270.23,266.31,263.07,267.74,273.71,281.37,320.66,315.82,315.30,345.14,451.27,570.38,420.58,762.66,767.61,564.15,370.11,338.78,371.69,407.06,630.33,328.35,329.76,334.85,327.84,795.71,714.93,622.60,819.05,454.70,345.58,454.13,367.56,677.47,797.54,335.20,311.02,309.66,283.06,249.79,244.43,247.68,259.97,519.02,252.58,236.29,233.64,235.13,236.76,247.07,249.76,267.10,270.31,273.09,360.59,
538.00,308.53,302.61,293.74,281.40,268.53,264.03,260.18,265.17,271.76,279.61,317.94,313.87,313.22,343.10,447.94,566.40,416.90,758.65,763.96,560.53,367.88,335.25,368.21,404.96,627.29,325.80,327.84,332.89,325.30,791.62,710.92,617.91,813.71,451.10,343.75,450.20,365.23,673.62,794.57,332.25,309.42,307.85,281.90,247.79,241.44,244.75,257.09,515.85,249.41,234.58,231.15,233.01,235.42,245.09,248.36,263.62,268.19,271.04,358.78,
539.00,307.00,301.57,291.40,278.60,267.63,261.77,257.92,263.64,268.86,276.38,314.78,310.24,310.55,341.22,445.18,562.90,413.58,753.59,760.19,556.24,363.99,333.74,365.06,402.10,623.19,323.76,324.74,330.74,322.26,787.76,706.93,615.10,810.00,448.37,341.96,447.42,363.27,669.18,791.24,330.62,308.15,304.81,279.58,246.37,240.27,242.17,255.56,513.72,247.24,232.97,229.88,230.68,234.23,243.71,245.48,261.18,265.09,269.63,357.24,
540.00,305.76,300.22,289.44,277.55,267.05,261.32,257.44,261.61,267.29,273.74,313.71,308.07,307.87,339.88,441.61,561.52,412.14,750.34,757.08,553.73,362.12,332.00,362.10,399.28,620.99,320.35,322.13,328.30,319.96,784.77,703.75,612.38,807.03,446.55,339.34,445.61,361.23,666.17,786.45,328.87,305.22,303.28,278.54,244.60,239.64,241.07,254.10,511.66,246.59,231.79,229.14,229.03,232.30,243.29,243.39,260.50,263.50,267.41,354.71,
541.00,305.60,299.18,288.51,277.02,265.89,258.97,255.37,258.97,267.02,272.62,312.64,307.72,307.55,338.57,440.99,559.65,411.30,750.19,754.94,554.06,361.40,330.05,361.06,397.51,619.71,317.56,321.02,327.08,317.89,783.17,700.96,609.20,803.85,444.91,336.94,441.98,359.75,664.18,784.98,325.61,303.13,303.44,278.02,243.06,237.15,239.77,253.07,510.09,245.01,230.42,228.29,227.78,230.09,242.72,243.55,258.81,262.75,265.20,352.87,
542.00,305.95,298.33,287.54,276.10,266.33,257.92,255.54,258.20,266.15,273.55,311.84,306.19,307.92,338.23,440.89,559.92,411.87,748.32,753.69,552.93,361.43,331.01,360.23,396.57,619.05,316.71,320.21,327.95,316.91,783.51,701.37,608.97,804.64,443.72,337.52,442.05,360.16,663.99,785.88,326.04,302.39,302.05,277.39,243.45,236.16,238.88,252.36,510.42,243.58,229.91,227.05,226.65,228.92,241.52,242.33,257.42,261.53,264.63,352.81,
543.00,306.01,297.57,287.95,275.83,266.37,259.02,257.32,259.08,265.28,272.92,311.95,305.86,308.27,338.92,442.10,561.74,412.22,749.93,754.48,553.62,361.81,331.56,361.04,396.90,619.96,317.16,318.98,328.14,315.79,786.01,702.76,610.79,808.48,444.12,337.27,444.13,360.71,665.19,786.43,327.05,302.61,300.97,276.75,243.64,236.94,239.03,252.59,512.11,244.69,229.86,226.62,226.39,228.32,241.45,241.11,258.03,261.54,264.18,353.47,
544.00,305.53,297.76,288.27,277.21,266.31,259.13,257.97,259.30,265.90,273.50,312.38,306.60,308.75,338.79,443.39,562.68,412.27,752.80,755.28,555.49,361.91,330.79,361.83,396.99,621.37,316.42,319.48,327.40,315.35,787.39,704.67,611.64,809.91,445.12,337.23,445.12,360.18,665.87,786.89,326.08,302.05,300.58,276.71,242.37,236.26,239.48,253.44,512.73,245.76,229.82,226.94,226.69,228.83,241.63,241.63,258.39,262.02,263.59,353.57,
545.00,305.33,297.50,288.78,277.20,266.33,258.11,256.90,259.88,265.94,274.22,313.27,306.93,310.08,338.10,444.56,562.78,413.06,754.41,756.12,555.44,361.76,330.37,362.59,396.95,621.08,316.64,319.51,327.01,315.65,788.84,705.65,613.36,810.35,444.84,336.33,444.34,359.22,667.26,788.84,325.63,302.63,301.58,275.04,242.33,235.27,239.41,253.09,513.40,245.64,229.64,226.72,227.00,228.54,240.90,241.62,258.33,261.36,263.79,352.49,
546.00,305.02,295.84,290.12,277.04,266.32,257.83,257.39,259.32,264.68,274.14,313.56,306.93,310.44,338.33,444.27,562.93,412.42,754.82,756.40,554.47,362.05,329.24,362.66,397.99,621.29,317.38,318.93,327.33,315.41,790.18,708.27,614.88,813.02,444.47,337.01,444.91,359.26,667.79,789.88,326.97,302.81,300.98,274.42,243.20,235.90,239.00,252.71,513.28,245.19,228.97,225.07,227.22,228.74,240.08,240.71,257.58,260.56,263.94,352.02,
547.00,305.06,296.57,289.59,276.61,266.13,258.48,256.98,259.81,264.30,272.29,313.21,306.72,309.55,339.32,444.78,563.20,410.51,757.64,758.48,555.22,360.95,329.51,362.44,397.54,620.59,317.53,318.20,325.68,314.21,791.25,707.92,615.93,813.70,444.61,336.83,444.77,358.45,668.16,791.58,326.68,302.73,300.07,274.28,243.01,235.86,238.86,252.83,514.30,245.51,229.04,225.22,226.71,230.04,240.35,241.18,257.98,259.98,263.81,351.96,
548.00,304.11,297.55,288.75,276.91,265.99,258.49,255.69,259.32,264.80,272.49,313.03,307.81,308.94,339.78,443.37,562.85,410.71,757.22,758.93,554.51,360.29,328.67,361.59,397.27,620.61,316.20,317.92,324.14,314.75,789.64,707.55,616.14,812.76,444.77,335.14,444.19,357.29,668.58,792.25,326.20,301.80,299.82,272.94,242.49,235.96,239.49,251.60,514.49,245.63,228.40,226.20,226.20,229.46,240.30,241.35,258.02,259.99,262.85,350.73,
549.00,303.79,296.94,288.07,276.36,265.51,258.09,254.36,258.32,264.83,272.64,313.49,308.58,308.86,339.35,442.12,563.28,411.19,756.83,760.56,554.24,360.64,327.31,360.64,396.69,620.24,315.55,317.22,324.63,315.11,789.03,707.28,615.33,813.38,444.62,335.05,443.12,357.73,670.67,793.04,325.92,301.73,300.56,273.08,242.59,234.97,238.47,249.63,514.28,244.60,227.55,225.78,226.22,228.22,239.09,241.32,257.26,260.94,262.33,350.61,
550.00,304.83,297.20,288.23,275.83,265.17,257.55,253.85,258.14,264.01,272.48,311.88,308.03,308.11,339.46,442.24,562.30,410.05,756.13,761.31,554.33,360.26,327.45,359.67,396.72,619.47,315.48,316.49,324.62,313.81,790.07,708.08,614.69,814.65,445.51,335.35,442.66,358.57,670.11,794.19,326.62,301.82,298.89,273.40,242.37,234.49,237.69,248.91,514.92,243.72,226.95,225.19,225.02,228.88,239.02,241.03,256.30,260.24,261.99,351.18,
551.00,304.08,297.73,287.09,275.26,265.18,258.06,254.37,258.85,263.95,271.64,310.97,306.76,307.21,339.26,441.46,562.52,409.68,755.92,762.83,554.62,358.70,328.32,358.86,395.56,619.72,315.16,315.29,324.13,313.42,789.62,707.04,613.52,814.65,445.82,334.28,443.01,357.92,670.31,794.15,326.15,300.83,298.74,272.53,241.33,234.70,237.39,248.93,515.41,244.45,227.25,225.79,225.01,228.55,239.46,240.53,256.15,259.52,261.94,350.93,
552.00,303.71,297.56,287.38,275.38,264.71,257.97,254.50,258.03,264.63,271.15,311.19,307.83,307.38,338.84,441.57,562.82,410.42,757.03,762.14,555.68,359.87,326.75,358.98,395.89,620.67,314.94,314.62,324.11,314.30,789.06,707.09,613.12,815.07,446.11,334.09,442.72,357.79,670.29,793.30,324.59,300.33,299.52,272.31,239.57,234.85,236.66,249.69,515.65,243.60,226.94,225.64,225.22,227.31,239.66,240.72,256.83,259.87,260.56,350.35,
553.00,304.50,296.74,287.93,274.76,264.75,257.31,253.25,257.65,264.26,271.18,310.78,306.88,307.06,337.17,442.21,562.84,409.58,757.39,761.96,554.57,359.67,325.50,358.82,395.35,619.52,314.32,314.15,322.97,313.66,789.53,708.48,612.41,815.26,445.11,334.28,442.55,357.46,670.10,793.59,323.31,299.61,299.61,272.71,238.55,232.80,235.18,250.54,515.64,241.77,227.19,225.17,224.17,227.36,238.38,239.56,255.63,259.02,260.69,350.69,
554.00,303.79,295.04,288.14,273.66,264.26,256.75,252.70,256.77,262.78,269.28,309.29,304.66,307.14,336.49,441.85,561.49,408.52,755.53,760.09,552.88,358.26,326.02,358.04,393.76,616.43,314.12,312.30,322.45,312.08,789.36,708.02,611.92,814.65,443.84,333.94,442.82,356.51,667.38,792.66,322.99,298.72,297.85,272.33,237.41,233.05,233.72,250.83,515.34,241.23,227.03,223.49,223.23,226.86,237.58,236.99,253.96,255.68,260.77,349.36,
555.00,300.64,293.69,286.45,272.48,263.02,257.32,252.79,255.24,261.68,267.28,308.23,303.34,305.17,335.41,438.91,560.15,406.57,753.45,757.28,551.63,357.25,324.54,356.04,392.03,615.30,312.61,310.16,320.15,310.56,785.45,704.92,609.48,811.36,442.07,332.74,441.90,353.46,664.69,788.77,321.35,296.77,295.59,271.27,235.74,233.23,232.92,249.82,512.39,239.68,225.67,222.37,222.33,225.11,236.55,235.35,253.17,255.04,259.00,347.05,
556.00,298.44,292.22,283.60,271.22,260.51,255.57,249.17,253.69,260.53,265.56,306.38,301.43,303.06,331.68,436.03,556.76,404.34,749.79,753.09,548.56,354.91,321.68,353.88,390.09,611.58,309.72,308.02,316.38,308.10,779.94,701.66,606.20,805.65,439.90,330.15,438.89,350.30,661.27,785.30,318.44,294.15,293.15,269.40,233.11,230.21,231.48,248.91,509.32,237.31,223.54,221.49,219.46,223.02,234.74,233.79,251.48,253.59,256.35,345.14,
557.00,296.02,288.91,281.29,269.23,258.08,252.68,246.79,251.48,257.11,264.03,303.30,297.86,301.02,328.40,431.97,551.73,401.40,742.78,748.77,542.96,350.82,320.02,350.80,386.65,606.20,306.19,305.11,314.35,304.88,774.17,697.54,601.62,799.05,436.87,326.43,435.21,347.25,657.99,781.09,316.52,292.19,290.94,267.07,231.75,227.38,229.44,245.32,505.12,234.98,220.81,218.71,216.59,220.59,231.15,230.77,247.32,251.14,255.23,342.24,
558.00,293.11,286.41,278.98,266.74,256.25,250.75,245.69,249.82,254.39,261.72,300.71,294.97,298.72,326.62,428.98,547.55,397.37,738.61,744.73,540.12,347.44,318.12,348.44,383.83,603.77,304.12,302.43,312.09,301.51,770.03,692.59,598.03,794.14,433.97,323.75,430.87,345.04,653.49,775.39,314.92,290.16,287.99,264.88,231.77,226.71,227.47,241.50,501.33,233.73,218.84,215.74,214.58,218.18,229.98,228.85,245.32,248.69,253.22,339.43,
559.00,291.60,286.22,276.41,265.53,255.51,249.48,244.98,249.79,252.94,260.65,299.18,292.98,296.10,324.59,426.27,545.38,394.66,736.83,742.52,539.33,345.11,316.45,346.34,382.25,603.02,301.11,301.59,308.88,298.35,766.89,688.85,596.27,790.55,432.29,321.98,428.17,343.05,651.19,771.70,313.17,287.99,285.39,262.62,230.48,224.80,227.18,240.32,497.93,232.89,217.19,215.59,213.40,216.69,228.25,229.10,244.47,248.77,250.51,337.52,
560.00,290.93,285.22,275.17,264.33,254.45,247.21,243.32,248.89,252.70,259.90,298.65,290.93,295.58,323.27,424.43,543.53,394.37,735.11,741.17,537.42,343.38,314.37,344.73,379.87,600.62,299.31,300.46,307.53,297.94,765.69,685.94,594.86,788.83,431.27,319.39,426.24,341.51,650.82,769.61,311.30,286.75,285.98,261.01,229.29,222.83,226.77,238.85,496.68,232.26,215.68,214.62,212.96,214.25,226.94,227.76,243.40,246.76,249.75,335.89,
561.00,290.70,284.35,275.83,263.38,254.48,246.09,243.88,247.71,251.72,259.03,297.88,291.13,295.03,323.22,424.87,543.14,393.21,735.07,739.28,536.93,344.47,313.70,344.54,378.80,599.90,299.36,300.52,307.49,296.70,766.26,686.45,593.58,790.36,428.88,319.03,424.93,341.55,650.81,769.11,311.03,286.49,285.83,261.52,229.80,222.61,226.05,236.94,497.21,231.08,214.61,212.93,213.17,213.03,225.85,227.03,242.04,246.75,250.02,334.61,
562.00,291.12,284.55,275.41,262.14,255.14,245.95,244.29,247.97,251.46,258.10,297.41,290.24,293.55,323.29,424.75,543.97,391.57,735.78,737.71,536.73,343.64,313.30,343.89,377.61,599.37,299.43,299.78,306.52,295.51,766.38,685.04,592.90,792.43,428.00,319.42,424.84,341.16,650.03,767.93,310.34,286.67,283.87,260.92,229.66,222.65,225.43,237.41,497.01,230.83,214.60,212.92,213.10,213.72,226.32,226.84,242.04,245.63,249.11,334.87,
563.00,290.48,284.84,274.22,261.38,253.39,246.12,244.24,247.24,251.19,257.46,296.79,290.34,292.41,321.44,423.24,542.98,391.76,735.42,736.36,535.08,342.38,312.02,341.93,376.04,597.92,298.15,298.31,305.10,295.79,764.46,682.56,591.53,792.01,426.33,317.61,424.73,339.06,649.08,765.99,308.95,284.89,283.04,259.98,227.32,221.93,225.21,237.71,496.46,230.81,213.23,213.04,213.37,213.04,225.17,226.07,241.90,244.72,247.83,333.56,
564.00,290.12,284.66,274.27,261.63,250.67,244.72,242.36,245.36,251.80,256.80,296.35,290.40,292.72,319.56,422.43,542.34,391.68,734.70,734.27,532.90,342.70,309.13,341.11,374.64,596.29,297.41,297.69,304.34,296.03,763.12,680.57,589.00,791.22,424.61,316.32,423.13,337.59,648.06,765.33,307.20,283.42,283.60,260.18,226.16,220.42,223.34,236.76,495.96,229.86,211.93,210.95,212.67,211.94,224.37,224.93,240.11,243.52,246.84,333.26,
565.00,289.33,283.48,273.39,260.66,249.88,243.16,240.68,244.22,249.73,256.58,294.98,289.68,290.91,318.33,421.92,540.77,389.60,732.83,732.11,531.21,341.13,308.57,340.07,373.51,594.88,296.39,296.22,304.14,293.76,761.97,679.93,586.75,789.58,423.35,316.52,421.77,336.89,646.35,764.62,306.62,283.47,281.56,259.08,225.29,219.78,221.07,235.40,495.32,227.97,211.33,208.69,210.64,212.56,223.53,223.87,238.40,242.12,246.68,333.51,
566.00,287.14,280.52,271.30,259.49,248.60,242.46,239.20,242.92,247.61,254.52,292.82,287.86,288.65,316.77,419.42,538.08,386.33,729.85,729.51,527.08,337.34,306.71,337.63,371.86,592.34,293.97,292.65,301.93,293.24,757.77,674.55,584.79,784.88,420.89,314.56,420.25,334.84,642.10,760.41,304.50,281.94,279.04,256.55,223.49,219.43,219.03,234.31,492.46,226.86,210.75,207.68,209.20,211.61,222.99,221.72,238.43,239.32,244.14,331.52,
