DayOfYear,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
178,0.0,0.0,0.0,0.0,22.043475019931794,153.31339421272278,340.50338249206544,527.693790435791,692.7777305603028,818.4276657104492,895.3769577026367,919.0795516967773,892.6989364624023,771.0604804992676,681.0107887268066,529.3820640563965,343.67566719055174,168.43212280273437,34.931105613708496,0.0,0.0,0.0,0.0,0.0
179,0.0,0.0,0.0,0.0,19.90406686067581,148.12590980529785,343.86454010009766,538.9579040527344,712.1204650878906,846.5688415527344,930.284701538086,951.6143371582032,929.79287109375,812.4386833190918,698.412451171875,560.443211364746,365.36923294067384,174.62181129455567,35.446499538421634,0.0,0.0,0.0,0.0,0.0
180,0.0,0.0,0.0,0.0,19.98951725959778,149.92893295288087,335.51215209960935,525.3838256835937,692.1222473144531,827.4569885253907,905.2989959716797,949.4303466796875,915.5891571044922,811.2034271240234,662.3378082275391,504.4833301544189,325.57279272079467,159.56121492385864,30.764344763755798,0.0,0.0,0.0,0.0,0.0
181,0.0,0.0,0.0,0.0,21.056888246536253,155.75227813720704,345.3532455444336,539.3754776000976,712.0427764892578,850.6226226806641,932.130160522461,934.7320709228516,902.8421783447266,813.7992393493653,690.417837524414,516.7092226028442,336.12106971740724,169.62658910751344,35.00077433586121,0.0,0.0,0.0,0.0,0.0
182,0.0,0.0,0.0,0.0,20.741068851947784,157.20377655029296,348.7718078613281,542.292204284668,716.7519653320312,846.8180328369141,907.6408020019531,901.9210060119628,857.1072128295898,784.617752456665,697.5876823425293,542.3195919036865,353.21767578125,174.56275005340575,36.20373659133911,0.0,0.0,0.0,0.0,0.0
183,0.0,0.0,0.0,0.0,21.51542158126831,158.84402770996093,352.5979827880859,546.9566711425781,713.7543090820312,845.5870544433594,927.9508270263672,938.4773681640625,915.050617980957,830.7433959960938,699.4391860961914,531.0241592407226,352.4475707054138,172.95327558517457,37.40542736053467,0.0,0.0,0.0,0.0,0.0
184,0.0,0.0,0.0,0.0,20.423261177539825,152.8637038230896,335.0885398864746,527.290608215332,695.0439796447754,827.351596069336,918.7260086059571,956.9535461425781,932.5645751953125,803.3385589599609,673.9065612792969,527.6298263549804,349.6202926635742,185.0060619354248,38.00063819885254,0.0,0.0,0.0,0.0,0.0
185,0.0,0.0,0.0,0.0,18.85049946308136,151.75024223327637,347.7144119262695,542.8133331298828,720.6929443359375,857.2346740722656,933.13369140625,956.322378540039,888.5720275878906,817.1589683532715,717.0363311767578,548.7638854980469,348.36521034240724,171.39276990890502,35.507688236236575,0.0,0.0,0.0,0.0,0.0
186,0.0,0.0,0.0,0.0,19.115929126739502,147.78912124633788,337.53797149658203,526.9702438354492,688.613410949707,795.2431396484375,872.0306587219238,907.1249904632568,909.6617095947265,812.0057456970214,711.3014739990234,532.8979476928711,368.1344497680664,186.3801467895508,35.83512382507324,0.0,0.0,0.0,0.0,0.0
187,0.0,0.0,0.0,0.0,17.99667183160782,152.66389541625978,337.9606117248535,536.7209350585938,714.1085693359375,844.7321807861329,928.0651702880859,969.5579681396484,922.0675506591797,804.931300354004,705.5445827484131,553.044430923462,368.86050643920896,181.9522183418274,36.26911725997925,0.0,0.0,0.0,0.0,0.0
188,0.0,0.0,0.0,0.0,17.946876454353333,145.22559394836426,316.54221534729004,526.2000564575195,696.8745574951172,823.1006958007813,901.4698699951172,934.2028503417969,916.4194946289062,836.449577331543,707.9581596374512,558.4125686645508,372.9810134887695,182.17598991394044,33.819415426254274,0.0,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0,16.424908351898193,144.21434059143067,338.2109603881836,525.4363510131836,693.3381546020507,822.4528121948242,928.640087890625,971.3813751220703,936.926318359375,840.42734375,728.5600616455079,567.4223876953125,380.2680267333984,182.99583129882814,35.3264723777771,0.0,0.0,0.0,0.0,0.0
190,0.0,0.0,0.0,0.0,17.163635778427125,148.26198539733886,339.8861770629883,535.6371597290039,709.9928436279297,845.0044464111328,935.1231048583984,961.6222076416016,905.0499053955078,813.8843017578125,680.9045951843261,527.4173904418946,349.98610229492186,177.88817291259767,33.36434059143066,0.0,0.0,0.0,0.0,0.0
191,0.0,0.0,0.0,0.0,16.269019460678102,140.90520668029785,331.44375,526.1603912353515,703.5163696289062,831.7801300048828,911.1520294189453,936.633920288086,912.6587371826172,838.0436340332031,723.5446929931641,567.4005401611328,376.3451644897461,183.6670768737793,34.13763341903687,0.0,0.0,0.0,0.0,0.0
192,0.0,0.0,0.0,0.0,15.99836869239807,146.75626335144042,341.1992416381836,538.2661514282227,714.3405151367188,853.4711975097656,942.8342376708985,974.0613891601563,949.6645599365235,874.3321044921875,741.15126953125,574.1197326660156,381.33595275878906,186.55114669799804,34.422972202301025,0.0,0.0,0.0,0.0,0.0
193,0.0,0.0,0.0,0.0,14.765332293510436,142.37072067260743,332.45406036376954,527.5420272827148,704.3874664306641,843.6229034423828,933.7670318603516,938.1050537109375,901.4459365844726,837.5158447265625,725.2594299316406,551.2359733581543,356.826851272583,178.62803554534912,33.29827833175659,0.0,0.0,0.0,0.0,0.0
194,0.0,0.0,0.0,0.0,14.115152227878571,133.95570487976073,307.3085865020752,507.8380615234375,692.3867584228516,825.7214416503906,905.7332122802734,939.7769088745117,918.4320632934571,831.2555130004882,701.0390892028809,540.9636383056641,348.63719482421874,169.48493061065673,31.72072305679321,0.0,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0,12.975105428695679,131.68241386413575,317.4098861694336,507.7796234130859,659.0103790283204,770.5158252716064,876.1868591308594,920.0936141967774,893.0761627197265,829.551644897461,717.2090942382813,549.0284255981445,344.78086166381837,165.77749214172363,30.19376082420349,0.0,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0,12.416731786727905,127.33944911956787,308.1265785217285,503.4041404724121,666.5627738952637,791.0373046875,851.0442092895507,886.1031433105469,857.5816646575928,757.4722797393799,646.4162925720215,486.8296308517456,304.1442417144775,149.37147369384766,27.706358242034913,0.0,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0,11.625385159254074,124.14347553253174,300.4058095932007,484.9423118591309,657.874885559082,777.9961448669434,891.5486846923828,930.4583618164063,917.1386657714844,827.3258483886718,702.9508224487305,536.8869613647461,351.46716690063477,173.6596935272217,29.165084290504456,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,11.573566675186157,132.0866460800171,328.0728134155273,524.0600738525391,701.9448455810547,838.375537109375,920.8821472167969,924.3854202270508,876.7974731445313,753.3797706604004,657.8208953857422,531.5097679138183,344.7814487457275,167.02994651794432,28.239488077163696,0.0,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0,11.329645383358002,130.50598602294923,318.7997299194336,512.1026077270508,692.3687530517578,815.0673004150391,882.5059036254883,935.065951538086,903.0283660888672,795.5401214599609,700.4161178588868,527.9605964660644,333.5930088043213,164.39196243286133,26.025985300540924,0.0,0.0,0.0,0.0,0.0
200,0.0,0.0,0.0,0.0,11.104369115829467,132.90211563110353,322.53533935546875,520.4285842895508,694.2491027832032,838.8325744628906,925.1744079589844,964.3617279052735,944.7279327392578,865.8438903808594,735.0744476318359,565.5721481323242,369.7986465454102,176.47477645874022,27.910654258728027,0.0,0.0,0.0,0.0,0.0
201,0.0,0.0,0.0,0.0,10.360808324813842,130.9130615234375,324.66527099609374,521.5870803833008,701.9383666992187,821.4672882080079,899.5513763427734,939.5949462890625,925.4154388427735,857.8966278076172,726.6216033935547,534.6714950561524,352.64945526123046,166.0812660217285,25.37934014797211,0.0,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0,9.598552036285401,125.21280174255371,314.8752777099609,513.203744506836,691.8016571044922,830.5161651611328,927.0714721679688,957.5764190673829,939.3148712158203,862.5315582275391,726.6513519287109,555.6769546508789,366.3356185913086,169.24864349365234,25.82197847366333,0.0,0.0,0.0,0.0,0.0
203,0.0,0.0,0.0,0.0,8.924029791355133,126.24958381652831,317.30130462646486,511.1132293701172,682.9134460449219,807.3258071899414,898.7513244628906,915.6728431701661,876.9148071289062,813.3232070922852,690.8078903198242,535.7673278808594,333.02830238342284,153.75128440856935,24.598995780944826,0.0,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0,8.363742995262147,121.97827682495117,308.25731430053713,511.0634307861328,690.0549041748047,824.2247650146485,919.2672729492188,955.7106201171875,931.1178802490234,851.1402587890625,714.8963165283203,533.283390045166,350.11059112548827,161.89048614501954,23.212547254562377,0.0,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0,7.824320006370544,117.95250930786133,304.3997627258301,500.6660461425781,679.8702056884765,816.5050903320313,893.2407623291016,918.6784149169922,899.5554351806641,814.5203216552734,674.3534515380859,479.6501274108887,310.035307598114,147.97375717163087,22.431072187423705,0.0,0.0,0.0,0.0,0.0
206,0.0,0.0,0.0,0.0,6.630730792880058,110.02850456237793,292.6930557250977,492.44908294677737,663.5951171875,796.4364196777344,874.7721252441406,892.7591651916504,868.6300971984863,799.0313575744628,667.3378715515137,502.25134735107423,323.0184322357178,146.1869327545166,20.546224117279053,0.0,0.0,0.0,0.0,0.0
207,0.0,0.0,0.0,0.0,6.772667956352234,113.44277801513672,285.341184425354,476.2333625793457,646.7211250305176,795.2445541381836,898.636572265625,938.3218505859375,895.733154296875,800.3319343566894,686.8565246582032,518.5231857299805,315.2345790863037,145.7047960281372,20.4814022064209,0.0,0.0,0.0,0.0,0.0
208,0.0,0.0,0.0,0.0,6.270943129062653,111.7174506187439,292.5608736038208,496.14160919189453,666.2151947021484,809.3981048583985,906.0638458251954,930.3034072875977,914.814453125,843.6637603759766,710.0149871826172,527.2556304931641,340.7191421508789,156.72414741516113,20.39194173812866,0.0,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0,6.0392751574516295,114.38829765319824,305.97991333007815,504.97980346679685,683.9005004882813,824.5936096191406,918.2254028320312,953.7670837402344,926.1435455322265,836.1529327392578,697.7823623657226,526.6173965454102,339.1666175842285,152.5037048339844,19.023716831207274,0.0,0.0,0.0,0.0,0.0
210,0.0,0.0,0.0,0.0,5.659776926040649,112.60404586791992,303.10733489990236,500.70082397460936,680.5738098144532,822.0968414306641,916.7792175292968,953.0839630126953,930.0682769775391,829.4570693969727,683.0730903625488,523.2153793334961,338.49777908325194,147.2972806930542,17.848394060134886,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,5.136376166343689,108.45402946472169,296.6901336669922,494.4243728637695,674.1992492675781,816.058642578125,904.9339172363282,942.7946014404297,921.5934295654297,833.7319641113281,691.9750305175781,517.3293533325195,340.17138214111327,148.77095489501954,17.299981451034547,0.0,0.0,0.0,0.0,0.0
212,0.0,0.0,0.0,0.0,4.666427099704743,105.7973072052002,293.6051330566406,492.73071136474607,672.6154052734375,815.4305236816406,908.556771850586,942.9508117675781,908.4225708007813,817.6725341796875,663.1826263427735,502.1881523132324,305.3291358947754,133.46953163146972,15.790256667137147,0.0,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0,0.0,3.974452757835388,98.34054336547851,285.62524642944334,482.0962677001953,659.991650390625,802.9783172607422,888.6836059570312,907.1597045898437,901.7006164550781,827.0413543701172,672.9911575317383,495.0188575744629,308.515820980072,130.75759325027465,14.223032307624816,0.0,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,0.0,3.8792316198348997,101.24960174560547,287.04394607543946,484.41011199951174,661.9244018554688,799.5025177001953,900.5855651855469,926.5402404785157,910.4170440673828,825.926138305664,692.4744842529296,498.9664619445801,317.3778549194336,137.65792655944824,14.365453243255615,0.0,0.0,0.0,0.0,0.0
215,0.0,0.0,0.0,0.0,3.4618590474128723,97.77802047729492,281.3735176086426,480.0895721435547,662.1659942626953,804.5940399169922,896.8819000244141,909.0845184326172,852.519207572937,771.3931964874267,651.2338050842285,491.5328773498535,318.4422492980957,133.52269897460937,12.780064058303832,0.0,0.0,0.0,0.0,0.0
216,0.0,0.0,0.0,0.0,2.9438331082463263,90.23768820762635,273.2141059875488,471.6835601806641,653.5690155029297,797.9577178955078,878.0467163085938,893.1654830932617,860.2256271362305,804.976416015625,659.7073638916015,478.00515670776366,294.1101936340332,109.84208869934082,10.41890617609024,0.0,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0,2.796794593334198,93.78614234924316,274.4413124084473,464.58737030029295,646.0146362304688,765.4130348205566,839.8532363891602,854.102879333496,838.8523200988769,768.2054832458496,646.5505264282226,468.37621154785154,294.43719310760497,126.27288074493408,11.198353350162506,0.0,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0,2.555217432975769,94.68344421386719,281.2692672729492,472.5902816772461,651.3718048095703,779.92431640625,871.501806640625,903.0746643066407,845.3265228271484,798.2550750732422,661.2997100830078,497.2570068359375,302.56840057373046,128.44397010803223,10.839332818984985,0.0,0.0,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,2.2622483253479,92.2570255279541,278.7974906921387,480.24810791015625,660.8378662109375,803.5454345703125,891.635366821289,906.9197250366211,893.8919708251954,809.8843536376953,669.4560745239257,497.73763275146484,299.96473121643066,126.09452857971192,9.773439478874206,0.0,0.0,0.0,0.0,0.0
220,0.0,0.0,0.0,0.0,1.9760537981986999,87.84962425231933,270.07452926635744,472.3663787841797,654.7955993652344,799.8120758056641,886.225375366211,915.8817962646484,891.0985656738281,797.1069900512696,649.1303863525391,466.4559440612793,287.2280723571777,104.88773021697997,8.143281352519988,0.0,0.0,0.0,0.0,0.0
221,0.0,0.0,0.0,0.0,1.6884310781955718,83.10385322570801,260.81046600341796,430.32508544921876,613.383390045166,757.7508773803711,865.8151611328125,905.1258819580078,832.5200561523437,749.2693550109864,630.8562805175782,457.88720855712893,288.4567712783813,112.04316072463989,8.039494228363036,0.0,0.0,0.0,0.0,0.0
222,0.0,0.0,0.0,0.0,1.416700792312622,81.66961822509765,262.75984344482424,462.1260528564453,643.4038665771484,789.4040985107422,881.4576263427734,903.5417602539062,851.3320510864257,774.530192565918,658.1546737670899,466.17465171813967,287.4404804229736,109.73016300201417,7.135521113872528,0.0,0.0,0.0,0.0,0.0
223,0.0,0.0,0.0,0.0,1.3188719689846038,84.64818077087402,270.33971252441404,467.7624481201172,652.8526641845704,797.9358001708985,892.539193725586,875.7029342651367,804.4640800476075,717.0438137054443,586.2737030029297,475.81626358032224,291.8814529418945,110.89956703186036,6.830974817276001,0.0,0.0,0.0,0.0,0.0
224,0.0,0.0,0.0,0.0,1.0746211931109428,79.06566276550294,261.66226387023926,449.98369998931884,625.3747631072998,782.743913269043,884.8282012939453,903.1458709716796,849.7841323852539,786.2024185180665,654.6847801208496,477.0156837463379,292.44699745178224,111.10559482574463,5.872055721282959,0.0,0.0,0.0,0.0,0.0
225,0.0,0.0,0.0,0.0,0.8282494448125363,74.38932614326477,255.46312942504883,461.83912963867186,650.97412109375,784.6888397216796,870.2644226074219,893.1083404541016,881.702783203125,795.3430389404297,674.0719802856445,494.86468811035155,289.815784072876,110.03391876220704,5.186619389057159,0.0,0.0,0.0,0.0,0.0
226,0.0,0.0,0.0,0.0,0.782466322183609,79.13470573425293,261.70684509277345,470.05614013671874,644.3122055053711,795.813265991211,879.4473266601562,903.9333282470703,868.2808486938477,773.481640625,665.5919342041016,500.2317947387695,303.6563461303711,108.16141929626465,4.477896966040134,0.0,0.0,0.0,0.0,0.0
227,0.0,0.0,0.0,0.0,0.6211130663752555,75.08034248352051,248.1465389251709,445.6399112701416,624.369083404541,777.1767211914063,880.5721099853515,908.8727600097657,861.44599609375,743.1023368835449,595.6235443115235,455.5774345397949,276.8517604827881,96.6020697593689,3.88616863489151,0.0,0.0,0.0,0.0,0.0
228,0.0,0.0,0.0,0.0,0.49219422712922095,74.60490856170654,259.70631256103513,454.4999237060547,646.7927429199219,792.9699432373047,887.4754211425782,923.4110595703125,895.2274017333984,813.7088012695312,677.0224578857421,497.76490173339846,294.9023376464844,105.21842460632324,3.648969352245331,0.0,0.0,0.0,0.0,0.0
229,0.0,0.0,0.0,0.0,0.4008071839809418,75.77556209564209,263.520189666748,466.42907257080077,651.0378295898438,796.1285125732422,889.4669036865234,924.4694152832031,888.96630859375,797.3138916015625,660.774365234375,472.414729309082,287.12328948974607,100.36853828430176,3.01817809343338,0.0,0.0,0.0,0.0,0.0
230,0.0,0.0,0.0,0.0,0.2850529007613659,68.98787136077881,253.28688888549806,455.86535491943357,639.7275177001953,783.5588409423829,874.9110046386719,912.3874755859375,883.0538116455078,793.3501373291016,633.2286529541016,464.29733963012694,275.6874744415283,93.96046581268311,2.469748842716217,0.0,0.0,0.0,0.0,0.0
231,0.0,0.0,0.0,0.0,0.20779488384723663,67.01179943084716,246.64235229492186,448.15875854492185,633.0516296386719,779.0892578125,868.0070709228515,901.0780029296875,867.4459411621094,773.0106842041016,639.2765548706054,461.02046661376954,269.39753875732424,86.83301062583924,1.9531980119645596,0.0,0.0,0.0,0.0,0.0
232,0.0,0.0,0.0,0.0,0.13324014134705067,62.168276929855345,237.29400959014893,432.25707511901857,616.3333892822266,752.5516845703125,845.677880859375,892.5239929199219,855.8322967529297,775.7631256103516,634.9725143432618,462.2594909667969,270.46385650634767,87.39414100646972,1.655606859922409,0.0,0.0,0.0,0.0,0.0
233,0.0,0.0,0.0,0.0,0.08813528455793858,63.82233772277832,242.92885971069336,443.0249984741211,627.0628479003906,771.7545501708985,852.8743408203125,870.4323181152344,826.8568645477295,774.3260040283203,635.888200378418,457.4450424194336,265.46175689697264,80.80389766693115,1.254276916384697,0.0,0.0,0.0,0.0,0.0
234,0.0,0.0,0.0,0.0,0.048165172524750235,64.51958923339843,247.98513641357422,451.47951049804686,634.0279083251953,778.1981750488281,863.9326904296875,866.962777709961,829.0544469833374,744.2658557891846,608.486268234253,445.4252744674683,264.3904750823975,81.54861183166504,1.0046361446380616,0.0,0.0,0.0,0.0,0.0
235,0.0,0.0,0.0,0.0,0.019418115448206662,60.22640557289124,238.4782844543457,440.34038696289065,628.3940185546875,776.859487915039,870.3154022216797,902.7656463623047,865.5648986816407,722.9734603881836,586.8534561157227,421.9240978240967,239.9689818382263,72.61941781044007,0.6564713235944509,0.0,0.0,0.0,0.0,0.0
236,0.0,0.0,0.0,0.0,0.0028838828671723603,58.31479816436767,237.66585159301758,437.163623046875,615.0679473876953,723.8074295043946,823.6150405883789,859.3426940917968,829.3413009643555,757.2415832519531,600.26431350708,419.47911224365237,240.55646209716798,73.70803718566894,0.5147024676203728,0.0,0.0,0.0,0.0,0.0
237,0.0,0.0,0.0,0.0,0.0,56.52930908203125,229.88182373046874,431.83531341552737,613.1157318115235,748.3184509277344,803.0504806518554,851.0456527709961,806.1323654174805,723.8201629638672,608.225489807129,426.63999633789064,234.1585823059082,66.36149463653564,0.3246894381940365,0.0,0.0,0.0,0.0,0.0
238,0.0,0.0,0.0,0.0,0.0,52.01371436119079,224.2544303894043,412.5018936157227,585.9931869506836,752.3815277099609,847.724642944336,859.9448303222656,848.008642578125,746.5033599853516,587.1911277770996,433.47721939086915,240.8662986755371,67.12746353149414,0.19373265355825425,0.0,0.0,0.0,0.0,0.0
239,0.0,0.0,0.0,0.0,0.0,54.08135280609131,230.31561393737792,435.43736267089844,615.8215896606446,766.5197235107422,839.7310180664062,875.2549468994141,857.6350036621094,771.7660888671875,641.2674957275391,460.77614135742186,257.0558952331543,68.83834381103516,0.09613610450178385,0.0,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0,53.81201000213623,235.16402282714844,441.7146987915039,627.1377563476562,773.0203216552734,856.2243835449219,883.0488800048828,857.130728149414,733.091716003418,601.3315521240235,424.3680965423584,241.8563232421875,64.30268478393555,0.031193338241428135,0.0,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0,0.0,51.64375467300415,229.11795043945312,428.3845672607422,604.3204849243164,753.2316619873047,835.0856048583985,880.596304321289,833.3938171386719,724.8888641357422,592.2776470184326,408.1588493347168,235.37299118041992,61.135284423828125,0.002594430438489814,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0,0.0,0.0,0.0,48.213046073913574,224.77530975341796,423.0209655761719,599.9364303588867,735.05947265625,826.7158859252929,866.3532135009766,822.7420837402344,714.8787866592407,572.0519786834717,393.66918716430666,209.7876859664917,50.71681308746338,0.0,0.0,0.0,0.0,0.0,0.0
243,0.0,0.0,0.0,0.0,0.0,45.10225627422333,215.30497817993165,402.35896759033204,560.566130065918,714.6922607421875,797.8219757080078,832.5950691223145,792.4577926635742,688.1905960083008,525.3265747070312,368.1184597015381,216.33945655822754,52.133938789367676,0.0,0.0,0.0,0.0,0.0,0.0
244,0.0,0.0,0.0,0.0,0.0,40.7301783323288,205.64533309936525,392.45017013549807,576.3415237426758,694.1852607727051,792.0100814819336,856.7844665527343,797.736441040039,711.7126266479493,556.6776840209961,398.8191108703613,222.79079208374023,49.14627456665039,0.0,0.0,0.0,0.0,0.0,0.0
245,0.0,0.0,0.0,0.0,0.0,43.57041072845459,215.3003044128418,408.34644012451173,584.4977966308594,727.3555480957032,815.4081665039063,823.5402038574218,817.8507293701172,692.3761520385742,558.6100296020508,366.8898317337036,202.6918176651001,44.03974723815918,0.0,0.0,0.0,0.0,0.0,0.0
246,0.0,0.0,0.0,0.0,0.0,40.30472683906555,198.2900583744049,383.63445110321044,548.4277654647827,683.2267162322999,767.5106048583984,805.7956741333007,790.8561737060547,678.6831146240235,537.2466133117675,373.1513076782227,190.41313629150392,41.26075267791748,0.0,0.0,0.0,0.0,0.0,0.0
247,0.0,0.0,0.0,0.0,0.0,38.45869355201721,204.88063850402833,391.84889698028564,575.1545379638671,722.9686111450195,782.6871932983398,770.213204574585,755.9322959899903,686.4168571472168,544.9026702880859,354.7614032745361,187.91181411743165,39.63296632766723,0.0,0.0,0.0,0.0,0.0,0.0
248,0.0,0.0,0.0,0.0,0.0,35.58633029460907,178.4594038963318,361.9300903320312,535.1670310974121,661.0428504943848,745.4684047698975,771.0682884216309,761.9429244995117,673.5921485900878,536.8916854858398,374.61299896240234,191.55497026443481,37.40761251449585,0.0,0.0,0.0,0.0,0.0,0.0
249,0.0,0.0,0.0,0.0,0.0,33.13966434001922,175.90773458480834,355.8201627731323,507.7351726531982,640.1889757156372,689.2368076324462,681.1102705001831,647.5709897994996,587.542215538025,470.9165798187256,336.10657730102537,174.2050510406494,32.95276665687561,0.0,0.0,0.0,0.0,0.0,0.0
250,0.0,0.0,0.0,0.0,0.0,32.625462770462036,193.46092376708984,374.12878398895265,554.4771240234375,694.6542739868164,725.5290946960449,776.8379791259765,765.9784301757812,676.9733245849609,520.9813507080078,360.0898246765137,184.1919738769531,31.939258813858032,0.0,0.0,0.0,0.0,0.0,0.0
251,0.0,0.0,0.0,0.0,0.0,30.005879974365236,180.22862629890443,357.86874866485596,543.8132781982422,662.2859390258789,726.905687713623,732.6166215896607,708.220877456665,614.4050186157226,494.30767288208006,349.18603897094727,174.3499324798584,28.235792779922484,0.0,0.0,0.0,0.0,0.0,0.0
252,0.0,0.0,0.0,0.0,0.0,28.737022030353547,177.8238109588623,371.99464416503906,547.1922691345214,682.7415786743164,753.2095382690429,774.6804191589356,771.1948822021484,675.8194976806641,535.4913162231445,356.3765640258789,173.59110908508302,26.361548292636872,0.0,0.0,0.0,0.0,0.0,0.0
253,0.0,0.0,0.0,0.0,0.0,26.60116903781891,164.12534427642822,359.10616436004636,542.5401515960693,659.7442808151245,754.1546760559082,769.3925979614257,743.4184349060058,638.3890716552735,479.16496047973635,304.1944627761841,159.2361038208008,24.386237370967866,0.0,0.0,0.0,0.0,0.0,0.0
254,0.0,0.0,0.0,0.0,0.0,28.332043850421904,178.59355816841125,359.36137161254885,528.8844467163086,678.3425880432129,771.2494674682617,788.3469665527343,742.1103637695312,665.1781585693359,524.567105102539,338.81445388793946,169.9218210220337,24.221131992340087,0.0,0.0,0.0,0.0,0.0,0.0
255,0.0,0.0,0.0,0.0,0.0,25.830489826202392,180.37345504760742,375.26675033569336,551.0833953857422,666.5607940673829,765.145751953125,797.5241638183594,744.5238601684571,616.7031551361084,499.6012252807617,337.8402557373047,165.24366264343263,21.72182168960571,0.0,0.0,0.0,0.0,0.0,0.0
256,0.0,0.0,0.0,0.0,0.0,27.165273129940033,184.15864906311035,374.8685134887695,552.3737762451171,682.9011726379395,749.9390274047852,756.910065460205,771.2835098266602,672.2589721679688,524.4333229064941,355.90342903137207,166.19116096496583,19.851597285270692,0.0,0.0,0.0,0.0,0.0,0.0
257,0.0,0.0,0.0,0.0,0.0,25.410004723072053,165.320311832428,345.21841621398926,531.3826992034913,658.6104907989502,731.3992336273193,753.2075395584106,708.6162185668945,637.39702835083,496.24695854187013,331.2000516891479,152.20893783569335,17.63053297996521,0.0,0.0,0.0,0.0,0.0,0.0
258,0.0,0.0,0.0,0.0,0.0,22.88678321838379,157.613351726532,337.0757040977478,492.83480167388916,624.5536424636841,707.282432937622,723.3684829711914,686.7942905426025,606.6460483551025,463.96446895599365,309.30236663818357,142.82842540740967,15.278691577911378,0.0,0.0,0.0,0.0,0.0,0.0
259,0.0,0.0,0.0,0.0,0.0,23.55021380186081,169.91513690948486,357.9952705383301,533.4389129638672,664.261082458496,753.0084457397461,759.468098449707,727.150617980957,611.9867485046386,480.5531658172607,319.3782253265381,138.04474658966063,13.97453875541687,0.0,0.0,0.0,0.0,0.0,0.0
260,0.0,0.0,0.0,0.0,0.0,19.696276080608367,161.83138008117675,348.3804256439209,510.28703994750975,648.361238861084,764.1141860961914,767.4414184570312,719.4229125976562,598.0343780517578,461.1203784942627,309.5669490814209,139.26686782836913,12.862818384170533,0.0,0.0,0.0,0.0,0.0,0.0
261,0.0,0.0,0.0,0.0,0.0,21.536858916282654,168.85033264160157,359.83282337188723,534.7738964080811,667.3969905853271,750.1815528869629,764.0367637634278,697.3165267944336,593.2646835327148,479.3756645202637,309.2132022857666,136.9339859008789,11.269509601593018,0.0,0.0,0.0,0.0,0.0,0.0
262,0.0,0.0,0.0,0.0,0.0,14.91712765097618,128.67554726600648,313.45731153488157,473.35507717132566,577.9704933166504,644.6505908966064,642.5688755035401,600.9608371734619,535.1700183868409,408.2203887939453,251.05616874694823,114.05436000823974,8.898214119672776,0.0,0.0,0.0,0.0,0.0,0.0
263,0.0,0.0,0.0,0.0,0.0,12.945106023550034,115.41493210792541,261.696778678894,432.76751003265383,576.7088361740113,670.0911798477173,683.2573589324951,638.36480178833,557.8126213073731,410.2555061340332,275.6170778274536,123.26510105133056,8.773835897445679,0.0,0.0,0.0,0.0,0.0,0.0
264,0.0,0.0,0.0,0.0,0.0,13.874185383319855,123.01369938850402,295.0453939437866,469.84280948638917,597.164849472046,683.2578403472901,654.6477272033692,600.457413482666,557.8376708984375,426.5075572967529,271.1285612106323,118.71005363464356,7.663767695426941,0.0,0.0,0.0,0.0,0.0,0.0
265,0.0,0.0,0.0,0.0,0.0,14.616567304259853,137.34059986315276,339.25402510793583,526.1344138697574,674.465421977796,742.2563332005551,734.4102718955592,663.5765686035156,565.9071309942948,471.1296595523232,285.7002093666478,117.67056033485814,6.774773597717285,0.0,0.0,0.0,0.0,0.0,0.0
266,0.0,0.0,0.0,0.0,0.0,15.791238290071487,148.27321796417237,332.9103909492493,507.6957715988159,632.4639152526855,670.0998514175415,707.8001373291015,650.2487335205078,561.8614265441895,461.73258819580076,284.5830539703369,111.0220030784607,5.604400932788849,0.0,0.0,0.0,0.0,0.0,0.0
