DayOfYear,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
273,0.0,0.0,0.0,0.0,0.0,51.34285042893559,354.0050396130508,565.3566110610961,701.7868088569936,766.3825088502871,776.4120483838021,761.5992476640619,726.203329141438,642.8645884081722,587.650850200653,483.5338761329651,303.1317626953125,5.476272901892662,0.0,0.0,0.0,0.0,0.0,0.0
274,0.0,0.0,0.0,0.0,0.0,49.830661392211915,385.9394805908203,568.0768134266139,637.1834801197052,654.766739821434,689.5164302706719,755.6002334594726,742.0745691299438,642.5806704044342,627.2261940002442,508.3764316558838,280.212130355835,2.565460425615311,0.0,0.0,0.0,0.0,0.0,0.0
275,0.0,0.0,0.0,0.0,0.0,36.19295733145591,334.0908415796377,518.306350159645,594.6462539547996,571.1941718087066,630.0004648327828,622.7373209002569,587.5692787766457,581.5066159963608,555.1989490509034,429.46745899617673,230.76729526519776,1.0008546963334084,0.0,0.0,0.0,0.0,0.0,0.0
276,0.0,0.0,0.0,0.0,0.0,38.22742414474487,374.64548645019534,576.8930397033691,693.2855477861069,757.8294929504394,788.2725387573242,776.0467819213867,688.505221748352,619.546383190155,587.763908752158,483.6306507200003,236.51795692443847,0.21176395937800407,0.0,0.0,0.0,0.0,0.0,0.0
277,0.0,0.0,0.0,0.0,0.0,33.57208775454533,347.4596386253834,564.7785877485294,672.3429557669908,744.8602657556737,762.1839308423572,712.5575617035095,733.0649181360379,672.3181462049484,609.0337694883347,470.363120174408,220.3635877609253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,0.0,0.0,0.0,0.0,0.0,22.685283081898504,269.7705257974173,483.2802378064708,622.3941518540042,691.6409325878087,664.4586000944439,640.9952619828676,577.1440104702978,498.5578068745764,475.8965620743601,377.5710079795436,168.05249312049463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,0.0,0.0,0.0,0.0,0.0,17.25393676760114,215.34395434913984,303.2936773211574,400.7607255829027,418.17000819593176,455.4649179897158,436.58994620000203,379.62235601984906,401.14297229130017,363.40284574855315,288.75155297941285,147.39063865024792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,0.0,0.0,0.0,0.0,0.0,22.066491064243017,232.56587101679762,440.87275688633054,558.4037432528683,630.1669980128529,653.764266872406,615.614111828804,560.250607919693,557.8209470272064,470.15409697294234,382.5885631799698,195.5849091053009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,0.0,0.0,0.0,0.0,0.0,19.367558244033226,225.54307734361646,405.937945687701,516.4219461945002,634.6090724945068,717.8331637381183,677.9183231551317,633.993403309131,545.781000514701,484.97098626680673,418.96599146425723,208.52480363845825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,0.0,0.0,0.0,0.0,0.0,19.30693855881691,255.44462890625,394.453109888453,463.97498654961475,491.47584306700156,537.2006838552654,561.2753961746305,519.6082110971213,498.1672447104007,441.0356724107638,345.5018022567034,162.06978912353514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,0.0,0.0,0.0,0.0,0.0,9.614399016652177,189.1120057553053,356.59273751676085,445.08489564505874,467.57472073611297,418.68742680207504,442.2055127605869,385.1901439425812,425.16321509783154,383.2243927054107,289.38417919054626,139.81041556969285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,0.0,0.0,0.0,0.0,0.0,13.572488600018962,262.38841396570206,501.9365330219269,573.7106198138279,585.6576576646097,563.7688464999198,643.6304728507996,581.4844098091125,574.1329138755798,542.2836974263191,416.4815153002739,152.9246631860733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,0.0,0.0,0.0,0.0,0.0,12.856053004310505,233.1639850705862,450.75924023947584,504.7329752471298,504.7554681777954,439.9555202835239,491.04483520846117,504.0267130950466,485.305019903183,465.2638816475868,375.5865269422531,151.41856589317322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,0.0,0.0,0.0,0.0,0.0,11.442577833283774,214.8535219796002,347.5496168714472,459.60673441865237,477.9937957757635,556.3499347299803,588.1029850180645,559.1954770637676,535.8791720692068,435.7247953739017,302.88096235394477,128.28803176879882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,0.0,0.0,0.0,0.0,0.0,7.06795273423211,211.42029821742463,374.44759578704833,439.2735415760229,471.0717526679682,473.5865418168657,463.23311275635217,493.04712441051015,474.9185263028136,414.2390306465328,331.5781081110239,131.47425684928893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,0.0,0.0,0.0,0.0,0.0,5.980535661840613,202.67194026708603,393.76964906661516,455.81146333335346,475.57552828578184,504.85549782144847,502.92612214833497,492.97964448753663,471.00348353013396,438.1423486356158,341.29128228649495,114.98642897605896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,0.0,0.0,0.0,0.0,0.0,4.769280943377166,177.1997654763668,336.3830139642581,424.515232956782,487.9431237297884,537.6281854540109,536.3993661761284,482.1820225902367,454.193297244329,434.81972628831863,351.4907307624817,114.91276664733887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,0.0,0.0,0.0,0.0,0.0,4.838230558938813,196.97399403341115,422.8803141852477,551.1774254391264,602.9034288957715,650.628045412898,615.7563192196191,576.532836884819,510.80099714696405,475.44959975108503,383.10263075848343,126.13922381401062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,0.0,0.0,0.0,0.0,0.0,4.546886610434054,230.65912468619064,499.54474143981935,614.5140525817872,696.9928689956665,714.2796401023865,725.6213125228882,718.8540573120117,690.0154560089111,592.315412902832,453.4653602600098,127.01507978439331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,0.0,0.0,0.0,0.0,0.0,4.788319612947339,298.77753125429155,539.5719646541656,622.8666047857608,639.9210398309166,660.2526675702072,666.1599633988924,656.9878091365099,625.237523301132,561.8699544072151,409.56441326141356,108.81712837219239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,0.0,0.0,0.0,0.0,0.0,2.911515525379957,246.4996516490588,486.4686809539795,621.3244659423829,702.2355544485933,727.5510823249817,704.1888631939888,647.7853890895843,627.7645760655403,548.086537361145,420.28911113739014,115.10164060592652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,0.0,0.0,0.0,0.0,0.0,1.585793051543395,233.91152617374973,436.93859525029546,525.7973180770874,581.3341661207378,611.9903463363647,576.2632329985499,553.8409177018796,556.8107607640326,468.9939327832311,347.64536197185515,89.14933376312256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,0.0,0.0,0.0,0.0,0.0,0.40652412245981395,144.87147204875947,338.2041279443598,407.04213344895396,448.9256836838555,492.7363278894221,453.61260628786056,429.32116269003893,430.87462537325337,366.43317534644154,289.10519297122954,75.50119476318359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,0.0,0.0,0.0,0.0,0.0,0.2516188660474654,197.26853032343374,406.41573946475984,553.4192098259925,585.5448120601475,588.1968396278098,549.5097462589074,542.010162887862,532.1574585357681,488.83648215127175,366.4011351108551,81.74278149604797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,0.0,0.0,0.0,0.0,0.0,0.0,196.39219905289858,403.7101494105519,542.0781003766303,625.9985281443545,649.4290062635052,643.9499310390904,637.39402425542,608.516530700773,534.4266545213759,413.5321976900101,90.06641191244125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,0.0,0.0,0.0,0.0,0.0,0.0,218.15987976390414,440.39205818230766,549.3610305001646,617.0081010192632,646.8345770892687,636.7168469685596,608.1746629506349,579.4791095376015,520.3359996795655,387.11537141799926,79.8323092699051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,0.0,0.0,0.0,0.0,0.0,0.0,200.2956941347631,440.44756596907973,559.8495369946584,665.2928501129151,654.9738087639213,622.9553352356781,558.3862360358238,520.0012900263071,469.59582587778567,365.048615026474,72.2232322216034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,0.0,0.0,0.0,0.0,0.0,0.0,136.84030308575475,358.5309354548547,468.4297344468534,530.0743232139969,579.9780760585556,603.4568596524261,559.9881993409286,505.99454427850435,406.7715050955303,318.25621674656867,62.093690037727356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,0.0,0.0,0.0,0.0,0.0,0.0,163.58848537160083,397.521834564209,527.9532560486214,568.4861189813615,593.2934096890501,600.3056770086289,591.8588974565267,536.2940705895423,485.639979082346,372.8630883693695,60.411319613456726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,0.0,0.0,0.0,0.0,0.0,0.0,137.74340227456705,387.69890070557597,491.0458562925458,533.3645198702812,603.2925290346145,606.1898231804371,585.2313180005448,542.1016752481461,440.77591199874877,324.94997119903564,47.815934252738955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,0.0,0.0,0.0,0.0,0.0,0.0,102.45338513543975,228.45000569184108,298.5209733226751,379.83030135178706,400.9237020110713,457.25315271335893,423.21816213671116,423.2778525616275,372.0017635405064,313.3582941055298,47.127124172449115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,0.0,0.0,0.0,0.0,0.0,0.0,119.66172469663675,354.74306326283715,463.8560671284795,533.036818927154,576.2081510305404,629.6758327484131,614.7835201263428,567.1878606796265,455.4479270935059,329.7337791442871,42.077429068088534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,0.0,0.0,0.0,0.0,0.0,0.0,147.7285514831543,405.00903248786926,503.43649254205667,523.5628255414014,535.3307290911674,578.9775556817651,606.8621611031704,589.8420953110442,508.2467390060425,360.8032657623291,46.376069012284276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,0.0,0.0,0.0,0.0,0.0,0.0,147.4850573351403,402.26811410652317,516.6684660352767,559.0595454216003,586.0927078247071,598.8985297203064,662.1933626336556,667.537477687071,546.0549799010157,373.1356581687927,42.98586518764496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,0.0,0.0,0.0,0.0,0.0,0.0,194.35684400966892,495.8532490232028,592.373859167099,623.8446181178093,644.1412492053103,677.4254920886015,692.2051994878799,628.1996685596183,574.5079223952023,380.5425064086914,42.75571563243866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,0.0,0.0,0.0,0.0,0.0,0.0,171.73436813354493,456.149976644665,581.7490030288697,624.5520878076553,680.24623311162,659.0784115076065,617.2834697723389,558.6091807365417,510.79188957214353,338.06456699371336,32.279039645195006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,0.0,0.0,0.0,0.0,0.0,0.0,115.89267699387406,350.05939333558456,480.5503657180152,620.1898101736563,604.1720609029173,603.2460681531578,547.8704035407397,510.21172454208136,513.0355649471283,337.76340160369875,30.141108334064484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,0.0,0.0,0.0,0.0,0.0,0.0,86.47582533489914,286.75718441307544,471.08124088943003,567.5587781988395,600.1509424284071,593.8517148126208,588.074306736514,547.4130118787289,425.4021378844976,286.19215993881227,21.297667360305788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,0.0,0.0,0.0,0.0,0.0,0.0,88.20826384419976,271.9930008422583,369.7732049049494,384.4245970066245,406.74686712771654,443.68179528284816,499.6696545600891,447.99317670164163,351.9122741892934,269.9467473983765,21.835473489761352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,0.0,0.0,0.0,0.0,0.0,0.0,122.28847364481535,353.1776103448239,504.3917542479932,543.9658708203584,526.5534211422121,508.10223921537397,528.4276772379875,547.4981378555298,490.6900424003601,323.84791231155396,22.83345529511571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,0.0,0.0,0.0,0.0,0.0,0.0,104.83519434548798,359.965762758255,509.2945891380458,548.6653490638266,608.9696785485488,609.9937610117188,597.0704058583326,534.2326149126399,477.79794998168944,324.67769088745115,20.49175015091896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,0.0,0.0,0.0,0.0,0.0,0.0,60.29320674841243,275.002568347007,444.83735876083375,504.8035045408702,514.8441724182373,494.59562846729403,476.6838089220813,428.68652605754323,393.49978390559556,253.5346481323242,16.651635533571245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,0.0,0.0,0.0,0.0,0.0,0.0,85.66781921755046,308.3766981983069,384.0263668459059,432.5125738647481,441.6363765549846,459.35960760712624,482.6099554832093,374.0041929684579,346.6417130462825,236.50231657028198,16.071532428264618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,0.0,0.0,0.0,0.0,0.0,0.0,70.17029496054165,244.36361960485834,384.43911829439304,437.04195625468674,428.2775676302146,428.69319251179695,457.7633723884821,395.9344635825604,340.74941865205767,232.97614221572877,10.741745686531067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,0.0,0.0,0.0,0.0,0.0,0.0,85.38812195074202,341.92053080424665,512.5167217626574,531.7564573851616,513.2418936987244,548.7213998737424,523.6136303542182,464.3833666801453,445.6691259801388,303.97671737670896,12.453008043766022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,0.0,0.0,0.0,0.0,0.0,0.0,83.59879533545475,347.92494847310047,501.95745888139356,580.9381179408107,565.8078871631668,534.6053465261,493.5813435772201,488.4183437347412,422.94245314598083,254.84683046340942,8.492561636865139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,0.0,0.0,0.0,0.0,0.0,0.0,52.579621686164856,239.54416738430095,366.5354795032143,410.5447876373384,441.4587399369155,415.2557903533216,390.30352643088116,374.4531595373014,298.2806401066482,217.44596750736235,6.388735038042069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,0.0,0.0,0.0,0.0,0.0,0.0,63.82777061462402,290.66744165420533,418.2064840325876,451.6459119180201,497.82354862999637,507.8338584237499,480.22160794709123,368.746436083343,342.89969297647474,255.25477809906005,6.579463435709476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,0.0,0.0,0.0,0.0,0.0,0.0,58.97579269784283,273.4839998134983,405.05405139923096,471.0536522347393,492.107968899794,474.61950495245094,512.4811983151778,430.20376214366405,368.4085439991206,245.587561416626,5.759178012609482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,0.0,0.0,0.0,0.0,0.0,0.0,57.699263935536145,288.17103531414176,408.43924913648516,464.7212813027203,492.7357378300745,526.5391694322228,493.7994779492263,439.1612694726791,375.99549577359574,272.9320055961609,6.504640952497721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,0.0,0.0,0.0,0.0,0.0,0.0,83.1205601843074,368.6952281758189,477.5827821437447,542.7088478595018,511.9765916325152,594.4087049416732,603.7261199278757,537.9056044459343,426.9340855717659,279.4208545446396,6.479966597259045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,0.0,0.0,0.0,0.0,0.0,0.0,83.78553231131217,415.01838144253577,573.7311511702337,580.7881699743873,552.1013611151254,572.5764162302017,569.6456216521561,559.917812627554,533.0869651317596,337.368882226944,5.886227527959273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,0.0,0.0,0.0,0.0,0.0,0.0,70.98005628394894,337.44008481809703,516.1887593507766,521.0230562647993,491.3870742292944,484.5536625199951,416.76089136004447,377.1661550045013,356.7324406962842,265.2069192886353,5.384852936863899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,0.0,0.0,0.0,0.0,0.0,0.0,51.29029045262141,268.41562547489445,398.4482709513977,444.66948925279183,399.5898601888184,405.466282686381,429.78222248586826,443.0846038517193,413.0216409104178,258.4727237701416,3.0207113093230875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,0.0,0.0,0.0,0.0,0.0,0.0,46.33368826938751,267.7219302818187,415.71505449197355,445.3182938049082,494.58162758660035,544.7533792197704,524.0039559020107,478.5420179542154,392.437352054043,245.54351921081542,2.396939668059349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,0.0,0.0,0.0,0.0,0.0,0.0,31.166723480145446,231.57592834720035,332.5372874257663,423.0850398644805,437.2483756120317,509.69807945601644,511.0035610347986,435.3197193264961,430.7337731972337,263.0424465417862,1.7527642752975225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,0.0,0.0,0.0,0.0,0.0,0.0,27.753893175611132,198.42608450315893,336.4234503260435,428.2241885840893,425.6679860313954,445.1756762772735,515.2615895779558,463.5777451068701,372.64326701946555,214.12050869464875,1.5589958682656289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,0.0,0.0,0.0,0.0,0.0,0.0,46.72034758657046,268.20667718968053,388.20925762288823,435.1688865445837,442.3511231368125,485.2967804983741,481.52417143863624,460.5803081461927,395.159443731606,248.13651437759398,1.5820696897804738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,0.0,0.0,0.0,0.0,0.0,0.0,41.27967035774907,242.7186774255011,358.7166997841062,424.6850837584111,450.69644926331387,420.3941655160132,403.5081546092944,379.89619913101194,373.8385073423386,264.8583097457886,0.9471223393455148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,0.0,0.0,0.0,0.0,0.0,0.0,27.217565163285087,205.6017068286081,320.81283601317557,325.6601681512585,302.6213468402624,357.0253770451527,338.3688251311604,312.8719180884771,317.1798482000828,219.16130485534669,0.7273319382220507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,0.0,0.0,0.0,0.0,0.0,0.0,22.353085560812552,181.27717682123185,262.06893728924916,297.15681480509227,329.18515426898375,331.38052593262466,326.9384362379401,355.25593919468673,347.59714448330925,208.13197269439698,0.5728384777903557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,0.0,0.0,0.0,0.0,0.0,0.0,28.410939774191938,245.87327080440008,414.83557475808357,453.2931874865664,439.6272705566953,462.36495372354983,490.7708349480128,455.5827282178681,389.9046915682964,245.46582951545716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,0.0,0.0,0.0,0.0,0.0,0.0,20.05584799349308,208.3626051750034,339.20958929359915,378.32549686431884,367.1965548308067,371.4023112028837,341.32216637134553,374.4008409738541,325.46244127750396,210.29731185436248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,0.0,0.0,0.0,0.0,0.0,0.0,22.699822981096833,243.1639064460996,376.561760759358,422.38254817821115,408.74414418127327,422.5180118343891,364.0345615559694,343.08541739369684,269.3088427983224,154.49984995126724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,0.0,0.0,0.0,0.0,0.0,0.0,7.753560454753673,119.38992146882808,295.5947631725172,309.0219960550603,341.2543150826332,322.7253736340499,352.3822592470833,356.3134415507317,364.24364925324915,229.7965301513672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,0.0,0.0,0.0,0.0,0.0,0.0,23.60766333513384,223.5894506957382,350.5551033049822,383.04610080359487,388.8418769144453,458.05245410921054,443.1096125634387,414.6203476790339,372.2363234519959,267.55945205688477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,0.0,0.0,0.0,0.0,0.0,0.0,27.2986203193675,304.7181681029033,476.13045459413587,505.80798595394464,484.1103090496237,526.029253852781,491.9695430782675,445.92687012132956,425.75051667690275,287.7430833816528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,0.0,0.0,0.0,0.0,0.0,0.0,18.70972359180573,212.74915983101818,331.48333214143514,403.66527969307646,438.69998668726794,415.65130059127506,451.6610061422922,468.70068634534255,406.22676557451484,271.37271469831467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,0.0,0.0,0.0,0.0,0.0,0.0,26.854283378030857,342.35038084609187,517.540333333239,618.6782994031906,682.5388641357422,686.100629209877,657.7193192787469,551.6966104529798,473.2203996181488,302.574090051651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,0.0,0.0,0.0,0.0,0.0,0.0,18.98181479811901,289.3321638137414,516.4754739627242,594.2301420779705,578.9645611021667,528.297455483675,495.73481749482454,465.2590025758138,404.07985627055166,272.9302692174912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,0.0,0.0,0.0,0.0,0.0,0.0,12.083100216395538,157.2668394006027,286.6284946203232,352.91422347192497,338.8984311301545,330.2634402436513,344.14463407866845,314.84417140388797,297.74875564575194,202.68267178433015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,0.0,0.0,0.0,0.0,0.0,0.0,9.428092695804153,169.40806812921352,283.40604314834434,318.4858790492042,404.77474149123316,339.88102465614764,311.0423709918615,336.66310760930105,307.2755229256669,196.77768422942202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,0.0,0.0,0.0,0.0,0.0,0.0,10.165364980551761,196.52131686066528,259.8773545610169,287.8760602627278,330.1138127589773,347.77654359030305,351.54872611746697,385.10739582802637,350.1790673136711,228.5540553760715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,0.0,0.0,0.0,0.0,0.0,0.0,10.324662347788935,214.18610768639655,356.64094224484927,366.0930837772536,348.2228486325855,323.23147884633073,372.9030458859605,413.1350549630821,329.5102583929896,233.350619004973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,0.0,0.0,0.0,0.0,0.0,0.0,7.274535144865513,203.07251168652436,359.6808157205618,463.0617977925343,436.94374363113894,458.0029140867856,469.0921769743785,490.83965055202134,412.1323295148475,275.44805856989115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,0.0,0.0,0.0,0.0,0.0,0.0,9.786218800411422,287.36135256886485,394.6494438171389,455.24934427216647,481.4098299944773,488.5731788136065,477.954441146407,477.6775691133924,413.8418429866433,240.3414880990982,0.7340970183105103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,0.0,0.0,0.0,0.0,0.0,0.0,5.626730498438701,189.98206905781802,344.7030686899867,401.78051144097697,435.5447124359762,430.46776524285525,455.8403915810974,410.90587323354555,336.76756332926453,204.27303919563474,0.7857829317010536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,0.0,0.0,0.0,0.0,0.0,0.0,2.9876665765419603,127.74619993843444,221.26206849137674,227.877103249139,282.89533093010743,327.33550441399797,358.88528162647935,348.236104255204,299.3908085808158,202.21755400857606,0.7271965118757648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,0.0,0.0,0.0,0.0,0.0,0.0,3.2826025843620315,121.52132715314801,249.43815669449032,278.6539368856386,272.43506600916226,267.84313596150935,263.2636397236955,255.97115326173372,242.88598633554503,186.11682318197563,1.3327455716636905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,0.0,0.0,0.0,0.0,0.0,0.0,6.753731587488801,260.22935708950536,426.1389525055885,537.5412823837232,599.5420727157642,601.4225798666479,605.8549197570188,576.1066155773472,501.6538610373158,305.63273575305936,2.5486586323473603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,0.0,0.0,0.0,0.0,0.0,0.0,5.9809464698766535,292.4063312159298,497.4531600140035,585.7430286735296,637.7103588906815,556.0440053433215,537.5219567269087,519.0092860314995,470.6637952327728,287.3482921600342,3.4336979944258927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,0.0,0.0,0.0,0.0,0.0,0.0,5.9381115476277415,288.6746108420455,494.4683181762695,568.5760303497315,562.0050399016591,543.6512832641602,565.2858963689239,587.620912088966,484.9336322188377,289.78233469203116,3.942565721303153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,0.0,0.0,0.0,0.0,0.0,0.0,3.013603837483387,204.8919147614215,317.41691361473835,376.3870131254196,396.7621566978378,427.67730811095754,426.3907751167878,395.0051520201929,344.4751530534821,230.13332998261757,3.1797564135918854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,0.0,0.0,0.0,0.0,0.0,0.0,3.1050619362678047,238.77708281632863,396.0805360133745,450.3989572951085,463.3611212611198,515.097045567268,563.5544027326629,591.4860140137374,485.7226626217365,303.66695859343474,6.126043304461291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,0.0,0.0,0.0,0.0,0.0,0.0,2.894583425301303,295.9172106054113,504.645250746439,536.4663231925078,558.2763055548072,612.9130392164498,570.9048408626215,579.4904809236526,486.398422062397,299.46929588161436,6.019180791139914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,0.0,0.0,0.0,0.0,0.0,0.0,2.442922800438301,278.4404898346903,474.3273239244551,531.4934344396046,585.1686106676759,595.8186590454104,590.0399459306672,536.4657247949624,466.92142577171325,298.7873067750319,7.666684036907391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,0.0,0.0,0.0,0.0,0.0,0.0,1.8292262355796993,262.2858921675361,435.06473472222115,573.2746992111206,561.3026551723481,532.5173963189125,527.7854150833562,450.1645007825499,420.47245435491203,273.9578194379807,7.742290150970803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,0.0,0.0,0.0,0.0,0.0,0.0,0.8289400697816784,195.32650431631282,351.23005978309504,384.8002719776793,417.3451387375582,388.4548030586622,448.99757608087964,414.2566541815324,333.954244376719,266.1388098739728,8.542595453621917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,0.0,0.0,0.0,0.0,0.0,0.0,1.0914635659377878,250.98853300996126,385.6155035611242,436.4506359327585,490.2811226975233,486.73374264376764,454.0633589029347,436.7706419697035,347.902151568568,230.2974082001805,8.04850508904481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,0.0,0.0,0.0,0.0,0.0,0.0,0.4978750808397413,188.41886155979063,388.4523212342888,467.0997820934281,474.6247031271458,445.3226856999721,439.0394464015961,490.2154873847961,424.23599870204924,252.1922612943532,8.040402437147202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.33106999167973,248.72338153124846,278.961102264229,261.8925921093469,233.96497088598193,271.70679784826933,308.97143677477726,338.90017130170094,232.97196124963293,8.677579563153262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.93172349996166,332.6757015341427,374.4839205337688,388.2328031017969,385.7736755988974,335.38600600031344,343.7701632459631,337.0939838303137,273.24455992504954,14.233589448439432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.18133758016629,124.17746189087629,76.59183058738708,56.663550740480424,144.1818883523345,286.45514155626296,373.48994932174685,443.9705493927002,375.7088317871094,18.374920463562013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
