Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
943.00,184.16,178.08,160.36,147.27,130.24,111.73,239.15,227.28,209.97,197.53,180.46,162.40,147.61,132.48,116.46,203.38,186.14,171.21,153.87,139.11,125.44,180.08,163.66,151.42,134.38,117.48,101.26,86.37,66.50,55.19,
944.00,181.63,175.54,158.25,145.16,129.19,110.89,235.52,225.11,208.12,194.12,178.35,158.83,145.40,130.71,115.45,200.62,182.18,168.37,151.36,137.04,123.30,177.41,160.90,148.75,132.01,115.38,99.51,85.34,65.75,53.99,
945.00,181.04,174.19,157.06,143.88,128.80,110.48,234.14,224.03,208.62,192.52,177.28,157.41,144.39,129.32,115.61,200.06,181.22,167.51,150.90,136.17,123.15,176.59,159.63,146.79,131.37,115.27,99.68,85.13,65.63,53.51,
946.00,180.16,175.42,158.43,143.84,129.24,110.85,235.55,224.63,210.53,193.68,178.08,157.58,144.85,129.14,116.24,200.66,181.70,168.60,151.47,136.79,123.87,177.94,161.24,146.13,131.69,116.66,100.65,85.57,65.97,53.89,
947.00,181.52,178.42,160.48,145.10,130.77,112.05,238.08,227.37,213.45,196.05,179.10,159.32,146.84,129.89,117.50,203.01,184.02,170.13,153.76,139.78,125.28,180.88,163.21,146.60,133.16,119.59,102.57,86.47,66.89,54.44,
948.00,183.94,180.29,161.82,146.88,132.00,113.57,241.63,229.92,216.07,197.60,180.29,162.19,148.59,131.65,118.15,204.81,185.27,171.50,156.16,143.15,126.59,183.48,165.45,147.82,134.67,121.29,103.72,86.28,67.46,55.23,
949.00,186.30,183.36,163.66,148.71,132.98,114.99,246.21,233.34,218.36,200.23,183.09,167.23,151.54,134.06,119.37,208.05,189.69,174.57,159.02,146.08,129.00,186.90,168.04,151.00,136.61,122.67,105.15,86.22,68.12,56.40,
950.00,187.47,184.70,164.55,149.43,133.72,115.17,247.72,233.91,218.04,200.66,184.12,169.17,152.52,135.65,119.68,208.51,191.05,175.33,160.46,147.42,130.47,187.88,169.08,152.36,137.57,122.51,104.97,86.50,68.03,57.07,
951.00,190.62,186.44,166.31,151.70,135.69,116.84,249.90,236.46,220.14,202.90,186.23,171.74,154.73,138.62,121.59,211.03,193.37,176.76,163.46,149.32,132.74,190.86,170.99,154.84,139.47,123.10,105.48,87.66,68.68,57.95,
952.00,194.32,188.62,168.40,153.90,136.80,117.94,252.50,239.02,222.67,205.98,188.72,174.20,157.23,141.14,123.47,213.47,197.02,179.14,165.27,151.06,134.42,193.46,173.19,158.05,141.65,124.09,107.20,89.71,69.47,58.96,
953.00,196.10,190.66,170.99,156.41,138.46,118.86,254.99,241.41,223.84,209.35,190.96,175.98,159.74,142.75,125.42,216.47,199.99,182.52,166.56,151.95,136.29,195.58,175.26,160.86,144.74,125.44,108.55,92.19,70.55,59.65,
954.00,199.60,194.28,174.51,160.50,140.98,121.60,259.25,245.83,227.76,213.86,194.41,178.20,162.69,145.55,128.00,221.07,203.36,186.87,168.65,153.78,138.62,199.08,178.70,164.55,147.82,128.05,110.65,94.85,72.45,60.68,
955.00,206.62,200.22,179.94,166.52,145.91,126.58,267.68,254.14,235.62,220.84,200.53,183.79,167.99,149.93,132.55,228.56,209.21,193.45,173.32,158.30,142.69,205.01,184.75,169.58,152.53,132.38,114.70,97.46,75.44,62.43,
956.00,212.25,205.42,184.98,171.08,149.78,130.55,275.56,259.92,242.34,226.82,206.45,189.44,172.19,153.23,136.35,235.35,214.95,199.46,178.05,162.18,146.15,210.06,190.57,173.68,156.91,135.71,118.60,100.23,77.89,63.95,
957.00,217.26,210.02,189.71,174.47,153.78,134.10,281.32,265.52,248.63,231.76,212.02,193.72,176.00,156.43,139.50,240.70,219.11,203.98,183.46,166.06,149.49,214.57,195.10,176.16,160.50,138.76,122.03,102.20,80.22,65.11,
958.00,223.71,217.35,195.77,178.74,159.17,138.51,289.93,274.17,257.28,239.60,219.41,199.57,181.56,161.06,144.33,248.58,225.44,209.34,190.06,172.57,153.98,221.47,201.27,181.25,165.48,144.17,126.97,105.36,83.04,67.20,
959.00,229.92,223.56,201.68,183.13,164.55,142.41,299.22,282.67,265.58,246.40,225.93,205.66,187.90,165.89,149.04,255.76,232.59,215.84,196.04,179.47,159.35,229.04,207.70,186.64,170.60,149.58,131.62,108.27,85.56,69.59,
960.00,236.13,229.58,207.80,188.01,168.80,145.99,308.38,291.93,273.45,253.30,233.10,212.28,193.81,171.71,153.77,263.33,240.02,223.37,202.93,185.96,164.32,237.10,214.03,193.48,175.90,155.51,135.24,111.82,88.16,72.10,
961.00,245.25,239.21,215.29,194.81,174.74,151.01,321.13,303.87,283.76,262.87,241.50,221.41,202.15,179.05,159.35,274.20,249.35,232.29,212.20,193.95,171.08,246.86,222.44,201.94,182.94,162.66,140.07,116.13,91.46,75.72,
962.00,256.17,249.60,223.65,204.22,181.90,157.97,335.94,318.00,296.52,274.21,251.71,232.03,211.26,188.55,166.48,286.87,261.27,242.64,222.25,203.35,179.33,258.56,232.99,211.92,191.21,169.99,145.65,120.73,95.78,79.93,
963.00,266.54,258.62,231.90,212.16,188.37,163.44,349.32,330.04,308.28,284.90,261.56,241.35,218.96,196.82,172.10,298.37,273.12,251.96,232.15,211.22,187.06,269.09,242.68,220.75,198.91,176.76,150.81,126.11,99.80,83.65,
964.00,277.26,269.01,241.10,220.48,195.17,169.45,362.52,342.96,320.51,297.36,273.11,251.35,227.16,205.22,178.47,310.95,285.24,261.54,241.67,218.76,194.83,279.61,251.41,230.32,207.28,183.70,156.79,133.07,103.99,87.30,
965.00,291.65,282.78,253.29,231.83,205.27,178.71,380.34,360.58,337.31,313.60,288.01,263.81,239.26,215.26,187.49,327.81,300.36,275.70,254.26,230.22,205.31,294.21,264.87,242.39,217.91,194.06,165.31,140.43,110.05,92.14,
966.00,309.38,298.59,269.08,245.83,217.15,189.82,402.20,382.27,358.65,332.76,306.16,279.72,252.89,228.19,199.14,347.38,319.82,293.63,267.85,243.00,218.16,312.36,280.98,257.21,231.41,205.60,176.36,149.92,117.43,97.78,
967.00,328.88,317.43,287.01,262.10,230.76,202.09,427.23,405.84,381.70,354.46,326.50,298.88,269.57,242.06,212.91,370.53,340.87,313.32,284.66,258.17,232.55,332.20,299.54,274.42,247.03,218.09,188.99,160.87,125.86,104.02,
968.00,350.12,337.15,305.28,278.33,246.41,214.52,453.14,432.24,405.49,377.78,348.59,318.25,286.98,257.36,228.13,394.23,362.18,334.49,303.13,274.45,246.77,353.06,319.07,292.17,262.74,231.72,202.19,170.60,134.72,110.67,
969.00,369.94,355.54,322.22,293.43,260.81,226.54,477.64,456.22,428.19,397.50,368.06,335.82,303.60,272.00,242.52,416.62,382.32,353.92,320.34,290.02,260.91,373.22,338.30,308.33,277.65,244.12,214.05,179.17,143.09,117.10,
970.00,383.43,368.19,333.97,303.41,270.94,233.69,494.79,471.36,442.32,410.91,381.26,347.41,314.39,282.56,251.65,432.25,396.28,366.52,332.20,301.09,270.38,386.90,350.79,319.44,288.25,253.04,222.82,185.97,148.79,121.76,
971.00,388.63,375.54,340.75,307.98,275.81,236.56,503.00,480.06,449.59,418.03,387.86,353.54,321.07,287.68,255.49,440.96,402.63,373.54,339.38,307.23,275.66,393.27,357.86,325.07,292.91,257.98,226.72,189.31,151.58,124.31,
972.00,389.32,376.73,341.57,308.57,277.06,236.81,504.77,481.95,451.62,419.29,389.17,354.47,322.91,289.19,255.21,442.94,403.10,375.14,340.64,309.70,276.44,395.70,360.28,325.94,294.59,260.40,226.84,189.27,152.34,125.24,
973.00,387.07,374.92,339.60,307.54,275.06,236.91,502.86,479.92,450.33,416.62,386.98,353.58,322.02,288.15,253.06,440.89,401.11,373.26,339.54,310.06,275.74,394.70,359.28,324.76,293.57,260.00,225.47,187.75,151.43,125.20,
974.00,383.80,371.86,336.98,305.48,272.47,235.39,501.30,476.04,447.81,414.18,384.39,351.82,319.74,286.41,249.69,437.15,398.21,370.91,337.74,308.41,274.00,391.54,356.49,322.69,290.91,257.58,223.92,186.71,150.22,124.91,
975.00,383.21,371.99,336.98,304.70,272.26,235.82,501.37,476.50,448.84,414.65,382.89,351.61,319.70,286.22,249.83,436.49,398.93,369.64,338.44,308.87,274.10,391.22,355.58,322.77,291.15,257.60,222.96,186.84,149.59,124.90,
976.00,385.60,373.25,337.29,306.47,273.84,238.01,503.75,478.38,451.11,417.61,384.36,352.92,320.20,287.38,251.43,438.03,401.67,371.10,339.25,310.02,275.21,393.45,356.59,324.62,293.08,258.65,223.56,187.92,150.41,125.55,
977.00,389.71,377.14,340.55,309.45,276.06,240.62,508.63,482.35,455.03,422.46,387.19,356.57,322.79,289.77,254.37,441.69,406.43,374.36,341.18,312.21,277.46,397.08,358.81,327.93,295.24,260.45,226.07,190.67,151.55,126.69,
978.00,394.53,383.69,345.43,313.40,280.21,243.12,515.84,490.72,460.69,429.41,393.60,361.62,327.29,293.67,258.52,448.09,413.18,379.41,345.63,315.39,281.22,402.85,363.25,333.45,299.44,264.34,229.35,194.36,154.12,128.16,
979.00,401.27,390.85,351.94,320.47,285.49,247.58,524.47,500.14,468.90,436.98,401.39,367.63,333.68,299.35,264.91,456.59,420.89,386.77,351.34,321.45,287.00,409.75,370.97,339.92,304.97,269.20,233.06,198.21,157.25,130.38,
980.00,409.08,397.09,358.25,328.09,290.71,252.28,533.29,509.45,477.22,444.75,409.96,374.75,340.11,304.54,270.70,465.15,428.74,393.72,357.72,326.23,292.20,417.26,378.98,345.89,309.78,273.72,237.71,201.48,160.78,132.64,
981.00,418.38,405.30,366.32,335.00,297.23,257.21,545.76,520.13,488.28,454.89,419.33,383.36,347.70,310.66,276.92,476.65,438.66,402.60,366.50,333.71,298.18,426.21,388.36,352.70,315.91,280.10,244.25,206.90,164.84,135.92,
982.00,428.81,414.01,374.92,342.28,304.58,262.79,558.00,533.09,500.24,465.70,430.46,392.00,355.40,317.56,283.59,488.63,449.04,411.75,376.25,342.21,304.77,436.48,397.98,360.93,323.31,287.77,250.40,211.93,168.74,139.48,
983.00,438.34,422.56,384.01,349.62,311.86,268.69,569.65,544.74,511.52,475.90,440.21,400.84,363.64,324.15,289.58,500.30,459.08,421.56,385.97,349.86,311.74,447.49,408.13,368.21,330.93,295.26,256.37,217.07,172.86,142.85,
984.00,447.08,430.44,391.89,355.39,317.51,274.38,581.24,554.80,521.63,485.79,447.96,409.52,371.23,330.97,294.35,510.63,468.75,430.49,394.05,357.94,318.58,457.65,415.48,375.81,338.56,302.09,261.73,221.96,176.50,146.16,
985.00,454.39,438.88,399.00,360.94,322.11,279.24,592.03,564.67,531.44,494.20,456.54,417.36,378.91,338.38,299.39,520.44,476.93,440.41,401.96,365.51,324.91,467.70,422.84,383.09,345.93,308.78,265.84,227.07,179.86,149.38,
986.00,461.08,447.09,406.14,366.75,326.28,284.46,601.52,573.33,539.61,502.49,464.38,424.29,386.53,344.86,304.29,528.78,485.24,448.61,410.49,372.37,330.77,476.15,429.44,390.01,352.18,314.48,269.39,231.35,183.21,152.21,
987.00,467.27,453.19,410.74,372.59,329.63,289.64,609.85,579.32,547.42,509.76,470.04,430.72,392.96,350.52,308.11,535.55,494.07,455.33,416.68,377.65,336.04,484.52,435.85,395.23,358.07,318.47,273.15,234.47,186.18,155.06,
988.00,472.11,458.23,414.34,376.91,333.43,292.51,617.69,584.96,553.80,515.78,475.86,436.37,398.32,355.37,312.13,540.57,499.88,460.53,420.72,383.10,340.51,489.84,440.35,400.87,361.88,322.14,276.21,237.25,188.65,157.34,
989.00,475.88,462.80,417.49,380.64,337.00,295.36,623.57,590.99,558.53,520.99,480.94,441.22,402.54,358.66,315.60,546.46,505.51,465.03,425.00,386.24,343.80,493.73,444.86,406.26,364.82,324.88,278.18,240.14,190.88,158.66,
990.00,480.10,465.64,421.07,384.19,340.44,298.42,628.34,596.33,562.73,524.11,485.02,444.53,404.62,361.21,318.96,551.46,509.33,468.23,427.68,389.32,346.50,497.35,449.18,410.42,367.74,327.53,280.50,241.15,192.71,159.88,
991.00,483.66,467.70,424.01,388.13,343.17,299.91,631.67,600.56,566.61,527.11,486.90,448.13,406.30,363.69,321.69,555.16,511.49,471.80,428.84,391.36,348.37,499.65,452.53,413.78,370.61,328.04,282.92,242.55,194.12,160.71,
992.00,486.40,469.85,426.87,390.82,344.81,300.66,635.40,604.93,570.62,530.78,490.12,449.79,408.10,365.82,323.79,559.80,514.79,474.37,432.35,393.26,351.07,500.73,455.31,416.18,372.91,328.93,285.62,244.75,195.62,160.97,
993.00,488.74,472.47,430.39,392.70,347.04,301.92,637.56,608.22,573.91,533.40,492.85,451.14,410.02,365.46,325.22,563.51,517.32,476.73,435.85,394.46,352.61,502.76,458.51,417.15,375.15,329.38,287.85,246.37,196.97,161.69,
994.00,491.16,474.05,432.41,394.62,348.87,301.95,639.77,610.07,576.28,535.52,493.96,453.16,411.49,366.38,326.81,565.20,520.43,478.29,437.03,396.20,354.23,505.07,459.70,417.59,377.07,331.19,290.50,246.85,197.93,162.62,
995.00,492.80,475.49,433.42,395.03,349.86,301.97,641.85,612.06,578.30,537.39,495.52,454.88,412.78,367.09,327.37,566.85,522.43,479.65,438.33,397.91,355.55,507.01,460.29,418.00,378.51,332.32,291.87,248.02,198.30,163.27,
996.00,492.36,477.29,434.30,394.49,349.87,302.12,643.45,613.66,578.74,537.29,496.42,455.83,413.55,367.52,327.25,568.61,523.34,480.58,439.01,398.70,356.05,508.78,460.92,418.48,378.97,334.15,292.49,248.69,198.36,163.71,
997.00,492.57,478.05,433.06,394.03,350.10,302.27,643.92,613.74,578.20,536.01,496.18,457.25,414.94,368.25,326.29,567.37,523.16,481.47,439.13,399.19,355.75,510.58,462.39,418.07,379.65,335.35,291.46,248.04,197.85,164.14,
998.00,492.29,477.77,431.65,392.39,349.15,302.36,643.35,613.71,576.95,535.51,495.63,456.67,414.88,369.73,324.97,566.22,523.20,480.37,438.99,399.82,355.56,511.16,461.90,417.90,379.44,336.22,290.29,247.54,197.56,164.71,
999.00,490.81,476.32,430.13,390.58,347.84,302.02,643.37,611.79,575.59,534.06,494.97,455.61,413.94,369.64,323.42,564.33,522.38,480.33,438.86,398.40,354.84,511.04,461.53,417.08,378.13,334.80,289.07,247.74,197.25,164.66,
1000.00,489.18,475.84,429.63,389.25,347.53,301.49,641.10,609.96,573.98,533.86,493.81,454.40,413.96,369.32,322.49,561.40,521.22,478.47,438.29,397.43,354.40,509.65,461.03,417.49,375.07,334.69,287.54,247.75,197.10,164.26,
1001.00,488.46,473.99,428.60,388.18,346.93,301.13,638.60,607.64,572.00,533.80,492.44,452.97,411.28,368.26,323.02,559.35,519.66,476.27,436.68,395.45,353.34,507.27,458.79,417.41,372.73,333.22,287.17,247.03,196.99,163.70,
1002.00,488.17,471.44,427.65,386.88,345.61,300.01,636.30,604.44,568.83,532.68,490.17,451.80,408.79,367.27,323.68,557.78,516.67,475.37,434.06,393.10,353.05,504.41,456.83,417.53,371.05,331.67,286.63,246.21,196.28,162.79,
1003.00,485.21,469.43,426.14,385.72,344.20,298.44,632.68,602.14,565.60,530.63,488.33,447.96,406.68,364.51,323.01,555.68,513.47,473.25,431.44,390.28,351.09,501.48,453.68,415.91,369.88,328.72,285.58,245.01,195.64,161.69,
1004.00,484.09,467.62,425.65,385.91,343.15,297.01,630.43,600.73,562.94,528.69,486.06,445.78,405.07,363.34,322.47,555.03,510.28,471.04,430.18,389.82,349.49,498.33,451.99,413.65,369.96,327.33,284.93,244.22,195.10,160.70,
1005.00,483.86,464.50,423.86,386.16,341.73,296.17,629.30,598.74,562.33,526.50,484.05,443.77,403.39,361.28,322.30,554.11,508.91,470.12,428.09,388.36,349.38,495.93,451.32,410.85,370.09,325.79,284.48,243.15,194.78,160.19,
1006.00,483.91,464.48,423.19,385.19,340.85,295.30,628.74,597.21,562.16,525.21,483.71,442.92,403.66,360.17,320.66,552.80,507.85,469.68,427.62,388.68,349.40,495.54,450.94,409.14,370.34,325.07,285.53,243.84,194.40,160.19,
1007.00,482.80,464.76,422.38,384.49,339.89,294.27,627.79,597.70,562.15,523.49,483.99,443.05,402.90,359.67,319.28,553.12,506.78,469.67,427.58,389.47,348.08,495.11,451.35,407.33,370.54,325.57,285.93,243.67,193.83,159.97,
1008.00,483.15,464.75,421.67,382.88,340.22,294.71,626.67,596.77,562.73,523.42,483.36,443.87,403.42,359.97,318.40,553.13,506.32,469.64,428.42,390.04,347.75,496.36,451.76,406.46,370.50,327.24,286.82,243.37,193.72,160.16,
1009.00,481.92,465.39,420.72,381.06,340.55,295.04,626.41,596.68,562.65,522.12,483.74,444.75,403.34,360.06,317.42,552.34,506.90,469.71,427.49,388.98,347.95,496.61,452.38,407.11,370.28,327.40,286.14,242.33,193.64,160.31,
1010.00,480.51,465.75,421.37,380.55,341.25,295.51,627.00,596.69,562.92,522.33,484.22,445.16,404.10,360.64,316.20,551.86,507.11,470.40,428.96,389.46,347.39,497.30,452.67,408.14,369.93,327.64,285.17,242.25,193.66,160.58,
1011.00,479.73,466.02,422.06,381.00,342.07,296.73,626.30,597.35,564.02,523.89,484.55,444.67,403.79,360.98,316.60,552.20,508.11,469.72,430.76,389.24,346.36,496.92,452.14,409.00,369.06,327.77,283.85,242.02,193.90,160.74,
1012.00,480.31,466.02,421.87,381.93,342.99,297.38,628.05,597.85,565.80,525.54,484.71,445.51,404.90,361.23,317.40,552.80,510.61,469.70,431.73,387.82,348.74,498.02,451.51,410.75,368.03,327.65,284.49,242.19,194.51,160.94,
1013.00,481.03,466.93,422.38,383.51,343.03,297.95,629.73,598.73,565.88,525.46,485.44,445.87,404.83,362.61,318.34,553.68,511.96,469.94,431.75,387.87,349.48,497.20,450.87,412.56,367.84,326.69,284.70,242.90,194.07,160.95,
1014.00,481.61,467.67,422.65,384.32,341.86,297.71,629.23,598.33,565.34,527.08,485.55,444.94,404.34,363.20,319.26,555.01,512.77,470.87,431.53,387.64,349.05,498.03,449.70,413.33,367.92,326.34,285.55,242.98,194.04,161.17,
1015.00,481.50,467.87,422.30,385.44,342.21,298.17,629.66,598.11,565.23,525.58,486.09,444.67,404.62,365.22,321.81,556.43,511.77,472.23,430.12,388.11,349.38,496.69,449.79,413.24,367.75,325.86,285.59,242.84,194.11,160.46,
1016.00,480.57,466.50,422.52,386.22,341.24,297.80,630.08,597.11,563.39,524.66,486.35,443.65,404.38,364.65,322.77,556.12,510.70,472.00,428.65,387.94,348.86,495.46,449.46,412.28,367.27,324.66,285.76,242.43,194.18,160.35,
1017.00,479.66,465.58,423.31,386.11,340.06,296.25,629.57,595.39,562.71,524.93,486.23,443.33,404.27,363.29,323.27,556.06,509.41,472.86,428.21,388.16,348.06,494.16,450.72,409.81,367.73,322.91,286.32,243.31,194.29,160.57,
1018.00,478.65,464.82,423.30,384.79,339.96,294.92,628.52,595.72,561.53,525.07,486.02,443.41,404.32,360.91,322.37,555.32,507.39,472.07,427.90,387.85,346.97,493.98,450.74,407.88,367.28,322.83,287.05,243.64,194.51,160.42,
1019.00,477.89,462.55,421.99,382.60,339.07,293.84,628.29,595.53,560.66,524.50,484.26,442.59,403.99,359.40,320.81,552.48,505.45,470.15,427.08,388.02,347.09,494.61,450.34,406.54,367.15,322.87,286.41,242.40,194.43,160.17,
1020.00,478.26,462.04,421.41,381.23,338.33,292.72,625.92,595.30,558.06,523.35,481.86,442.17,403.35,358.75,318.62,550.26,504.87,467.68,425.19,388.60,347.08,495.06,449.29,405.95,367.52,323.76,286.19,242.27,193.46,160.64,
1021.00,477.84,462.23,419.12,379.24,337.18,292.14,624.38,595.18,556.98,522.48,480.33,442.41,401.70,358.58,316.25,548.67,504.25,466.09,425.00,387.95,346.45,494.49,449.17,405.77,367.08,325.15,284.12,240.45,192.97,160.29,
1022.00,477.20,462.13,416.74,377.94,337.54,292.81,622.41,594.49,556.48,520.80,479.54,441.23,401.22,358.74,315.01,545.73,503.49,463.88,426.45,387.88,345.96,493.90,448.07,405.79,366.23,327.23,282.84,239.72,192.36,160.07,
1023.00,476.60,460.18,415.10,378.05,337.46,292.51,621.11,592.28,555.48,519.89,478.68,440.37,399.85,358.88,314.31,544.56,504.31,462.38,427.54,387.81,345.17,493.12,447.70,405.74,366.64,327.90,281.29,239.34,191.85,160.42,
1024.00,475.12,460.04,415.13,377.91,338.13,291.90,618.80,590.64,555.24,518.90,479.98,440.53,398.94,358.55,314.75,545.51,505.23,461.29,427.66,387.08,344.55,491.17,446.17,405.56,366.13,326.76,281.20,241.19,191.71,160.51,
1025.00,473.64,458.86,415.32,377.36,337.80,291.99,617.64,590.13,556.36,518.94,481.34,438.59,398.71,357.56,315.30,546.50,505.30,461.68,427.46,384.12,343.09,490.56,444.48,405.83,365.99,325.94,279.98,241.37,191.55,159.69,
1026.00,472.08,458.77,415.14,377.51,338.64,293.60,616.45,590.76,557.27,518.04,481.35,438.43,397.94,357.00,316.61,546.20,504.70,462.86,425.52,384.41,343.56,490.50,442.92,405.87,366.84,324.68,279.23,241.45,192.17,159.22,
1027.00,472.12,458.97,415.00,377.96,336.69,293.08,616.91,589.55,557.10,518.65,481.36,438.35,397.07,356.86,317.01,547.72,504.11,463.31,421.36,383.35,343.14,490.04,442.92,405.99,366.84,322.62,278.55,241.51,192.58,158.84,
1028.00,471.28,458.51,415.95,379.46,335.01,292.13,616.88,588.47,557.22,518.48,481.25,438.06,397.57,355.89,316.94,547.11,503.68,464.41,420.08,382.21,342.46,489.62,443.25,404.79,366.24,320.64,279.19,240.64,192.69,158.09,
1029.00,471.27,457.93,416.64,379.09,334.39,291.67,617.83,588.47,555.65,518.34,480.91,437.56,396.73,353.89,315.54,546.85,502.52,463.92,419.42,382.48,340.94,488.99,443.81,403.39,364.68,320.06,279.52,240.03,192.90,157.35,
1030.00,472.36,457.23,416.53,378.66,335.05,289.65,616.94,587.23,553.82,517.11,479.65,437.57,395.57,353.03,314.32,545.58,501.06,462.85,418.75,382.36,340.55,488.51,444.52,400.97,364.00,319.77,280.20,239.52,192.89,157.54,
1031.00,473.11,455.87,415.91,376.17,334.24,288.02,617.28,584.70,551.30,515.71,477.86,437.20,395.56,352.16,312.99,543.94,499.02,461.67,417.27,382.12,339.76,488.20,443.11,399.61,361.79,320.34,281.21,238.23,191.79,157.58,
1032.00,472.69,454.99,415.61,373.24,334.38,287.88,616.15,583.96,549.07,512.86,475.43,435.26,394.50,351.47,310.86,541.41,496.65,460.23,417.91,381.05,338.47,486.34,441.06,398.60,361.20,321.38,280.99,236.92,190.75,157.85,
1033.00,471.72,454.50,413.35,372.08,333.90,289.24,614.95,583.14,548.55,510.11,472.79,435.03,394.03,352.41,310.00,538.30,494.93,457.12,417.64,382.11,338.25,485.46,440.47,397.95,360.11,322.67,279.24,235.76,190.14,157.99,
1034.00,470.81,453.41,410.53,371.42,331.95,289.68,612.07,581.57,547.61,509.94,470.58,434.43,393.87,351.99,308.23,534.17,494.72,454.78,417.80,381.18,338.22,484.21,439.44,397.79,359.12,321.85,276.64,234.26,189.29,158.58,
1035.00,468.47,451.29,408.79,370.84,330.40,290.11,611.14,580.27,547.06,509.03,470.27,433.38,394.16,351.05,307.08,533.36,493.46,453.70,418.01,378.98,338.89,483.31,438.87,396.49,358.47,320.65,274.73,233.90,188.35,158.36,
1036.00,466.59,449.38,408.61,370.61,330.22,289.72,608.93,578.58,546.61,507.63,469.74,432.94,393.52,350.09,306.17,533.53,493.41,452.64,418.06,377.39,337.88,482.82,438.31,396.45,358.99,319.58,272.79,233.98,187.94,157.86,
1037.00,465.14,448.49,406.60,369.14,329.57,289.38,606.94,578.40,547.87,507.83,469.95,431.50,393.09,349.25,306.73,535.07,492.95,453.73,415.98,376.03,337.91,483.24,437.48,394.76,358.59,318.58,271.47,233.92,187.79,157.15,
1038.00,465.25,448.19,405.52,368.87,328.50,288.18,607.30,577.54,546.56,507.08,470.60,429.95,391.79,348.50,306.17,535.35,491.19,454.07,412.83,373.75,336.74,481.84,435.22,395.63,358.90,316.48,272.58,233.07,187.56,156.44,
1039.00,464.31,449.01,404.06,370.19,327.54,287.02,607.95,576.72,546.10,505.89,470.33,427.45,390.56,348.73,307.36,536.30,489.72,455.20,411.01,373.44,335.97,480.88,434.94,395.40,358.79,313.85,272.86,233.69,188.46,155.57,
1040.00,462.75,449.68,404.36,369.50,328.25,285.55,607.13,577.50,544.67,505.45,469.72,424.70,389.26,347.14,307.92,535.08,488.32,454.33,409.88,374.73,334.35,478.15,433.99,395.65,357.01,311.41,273.35,235.01,188.82,154.54,
1041.00,461.87,449.37,403.71,371.24,328.15,284.45,605.87,576.72,542.89,504.89,469.90,424.10,388.24,345.34,307.48,533.84,489.04,454.15,409.43,374.70,335.15,477.49,435.43,394.38,357.20,310.15,274.11,233.20,188.78,154.23,
1042.00,462.44,448.20,404.53,370.69,327.72,283.49,605.76,574.69,541.53,503.72,468.03,423.70,387.66,344.77,307.30,531.21,487.88,452.74,409.25,374.18,335.20,476.58,436.33,392.89,355.51,309.67,274.75,233.82,187.97,154.19,
1043.00,462.09,446.55,405.53,368.30,326.61,281.53,604.00,572.78,538.80,502.53,465.72,423.48,386.28,343.64,305.22,530.36,485.84,452.98,410.09,372.42,334.03,476.28,435.48,391.23,354.13,309.95,274.69,234.72,187.03,154.17,
1044.00,461.24,444.27,407.37,364.91,326.36,283.95,601.59,572.00,539.19,500.49,463.70,423.68,384.85,345.01,304.11,527.94,484.12,450.48,410.59,371.63,334.02,476.92,435.62,388.79,353.75,311.83,274.71,233.37,185.52,154.42,
1045.00,461.02,443.29,406.97,364.43,325.23,284.31,599.82,570.38,539.08,497.02,462.16,424.48,384.62,346.71,303.60,524.29,484.43,447.61,408.83,370.89,332.79,476.36,434.16,387.49,353.45,314.02,273.81,231.19,184.70,154.52,
1046.00,459.42,441.43,405.41,362.69,322.46,283.74,599.42,570.00,538.35,495.40,461.69,423.30,386.11,347.45,302.38,523.43,485.08,446.67,409.19,370.35,332.06,475.11,431.21,387.68,351.70,313.96,271.42,229.84,184.36,155.63,
1047.00,457.16,439.31,403.87,360.96,321.93,284.44,596.08,569.99,535.51,495.65,461.65,421.29,385.98,346.30,301.93,523.70,486.69,444.08,409.25,370.20,330.14,474.29,428.37,387.86,349.48,313.03,269.78,229.25,183.74,155.29,
1048.00,454.09,439.21,402.91,360.79,321.10,283.90,592.78,568.87,534.13,497.23,462.13,421.73,385.76,344.26,303.21,522.45,489.28,442.13,408.06,369.08,329.17,473.56,426.94,388.67,348.78,312.93,268.18,228.72,183.39,154.65,
1049.00,453.69,437.70,400.67,360.28,320.64,282.53,591.00,566.04,532.51,498.28,460.71,422.10,386.05,343.81,303.73,524.15,489.57,441.99,403.59,367.81,328.14,470.18,422.63,389.04,347.53,310.88,268.04,229.20,182.63,153.57,
