Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
510.00,486.37,521.05,593.60,691.51,686.26,699.22,792.59,585.48,718.98,891.89,1130.54,1201.58,1189.11,958.52,802.55,979.40,1031.86,1171.74,1211.71,1204.87,1208.60,1207.87,1210.14,1211.74,1161.16,1011.87,1065.30,1115.91,999.57,807.59,931.43,893.70,801.19,631.58,693.52,967.24,721.65,540.89,931.74,1076.14,609.37,1169.96,
511.00,485.69,519.78,591.88,689.29,685.96,695.80,790.36,582.81,716.45,889.88,1127.60,1197.12,1187.38,955.34,801.89,977.27,1029.59,1171.41,1208.05,1204.14,1205.60,1206.23,1206.34,1207.25,1156.51,1009.97,1062.41,1112.38,998.15,805.87,929.55,888.68,798.30,629.57,691.67,964.52,719.52,538.37,929.37,1073.34,606.88,1167.79,
512.00,484.86,516.38,589.82,686.12,682.81,692.40,788.10,580.72,712.89,887.61,1123.81,1193.22,1182.83,953.30,797.87,972.75,1024.80,1168.02,1203.02,1199.83,1200.74,1202.71,1199.79,1200.98,1154.52,1008.77,1058.65,1106.92,993.85,801.37,925.23,884.56,792.63,626.73,689.11,961.27,717.38,535.69,924.82,1066.73,604.25,1162.51,
513.00,480.43,512.47,584.91,680.23,677.08,687.33,781.72,576.85,705.95,881.32,1114.29,1180.53,1174.23,946.35,790.40,964.00,1014.81,1158.16,1194.13,1191.29,1190.04,1193.19,1187.82,1191.29,1144.87,1000.92,1050.51,1098.18,984.57,794.82,917.61,876.25,783.77,621.83,683.56,954.38,711.64,530.15,916.98,1058.08,600.07,1154.67,
514.00,473.37,505.51,576.73,670.90,667.69,678.52,771.78,568.21,695.93,870.21,1103.57,1163.21,1157.72,934.46,778.43,950.54,999.00,1142.59,1177.87,1176.81,1174.23,1178.13,1172.96,1176.18,1127.88,985.50,1036.92,1083.22,973.80,782.75,905.25,865.06,772.68,613.37,673.83,940.31,701.20,523.07,904.27,1044.14,592.26,1139.42,
515.00,464.22,496.30,566.38,659.82,656.33,667.31,758.37,558.03,683.43,854.27,1085.17,1144.48,1138.02,918.61,763.76,933.08,981.62,1123.26,1157.36,1156.21,1153.89,1154.96,1154.53,1157.75,1108.54,967.02,1019.53,1062.37,956.14,768.30,888.06,851.04,757.95,603.35,661.50,924.04,688.76,513.80,888.84,1026.11,582.34,1120.90,
516.00,458.12,489.11,558.52,651.32,647.47,658.99,749.91,550.99,674.75,844.26,1071.24,1128.32,1123.03,907.16,754.21,921.59,968.59,1106.84,1143.99,1140.42,1139.85,1138.27,1139.02,1145.90,1093.69,955.17,1007.60,1048.98,943.06,758.32,876.36,841.73,749.24,596.02,653.06,913.16,680.30,507.53,877.79,1012.37,575.13,1106.87,
517.00,453.14,485.34,553.25,644.78,641.27,653.20,743.87,544.87,668.34,835.63,1062.77,1118.93,1113.64,896.59,746.87,911.89,962.01,1097.00,1135.32,1128.68,1131.36,1129.90,1130.85,1136.27,1082.02,943.31,998.65,1040.34,935.61,751.71,867.47,834.52,742.79,590.45,646.63,904.41,673.34,502.29,869.95,1003.75,570.30,1095.66,
518.00,451.98,484.35,551.05,643.37,638.74,651.27,741.83,543.26,666.48,833.63,1059.14,1117.50,1110.07,893.98,745.42,911.47,958.32,1093.31,1133.30,1123.48,1128.35,1128.04,1128.44,1136.10,1078.94,939.48,995.92,1037.99,934.70,749.89,864.93,832.92,742.55,587.96,644.64,901.61,671.43,500.55,867.64,999.99,567.97,1091.15,
519.00,454.41,485.38,553.54,646.16,641.08,653.69,744.22,545.43,668.94,837.35,1063.36,1123.78,1115.69,899.16,748.92,917.11,964.06,1098.41,1138.75,1126.72,1135.45,1131.49,1133.09,1140.80,1084.40,944.65,1000.02,1043.71,938.25,753.72,869.19,836.66,746.39,590.97,648.40,905.29,674.17,502.44,870.84,1004.47,569.74,1096.81,
520.00,459.76,492.06,560.62,654.34,649.56,662.06,753.58,552.90,678.29,849.22,1078.16,1140.80,1131.44,910.63,759.04,931.45,977.35,1111.24,1154.07,1141.85,1151.35,1147.92,1146.90,1156.84,1099.64,957.46,1011.74,1056.39,951.06,764.48,882.33,846.66,755.19,598.96,656.75,917.49,682.47,508.61,883.10,1016.60,578.08,1109.96,
521.00,464.49,498.36,568.80,662.98,657.64,670.97,763.66,559.68,687.13,860.02,1091.59,1157.44,1147.72,923.65,768.52,942.97,991.69,1126.35,1172.96,1159.82,1165.83,1163.63,1162.22,1171.29,1112.90,969.17,1024.58,1072.34,963.63,775.47,892.94,858.32,767.09,606.69,665.46,929.37,690.77,515.51,894.98,1031.22,585.57,1124.62,
522.00,471.07,504.23,576.42,670.94,665.56,678.53,773.11,565.87,696.14,871.51,1104.71,1173.28,1163.17,934.06,778.28,954.41,1003.82,1140.23,1187.50,1177.05,1178.67,1177.06,1176.72,1185.55,1127.21,980.90,1036.45,1086.19,974.00,784.20,905.97,868.49,779.15,615.22,674.06,942.14,699.41,522.53,905.37,1043.87,593.54,1137.98,
523.00,474.26,507.09,581.19,675.09,670.64,683.85,777.83,569.04,701.36,877.31,1113.42,1181.06,1171.34,939.44,783.59,960.20,1012.56,1149.90,1195.66,1186.57,1187.86,1185.90,1184.64,1192.74,1135.62,989.85,1042.56,1094.77,981.11,789.58,912.99,875.85,783.91,619.55,678.10,948.51,704.60,526.63,911.12,1051.64,597.66,1147.00,
524.00,474.92,507.94,582.23,675.18,670.71,684.68,778.44,569.85,702.20,878.67,1114.58,1182.20,1172.80,938.53,782.94,959.05,1011.95,1151.09,1193.97,1186.90,1188.44,1189.47,1186.43,1191.57,1137.67,990.86,1043.38,1094.12,982.76,791.04,912.27,877.02,783.23,620.22,678.09,949.41,704.86,527.38,911.71,1052.04,597.66,1147.01,
525.00,475.72,508.17,582.65,674.72,669.46,683.86,778.58,570.55,701.06,878.60,1112.28,1180.44,1172.40,939.96,784.09,959.74,1009.75,1153.34,1193.19,1186.96,1189.00,1189.64,1186.75,1193.27,1136.96,990.47,1044.97,1095.62,982.50,790.61,912.64,877.17,784.45,620.44,677.69,949.69,705.37,526.99,910.56,1053.52,597.15,1148.01,
526.00,475.96,507.84,582.30,675.57,669.55,684.12,778.95,570.83,701.41,877.88,1115.32,1182.36,1175.23,942.35,784.83,960.12,1011.76,1155.66,1192.04,1187.35,1191.84,1189.69,1190.18,1194.87,1138.98,992.03,1047.01,1095.84,984.81,791.98,913.60,878.42,783.66,620.65,678.20,950.59,706.61,527.92,911.54,1055.81,596.34,1148.49,
527.00,476.07,507.89,581.45,675.67,669.68,684.26,779.09,571.79,701.62,877.26,1115.48,1180.86,1177.03,943.61,784.42,961.18,1012.28,1155.70,1194.03,1185.80,1193.13,1191.01,1191.09,1194.79,1139.56,992.39,1048.04,1096.50,984.13,793.56,915.37,879.06,781.93,619.24,678.76,950.73,707.53,528.45,911.89,1058.12,595.50,1149.28,
528.00,478.87,509.81,584.08,680.23,673.99,686.35,784.61,574.39,705.16,881.65,1119.83,1186.14,1182.46,949.96,788.66,965.23,1016.96,1159.82,1200.94,1191.39,1198.72,1196.35,1197.63,1202.15,1143.20,996.40,1054.98,1102.59,987.69,797.77,920.29,884.63,786.91,621.54,682.84,956.27,711.25,531.43,916.75,1062.16,597.90,1156.02,
529.00,482.15,512.80,587.06,684.66,678.27,689.67,790.60,578.35,710.39,887.31,1127.26,1194.99,1189.82,957.45,793.72,971.62,1024.32,1169.65,1211.63,1202.75,1206.90,1203.70,1205.26,1211.63,1152.11,1003.86,1061.58,1111.48,994.09,801.89,927.30,889.38,792.81,625.53,687.27,963.65,716.00,534.36,924.34,1069.22,601.05,1162.95,
530.00,484.10,515.01,589.71,688.52,682.20,692.81,794.06,580.99,714.08,892.39,1132.37,1201.32,1195.73,962.93,799.37,976.39,1031.36,1175.98,1218.43,1208.73,1212.15,1211.68,1210.52,1217.57,1158.71,1009.84,1068.54,1118.03,1000.93,806.08,930.97,893.77,796.68,627.97,691.51,969.33,719.39,537.16,930.08,1074.64,603.36,1168.91,
531.00,484.84,516.82,591.40,689.81,684.22,695.31,795.59,582.22,714.69,895.71,1135.66,1206.19,1198.28,963.87,802.29,979.36,1033.73,1177.18,1220.25,1212.57,1212.65,1216.52,1215.09,1220.58,1162.36,1013.63,1073.72,1120.73,1002.97,807.67,933.11,894.67,797.57,629.90,693.99,972.12,721.01,537.74,932.95,1076.68,605.68,1174.78,
532.00,484.27,518.51,592.46,691.17,686.28,696.10,795.39,582.22,715.97,897.94,1137.85,1208.83,1198.18,965.87,803.60,979.15,1035.80,1178.99,1221.15,1215.21,1214.01,1219.32,1216.98,1223.94,1165.67,1015.26,1077.42,1122.79,1005.15,809.09,932.31,896.45,799.80,631.19,694.91,972.66,722.29,538.94,934.33,1076.73,607.25,1177.28,
533.00,482.95,517.93,591.16,690.93,685.35,696.53,795.00,581.08,715.34,897.91,1138.74,1209.99,1198.73,965.59,802.28,979.06,1036.46,1178.97,1219.90,1217.17,1213.63,1217.91,1215.98,1221.23,1166.72,1014.04,1075.46,1122.24,1003.21,807.58,931.28,895.31,799.62,631.54,694.07,970.21,720.48,538.53,933.72,1077.37,607.45,1174.39,
534.00,482.65,518.50,591.22,692.11,687.24,697.50,795.68,580.66,716.37,898.60,1139.19,1211.01,1200.19,962.92,805.10,980.13,1037.96,1180.22,1220.47,1216.99,1215.75,1219.30,1218.23,1221.94,1166.75,1015.50,1075.28,1123.08,1002.62,807.82,930.75,895.08,802.05,631.92,694.88,971.58,721.52,537.99,935.17,1075.82,609.14,1174.76,
535.00,483.11,519.39,591.37,691.96,688.23,698.61,797.63,580.17,716.91,899.86,1140.72,1212.16,1200.17,963.00,804.28,981.29,1039.84,1181.69,1221.41,1217.20,1218.22,1221.08,1219.18,1223.54,1168.56,1016.36,1075.35,1123.36,1003.25,808.60,932.42,896.19,801.15,632.36,694.17,970.63,722.83,538.31,935.11,1075.53,609.34,1175.21,
536.00,484.07,520.72,591.48,691.85,688.02,699.21,798.34,580.08,717.28,900.14,1141.42,1212.74,1199.85,963.04,802.33,983.24,1039.52,1183.02,1222.77,1216.90,1220.76,1220.57,1217.70,1222.55,1168.34,1015.71,1074.12,1122.63,1005.06,809.65,932.58,896.79,801.06,632.56,693.45,970.33,723.09,538.37,935.70,1076.52,608.99,1174.26,
537.00,483.43,518.11,589.70,688.69,685.05,696.76,795.23,578.79,715.00,895.56,1138.16,1208.09,1195.67,960.42,800.21,983.19,1033.09,1181.30,1218.67,1211.31,1217.91,1215.79,1213.10,1218.15,1164.10,1011.55,1070.32,1118.37,1003.13,806.08,929.76,891.92,797.85,629.98,691.61,966.85,719.54,535.73,933.23,1075.89,606.19,1168.73,
538.00,480.47,515.77,586.53,684.69,681.38,691.87,789.77,575.66,711.39,889.69,1132.18,1203.15,1190.68,954.00,794.85,978.90,1028.84,1173.57,1212.56,1204.61,1211.42,1209.44,1205.98,1212.60,1157.36,1006.40,1063.71,1111.39,999.45,801.66,924.70,885.29,790.03,625.39,688.33,962.17,716.07,532.40,929.26,1070.47,603.35,1163.70,
539.00,477.76,512.40,584.05,681.07,677.71,687.92,785.40,573.33,708.01,884.07,1128.22,1196.55,1183.56,951.23,789.88,973.55,1023.29,1167.68,1207.67,1197.42,1205.56,1202.75,1199.07,1205.40,1150.23,1001.88,1060.39,1106.05,995.26,797.64,919.73,880.65,785.03,622.53,684.18,954.90,712.06,531.40,924.22,1065.78,599.15,1159.57,
540.00,475.01,510.58,582.22,678.02,674.38,684.65,779.93,571.14,704.99,879.38,1124.76,1191.26,1178.36,947.04,785.56,969.20,1020.50,1164.45,1203.53,1193.92,1199.16,1197.24,1195.25,1199.54,1144.92,997.68,1055.57,1102.90,989.72,794.17,917.61,875.20,784.26,620.29,681.51,951.68,708.61,528.45,920.42,1061.20,596.78,1153.53,
541.00,473.24,509.16,580.76,676.52,672.38,683.86,777.47,570.14,703.35,877.23,1123.21,1188.24,1175.93,945.05,782.96,966.31,1018.21,1162.63,1203.10,1191.94,1193.71,1197.36,1195.09,1197.58,1142.87,997.56,1052.43,1101.02,987.56,791.52,915.19,871.41,782.30,620.01,679.92,950.55,705.95,527.46,918.03,1057.95,595.03,1149.05,
542.00,473.52,508.80,581.13,676.60,672.14,684.68,778.56,571.07,702.88,878.69,1122.43,1188.23,1175.96,947.26,783.48,967.96,1020.14,1162.48,1202.48,1192.64,1194.42,1200.39,1195.19,1197.52,1143.99,999.01,1053.10,1102.10,986.96,791.34,916.41,872.51,782.94,620.64,679.20,952.40,706.69,527.43,918.35,1056.44,594.89,1149.19,
543.00,473.84,510.46,582.26,678.19,672.72,687.89,780.32,572.78,704.70,881.14,1124.82,1190.08,1177.45,950.13,786.84,969.28,1021.43,1164.47,1204.56,1196.08,1196.84,1203.22,1201.67,1200.63,1146.73,1001.36,1055.84,1104.51,990.02,792.68,920.07,876.40,785.02,623.12,679.94,954.66,708.51,528.99,920.42,1056.34,595.80,1152.02,
544.00,475.05,511.75,584.32,680.55,674.34,690.77,781.67,573.62,706.81,884.31,1126.99,1193.71,1182.87,953.60,789.21,971.85,1024.86,1167.18,1208.21,1200.21,1201.91,1205.25,1206.62,1205.37,1148.31,1003.37,1058.56,1108.25,993.12,795.41,923.41,879.80,786.51,624.51,682.75,957.83,710.24,530.11,923.73,1059.64,597.81,1154.90,
545.00,476.33,511.41,585.24,682.11,676.61,691.40,783.99,574.06,709.00,886.87,1128.86,1197.73,1186.55,956.23,791.04,972.80,1027.45,1167.71,1211.68,1203.22,1205.23,1205.79,1208.98,1208.42,1148.75,1004.33,1060.63,1108.44,994.87,796.38,925.24,881.89,786.33,624.45,684.45,959.14,711.76,532.07,926.52,1061.75,600.20,1157.13,
546.00,477.62,511.05,586.88,683.40,678.93,691.89,786.05,575.03,711.29,889.17,1128.26,1201.15,1189.74,958.69,793.86,972.83,1028.75,1169.43,1212.36,1206.46,1210.14,1207.90,1210.25,1212.23,1150.70,1005.64,1063.53,1112.05,996.31,798.27,927.18,885.56,788.81,622.97,685.86,960.09,712.54,532.45,927.86,1061.88,601.79,1162.35,
547.00,478.31,511.54,587.45,684.88,680.84,692.10,786.28,574.73,713.31,889.64,1132.31,1203.84,1191.79,958.64,792.70,972.73,1030.79,1171.61,1214.22,1209.21,1211.92,1209.86,1211.46,1213.63,1153.06,1004.09,1061.12,1114.48,996.91,799.71,930.64,886.11,790.07,623.39,687.53,959.78,713.60,533.48,928.01,1063.40,601.92,1162.57,
548.00,479.16,511.81,589.25,686.57,681.89,693.06,787.05,576.51,714.19,892.94,1132.10,1204.61,1194.83,960.53,794.54,976.80,1031.27,1176.25,1217.68,1211.02,1213.30,1213.08,1208.76,1218.21,1156.20,1007.15,1063.28,1116.67,998.30,801.10,930.37,887.35,792.82,624.04,688.07,961.71,713.93,533.10,928.46,1065.12,602.96,1164.06,
549.00,480.39,512.05,589.27,687.15,681.90,694.76,788.54,577.30,714.89,893.86,1134.85,1205.77,1197.65,961.88,795.55,978.63,1033.31,1178.10,1219.00,1212.58,1214.86,1215.20,1209.75,1219.69,1159.12,1007.73,1065.66,1117.34,998.34,802.16,930.25,888.64,794.62,625.38,689.15,963.98,714.68,533.51,929.10,1068.20,602.48,1165.38,
550.00,480.78,513.53,589.37,687.85,682.26,696.53,789.13,578.34,714.91,894.39,1136.34,1205.65,1200.26,960.55,797.88,980.27,1035.04,1178.71,1220.35,1214.18,1216.25,1216.77,1212.00,1223.54,1161.83,1009.27,1068.15,1119.39,1001.33,804.13,931.23,889.34,794.99,626.79,689.20,965.03,715.53,534.59,929.94,1072.27,602.34,1166.31,
551.00,480.45,513.62,589.13,688.35,681.71,697.08,790.36,577.68,714.76,894.76,1140.64,1204.13,1200.26,961.27,798.79,982.36,1037.02,1177.58,1223.30,1214.22,1215.78,1216.12,1213.31,1223.96,1162.41,1009.22,1069.09,1120.56,1001.06,802.85,931.00,889.95,796.05,627.87,689.55,965.81,716.07,535.73,931.49,1075.57,602.81,1167.75,
552.00,480.55,514.61,588.78,688.36,680.80,697.69,790.39,578.43,714.20,896.52,1140.54,1205.99,1200.41,961.67,799.41,982.48,1038.94,1179.09,1224.18,1216.62,1218.33,1216.90,1217.82,1224.69,1162.32,1010.74,1071.24,1120.93,1001.24,803.05,931.48,890.38,797.76,628.44,691.07,967.07,716.68,535.47,932.34,1076.18,603.13,1169.88,
553.00,479.77,514.45,587.75,686.68,680.01,696.24,788.85,577.67,712.31,894.61,1140.96,1205.56,1200.78,959.86,798.59,982.09,1037.11,1177.55,1223.67,1215.81,1216.51,1216.14,1216.84,1222.32,1161.81,1009.09,1069.58,1120.13,1001.89,802.35,931.85,890.16,796.20,627.39,690.42,965.69,715.55,534.95,931.00,1076.05,602.27,1166.96,
554.00,478.48,513.94,586.14,683.77,678.82,694.50,787.73,577.72,710.06,893.52,1140.97,1203.96,1197.22,958.97,796.19,978.58,1033.12,1174.52,1220.01,1213.70,1215.56,1214.53,1214.87,1218.20,1159.06,1007.54,1066.96,1117.68,1001.66,801.27,929.13,886.72,793.79,626.27,688.24,962.83,714.09,532.82,928.69,1075.23,601.13,1163.42,
555.00,477.13,512.02,583.90,680.85,675.94,691.56,785.22,575.37,706.60,890.67,1137.16,1202.84,1192.72,956.56,793.40,974.84,1027.43,1172.52,1216.45,1209.20,1211.95,1211.71,1211.61,1215.42,1155.68,1005.05,1063.28,1114.28,998.32,799.06,924.18,885.62,791.30,624.54,686.83,959.70,711.10,530.22,924.10,1070.83,598.00,1160.35,
556.00,474.15,509.27,579.49,677.99,672.71,687.30,780.96,572.74,702.68,885.21,1130.93,1198.04,1188.02,951.01,787.31,967.69,1023.02,1165.64,1209.64,1203.05,1207.49,1206.35,1205.39,1208.64,1149.95,1000.36,1057.71,1105.30,992.44,796.91,919.56,881.84,785.24,620.92,682.88,955.10,706.95,526.45,919.30,1065.63,593.99,1152.28,
557.00,471.06,505.21,575.70,673.44,669.36,681.72,776.62,568.87,699.50,880.05,1121.85,1188.00,1180.61,942.82,783.05,958.70,1016.07,1156.86,1203.53,1193.31,1199.11,1197.66,1195.11,1200.91,1142.29,995.15,1051.49,1097.20,985.42,791.54,912.44,875.84,780.49,617.27,677.89,947.82,702.54,523.40,914.30,1058.26,589.48,1144.57,
558.00,468.93,502.13,572.48,670.02,665.12,677.68,773.74,564.82,696.60,875.43,1114.31,1182.28,1173.19,938.03,778.46,952.05,1012.50,1150.85,1195.96,1185.82,1195.36,1192.41,1190.51,1193.88,1135.70,991.63,1046.87,1091.28,978.12,786.25,906.69,870.84,776.65,613.91,673.87,942.92,698.72,520.14,910.11,1050.75,585.90,1139.77,
559.00,467.35,499.68,569.87,668.49,661.63,674.55,770.92,561.81,693.81,872.06,1109.25,1179.57,1169.84,933.58,775.04,947.42,1009.75,1146.62,1192.46,1182.82,1189.42,1187.09,1186.99,1192.67,1131.99,990.47,1043.04,1086.22,973.16,784.07,905.37,867.56,774.50,611.20,671.40,940.69,696.56,517.94,907.02,1044.11,583.56,1137.52,
560.00,466.06,498.34,570.87,667.37,661.10,671.85,768.84,561.27,692.36,870.30,1105.40,1174.48,1164.76,934.97,773.63,946.57,1006.43,1144.53,1189.12,1179.38,1187.72,1186.39,1183.11,1189.47,1130.89,987.93,1041.90,1083.30,971.93,780.89,906.34,865.59,771.54,608.67,669.72,939.50,695.71,517.49,905.34,1043.38,582.92,1135.51,
561.00,465.12,498.63,571.93,665.90,659.63,673.04,767.28,560.07,693.03,869.94,1104.40,1175.35,1166.61,934.89,775.58,948.03,1004.80,1145.66,1187.24,1180.20,1187.47,1186.39,1184.02,1190.29,1130.12,986.57,1040.19,1085.67,972.73,780.42,905.49,865.59,772.08,609.19,670.23,938.61,697.27,517.00,905.06,1041.58,583.55,1137.27,
562.00,464.49,498.46,572.93,667.25,659.27,672.74,766.93,560.43,693.37,868.60,1107.13,1176.73,1165.95,936.60,776.02,950.54,1004.41,1147.66,1188.58,1181.74,1187.75,1186.13,1184.68,1192.92,1129.28,986.34,1040.12,1087.53,973.36,781.64,904.81,867.17,771.34,609.44,670.35,938.66,697.89,518.17,904.43,1042.30,584.38,1138.32,
563.00,462.65,498.67,572.22,668.47,659.95,672.78,767.21,559.89,694.28,868.87,1108.85,1177.74,1166.04,936.18,776.81,950.83,1004.90,1147.61,1189.31,1183.21,1187.07,1185.82,1181.41,1192.31,1130.51,982.89,1038.93,1086.79,973.21,782.82,904.72,866.63,769.58,608.86,670.07,938.69,697.64,518.50,903.71,1043.34,586.04,1138.97,
564.00,461.36,498.06,571.58,667.25,660.15,671.98,765.95,558.91,694.66,868.88,1109.13,1176.51,1163.92,934.04,777.08,950.88,1002.95,1148.13,1187.24,1181.60,1186.90,1185.71,1179.00,1189.23,1128.93,980.46,1037.60,1087.10,971.48,781.55,903.16,865.59,770.14,607.53,670.39,937.28,695.72,518.52,902.10,1041.95,584.84,1136.92,
565.00,461.34,496.72,569.29,665.55,658.96,671.79,765.08,557.18,692.68,868.04,1107.09,1175.95,1162.53,931.43,775.99,947.87,1003.54,1146.63,1185.76,1181.27,1184.10,1184.82,1177.49,1185.05,1129.20,977.24,1033.51,1086.88,969.26,780.89,900.29,862.40,769.07,606.86,669.33,936.10,694.93,517.29,900.70,1040.13,583.63,1133.27,
566.00,460.95,495.33,567.28,664.35,657.94,671.64,764.98,557.30,691.43,867.75,1107.12,1174.09,1160.21,930.09,774.42,946.83,1001.34,1144.18,1185.13,1179.79,1181.24,1182.99,1176.59,1183.70,1128.14,976.05,1032.32,1084.32,968.20,778.35,898.39,859.58,766.95,605.76,667.20,935.24,693.21,516.34,898.93,1037.67,582.06,1129.58,
567.00,460.29,493.65,564.46,661.30,655.63,670.80,763.45,554.58,688.70,866.68,1103.64,1171.93,1158.19,928.91,772.21,944.74,1001.44,1142.86,1181.37,1176.73,1178.72,1179.89,1173.46,1178.72,1125.90,972.49,1030.25,1081.01,966.45,774.41,897.25,857.56,766.54,603.84,665.44,933.35,689.55,513.51,896.81,1036.07,578.86,1125.90,
568.00,459.10,492.27,563.22,659.25,653.47,668.27,760.22,552.64,684.45,864.01,1099.40,1169.13,1156.15,925.54,768.54,941.40,999.65,1137.21,1178.00,1173.19,1173.91,1174.84,1172.90,1178.03,1121.18,972.28,1028.42,1078.21,963.92,770.55,895.05,856.14,762.91,602.47,663.25,930.08,688.86,511.58,895.09,1033.15,575.90,1119.74,
569.00,457.74,489.77,561.58,657.18,652.11,666.79,758.89,551.15,683.20,860.92,1096.73,1164.56,1153.83,924.50,766.28,939.92,998.20,1132.56,1177.36,1169.08,1170.94,1169.60,1168.52,1176.22,1117.27,970.58,1027.61,1078.31,960.83,768.08,891.32,855.69,761.21,601.55,660.34,927.28,688.13,510.48,893.15,1031.51,574.44,1119.01,
570.00,457.66,489.74,561.21,656.24,651.36,666.24,757.13,551.14,683.22,860.91,1096.78,1162.73,1152.26,923.18,764.34,939.02,998.75,1131.45,1175.24,1166.99,1169.52,1168.57,1167.49,1176.18,1115.39,970.58,1027.87,1078.66,959.30,766.87,890.67,855.86,761.98,601.33,658.55,925.97,687.69,509.99,892.44,1027.96,574.37,1119.17,
571.00,456.46,490.11,560.96,656.80,650.59,664.70,755.70,550.92,682.64,860.47,1094.81,1162.74,1150.67,924.01,762.44,939.22,998.42,1133.26,1175.61,1165.89,1169.90,1169.12,1165.44,1176.78,1116.13,971.26,1027.34,1079.74,958.19,766.90,891.05,855.89,762.75,599.92,657.73,925.93,686.12,509.34,891.38,1027.14,574.32,1119.19,
572.00,456.43,490.91,560.73,656.88,650.19,664.30,754.43,551.55,682.27,859.68,1095.44,1163.03,1150.38,924.15,762.91,939.11,996.45,1132.98,1174.68,1165.26,1170.97,1170.32,1163.84,1174.81,1116.30,971.35,1027.29,1079.91,958.95,766.93,893.20,853.81,762.88,600.75,657.64,925.29,686.48,509.51,892.14,1029.08,575.47,1118.40,
573.00,456.19,491.38,560.81,656.20,651.03,665.21,754.46,551.66,683.66,860.32,1096.40,1161.94,1153.21,923.76,763.62,939.39,996.56,1136.88,1173.26,1167.44,1174.66,1173.60,1166.62,1178.30,1117.03,971.46,1029.33,1082.20,962.03,769.69,892.87,852.02,764.72,601.11,658.76,925.94,686.32,509.75,892.46,1029.52,576.18,1122.31,
574.00,455.05,491.57,560.86,657.13,650.56,664.52,755.04,552.10,683.83,859.03,1095.44,1163.62,1154.03,923.15,763.84,939.13,996.46,1137.15,1174.93,1170.65,1173.85,1173.12,1169.38,1178.51,1117.14,971.18,1028.23,1079.19,962.78,770.15,894.48,851.51,763.31,600.72,659.36,925.90,685.47,509.69,894.30,1029.62,576.37,1121.54,
575.00,453.48,489.58,559.90,655.44,650.06,662.18,754.61,549.14,682.90,856.92,1094.39,1162.12,1153.84,920.37,763.25,938.59,995.19,1134.29,1174.20,1168.34,1172.44,1171.49,1165.70,1175.95,1115.19,968.76,1028.43,1074.48,961.59,769.69,893.86,849.64,760.10,598.74,659.32,923.59,684.47,509.49,893.86,1028.43,575.86,1119.21,
576.00,452.69,488.84,559.11,653.73,649.00,660.70,754.58,547.57,681.15,855.68,1092.69,1158.56,1151.75,918.59,762.11,937.55,991.84,1130.46,1169.57,1165.98,1169.32,1167.77,1163.41,1172.87,1113.33,966.84,1025.44,1072.91,958.47,768.35,892.16,849.46,757.82,597.57,659.15,921.12,683.33,508.46,891.65,1025.60,575.02,1117.49,
577.00,452.83,487.43,558.22,651.83,647.92,660.19,754.59,547.00,680.88,855.32,1091.00,1157.55,1151.14,918.65,761.77,937.95,992.41,1127.54,1168.49,1165.13,1169.28,1166.29,1164.33,1172.27,1112.82,966.49,1023.17,1072.49,958.29,769.91,890.42,849.93,757.30,596.44,658.30,920.20,683.25,507.30,890.95,1022.17,574.68,1118.54,
578.00,453.37,486.82,558.01,651.52,647.28,660.19,754.49,547.48,679.94,855.26,1091.59,1158.66,1149.68,920.29,761.64,939.94,992.86,1127.68,1169.23,1163.92,1167.93,1167.88,1165.76,1170.70,1114.46,966.68,1021.58,1071.55,956.72,768.97,890.25,851.01,756.21,595.74,657.86,920.72,684.17,507.77,889.17,1023.15,573.73,1115.34,
579.00,454.35,488.77,559.17,651.64,648.08,661.75,755.45,547.36,680.80,857.17,1095.07,1162.75,1153.10,924.96,763.09,942.39,994.50,1132.07,1170.10,1166.79,1172.70,1172.70,1170.18,1173.79,1116.89,969.36,1024.45,1075.12,959.41,768.62,890.95,852.19,757.20,597.46,658.45,924.08,685.45,508.14,889.85,1028.16,576.19,1119.09,
